,PLA2G4D (283748)
ACH-000601,-0.1833069488205604
ACH-000605,-0.2716116427573193
ACH-000606,-0.21018462908412733
ACH-000608,-0.12606701082812766
ACH-000614,-0.07714022122346145
ACH-000616,-0.1840700883617354
ACH-000618,-0.2871893883139905
ACH-000619,-0.4162631181305441
ACH-000620,-0.30275416919295434
ACH-000621,-0.1871298604897343
ACH-000622,-0.06930061444593051
ACH-000623,-0.23317607744133875
ACH-000624,-0.21560174378257885
ACH-000627,-0.04372662075290448
ACH-000630,-0.11288651107639018
ACH-000631,0.3702510490295625
ACH-000632,-0.3017954440430575
ACH-000633,-0.1811236818141912
ACH-000637,-0.1570872190703238
ACH-000638,-0.2558240371553089
ACH-000646,-0.2570524707660071
ACH-000647,-0.1696174606952683
ACH-000648,-0.2299114753622686
ACH-000649,-0.2242756849491236
ACH-000651,-0.32274090712513764
ACH-000652,-0.4148415436689765
ACH-000653,-0.2917946253488332
ACH-000657,-0.157005594420075
ACH-000658,-0.23223759490376897
ACH-000661,-0.1786494861695746
ACH-000662,-0.10418771798835602
ACH-000663,-0.18237394093368944
ACH-000665,-0.2565916614503087
ACH-000671,-0.3196302794466266
ACH-000672,-0.8489298702841777
ACH-000673,-0.17456581267499016
ACH-000676,-0.2018472269100625
ACH-000677,-0.2596763493782487
ACH-000681,-0.1826002941251995
ACH-000683,-0.18435311000181304
ACH-000684,-0.4400148830554879
ACH-000688,-0.034439692391261066
ACH-000693,-0.3390497615903753
ACH-000694,-0.27319086655266245
ACH-000695,-0.2841168536467593
ACH-000696,-0.252180677237098
ACH-000697,-0.26955170144184226
ACH-000699,-0.1540169013128393
ACH-000701,-0.04941101968069252
ACH-000706,-0.2474439514778437
ACH-000711,-0.2256156054467301
ACH-000713,-0.3224474322763665
ACH-000714,-0.3629533758764628
ACH-000718,-0.30586120673950684
ACH-000720,-0.21085186797879069
ACH-000721,-0.20649434417661386
ACH-000724,-0.08617167531247445
ACH-000725,-0.3911988410242075
ACH-000732,-0.30128723784784434
ACH-000734,-0.15429036650254924
ACH-000735,-0.15279916908171765
ACH-000736,-0.2505593019858637
ACH-000738,-0.29612708956797784
ACH-000746,-0.16389518899738342
ACH-000747,-0.21638525977418868
ACH-000748,-0.1799244893647141
ACH-000753,-0.30198350387292355
ACH-000756,-0.3373211798591649
ACH-000757,-0.4850418573243069
ACH-000758,-0.1775567309450881
ACH-000760,-0.2941364759974501
ACH-000762,-0.2077557555524975
ACH-000763,-0.30055075990172764
ACH-000764,-0.3554341553879057
ACH-000765,-0.2104815504786956
ACH-000766,-0.25902132751311663
ACH-000767,-0.3450663537661657
ACH-000768,-0.22666551844200197
ACH-000769,-0.24313083379125205
ACH-000770,-0.14603833274565695
ACH-000771,-0.0887094899452588
ACH-000773,-0.1914980865634296
ACH-000776,-0.10467652693448992
ACH-000777,-0.09957111946119776
ACH-000778,-0.23705643084288666
ACH-000781,-0.22852743565284336
ACH-000782,-0.3083566394630797
ACH-000783,-0.2922919551359704
ACH-000784,-0.2646060293463555
ACH-000785,-0.24634486295577876
ACH-000787,-0.2775555187045293
ACH-000788,-0.2953479137582289
ACH-000791,-0.35697332574021856
ACH-000792,-0.17077364669392328
ACH-000794,-0.23066017533520497
ACH-000796,-0.20919929388170708
ACH-000798,-0.12677531788658206
ACH-000799,-0.1448360074501073
ACH-000800,-0.43893546731909866
ACH-000802,-0.2595427587311205
ACH-000804,-0.4113915828720002
ACH-000805,-0.5002698781804253
ACH-000809,-0.3166401597389233
ACH-000810,-0.2915629458000538
ACH-000811,-0.2802925013203782
ACH-000817,-0.3266567176728617
ACH-000819,-0.18300249220021836
ACH-000820,-0.6278154314329542
ACH-000821,-0.4133343544505846
ACH-000822,-0.15524096177301355
ACH-000823,-0.21959620745639372
ACH-000824,-0.09172416920002907
ACH-000827,-0.22483136924814384
ACH-000829,-0.31856983290893065
ACH-000831,-0.27119302994951405
ACH-000832,-0.21437204539068924
ACH-000833,-0.282663803340289
ACH-000834,-0.3090003549853982
ACH-000835,-0.14557069480924778
ACH-000836,-0.2772078910576358
ACH-000837,-0.2854255087037669
ACH-000838,-0.10862134829930273
ACH-000839,-0.3589991963696648
ACH-000840,-0.08332032961943933
ACH-000841,-0.25330560425139403
ACH-000843,-0.2303380201026829
ACH-000846,-0.3500665089714842
ACH-000847,-0.4514921769876653
ACH-000848,-0.19243232106555905
ACH-000849,-0.242592794275728
ACH-000851,-0.3506741710519376
ACH-000855,-0.20550856079039972
ACH-000856,-0.275283763046738
ACH-000858,-0.2250703864040972
ACH-000859,-0.10602613070464627
ACH-000861,-0.1222706296337027
ACH-000862,-0.13139794999882545
ACH-000865,-0.2892007505255295
ACH-000866,-0.2475691727879706
ACH-000867,-0.2253195815538144
ACH-000869,-0.19578070661319666
ACH-000872,-0.14603553039286254
ACH-000873,-0.15713394343455728
ACH-000876,-0.1866234177880611
ACH-000878,-0.4430575231884293
ACH-000880,-0.1488236815149578
ACH-000881,-0.15424691921149444
ACH-000882,-0.15143216185800665
ACH-000884,-0.354636226008512
ACH-000885,-0.22341005759798865
ACH-000887,-0.11964972491394014
ACH-000889,-0.04770245205027951
ACH-000896,-0.1951815367276037
ACH-000898,-0.3467831794528685
ACH-000900,-0.2509748474745398
ACH-000901,-0.17949839349631933
ACH-000905,-0.3797790475985937
ACH-000906,-0.2522608610165137
ACH-000907,-0.3169338731477946
ACH-000910,-0.3489191188720892
ACH-000911,-0.2292758324210275
ACH-000912,-0.31706701329541737
ACH-000913,-0.17165253271275202
ACH-000915,-0.17042204503471173
ACH-000916,-0.2674417780304866
ACH-000917,-0.12419492986318854
ACH-000920,-0.09034160400770802
ACH-000921,-0.04778223585416528
ACH-000924,-0.15476072872757207
ACH-000926,-0.21152844515874386
ACH-000928,-0.1635942123617848
ACH-000929,-0.33677842032436345
ACH-000932,-0.3220113079934356
ACH-000935,-0.09923509223680586
ACH-000936,-0.2453518161390726
ACH-000937,-0.22852465085255336
ACH-000938,-0.1345443673263398
ACH-000939,-0.480753533629836
ACH-000941,-0.08342055133399667
ACH-000943,-0.18223202414286294
ACH-000946,-0.13936263468057014
ACH-000947,-0.3757203148739071
ACH-000948,-0.2158509636214017
ACH-000950,-0.1064744216150794
ACH-000953,-0.19790311417011416
ACH-000954,-0.40529446148241866
ACH-000957,-0.1970647196588716
ACH-000958,-0.10219158486988976
ACH-000960,-0.2105549294668644
ACH-000963,-0.16128717156340233
ACH-000968,-0.2391796619143698
ACH-000969,-0.2703084268904533
ACH-000972,0.18463060105201773
ACH-000973,-0.20826363788847085
ACH-000974,-0.1521574427965491
ACH-000978,-0.4755848048241894
ACH-000984,-0.17592759779914804
ACH-000986,-0.3087969411577322
ACH-000988,-0.29096652524646593
ACH-000993,-0.21253824651014389
ACH-000994,-0.4158822157875788
ACH-000996,-0.13981859822391696
ACH-001001,-0.4174579758003192
ACH-001020,-0.1444695805746339
ACH-001028,-0.2176431526622797
ACH-001031,-0.010404954783670688
ACH-001038,-0.1943138609182428
ACH-001048,-0.13771565453511395
ACH-001050,-0.1713971715562502
ACH-001053,-0.3154724405335876
ACH-001054,0.010106842295840546
ACH-001061,-0.17339665492354106
ACH-001067,-0.12371614670729968
ACH-001075,-0.31186582831639753
ACH-001096,-0.2662009537335125
ACH-001111,-0.09937176157747707
ACH-001119,-0.04447325767271035
ACH-001128,-0.055045047354449636
ACH-001134,-0.2711755016976429
ACH-001151,-0.2996014632160903
ACH-001163,-0.4468275934726532
ACH-001164,-0.2175226405635904
ACH-001183,-0.20082551872939702
ACH-001192,-0.18893803785018196
ACH-001193,-0.27735882787856553
ACH-001196,-0.18429657947268732
ACH-001197,-0.08508149233373087
ACH-001205,-0.16561828591901634
ACH-001211,0.027392383591935424
ACH-001212,-0.4905630023257283
ACH-001228,-0.3467964973795701
ACH-001232,-0.1875649728271473
ACH-001239,-0.05948944743582909
ACH-001270,0.029342764922962943
ACH-001274,-0.09001167424267555
ACH-001275,-0.152706803858947
ACH-001277,-0.3262579940277493
ACH-001278,-0.1839199373880388
ACH-001280,-0.3346935619498334
ACH-001283,-0.013868491705429326
ACH-001289,-0.20249323846562706
ACH-001300,-0.13445148982196375
ACH-001301,-0.2264253455110451
ACH-001302,-0.25074605314001946
ACH-001306,-0.3484879101139516
ACH-001318,-0.2313803872955338
ACH-001322,-0.2706184730894048
ACH-001328,-0.3376346756135521
ACH-001332,-0.02501830857754853
ACH-001336,-0.25319168767688005
ACH-001346,-0.16838284704747908
ACH-001353,-0.20795970090083354
ACH-001354,-0.2500064994937313
ACH-001367,-0.22286432845553888
ACH-001368,-0.154705062443793
ACH-001374,-0.4777648361581582
ACH-001377,-0.17996933302055226
ACH-001380,-0.19176717703308735
ACH-001391,-0.29599596681118445
ACH-001408,-0.2878999248753161
ACH-001430,-0.2516753219683797
ACH-001431,-0.017797786718189542
ACH-001450,-0.2876362182279921
ACH-001496,-0.27362398464962145
ACH-001500,-0.18397074397415156
ACH-001523,-0.02818370187761725
ACH-001532,-0.19333406618259472
ACH-001550,-0.29617774265581953
ACH-001552,-0.27334193218113595
ACH-001554,-0.20800748025775345
ACH-001654,-0.3037311439439239
ACH-001735,-0.3300906369183619
ACH-001736,-0.2326649180712832
ACH-001737,0.029459662743317645
ACH-001740,-0.31779394035717945
ACH-001745,-0.27984891074666984
ACH-001765,-0.3289197966143081
