,NUDT17 (200035)
ACH-000004,-0.09343687345816656
ACH-000005,-0.08695194424080878
ACH-000007,0.021165354117936543
ACH-000009,-0.3139645699129081
ACH-000011,-0.13232968377347873
ACH-000012,-0.23415239558721185
ACH-000013,-0.2324457464757956
ACH-000014,-0.18744306003131408
ACH-000015,-0.19506250309709405
ACH-000017,-0.07279627741070721
ACH-000018,-0.2049483196160185
ACH-000019,-0.3434454795903706
ACH-000021,-0.1897003236736809
ACH-000022,-0.10429999210712436
ACH-000025,-0.2330523489304365
ACH-000028,-0.2949227131460576
ACH-000030,-0.2422122437517452
ACH-000035,-0.3372178033028848
ACH-000036,-0.260031959568751
ACH-000037,-0.20759594345801047
ACH-000039,-0.29376194251497245
ACH-000040,-0.16625786735782405
ACH-000041,-0.18361756012726999
ACH-000042,-0.1904260049795862
ACH-000045,-0.2535199341300207
ACH-000047,-0.1660696545491584
ACH-000052,-0.27765082525390183
ACH-000053,-0.2909215704091849
ACH-000054,-0.09625265312400096
ACH-000055,-0.22398122997032424
ACH-000060,-0.2298521221905705
ACH-000067,-0.20383533144020413
ACH-000070,-0.12461384204061746
ACH-000075,-0.171447219650762
ACH-000078,-0.11272691321594673
ACH-000082,-0.16490748443182246
ACH-000085,-0.2716185257510144
ACH-000086,-0.2674906709271049
ACH-000087,-0.1974247315208676
ACH-000092,-0.2348093577845495
ACH-000095,-0.2133421822104752
ACH-000097,-0.3683020686942678
ACH-000098,-0.2759473638552481
ACH-000099,-0.13510084334920708
ACH-000108,-0.24587025416844224
ACH-000113,-0.08295126338189789
ACH-000116,-0.1302065486775716
ACH-000118,-0.2905552120163192
ACH-000120,-0.2118696774519709
ACH-000123,-0.19507650777453425
ACH-000127,-0.12125052525106747
ACH-000128,-0.2212161496424035
ACH-000132,-0.3466051972741502
ACH-000133,-0.2658018683452959
ACH-000137,-0.4517302350233224
ACH-000138,-0.09244811255214788
ACH-000142,-0.27338323453382823
ACH-000143,-0.3187285957931477
ACH-000146,-0.20269405987026515
ACH-000148,-0.16873603200193762
ACH-000150,-0.1625606000800108
ACH-000152,-0.07466749278092766
ACH-000153,-0.21935185325131248
ACH-000159,-0.1820710135187591
ACH-000160,-0.16067169717348154
ACH-000163,-0.2649037663250237
ACH-000167,-0.20236576566861114
ACH-000168,-0.1579713202414954
ACH-000169,-0.3028870756797419
ACH-000178,-0.22277549267508495
ACH-000183,-0.2011205973410024
ACH-000188,-0.20177746704384236
ACH-000189,-0.4797754443069724
ACH-000190,-0.050573533373869814
ACH-000198,-0.02305420008966541
ACH-000203,0.31511813179007897
ACH-000204,-0.23180896698225706
ACH-000206,-0.08239187932281461
ACH-000207,-0.15524883162395914
ACH-000208,-0.19657257451652665
ACH-000210,-0.3986129464582616
ACH-000211,-0.2493440879973837
ACH-000215,-0.2584357959033348
ACH-000221,-0.4151932535402003
ACH-000222,-0.10644519109320257
ACH-000223,-0.2157554162128673
ACH-000226,-0.26845489617782786
ACH-000227,-0.1978335944830938
ACH-000228,-0.2957894318808387
ACH-000231,-0.24351540052180784
ACH-000232,-0.3807627727801946
ACH-000233,-0.12979183088767304
ACH-000234,-0.18376942404292365
ACH-000235,-0.21083217311497895
ACH-000237,-0.0844805998150511
ACH-000238,-0.1621210714666007
ACH-000242,-0.3233037836438189
ACH-000243,-0.18747489090022865
ACH-000244,-0.3751713059786864
ACH-000246,-0.02416743853701361
ACH-000248,-0.08814877904894051
ACH-000250,-0.21578699936002016
ACH-000251,-0.0994275928150448
ACH-000252,0.012817713566556477
ACH-000253,-0.13487156881429407
ACH-000255,-0.22984503776056905
ACH-000256,-0.2806782526713743
ACH-000257,-0.25494851573525035
ACH-000258,-0.03077197932630305
ACH-000259,-0.2167184368878385
ACH-000260,-0.19826395235888836
ACH-000261,-0.07993555118539103
ACH-000262,-0.1050918603280545
ACH-000263,-0.07876987131173085
ACH-000264,-0.2881858831449429
ACH-000265,-0.023936993366289083
ACH-000266,-0.2355568194099755
ACH-000272,-0.2990924361376665
ACH-000274,-0.15108189507527034
ACH-000277,-0.0958231148513563
ACH-000278,-0.13575889664499352
ACH-000279,-0.09089014718608657
ACH-000280,-0.31023941666042143
ACH-000281,-0.11860659674105893
ACH-000288,-0.20131683702856948
ACH-000291,-0.07917469543402864
ACH-000293,-0.1305038428932382
ACH-000294,-0.20294639900599445
ACH-000295,-0.2952169915053052
ACH-000296,-0.13939324598795486
ACH-000302,-0.06755208463046905
ACH-000304,-0.05054451135619939
ACH-000307,-0.06405955150339092
ACH-000308,-0.16414238555091054
ACH-000310,-0.13852395800827855
ACH-000311,-0.06456174917307618
ACH-000312,-0.07542628297949541
ACH-000315,0.07092156666495296
ACH-000316,-0.14442334714892974
ACH-000317,-0.06618942215522884
ACH-000318,-0.30454102947637884
ACH-000319,-0.093430085495133
ACH-000320,0.043485092659652336
ACH-000322,-0.2014987664465249
ACH-000323,-0.13397492679829476
ACH-000324,-0.16358476937892688
ACH-000329,-0.14619640155366356
ACH-000330,-0.18168794603815247
ACH-000331,-0.2547921723076946
ACH-000332,-0.2172828513289594
ACH-000334,-0.09433572618072124
ACH-000335,-0.3919835529661809
ACH-000336,-0.10844687463614801
ACH-000337,-0.3718044251898601
ACH-000338,-0.5617848423753319
ACH-000339,-0.08551752725661922
ACH-000341,-0.18669998396190954
ACH-000348,-0.27305317786189554
ACH-000350,-0.1869160967810693
ACH-000352,-0.15794973403245427
ACH-000356,-0.3166651376915082
ACH-000361,0.04080840445578928
ACH-000362,-0.0938141390001302
ACH-000363,-0.0715425140022726
ACH-000364,-0.037911595865596316
ACH-000365,-0.1842808393201857
ACH-000366,-0.06951645157934674
ACH-000368,-0.3957382912989811
ACH-000374,-0.2355543757469327
ACH-000375,-0.2520974954407813
ACH-000376,-0.3325050768393035
ACH-000381,-0.2579059395593913
ACH-000383,-0.2415993339883704
ACH-000387,-0.20708051780135897
ACH-000389,-0.3639522469088376
ACH-000390,-0.2073893805571502
ACH-000393,-0.1747527917587327
ACH-000395,-0.5120427146756044
ACH-000396,-0.0884262034389189
