,HAUS1 (115106)
ACH-000004,-1.1491765028866323
ACH-000005,-1.0082089930312068
ACH-000007,-1.3153361012212348
ACH-000009,-1.2782875869315051
ACH-000011,-1.4290773061346254
ACH-000012,-1.4011251235461684
ACH-000013,-1.558440238695086
ACH-000014,-1.2361697550497173
ACH-000015,-1.3423533227674094
ACH-000017,-1.4111476252170683
ACH-000018,-1.0486113477857977
ACH-000019,-1.4657671774352927
ACH-000021,-1.037910122832295
ACH-000022,-1.5191815867693117
ACH-000025,-1.4384289277819535
ACH-000028,-1.4467803606212375
ACH-000030,-1.4285862839591736
ACH-000035,-1.2119008156224058
ACH-000036,-1.3083061414196708
ACH-000037,-1.2853015045639635
ACH-000039,-1.4190375961160653
ACH-000040,-1.376812722830446
ACH-000041,-1.2515186960776143
ACH-000042,-1.4683770835880532
ACH-000045,-1.0984850650752744
ACH-000047,-1.2981160054766214
ACH-000052,-1.259557014975452
ACH-000053,-1.029675866863695
ACH-000054,-1.2316003811347438
ACH-000055,-1.2264148174851797
ACH-000060,-1.4706376204321032
ACH-000067,-1.1336568153876436
ACH-000070,-1.146985579659948
ACH-000075,-1.0260635828350693
ACH-000078,-1.283622787530093
ACH-000082,-1.2753011202270013
ACH-000085,-1.640360247146014
ACH-000086,-1.2606579667750342
ACH-000087,-1.4474777698701888
ACH-000092,-0.8697374785852042
ACH-000095,-1.1056344624217418
ACH-000097,-1.1982243227213611
ACH-000098,-1.12807838305818
ACH-000099,-1.0605659022692409
ACH-000108,-1.2452667576879128
ACH-000113,-1.0749520915389037
ACH-000116,-1.3690084435795369
ACH-000118,-1.3807342487379677
ACH-000120,-1.3773782753704489
ACH-000123,-1.0961058615474892
ACH-000127,-1.330264439576362
ACH-000128,-1.2122463873919875
ACH-000132,-0.9768342308422708
ACH-000133,-1.1218486492928608
ACH-000137,-1.3061235196361758
ACH-000138,-1.1871891270127677
ACH-000142,-1.314624363772648
ACH-000143,-1.4513447461656035
ACH-000146,-0.9584488978602522
ACH-000148,-1.4016263795781008
ACH-000150,-1.2020247426106887
ACH-000152,-1.1021841751790675
ACH-000153,-1.5566762488801076
ACH-000159,-1.157057139655429
ACH-000160,-1.4108535332118477
ACH-000163,-1.1159591785617926
ACH-000167,-2.245352720842228
ACH-000168,-1.1979121086503384
ACH-000169,-1.3130804566808296
ACH-000178,-1.4354481762937117
ACH-000183,-1.1707900392157873
ACH-000188,-1.219344326634919
ACH-000189,-1.487358187573424
ACH-000190,-1.5332667824865318
ACH-000198,-1.276743689368829
ACH-000203,-1.4690079812122336
ACH-000204,-0.9255984730897034
ACH-000206,-1.2312087705166683
ACH-000207,-1.3220831474733732
ACH-000208,-1.3924943148665796
ACH-000210,-0.9954148219789842
ACH-000211,-1.2747285862770583
ACH-000215,-1.3461054515590198
ACH-000221,-1.3315737317458705
ACH-000222,-1.340401986011607
ACH-000223,-1.417447560368354
ACH-000226,-1.0615743595901224
ACH-000227,-1.3815350061845353
ACH-000228,-1.5375886389703002
ACH-000231,-1.2383237838197534
ACH-000232,-1.2136746541034518
ACH-000233,-1.1580455510042038
ACH-000234,-1.323532164802888
