,SLAIN2 (57606)
ACH-000004,-0.0876915951504906
ACH-000005,-0.2562147831575213
ACH-000007,-0.3163971839529401
ACH-000009,-0.0782714556164832
ACH-000011,-0.11847080137626058
ACH-000012,-0.12477772396414365
ACH-000013,-0.07982361989871893
ACH-000014,-0.17094912657602285
ACH-000015,-0.15747103668600307
ACH-000017,-0.1141030400757163
ACH-000018,-0.15084197240573838
ACH-000019,-0.19734134258006694
ACH-000021,-0.11967441368702605
ACH-000022,-0.14899173330256762
ACH-000025,-0.11842424045396555
ACH-000028,-0.023559092263684533
ACH-000030,-0.06706505351372717
ACH-000035,-0.08378528233602392
ACH-000036,-0.1890528234772931
ACH-000037,-0.2306197210707723
ACH-000039,0.0336102692811533
ACH-000040,-0.16693578548498722
ACH-000041,-0.18904492418449195
ACH-000042,-0.1889005933448436
ACH-000045,-0.09417981327497324
ACH-000047,-0.0907348405123758
ACH-000052,0.07995409770805588
ACH-000053,-0.06486229391307709
ACH-000054,-0.2204686449824064
ACH-000055,-0.017153742404807378
ACH-000060,-0.20066826678488164
ACH-000067,-0.1349479206526989
ACH-000070,0.004139612762879186
ACH-000075,-0.3363410867131811
ACH-000078,-0.1952702191043775
ACH-000082,-0.02361719085176751
ACH-000085,-0.01778229149501885
ACH-000086,-0.12129496407559184
ACH-000087,-0.1471461769275353
ACH-000092,-0.12795731587044415
ACH-000095,-0.1124014201485329
ACH-000097,-0.1200117952798674
ACH-000098,0.03193643638999715
ACH-000099,-0.0557639910772301
ACH-000108,-0.09496452287096586
ACH-000113,-0.06767318148706289
ACH-000116,-0.13390366670788328
ACH-000118,-0.16480478074329508
ACH-000120,-0.11434966356388243
ACH-000123,-0.13572568243815109
ACH-000127,-0.12422810944364245
ACH-000128,-0.2583619307591784
ACH-000132,-0.1029230246228161
ACH-000133,-0.15211147188621388
ACH-000137,-0.1924582858138308
ACH-000138,-0.04995173535655451
ACH-000142,-0.09981931694208596
ACH-000143,-0.1050002302626119
ACH-000146,-0.11536968587909673
ACH-000148,-0.1624395011559286
ACH-000150,-0.1886090952605674
ACH-000152,-0.05299054977608126
ACH-000153,-0.08980281531431834
