,PLEKHS1 (79949)
ACH-000004,0.005183969083558237
ACH-000005,0.12475862169545128
ACH-000007,0.06599719243319635
ACH-000009,-0.079723993001667
ACH-000011,0.09798958973560756
ACH-000012,0.02110785007878665
ACH-000013,0.0809938491466732
ACH-000014,-0.00036506679586778903
ACH-000015,0.028391065252008088
ACH-000017,0.01867083085078729
ACH-000018,0.22023237974067514
ACH-000019,0.1755221699377071
ACH-000021,0.08813799978159757
ACH-000022,0.14468176939561028
ACH-000025,-0.05091980662502505
ACH-000028,0.0021359497377387085
ACH-000030,0.012581049152776521
ACH-000035,-0.031243479212540413
ACH-000036,-0.029291120790635373
ACH-000037,-0.03757177218414014
ACH-000039,0.12174872584820692
ACH-000040,-0.023624214694831752
ACH-000041,-0.004427836981158803
ACH-000042,-0.08989087783219797
ACH-000045,0.07446492540107172
ACH-000047,0.08740046674685524
ACH-000052,0.1876114544293222
ACH-000053,-0.06348082497883167
ACH-000054,0.05607274496171514
ACH-000055,0.18006113125705692
ACH-000060,-0.053848235868415056
ACH-000067,-0.012831165653496868
ACH-000070,0.014330003845813141
ACH-000075,-0.11465082965736728
ACH-000078,0.0746098923223518
ACH-000082,-0.0069209614611332355
ACH-000085,-0.03569819399591564
ACH-000086,-0.050602624933641684
ACH-000087,0.2029405663452777
ACH-000092,0.029137280152892263
ACH-000095,-0.024147641636874075
ACH-000097,-0.04630491217254425
ACH-000098,0.02073244487473437
ACH-000099,0.08162382126723686
ACH-000108,0.013185808112724968
ACH-000113,0.07765018144694669
ACH-000116,0.20736502422036696
ACH-000118,-0.0033952226261261963
ACH-000120,-0.04458284340955153
ACH-000123,0.05962071053186348
ACH-000127,0.054080879501567036
ACH-000128,0.04249656284701617
ACH-000132,0.061103634567614966
ACH-000133,-0.05405357091562404
ACH-000137,0.010833481883242149
ACH-000138,-0.07377799458469762
ACH-000142,-0.0007974373068782731
ACH-000143,-0.13621985780488244
ACH-000146,0.03359198996401006
ACH-000148,0.020073786705606143
ACH-000150,0.030842209207256725
ACH-000152,0.11086383769615996
ACH-000153,0.17471638934268147
ACH-000159,0.016141596178553718
ACH-000160,0.09913614325922304
ACH-000163,0.03151129185155528
ACH-000167,0.2044767042389743
ACH-000168,-0.09238969568379717
ACH-000169,-0.05505823028239217
ACH-000178,0.17858286134973034
ACH-000183,0.024707934266096427
ACH-000188,0.03622751937310903
ACH-000189,0.03374884003714704
ACH-000190,0.016405702328587547
ACH-000198,-0.09292556551443393
ACH-000203,0.07804842724494143
ACH-000204,0.11845269438563508
ACH-000206,0.034989464154151155
ACH-000207,-0.1314645944588828
ACH-000208,0.2844519666048019
ACH-000210,0.24122416387435844
ACH-000211,0.023323743573910604
ACH-000215,0.02668123710645641
ACH-000221,-0.012668231881203616
ACH-000222,-0.02228102586527541
ACH-000223,-0.04597215947233302
ACH-000226,0.0951536898767292
ACH-000227,-0.006863908496858561
ACH-000228,-0.13413860061028388
ACH-000231,-0.06292098864413401
ACH-000232,-0.039789202813744665
ACH-000233,0.019294042777134868
ACH-000234,0.1335534466137584
ACH-000235,0.0594479054408539
ACH-000237,-0.07804835038515011
ACH-000238,0.07359591651942668
ACH-000242,-0.0936548143851148
ACH-000243,0.00980335569705327
ACH-000244,0.036008833352726366
ACH-000246,0.04041606428859089
ACH-000248,0.13260158318260806
ACH-000250,0.03928176977518825
ACH-000251,-0.10104192675445672
ACH-000252,-0.005596519671943954
ACH-000253,-0.01176581867506836
ACH-000255,-0.034493987645766715
ACH-000256,0.11376321363053153
ACH-000257,0.025319611007604183
ACH-000258,-0.019554596316000657
ACH-000259,-0.01442864789320763
ACH-000260,0.04531426352990501
ACH-000261,0.010382411037585335
ACH-000262,0.012801498910368001
ACH-000263,-0.026005437401804027
ACH-000264,0.08072686277293073
ACH-000265,0.10776856287518756
ACH-000266,0.013732514311577165
ACH-000272,-0.03733707162565456
ACH-000274,0.02035475246928677
ACH-000277,-0.06515172956096768
ACH-000278,-0.007092793924375546
ACH-000279,-0.03180397828905515
ACH-000280,0.16981844579900518
ACH-000281,0.09105714286182216
ACH-000288,-0.04022860227985285
ACH-000291,0.016607365095064584
ACH-000293,0.058546188660899987
ACH-000294,-0.07705659599328425
ACH-000295,-0.0984773533242289
ACH-000296,-0.16172391742450415
ACH-000302,0.01351862991463934
ACH-000304,0.02932315537743195
ACH-000307,-0.025535385445429926
ACH-000308,0.01841059761300135
ACH-000310,-0.07019654177970143
ACH-000311,0.040531314547049065
ACH-000312,-0.06464967380536005
ACH-000315,0.15926185634673898
ACH-000316,0.06921479616098815
ACH-000317,0.01888533212506114
ACH-000318,-0.08725057277785794
ACH-000319,-0.008085074475667026
ACH-000320,0.074276393012981
ACH-000322,0.029490919960859837
ACH-000323,-0.025679751615094816
ACH-000324,0.10134524390571313
ACH-000329,0.02370853448520835
ACH-000330,0.15563054811378704
ACH-000331,-0.1037692999573402
ACH-000332,0.07386488810100256
ACH-000334,0.07037972161095545
ACH-000335,-0.30338983551873344
ACH-000336,0.07008158428081142
ACH-000337,-0.11937504521338747
ACH-000338,-0.4204572212584825
ACH-000339,-0.036072892195739344
ACH-000341,-0.03249904146950913
ACH-000348,-0.08363697928175806
ACH-000350,0.11220639152214927
ACH-000352,0.17428229676670184
ACH-000356,-0.006240356488392298
ACH-000361,0.15292502415590994
ACH-000362,-0.0756794748695513
ACH-000363,-0.08558303336541663
ACH-000364,-0.02694085458904397
ACH-000365,0.017650639335848275
ACH-000366,-0.03812527093194994
ACH-000368,0.15054149178012152
ACH-000374,0.14641478293612925
ACH-000375,-0.04712839472192217
ACH-000376,0.002382411727398315
ACH-000381,-0.006240396466825334
ACH-000383,0.06781057360268733
ACH-000387,-0.0935599168841366
ACH-000389,0.00426435935285592
ACH-000390,0.053784569118878765
ACH-000393,0.112348266280757
ACH-000395,-0.06418812665466529
ACH-000396,-0.2077338557066662
ACH-000397,0.019482878032393663
ACH-000401,0.16064782381311934
ACH-000402,-0.05590366245262731
ACH-000403,-0.01930526290946896
ACH-000404,-0.019962186949635318
ACH-000406,0.058955011568912224
ACH-000407,0.1491763268155342
ACH-000408,0.05836202083775506
ACH-000410,-0.043405669844791474
ACH-000411,0.11199186524935982
ACH-000414,-0.05295507382093771
ACH-000415,0.07227903883974847
ACH-000416,0.07588654586061036
ACH-000420,0.11335038400784075
ACH-000421,0.01326630958717174
ACH-000424,-0.2768546826791253
ACH-000425,-0.11216344424053787
ACH-000426,0.02902542096397082
ACH-000427,0.17584991452712428
ACH-000433,0.16093778363839442
ACH-000435,-0.08859340585690137
ACH-000436,-0.07074116931801433
ACH-000444,0.2093466294958181
ACH-000445,-0.0546295592639147
ACH-000448,-0.0734538102496787
ACH-000450,-0.24974669549644635
ACH-000452,0.056595658672222875
ACH-000454,0.1093176120006024
ACH-000458,-0.02206339267718597
ACH-000459,0.0983384343777182
ACH-000460,0.027768676448954702
ACH-000461,0.17342659519982567
ACH-000463,0.00789878191189769
ACH-000464,-0.20057417563440388
ACH-000466,0.09349482990072193
ACH-000467,0.05212044270511475
ACH-000468,0.07551919277659208
ACH-000469,0.09245861416572926
ACH-000470,-0.0305237492373685
ACH-000471,0.03404391821505262
ACH-000472,0.08650984540752228
ACH-000473,-0.021824852483338736
ACH-000475,0.016727657712283475
ACH-000476,0.05258423713657849
ACH-000477,0.2255547808286497
ACH-000479,0.037994504405694934
ACH-000480,-0.0060789119449104045
ACH-000481,0.020583464381713844
ACH-000483,0.11464300476105453
ACH-000484,0.14882705953949898
ACH-000485,-0.024408479664395005
ACH-000486,0.009666441253632951
ACH-000487,-0.11170831272151484
ACH-000488,-0.0036210603875494922
ACH-000490,0.0340855890437369
ACH-000491,-0.2464646388367175
ACH-000495,0.11977325471804705
ACH-000496,-0.057946769269949676
ACH-000499,0.1344908848514493
ACH-000500,-0.16186958924145042
ACH-000502,-0.01953506973454829
ACH-000503,-0.1450181827764718
ACH-000505,-0.033846063328824644
ACH-000507,0.12018198068785085
ACH-000510,-0.0650690814972427
ACH-000511,0.00019473722611762764
ACH-000512,-0.06143576681685591
ACH-000516,0.048906481701080654
ACH-000517,-0.03594608622595929
ACH-000518,0.02085360831964004
ACH-000520,0.06427359317941851
ACH-000521,0.02754529385525201
ACH-000522,0.023457334840891318
ACH-000524,-0.006780138468657569
ACH-000527,-0.05546842495749346
ACH-000528,0.027774112858400462
ACH-000537,0.041083717288226906
ACH-000541,-0.013509691669847864
ACH-000542,0.038413940793066745
ACH-000544,-0.028171504173004645
ACH-000545,0.061448093960104685
ACH-000547,0.15752514431710649
ACH-000548,0.022133492248026517
ACH-000549,-0.044075121446167716
ACH-000550,0.02132136777272909
ACH-000552,-0.18688403539724802
ACH-000556,-0.028064408947091397
ACH-000557,-0.1330630108047233
ACH-000569,0.07659860050938458
ACH-000570,0.09844572981153768
ACH-000571,0.040230665892522464
ACH-000573,-0.02017694554007252
ACH-000576,-0.0526718675245821
ACH-000579,0.016897068034941527
ACH-000580,-0.08817453004206978
ACH-000584,0.016458931621924803
ACH-000585,0.02179074268843955
ACH-000588,0.046346873428500336
ACH-000589,-0.029448897513630893
ACH-000591,-0.03042051671474865
ACH-000593,-0.018388111419343985
ACH-000600,0.08790492313676697
ACH-000601,0.06722076189353048
ACH-000605,0.0030713602428638943
ACH-000606,0.10372682184725687
ACH-000608,7.585070262735592e-05
ACH-000614,0.12886365683259066
ACH-000616,-0.0687087490074895
ACH-000618,-0.008242744750750758
ACH-000619,0.08566732488347865
ACH-000620,0.028017781424100982
ACH-000621,-0.03719121586552649
ACH-000622,0.1747031800218906
ACH-000623,-0.05588570037837397
ACH-000624,0.023096851279223646
ACH-000627,-0.006879038341612303
ACH-000630,0.03524847376816751
ACH-000631,-0.17999342833616366
ACH-000632,0.1152926365464962
ACH-000633,0.2012460145543991
ACH-000637,0.010682491999419385
ACH-000638,0.06376244516989861
ACH-000646,0.08442258480184701
ACH-000647,-0.04156293650130565
ACH-000648,0.010099242705466959
ACH-000649,0.11936832573525348
ACH-000651,0.07741190390054263
ACH-000652,-0.023442767399525426
ACH-000653,-0.04342485111140434
ACH-000657,0.0688890440543449
ACH-000658,0.0019246302530730593
ACH-000661,-0.06588977510179331
ACH-000662,0.030406898069208668
ACH-000663,0.029573550951248705
ACH-000665,0.06481423649035133
ACH-000671,-0.10922690754514124
ACH-000672,-0.12295093101082515
ACH-000673,-0.10403787893981374
ACH-000676,-0.048903494320639083
ACH-000677,-0.06742385445771258
ACH-000681,0.009770184378570287
ACH-000683,0.08976367667446652
ACH-000684,-0.09800946598103392
ACH-000688,0.11299952769596698
ACH-000693,0.1389229288533436
ACH-000694,0.028459218456083582
ACH-000695,0.051208240522361566
ACH-000696,0.009630545865241796
ACH-000697,-0.1844199939976965
ACH-000699,0.0600542690761847
