,OLFML1 (283298)
ACH-000262,-0.0463441088066655
ACH-000263,-0.0581490011371465
ACH-000264,-0.058225647349668175
ACH-000265,-0.1825283670934132
ACH-000266,-0.06876713143111549
ACH-000272,-0.2083270217870688
ACH-000274,-0.13371307367576915
ACH-000277,-0.11377573856487115
ACH-000278,-0.05718178609038909
ACH-000279,-0.023684930160731272
ACH-000280,-0.039030870057373684
ACH-000281,0.1042600464246106
ACH-000288,-0.13144943625219355
ACH-000291,-0.19113979412530255
ACH-000293,-0.014877148696890762
ACH-000294,-0.0014478044488317034
ACH-000295,-0.009757237300023126
ACH-000296,-0.034297409828591086
ACH-000302,-0.06308761770160745
ACH-000304,0.044809497161825036
ACH-000307,-0.03151885771978618
ACH-000308,-0.16343816593751315
ACH-000310,-0.22503469086433514
ACH-000311,0.0011587364772602034
ACH-000312,-0.12517326502474962
ACH-000315,-0.03381837007545715
ACH-000316,-0.027377046501741432
ACH-000317,-0.0841835157531746
ACH-000318,-0.20357805600791226
ACH-000319,-0.2116899239836792
ACH-000320,-0.12206407574119155
ACH-000322,-0.13175965160425465
ACH-000323,-0.1582137653562472
ACH-000324,-0.1431404524735763
ACH-000329,-0.14788864986267142
ACH-000330,-0.11164048889709627
ACH-000331,0.046092215819875146
ACH-000332,-0.04839800789438232
ACH-000334,-0.20165171444993835
ACH-000335,-0.14991477466072015
ACH-000336,-0.1833779963229014
ACH-000337,0.036426259360636516
ACH-000338,0.4230740546789037
ACH-000339,-0.08056275975354868
ACH-000341,-0.019311270306814076
ACH-000348,-0.07029013419272577
ACH-000350,-0.14333307640763615
ACH-000352,0.03079196498365535
ACH-000356,-0.030825245362274867
ACH-000361,-0.1561052386975927
ACH-000362,-0.06950205885330726
ACH-000363,-0.014859616308511871
ACH-000364,-0.07411656139342751
ACH-000365,-0.09879179292479996
ACH-000366,-0.1625976857539462
ACH-000368,-0.18867535536731625
ACH-000374,-0.14625916436305195
ACH-000375,-0.0918757785769956
ACH-000376,-0.14699060144800435
ACH-000381,-0.10302951030537373
ACH-000383,-0.0704920230968239
ACH-000387,0.039378788100102285
ACH-000389,-0.07790693106537193
ACH-000390,-0.13485877800059448
ACH-000393,-0.2484257530638496
ACH-000395,-0.10329255765587876
ACH-000396,-0.11606382420595344
ACH-000397,-0.11179980002049156
ACH-000401,0.02856496394202285
ACH-000402,-0.02750061851977305
ACH-000403,-0.10835743994202424
ACH-000404,0.05271541162191989
ACH-000406,-0.06704411466782573
ACH-000407,-0.12404055960297974
ACH-000408,-0.05035880189163672
ACH-000410,0.0071978252393966845
ACH-000411,-0.13338221376191747
ACH-000414,-0.11220947827877074
ACH-000415,-0.07420199019331829
ACH-000416,-0.05464314265563091
ACH-000420,0.014236639639041057
ACH-000421,-0.084880456329317
ACH-000424,-0.2136788492876464
ACH-000425,-0.046772068254092164
ACH-000426,-0.13030030407421092
ACH-000427,0.001183603379071853
ACH-000433,-0.16106437094748285
ACH-000435,0.11068769767295114
ACH-000436,-0.062229377208817487
ACH-000444,-0.032942010235930186
ACH-000445,0.08918948392554511
ACH-000448,-0.041080812386978936
ACH-000450,-0.13467432160922282
ACH-000452,-0.08951883668857184
ACH-000454,-0.1289836185537344
ACH-000458,-0.0017835497283781195
ACH-000459,-0.1964181224016
ACH-000460,-0.09978600763357827
ACH-000461,0.0040274193614276655
ACH-000463,-0.12724319226025635
ACH-000464,-0.01827422920256061
ACH-000466,-0.11831492963279365
ACH-000467,-0.13111682083374407
ACH-000468,-0.06074786053566894
ACH-000469,-0.22398174788812186
ACH-000470,-0.028387520479909643
ACH-000471,-0.0504650379015593
ACH-000472,-0.06690167179470083
ACH-000473,-0.04501817071906288
ACH-000475,-0.1072262722475254
ACH-000476,-0.0628215014598426
ACH-000477,-0.11930782744001125
ACH-000479,-0.2980632427459249
ACH-000480,-0.12536474537159978
ACH-000481,-0.026735297627927056
ACH-000483,-0.07854686995177385
ACH-000484,-0.05237904414101378
ACH-000485,-0.06411867629388593
ACH-000486,-0.058422223262313375
ACH-000487,0.005245030839302371
ACH-000488,-0.06402780221946969
ACH-000490,-0.027980828471796764
ACH-000491,-0.06453659692505688
ACH-000495,-0.38095975038639296
ACH-000496,-0.12767775224993425
ACH-000499,-0.35367530693463856
ACH-000500,-0.21942850027957608
ACH-000502,-0.09623832782062684
ACH-000503,-0.014747453423739832
ACH-000505,-0.13548249187964298
ACH-000507,-0.17136969540428254
ACH-000510,-0.12876596979038593
ACH-000511,-0.1593008093449854
ACH-000512,-0.04337357020440892
ACH-000516,-0.09292357662651046
ACH-000517,-0.08305272983807603
ACH-000518,-0.14623704843028115
ACH-000520,-0.22138446274640736
ACH-000521,0.046453668249778826
ACH-000522,-0.1469052605954416
ACH-000524,-0.07268659269872522
ACH-000527,-0.052221742174399226
ACH-000528,-0.07630697513940468
ACH-000537,-0.15966721133139916
ACH-000541,0.12125009751638795
ACH-000542,-0.1679509696212125
ACH-000544,-0.08016567932581975
ACH-000545,-0.10598692960413328
ACH-000547,-0.0977574475378497
ACH-000548,0.04412460697405204
ACH-000549,-0.0628479026471479
ACH-000550,0.020720703749327392
ACH-000552,-0.09109144085908626
ACH-000556,0.016981978358689084
ACH-000557,-0.10334409962871624
ACH-000569,-0.3798917857780726
ACH-000570,-0.05655993103577805
ACH-000571,-0.16297663323867145
ACH-000573,-0.11458986830443725
ACH-000576,-0.1545266767405186
ACH-000579,-0.13181532393746634
ACH-000580,-0.275330320951782
ACH-000584,-0.16210163744016304
ACH-000585,-0.0987847314527683
ACH-000588,-0.10501253471229706
ACH-000589,0.03426791098312498
ACH-000591,-0.17584259549083295
ACH-000593,-0.13668020173646928
ACH-000600,-0.14873851629284096
ACH-000601,-0.1058424295233993
ACH-000605,-0.14436699919194618
ACH-000606,-0.08329250110577759
ACH-000608,-0.09439855611850666
ACH-000614,-0.10722509779308884
ACH-000616,-0.0904114839896182
ACH-000618,-0.014487546852144775
ACH-000619,-0.06923780229212012
ACH-000620,-0.1295887683357824
ACH-000621,-0.0010112470135080391
ACH-000622,-0.10827723646525772
ACH-000623,-0.108856515917721
ACH-000624,-0.07323764756641424
ACH-000627,-0.0907469119448204
ACH-000630,-0.015816539330162055
ACH-000631,-0.1524841953613576
ACH-000632,-0.1759409064292687
ACH-000633,-0.14129555918309225
ACH-000637,-0.2280209276801109
ACH-000638,-0.05122009824592946
ACH-000646,-0.1983890506965427
ACH-000647,-0.1605613832728872
ACH-000648,-0.10548577815209476
ACH-000649,-0.08843773621150668
ACH-000651,-0.06330632549656794
ACH-000652,-0.05801745062218142
ACH-000653,0.0018692516363723927
ACH-000657,-0.12347356251615067
ACH-000658,-0.0860096324790321
ACH-000661,-0.040267784463940456
ACH-000662,0.048249924430724365
ACH-000663,-0.03269181155565232
ACH-000665,-0.19812752808145526
ACH-000671,-0.07511889128642303
ACH-000672,-0.08315444515322805
ACH-000673,-0.06595730869951465
ACH-000676,-0.00618695068816261
ACH-000677,-0.06502417140427298
ACH-000681,-0.13024582633742876
ACH-000683,-0.09331103590820723
ACH-000684,0.056334010780778536
ACH-000688,-0.17833265306799878
ACH-000693,-0.045461942645816135
ACH-000694,-0.1386421407877499
ACH-000695,-0.03255089093067814
ACH-000696,-0.10855533722701503
ACH-000697,0.07802322912986502
ACH-000699,-0.048796033107219916
ACH-000701,-0.1948706705771468
ACH-000706,0.019480628007359432
ACH-000711,-0.08208717504803052
ACH-000713,-0.12219088062805618
ACH-000714,-0.22724471920313175
ACH-000718,0.05000938378554441
ACH-000720,-0.15461462838426066
ACH-000721,-0.0966295093731458
ACH-000724,-0.14379745711744266
ACH-000725,0.0031303288250845896
ACH-000732,-0.006396369923988596
ACH-000734,-0.1081695900123844
ACH-000735,-0.1142968724595972
ACH-000736,-0.15558344781067104
ACH-000738,-0.1507489208798862
ACH-000746,-0.1346758472689664
ACH-000747,-0.07668060138880986
ACH-000748,-0.1758165270864375
ACH-000753,-0.12748782723655278
ACH-000756,-0.2704262960835322
ACH-000757,-0.12913700765280364
ACH-000758,-0.054135747316000835
ACH-000760,-0.16698416733964286
ACH-000762,-0.11248297915281306
ACH-000763,-0.08047929916095849
ACH-000764,-0.1445675797160578
ACH-000765,-0.02405262216970367
ACH-000766,0.04069087811953783
ACH-000767,-0.1637774303765065
ACH-000768,-0.1064411499160497
ACH-000769,-0.1326340922274829
ACH-000770,-0.0013477583853435098
ACH-000771,-0.028768729742657925
ACH-000773,0.033105735160963434
ACH-000776,0.026299932048270674
ACH-000777,-0.059318828075323085
ACH-000778,-0.17421030200537022
ACH-000781,-0.11331391815869198
ACH-000782,-0.09695030103871824
ACH-000783,-0.07352119243050359
ACH-000784,0.007691649881429306
ACH-000785,-0.1885934174604305
ACH-000787,0.015611190394899731
ACH-000788,-0.1056710927686338
ACH-000791,-0.10094739797925696
ACH-000792,-0.08927373978086937
ACH-000794,-0.07708182373887103
ACH-000796,-0.08520197838863705
ACH-000798,0.1278654770380494
ACH-000799,-0.07342643135975989
ACH-000800,-0.06562610657955399
ACH-000802,-0.0630241288345056
ACH-000804,0.1311529501347659
ACH-000805,-0.08714578615313373
ACH-000809,-0.07184049696190299
ACH-000810,-0.06533197891077709
ACH-000811,0.012025397388215965
ACH-000817,-0.173189041395552
ACH-000819,-0.0992968884733952
ACH-000820,-0.28022538194161106
ACH-000821,-0.14223986120272736
ACH-000822,-0.058624549921881375
ACH-000823,-0.10259301931942036
ACH-000824,-0.17683203131666245
ACH-000827,-0.08440892125843526
ACH-000829,-0.06701337831879349
ACH-000831,-0.0834334347214551
ACH-000832,-0.007951148701347291
ACH-000833,-0.24577929714357905
ACH-000834,0.09356976000848972
ACH-000835,-0.08927181606043416
ACH-000836,-0.08735305035669974
ACH-000837,-0.02511132378479741
ACH-000838,-0.07818836232529887
ACH-000839,-0.1018375553665763
ACH-000840,-0.15780449906594965
ACH-000841,-0.1492580787431458
ACH-000843,-0.115525452084696
ACH-000846,-0.16224200501907365
ACH-000847,-0.13355454737203346
ACH-000848,0.032560210109846444
ACH-000849,-0.10885508924542228
ACH-000851,-0.05935883587176866
ACH-000855,0.010871601399613805
ACH-000856,-0.13116919689744844
ACH-000858,-0.11575599604057338
ACH-000859,-0.039213263066201084
ACH-000861,-0.09075207116375404
ACH-000862,0.03335518425129004
ACH-000865,-0.02185490230718051
ACH-000866,-0.07721266152370414
ACH-000867,-0.12910534440761934
ACH-000869,-0.10395929221704167
ACH-000872,-0.13228789176721167
ACH-000873,-0.2114782828858387
ACH-000876,-0.06757216781168889
ACH-000878,-0.08597532606548805
ACH-000880,0.013081985660245913
ACH-000881,-0.14058499623003046
ACH-000882,0.010040498980506192
ACH-000884,-0.24698654977243184
ACH-000885,-0.07691217850291013
ACH-000887,-0.06768064918011914
ACH-000889,-0.02788752009079069
ACH-000896,-0.046178425960447717
ACH-000898,-0.1258691331576481
ACH-000900,-0.0672892319560452
ACH-000901,-0.03308221543869914
ACH-000905,-0.04862278666757278
ACH-000906,-0.04213096499917534
ACH-000907,-0.1213163814257489
ACH-000910,-0.16849643523452035
ACH-000911,-0.058489074169079024
ACH-000912,-0.09511007563767188
ACH-000913,-0.06250825735075274
ACH-000915,-0.06855465694568141
ACH-000916,-0.10282250391945197
ACH-000917,-0.15549634340899834
ACH-000920,0.07003460645665832
ACH-000921,-0.1546722128733449
ACH-000924,-0.1903676088206508
ACH-000926,-0.031462381555115736
ACH-000928,0.058950953173002564
ACH-000929,-0.08500740096405768
ACH-000932,-0.1487496997836015
ACH-000935,-0.044791349569010826
ACH-000936,0.0015456056231868706
ACH-000937,-0.18720835718148648
ACH-000938,-0.16773671127057074
ACH-000939,0.007706495172513874
ACH-000941,-0.032718269966527685
ACH-000943,-0.0908721195312212
ACH-000946,-0.058632323578816516
ACH-000947,-0.01894767539298826
ACH-000948,-0.001871200034264768
ACH-000950,-0.019412859835522888
ACH-000953,-0.1081593079143148
ACH-000954,-0.04724177977134481
ACH-000957,-0.19712225951720885
ACH-000958,0.0014159489012138488
ACH-000960,-0.17297066213341344
ACH-000963,-0.040408760447824384
ACH-000968,-0.058826378136857975
ACH-000969,-0.03617521873949545
ACH-000972,-0.09309500097768816
ACH-000973,-0.02349224415566373
ACH-000974,-0.05734233720337804
ACH-000978,0.07674297601463838
ACH-000984,-0.09083004844168732
ACH-000986,-0.22434692658395927
ACH-000988,-0.1757893462850511
ACH-000993,-0.09070449072322756
ACH-000994,-0.07772046071476467
ACH-000996,-0.03803436741494278
ACH-001001,-0.048526075779881855
ACH-001020,0.04521531221327239
ACH-001028,-0.09709577394859203
ACH-001031,-0.09848343856617443
ACH-001038,-0.027929825052233667
ACH-001048,-0.10162250894571412
ACH-001050,-0.15527893768815862
ACH-001053,-0.013310076630992984
ACH-001054,-0.15660967709441462
ACH-001061,0.039615866051288064
ACH-001067,-0.10489342317656243
ACH-001075,-0.27225373248903845
ACH-001096,-0.08759610821340456
ACH-001111,-0.2874230985375547
ACH-001119,-0.12999502653813286
ACH-001128,-0.1015153183197416
ACH-001134,-0.013506811121189259
ACH-001151,-0.12092935474131893
ACH-001163,-0.09732776775996553
ACH-001164,-0.023598077538486608
ACH-001183,-0.14517844929655274
ACH-001192,-0.08454441163904887
ACH-001193,-0.04427152470958647
ACH-001196,-0.19061395100921774
ACH-001197,-0.04471588496882993
ACH-001205,-0.23445473952279397
ACH-001211,-0.08286484481364703
ACH-001212,-0.33950422046726103
ACH-001228,-0.1084476924055981
ACH-001232,-0.2412817925619265
ACH-001239,-0.1977872293986621
ACH-001270,-0.0062075284746945176
ACH-001274,-0.13392102835705832
ACH-001275,-0.17638966542584295
ACH-001277,-0.14102454697622874
ACH-001278,-0.2418884039293264
ACH-001280,-0.2810790102065518
ACH-001283,-0.04439440805818283
ACH-001289,-0.12133509743726024
ACH-001300,-0.3312966970110606
ACH-001301,0.007740893600177366
ACH-001302,-0.3483976330863936
ACH-001306,-0.03594666434348135
ACH-001318,-0.20933160128285494
ACH-001322,-0.32241461120863546
ACH-001328,-0.09914054107571604
ACH-001332,-0.1549225538683456
ACH-001336,-0.12375417596499624
ACH-001346,-0.07306061082499404
ACH-001353,-0.09902035211504792
ACH-001354,-0.26475066355882865
ACH-001367,-0.09605224823227013
ACH-001368,-0.0465022786798532
ACH-001374,-0.23958678107657114
ACH-001377,-0.18401430449287848
ACH-001380,-0.06076479887177254
ACH-001391,-0.009395067134543134
ACH-001408,-0.06338065316235654
ACH-001430,-0.1254920596076835
ACH-001431,0.06709134802098078
ACH-001450,-0.11964008980707945
ACH-001496,-0.16189551848516126
ACH-001500,-0.027905843078667142
ACH-001523,-0.06954207763217155
ACH-001532,-0.11736888052153667
ACH-001550,-0.13253524286935234
ACH-001552,-0.042610781082236406
ACH-001554,-0.12866803665849993
ACH-001654,-0.15353586135330774
ACH-001735,-0.02284104157226589
ACH-001736,-0.08146997992430753
ACH-001737,-0.1653090555575314
ACH-001740,-0.27813740934222475
ACH-001745,-0.03806445155222297
ACH-001765,-0.17011139901271266
