,PCP4L1 (654790)
ACH-000329,0.0030859714728976445
ACH-000330,0.14914146418163746
ACH-000331,0.06226052597359109
ACH-000332,0.048830482060507815
ACH-000334,0.20520938574413855
ACH-000335,0.08775767663291982
ACH-000336,0.05290085154105773
ACH-000337,-0.02311946897693913
ACH-000338,-0.5802105168586271
ACH-000339,0.032296646911621804
ACH-000341,0.1384298881996414
ACH-000348,0.1533098593101742
ACH-000350,0.055522874118789804
ACH-000352,0.09537446703807607
ACH-000356,0.002340642690029209
ACH-000361,-0.02629349211332813
ACH-000362,-0.05257337923589705
ACH-000363,-0.011569683431585487
ACH-000364,0.16353887823056712
ACH-000365,0.08881212292543073
ACH-000366,0.10987920972505086
ACH-000368,0.17427775984269486
ACH-000374,0.060569439697405074
ACH-000375,0.040419609096309116
ACH-000376,0.019305430374006515
ACH-000381,0.12137442986235285
ACH-000383,0.022883231470031937
ACH-000387,0.030269720477615936
ACH-000389,0.034834439293992686
ACH-000390,0.013533648138349431
ACH-000393,0.10916234680661878
ACH-000395,0.09727581769168717
ACH-000396,0.22441269625489904
ACH-000397,-0.007167357491000342
ACH-000401,-0.007404038568307734
ACH-000402,-0.1963887813218992
ACH-000403,0.052159804214598135
ACH-000404,0.1742907768463229
ACH-000406,0.05730078251134126
ACH-000407,0.15796908331738665
ACH-000408,0.03965901506526273
ACH-000410,0.05422367253299815
ACH-000411,0.1125511618963051
ACH-000414,0.1283767781444288
ACH-000415,0.1580630915811779
ACH-000416,-0.02338791809734606
ACH-000420,0.03458745627846382
ACH-000421,0.037754124092978576
ACH-000424,0.04461256647929937
ACH-000425,0.020804331501174327
ACH-000426,-0.1023175615123407
ACH-000427,-0.006663835779641407
ACH-000433,0.19788581426392104
ACH-000435,-0.21513923611428204
ACH-000436,0.18775252843018295
ACH-000444,0.07199009929241537
ACH-000445,0.0972335218323359
ACH-000448,0.20288451048592754
ACH-000450,0.20598842237481413
ACH-000452,0.12072464541939434
ACH-000454,0.16271323666859974
ACH-000458,0.0829318487514935
ACH-000459,0.007791501029373994
ACH-000460,0.02354538925638473
ACH-000461,0.15843243852824276
ACH-000463,0.04732225671828777
ACH-000464,0.2269597670166886
ACH-000466,0.0480818619591405
ACH-000467,0.09034829798334612
ACH-000468,0.11305115838928788
ACH-000469,0.1417457870403929
ACH-000470,0.15383906197742211
ACH-000471,0.08639408791843874
ACH-000472,0.12699711354588425
ACH-000473,0.04986534922075725
ACH-000475,0.024682341914881403
ACH-000476,0.11998250509866215
ACH-000477,0.13578944175664492
ACH-000479,-0.09671219972974708
ACH-000480,0.04355845717874122
ACH-000481,0.10830652466313426
ACH-000483,0.19060583542074147
ACH-000484,-0.17340161807560772
ACH-000485,0.1676808401823125
ACH-000486,0.14569087065283334
ACH-000487,-0.031005133499138093
ACH-000488,0.004620413515024336
ACH-000490,0.131379889979072
ACH-000491,0.10557825089083783
ACH-000495,0.17977972932623468
ACH-000496,0.1364948244376139
ACH-000499,0.2128342877997632
ACH-000500,-0.05106320060570076
ACH-000502,0.128800524148966
ACH-000503,0.1503489528265243
ACH-000505,0.03015098242295405
ACH-000507,-0.05989221085372665
ACH-000510,0.0331177691253733
ACH-000511,0.010753068968474251
ACH-000512,0.13692634557949807
ACH-000516,0.06704748249431464
ACH-000517,0.07690027788744723
ACH-000518,0.040368377361797006
ACH-000520,0.013393485358743459
ACH-000521,0.15538096565273546
ACH-000522,0.09914242715783296
ACH-000524,0.07594647478870943
ACH-000527,0.07108499481794163
ACH-000528,0.06428442956703535
ACH-000537,0.20933132844204946
ACH-000541,0.1381542873983818
ACH-000542,-0.022668866240374848
ACH-000544,0.09236065675163156
ACH-000545,0.05630827941633584
ACH-000547,-0.2411476098743486
ACH-000548,0.008541632685302723
ACH-000549,0.037404301851908905
ACH-000550,0.1332181119265109
ACH-000552,0.07024733329152788
ACH-000556,0.1109163570242412
ACH-000557,0.032190440342505074
ACH-000569,0.2772357321792752
ACH-000570,0.16458518091408453
ACH-000571,0.05299952910357602
ACH-000573,0.12474582290162517
ACH-000576,0.032925221660867705
ACH-000579,0.2541535988795687
ACH-000580,-0.005112898445479588
ACH-000584,0.058290574371342864
ACH-000585,0.12711553019477084
ACH-000588,0.13654083889556912
ACH-000589,0.13242912101267812
ACH-000591,0.07511434959356701
ACH-000593,-0.012437724580893627
ACH-000600,0.0444097590568906
ACH-000601,0.02562285970853493
ACH-000605,0.09981896484170964
ACH-000606,0.018223450482501558
ACH-000608,0.06216608909667195
ACH-000614,0.1243517976712071
ACH-000616,0.09848224833872124
ACH-000618,0.032833698899534865
ACH-000619,0.10726378307081458
ACH-000620,0.1403013815476228
ACH-000621,0.11057033336432576
ACH-000622,0.2538340455699642
ACH-000623,0.17530050867733535
ACH-000624,0.07635545859150829
ACH-000627,-0.009674102727648156
ACH-000630,0.13351399040709794
ACH-000631,0.3078226330268529
ACH-000632,0.10527282691576738
ACH-000633,0.16833740095945313
ACH-000637,0.12625943290706687
ACH-000638,-0.002521339607249992
ACH-000646,0.1547878718315265
ACH-000647,0.014687401822026953
ACH-000648,0.12667291675659914
ACH-000649,0.1178383410100982
ACH-000651,0.09785098879427877
ACH-000652,-0.0041468916143441465
ACH-000653,-0.12798711582200728
ACH-000657,0.014044046897686277
ACH-000658,-0.0947195820716384
ACH-000661,0.3070326315331315
ACH-000662,0.1164451985489926
ACH-000663,0.026773986568982427
ACH-000665,0.10515697098666638
ACH-000671,0.07499851850728226
ACH-000672,0.21602938469148333
ACH-000673,0.045692761704120434
ACH-000676,0.06964644818430425
ACH-000677,0.06921476850798798
ACH-000681,0.2772741826434196
ACH-000683,-0.004136476736662196
ACH-000684,-0.1331523963138615
ACH-000688,0.18843030795782706
ACH-000693,0.0396687949642231
ACH-000694,0.045915662984775805
ACH-000695,0.010925978199769029
ACH-000696,0.1173225276578563
ACH-000697,0.1776425614669495
ACH-000699,-0.035018786106603285
ACH-000701,0.18826619187307936
ACH-000706,-0.010129929771965359
ACH-000711,0.26160541242734103
ACH-000713,0.16971120767130968
ACH-000714,-0.041645618866444
ACH-000718,-0.05765734640239014
ACH-000720,0.16637551087459562
ACH-000721,0.1344341697066339
ACH-000724,0.15986901818725371
ACH-000725,0.038632649393471885
ACH-000732,-0.01409084668296391
ACH-000734,0.10802742202481927
ACH-000735,0.08024861784354191
ACH-000736,0.09142267982501577
ACH-000738,0.06676125272589442
ACH-000746,0.14298902490680124
ACH-000747,0.2744895270478765
ACH-000748,0.17457202575006842
ACH-000753,0.060763778166863826
ACH-000756,0.12226370044030264
ACH-000757,-0.019818490468213157
ACH-000758,-0.0007898229848025674
ACH-000760,0.06158975632957276
ACH-000762,-0.039615588973776164
ACH-000763,0.18254861814474285
ACH-000764,0.15974290779035588
ACH-000765,0.07928446183226974
ACH-000766,0.0563380057036464
ACH-000767,-0.04534657034691658
ACH-000768,0.06840999738884299
ACH-000769,0.15847171633880358
ACH-000770,0.044492108929205736
ACH-000771,0.03395015459338638
ACH-000773,-0.0024347098220652928
ACH-000776,0.2278874783152756
ACH-000777,0.1179458640956298
ACH-000778,0.0453811732410633
ACH-000781,0.08862180209936399
ACH-000782,0.16860285504144834
ACH-000783,0.022868111375339298
ACH-000784,0.1259652184891288
ACH-000785,0.052323404372181866
ACH-000787,-0.005943763456861357
ACH-000788,0.08879159815029376
ACH-000791,0.006577860917185395
ACH-000792,0.0190122056915948
ACH-000794,0.19229670734328247
ACH-000796,0.12200749807743695
ACH-000798,-0.12045291162998498
ACH-000799,0.1118800380954802
ACH-000800,0.09747776696703793
ACH-000802,0.050079127268896316
ACH-000804,0.0406872272972215
ACH-000805,0.17723050254676348
ACH-000809,0.04766443422672086
ACH-000810,0.09175182119249636
ACH-000811,0.043883336802374086
ACH-000817,-0.16082196116445746
ACH-000819,0.0755788315090508
ACH-000820,-0.0918416622567034
ACH-000821,-0.08173896518535133
ACH-000822,0.029925860066079363
ACH-000823,0.1331042835571146
ACH-000824,0.08257653479574599
ACH-000827,0.06159503779152544
ACH-000829,-0.08306907350645952
ACH-000831,0.1516874034670806
ACH-000832,0.11610917095233506
ACH-000833,0.008934384506985827
ACH-000834,0.12828940273338654
ACH-000835,-0.012560354715295636
ACH-000836,0.09131255369877482
ACH-000837,0.04679814537129686
ACH-000838,0.03753855989366272
ACH-000839,0.2547797486862438
ACH-000840,0.2367122996960981
ACH-000841,0.09779442298416373
ACH-000843,-0.05087701577163169
ACH-000846,0.11070678335559858
ACH-000847,-0.018681916121908608
ACH-000848,0.15526710196415228
ACH-000849,0.16245306889275515
ACH-000851,0.004864243025322203
ACH-000855,0.11046538657589286
ACH-000856,0.14300523926945954
ACH-000858,0.08760012777805652
ACH-000859,0.11640194751946745
ACH-000861,0.0384927465413336
ACH-000862,0.05322245450977033
ACH-000865,0.05887162902107534
ACH-000866,0.0372049308321245
ACH-000867,0.01617432391319456
ACH-000869,0.0692249069901538
ACH-000872,0.14990169169065595
ACH-000873,0.05820293879018235
ACH-000876,0.0610291115392982
ACH-000878,-0.05530963599406915
ACH-000880,0.15489368209636464
ACH-000881,0.0863432116429933
ACH-000882,0.13624823252510354
ACH-000884,0.2536980570723331
ACH-000885,0.15980457877310675
ACH-000887,0.04636239676503656
ACH-000889,0.016380203881446113
ACH-000896,0.09597692935413557
ACH-000898,0.06147849788106913
ACH-000900,-0.0448425972891498
ACH-000901,0.11338553568944595
ACH-000905,0.011970074459896349
ACH-000906,0.11809571746730695
ACH-000907,0.10296340312717372
ACH-000910,0.16078978864651314
ACH-000911,0.08011638886007881
ACH-000912,0.1830795826513595
ACH-000913,-0.0902174472865189
ACH-000915,0.050259059097159636
ACH-000916,0.1736732136658621
ACH-000917,-0.06654116399586094
ACH-000920,0.20970884162516185
ACH-000921,0.1410205890373074
ACH-000924,0.06619998856125006
ACH-000926,0.006819643506368888
ACH-000928,0.017750400053116417
ACH-000929,0.09569792720372301
ACH-000932,0.10877711931182674
ACH-000935,0.04935060111609115
ACH-000936,-0.1192872210612462
ACH-000937,0.08430283642465893
ACH-000938,0.13734192835878328
ACH-000939,0.045012727751358665
ACH-000941,-0.07307843997633695
ACH-000943,0.10116409059821901
ACH-000946,-0.02981336589199433
ACH-000947,0.06419804459914193
ACH-000948,-0.00845492314783903
ACH-000950,0.06441047583130019
ACH-000953,0.08943041978375679
ACH-000954,-0.05851180338465805
ACH-000957,0.1730785931351876
ACH-000958,-0.07446547416481772
ACH-000960,0.0363624263710566
ACH-000963,0.1338376143846291
ACH-000968,0.10817043979123027
ACH-000969,0.03982577898508655
ACH-000972,0.03864280182385351
ACH-000973,0.04825245163678511
ACH-000974,-0.04735507775114242
ACH-000978,0.280594919513482
ACH-000984,0.08108132472117784
ACH-000986,0.07667824157045243
ACH-000988,0.2535955098823186
ACH-000993,0.03025583876662418
ACH-000994,0.1568537000501551
ACH-000996,0.03261870393026225
ACH-001001,0.10688186055333927
ACH-001020,0.25825746013148443
ACH-001028,0.047056360678316436
ACH-001031,0.06701028582383567
ACH-001038,0.1646566000795906
ACH-001048,0.05395533140036162
ACH-001050,-0.034614153969412774
ACH-001053,0.16447550835876196
ACH-001054,0.056602236140762215
ACH-001061,0.04200156189435345
ACH-001067,0.12381611065732025
ACH-001075,-0.00018923111555001486
ACH-001096,0.13844533668840198
ACH-001111,0.00631803945988439
ACH-001119,0.08062253982781675
ACH-001128,0.2022589775000556
ACH-001134,0.08615162861176222
ACH-001151,0.08341728840476201
ACH-001163,-0.07908372659535863
ACH-001164,-0.06693276840428761
ACH-001183,0.12373218134164266
ACH-001192,0.12211491220695922
ACH-001193,-0.18227933676188846
ACH-001196,0.274274162695038
ACH-001197,0.06300558813068734
ACH-001205,0.2400385412742663
ACH-001211,0.055445062519600435
ACH-001212,-0.16749718130555022
ACH-001228,-0.0643131337175312
ACH-001232,0.04581233288450807
ACH-001239,0.058609542401425165
ACH-001270,0.14757115694244755
ACH-001274,0.14955967052610966
ACH-001275,0.14892785564466526
ACH-001277,0.15510236548878498
ACH-001278,0.08691013743163356
ACH-001280,0.15357221455315434
ACH-001283,0.2400820516276767
ACH-001289,-0.015994967923334366
ACH-001300,0.06123877559877425
ACH-001301,0.08241682141663585
ACH-001302,0.19806627377612268
ACH-001306,0.06684862124758732
ACH-001318,0.07201414042584793
ACH-001322,0.1687957780567808
ACH-001328,0.11290497155093165
ACH-001332,0.2496051366372606
ACH-001336,-0.007361613864914868
ACH-001346,0.15130608104044302
ACH-001353,0.016574981414013222
ACH-001354,0.2465492367244048
ACH-001367,0.058312564963261336
ACH-001368,0.15285690226245446
ACH-001374,0.06313953635002853
ACH-001377,0.06405796437939826
ACH-001380,0.13351265598380874
ACH-001391,0.09659563494941063
ACH-001408,0.06845029049788542
ACH-001430,0.20225924080382016
ACH-001431,0.1349895866863134
ACH-001450,0.18896023152470767
ACH-001496,0.05417694411550655
ACH-001500,0.16040401425304948
ACH-001523,0.11985723171309325
ACH-001532,0.13503983931622507
ACH-001550,0.0636585386348618
ACH-001552,-0.16645946388147795
ACH-001554,0.09082059884561183
ACH-001654,0.08442163603944973
ACH-001735,-0.011146796428816986
ACH-001736,0.02464653163389141
ACH-001737,-0.023273739925409542
ACH-001740,0.054066701942558186
ACH-001745,0.13579471215933714
ACH-001765,-0.007490450637104066
