,ARPC1A (10552)
ACH-000159,-0.034876750855385406
ACH-000160,0.06456156345198384
ACH-000163,-0.04314939809421578
ACH-000167,0.07164650545184185
ACH-000168,-0.10225366402509888
ACH-000169,0.07488514201878484
ACH-000178,0.07041488791591534
ACH-000183,0.004434258879290642
ACH-000188,0.013011209905232544
ACH-000189,-0.1058717806014892
ACH-000190,0.1365660977674877
ACH-000198,-0.09605215343842337
ACH-000203,0.342171287458616
ACH-000204,0.1697666015353209
ACH-000206,0.1190222005973014
ACH-000207,0.19906820300877506
ACH-000208,0.04673924936309196
ACH-000210,0.09029491259121104
ACH-000211,0.03246867893924015
ACH-000215,0.0032739157354114185
ACH-000221,-0.05319084055944485
ACH-000222,-0.4466381869597515
ACH-000223,-0.028630274681311463
ACH-000226,0.10288163244879876
ACH-000227,-0.06157005947418572
ACH-000228,0.1809132699215611
ACH-000231,0.00629569020275086
ACH-000232,-0.16584551928243532
ACH-000233,0.07960392075855391
ACH-000234,0.016576018673974912
ACH-000235,-0.04687280732698881
ACH-000237,-0.11256623037209436
ACH-000238,-0.2184639064767527
ACH-000242,0.0013134771144585314
ACH-000243,0.03964400782832593
ACH-000244,-0.2118701389178544
ACH-000246,-0.0069728184406137005
ACH-000248,0.10210841392237244
ACH-000250,0.035718511863876264
ACH-000251,0.05076917122617646
ACH-000252,-0.09572580384816604
ACH-000253,-0.00636323422699046
ACH-000255,-0.032536548511918006
ACH-000256,-0.094260744327381
ACH-000257,0.2350041637256067
ACH-000258,0.10824036212348966
ACH-000259,-0.02833698470692397
ACH-000260,0.041650007440978326
ACH-000261,0.04973706807141737
ACH-000262,0.0952624399530635
ACH-000263,-0.03251546085966528
ACH-000264,-0.02090719081228394
ACH-000265,0.03826523856282789
ACH-000266,0.004590674366671588
ACH-000272,0.0789763110377909
ACH-000274,0.06506989652090828
ACH-000277,0.04587465315311294
ACH-000278,0.0031466619744725923
ACH-000279,-0.13760204981698027
ACH-000280,-0.04503774109485102
ACH-000281,0.05086377409872586
ACH-000288,0.05491908081724384
ACH-000291,0.0366413773103336
ACH-000293,0.003073372128980102
ACH-000294,0.1972809232377234
ACH-000295,0.20817294227547356
ACH-000296,0.1425650145523881
ACH-000302,-0.06739802083837379
ACH-000304,0.02097143713178443
ACH-000307,0.09310773367358373
ACH-000308,0.05092392370217656
ACH-000310,-0.041996293590835114
ACH-000311,0.002995159867817563
ACH-000312,-0.11564298250734005
ACH-000315,0.09890663671599033
ACH-000316,0.11875923996734085
ACH-000317,-0.11623189123050305
ACH-000318,-0.05897618063401476
ACH-000319,-0.040272734414266334
ACH-000320,-0.13137621314487993
ACH-000322,-0.06659406787640154
ACH-000323,-0.09086520225495444
ACH-000324,0.006238600717241843
ACH-000329,0.019779670480502574
ACH-000330,0.12098882287473035
ACH-000331,-0.0018675403377852394
ACH-000332,0.027010833553174747
ACH-000334,-0.15491973901730008
ACH-000335,0.028830873690309906
ACH-000336,-0.002673963623548796
ACH-000337,0.11417708549971775
ACH-000338,-0.1778646931126919
ACH-000339,0.026152242194827983
ACH-000341,-0.0943943315517333
ACH-000348,-0.1110472762140814
ACH-000350,0.12109901862131185
ACH-000352,-0.0317569040646408
ACH-000356,0.005830079264810034
ACH-000361,0.010215387047901259
ACH-000362,0.04118459783958082
ACH-000363,-0.0297499342404927
ACH-000364,0.048324924724970485
ACH-000365,-0.07396344507918907
ACH-000366,-0.027088983956053032
ACH-000368,-0.011600095778383852
ACH-000374,0.02352970642182971
ACH-000375,0.08189462755186906
ACH-000376,0.017329933769305108
ACH-000381,0.11354649024106367
ACH-000383,-0.004451688633968077
ACH-000387,0.016922989120931358
ACH-000389,-0.03814626263165718
ACH-000390,0.057096155659239936
ACH-000393,0.013594614531068876
ACH-000395,-0.03811878387552711
ACH-000396,-0.28514704685695363
ACH-000397,0.19674493744773824
ACH-000401,0.01646463929461654
ACH-000402,-0.1275426323874026
ACH-000403,-0.064894471430116
ACH-000404,0.0915995169059492
ACH-000406,-0.005079415168847214
ACH-000407,-0.00752687804424733
ACH-000408,-0.0730701584652404
ACH-000410,0.06519186653089111
ACH-000411,-0.0063486851029298545
ACH-000414,-0.10952150044445716
ACH-000415,-0.21397979040447665
ACH-000416,-0.004492411996322284
ACH-000420,-0.015293673810464212
ACH-000421,-0.0009215579624842573
ACH-000424,0.02712438927044923
ACH-000425,0.03643757909408555
ACH-000426,0.20296305802181455
ACH-000427,0.018303104838654674
ACH-000433,-0.12171579508726448
ACH-000435,-0.06354653393611177
ACH-000436,0.07191512707755501
ACH-000444,0.09706921495164447
ACH-000445,-0.06805627839774941
ACH-000448,-0.0448338137041658
ACH-000450,0.030014596653247613
ACH-000452,-0.07283713115535302
ACH-000454,0.11089904087951293
ACH-000458,-0.07706271061828261
ACH-000459,0.0011806204439419616
ACH-000460,0.04580279604434463
ACH-000461,-0.045824944872771216
ACH-000463,0.16415851208086205
ACH-000464,-0.0095434446960238
ACH-000466,-0.021825457963562868
ACH-000467,-0.09373965278700512
ACH-000468,0.0019519501200002387
ACH-000469,-0.0287908018577957
ACH-000470,-0.06840849601367606
ACH-000471,0.011390089028318682
ACH-000472,-0.023633433873450745
ACH-000473,0.031995550412179365
ACH-000475,0.030071184879642512
ACH-000476,-0.015993861704012017
ACH-000477,0.09760364484088484
ACH-000479,-0.2243257439653356
ACH-000480,0.08138088469096419
ACH-000481,-0.057020928571694426
ACH-000483,0.005567702204932181
ACH-000484,0.20943307059151015
ACH-000485,0.05072056932620112
ACH-000486,0.016283046282991872
ACH-000487,-0.028776569583122375
ACH-000488,-0.04957161275646519
ACH-000490,-0.2433483106111903
ACH-000491,-0.1941308488343987
ACH-000495,0.059564606501356636
ACH-000496,-0.07180144789918581
ACH-000499,0.08652590265819929
ACH-000500,-0.19330552531551384
ACH-000502,-0.04261621740049508
ACH-000503,-0.19603647126188115
ACH-000505,0.003656960635621863
ACH-000507,-0.0326639587047695
ACH-000510,-0.09459146497378128
ACH-000511,-0.05182204488056753
ACH-000512,-0.10573323959422816
ACH-000516,-0.0488551791187824
ACH-000517,0.012710394426630594
ACH-000518,0.0566633116393289
ACH-000520,-0.11978360995606376
ACH-000521,0.013331230107233458
ACH-000522,0.020074502008009386
ACH-000524,0.09033779677976203
ACH-000527,-0.050193464279670884
ACH-000528,0.09242762491051562
ACH-000537,-0.0027212973118377034
ACH-000541,0.07445574435370164
ACH-000542,0.0029193971913919594
ACH-000544,-0.19006753636016735
ACH-000545,0.08786826779593185
ACH-000547,0.12106588749108745
ACH-000548,0.0446326995705129
ACH-000549,0.0033173581481712178
ACH-000550,-0.11958918732509485
ACH-000552,-0.022714580798907997
ACH-000556,0.041978753832113205
ACH-000557,-0.08980606002992947
ACH-000569,0.00038773316058883685
ACH-000570,0.04881266647880785
ACH-000571,-0.016191642463340764
ACH-000573,0.14605539043877006
ACH-000576,-0.061573399888271735
ACH-000579,-0.07743523959290358
ACH-000580,0.09493702574064593
ACH-000584,0.10216442040939634
ACH-000585,-0.1006086734697084
ACH-000588,0.016609724342074705
ACH-000589,-0.018923788643970586
ACH-000591,-0.13096600388902974
ACH-000593,0.041469481515672084
ACH-000600,-0.07367177807536265
ACH-000601,0.06786304931935205
ACH-000605,-0.06581782819963028
ACH-000606,-0.05061760369129408
ACH-000608,-0.04433466183664067
ACH-000614,0.06093419509000138
ACH-000616,-0.05634329552909766
ACH-000618,0.047276390705138165
ACH-000619,-0.07294670070458542
ACH-000620,0.014373994383543684
ACH-000621,0.0037813728314772415
ACH-000622,-0.05532633589915808
ACH-000623,-0.032652558965928904
ACH-000624,0.02343736082685979
ACH-000627,0.011549578175906228
ACH-000630,-0.20925721966085156
ACH-000631,-0.2130565090643336
ACH-000632,-0.025141364433343867
ACH-000633,0.06777866011936548
ACH-000637,0.01725246271846415
ACH-000638,0.03818535932708983
ACH-000646,0.17623579516562213
ACH-000647,0.12971938424257445
ACH-000648,0.04697803460578981
ACH-000649,-0.031320487759393736
ACH-000651,0.14630331635724958
ACH-000652,0.17483000856128106
ACH-000653,0.08764219833525895
ACH-000657,0.012705732888619306
ACH-000658,0.1051625214181563
ACH-000661,0.07679072336018139
ACH-000662,0.019387794889267503
ACH-000663,-0.05175098870635121
ACH-000665,-0.02721005044382982
ACH-000671,-0.006810874912768008
ACH-000672,0.11556691746829185
ACH-000673,-0.24278946097980825
ACH-000676,-0.00462713620660845
ACH-000677,0.013647018998157227
ACH-000681,-0.06806582085683309
ACH-000683,0.024543293006118082
ACH-000684,-0.17838532790983974
ACH-000688,-0.061456073274576875
ACH-000693,-0.005895939476328557
ACH-000694,0.036921603820903134
ACH-000695,-0.10844502941009644
ACH-000696,0.047626486699354105
ACH-000697,0.23403760961240186
ACH-000699,0.0333605740071347
ACH-000701,-0.07821586936611664
ACH-000706,0.057679270807244325
ACH-000711,0.06325273197069597
ACH-000713,-0.11597556152645624
ACH-000714,0.025255963353709783
ACH-000718,0.07617530236480496
ACH-000720,-0.11008931351293136
ACH-000721,-0.1337250544701974
ACH-000724,0.06633799267294116
ACH-000725,0.16860319299668874
ACH-000732,0.1018508145218062
ACH-000734,-0.08664416324171782
ACH-000735,-0.08533675066799787
ACH-000736,0.06179380763094186
ACH-000738,-0.07795856434471396
ACH-000746,0.013247432560723494
ACH-000747,0.09604462174089776
ACH-000748,0.0599889543372217
ACH-000753,0.0313316232569314
ACH-000756,0.0339837064014307
ACH-000757,0.02717471564130551
ACH-000758,0.16942678007042394
ACH-000760,0.011744991318767791
ACH-000762,-0.05357247483131514
ACH-000763,0.006800549039415966
ACH-000764,0.13716682674537642
ACH-000765,0.11603470383706305
ACH-000766,-0.014956508204461209
ACH-000767,-0.044912664969216406
ACH-000768,-0.09294230024764648
ACH-000769,-0.13975326753332332
ACH-000770,0.014722709745081806
ACH-000771,-0.07462658748416508
ACH-000773,0.1260924682864627
ACH-000776,-0.10418026337667112
ACH-000777,-0.00471989367315663
ACH-000778,-0.026150332117846613
ACH-000781,0.00282318302377454
ACH-000782,0.12250566928578438
ACH-000783,0.011406984722662245
ACH-000784,0.008502026005712409
ACH-000785,0.04911715899902679
ACH-000787,-0.06524445413453274
ACH-000788,-0.013694724650501843
ACH-000791,-0.10831013455085296
ACH-000792,-0.03291857686021461
ACH-000794,-0.0520315230420314
ACH-000796,0.1033271482736546
ACH-000798,-0.013561985244235837
ACH-000799,-0.07288880359443979
ACH-000800,-0.010215830766939115
ACH-000802,0.01123333425802752
ACH-000804,0.05615014141931458
ACH-000805,0.13935121705616887
ACH-000809,-0.006089459018497942
ACH-000810,-0.06515548624760831
ACH-000811,-0.11722761724249894
ACH-000817,-0.21008960934157103
ACH-000819,0.06003027879659235
ACH-000820,0.08204874404362801
ACH-000821,0.04626443261702522
ACH-000822,0.14693685110683302
ACH-000823,0.04205097544958293
ACH-000824,0.0029480600041780487
ACH-000827,0.05242645792810978
ACH-000829,-0.12096521511840612
ACH-000831,-0.005224576556156368
ACH-000832,-0.03312780086654179
ACH-000833,0.019462944186894676
ACH-000834,-0.003898342496512418
ACH-000835,-0.10967271016141204
ACH-000836,0.03765456257045655
ACH-000837,-0.1092088857549322
ACH-000838,0.2006777174613454
ACH-000839,-0.004977126611363714
ACH-000840,0.1473186795943583
ACH-000841,-0.024809754290980403
ACH-000843,0.1093844952150378
ACH-000846,-0.0796507535130748
ACH-000847,-0.01031243317317608
ACH-000848,0.004931283184614093
ACH-000849,-0.037364447378421865
ACH-000851,0.03757540798139093
ACH-000855,-0.07634156560847337
ACH-000856,-0.09466131676509176
ACH-000858,0.04616744678404912
ACH-000859,0.05126922338151155
ACH-000861,0.11542396349480236
ACH-000862,0.016799215642495917
ACH-000865,0.04443587619230421
ACH-000866,-0.11218483665053476
ACH-000867,0.008107045283924526
ACH-000869,0.08644320982088613
ACH-000872,0.1851923238441332
ACH-000873,0.05068959289294416
ACH-000876,-0.04318365091720815
ACH-000878,-0.029796668108858664
ACH-000880,-0.02657932575227681
ACH-000881,-0.03685730115647105
ACH-000882,0.02493402096526341
ACH-000884,0.007043753140984314
ACH-000885,0.03976977677642484
ACH-000887,-0.001306445484496604
ACH-000889,0.00625842252689875
ACH-000896,-0.0101465390506523
ACH-000898,-0.0033039058750123683
ACH-000900,-0.05531809341594565
ACH-000901,0.010332912627492823
ACH-000905,0.12289204801877507
ACH-000906,0.015449424686661368
ACH-000907,0.13306480461974735
ACH-000910,0.04837552405252784
ACH-000911,-0.10725533264364427
ACH-000912,-0.004948824459406524
ACH-000913,0.0034949565966214953
ACH-000915,0.07341248344452085
ACH-000916,-0.2721967265981541
ACH-000917,0.040519028358862536
ACH-000920,-0.13083718549534368
ACH-000921,-0.1822240350038657
ACH-000924,-0.18046987684060345
ACH-000926,-0.12042169205063445
ACH-000928,-0.0318920102379364
ACH-000929,0.06718204192510857
ACH-000932,0.14922718488370693
ACH-000935,0.02005233334331281
ACH-000936,0.07121767402057255
ACH-000937,-0.19592703145864054
ACH-000938,-0.036762042892724785
ACH-000939,-0.03311169860014712
ACH-000941,0.012299262215851672
ACH-000943,-0.021677100104725032
ACH-000946,0.018075899344954068
ACH-000947,0.10111879109449473
ACH-000948,0.11624452535522722
ACH-000950,-0.01624478774162359
ACH-000953,-0.1664717652208826
ACH-000954,0.0527682595278345
ACH-000957,-0.033335004618877985
ACH-000958,-0.11905132885825424
ACH-000960,-0.005020219588180497
ACH-000963,0.12488748223331475
ACH-000968,0.058626539615023315
ACH-000969,-0.06417486607658582
ACH-000972,-0.06160585342789252
ACH-000973,-0.002582359869279284
ACH-000974,0.06958312159132289
ACH-000978,-0.00591184769741086
ACH-000984,0.01931568709111677
ACH-000986,-0.003293085838916222
ACH-000988,-0.01704385818136709
ACH-000993,0.05215319000573079
ACH-000994,-0.04206035836079495
ACH-000996,0.032981469630135235
ACH-001001,-0.025570291594983047
ACH-001020,-0.0836013132731558
ACH-001028,0.05875513778387941
ACH-001031,-0.12670782809959058
ACH-001038,-0.06325636485091499
ACH-001048,0.039893811952075336
ACH-001050,-0.08808020699056074
ACH-001053,-0.16664669903836654
ACH-001054,-0.022178566318782192
ACH-001061,0.04778353477849576
ACH-001067,-0.14144834226042666
ACH-001075,0.027050717856752657
ACH-001096,-0.11280406422142455
ACH-001111,0.33224723507616105
ACH-001119,-0.10153726656141457
ACH-001128,-0.15243301341843954
ACH-001134,-0.01480907502254614
ACH-001151,-0.0017677277794702813
ACH-001163,0.08355161763810881
ACH-001164,0.10661441786101633
ACH-001183,-0.06190784695256583
ACH-001192,-0.16416632047012875
ACH-001193,0.03686228884153227
ACH-001196,0.011012829155297622
ACH-001197,0.062294195445741024
ACH-001205,-0.12297772336771336
ACH-001211,-0.02863503663783591
ACH-001212,-0.02441832503654441
ACH-001228,-0.05359105375470719
ACH-001232,-0.04236245729477545
ACH-001239,0.07308759638789365
ACH-001270,-0.06854427759253426
ACH-001274,0.045231841769015936
ACH-001275,-0.017709713549198914
ACH-001277,-0.10084924027052997
ACH-001278,0.08218982087460508
ACH-001280,-0.326667916193875
ACH-001283,-0.24646814497955166
ACH-001289,-0.12029531366361305
ACH-001300,-0.17382074473424802
ACH-001301,0.10033712844495192
ACH-001302,-0.13461385160034908
ACH-001306,-0.05122856804814189
ACH-001318,0.009935224922433431
ACH-001322,0.06479887558895485
ACH-001328,-0.052102918577768914
ACH-001332,-0.1286215398319132
ACH-001336,-0.14796680308834848
ACH-001346,0.01266597086263358
ACH-001353,0.024756543017921784
ACH-001354,-0.037621206132299474
ACH-001367,0.09871979938149132
ACH-001368,-0.014531425071625468
ACH-001374,0.14394657384628248
ACH-001377,0.04774557198972036
ACH-001380,0.09515926603399924
ACH-001391,0.07094461869955845
ACH-001408,-0.1450368728094157
ACH-001430,0.07780128996421469
ACH-001431,-0.033365279561213754
ACH-001450,0.021483058709803847
ACH-001496,-0.030132696093976032
ACH-001500,0.009333152780703388
ACH-001523,-0.10203178397997917
ACH-001532,0.014211855678471275
ACH-001550,0.049734511050894416
ACH-001552,-0.027150913322307145
ACH-001554,0.039681738012834304
ACH-001654,-0.05961201879819085
ACH-001735,-0.07076465014560973
ACH-001736,0.010781718850964966
ACH-001737,0.07552066623304284
ACH-001740,-0.08047169724326489
ACH-001745,0.02353242866722255
ACH-001765,-0.06321631697397552
