,CHMP1B (57132)
ACH-000004,0.3220312810972181
ACH-000005,0.10898642566976864
ACH-000007,0.03284229088210272
ACH-000009,0.2779719257547619
ACH-000011,0.28218281005366724
ACH-000012,0.16277613773834218
ACH-000013,0.22981095775836846
ACH-000014,0.22491763317118804
ACH-000015,0.14513651227487634
ACH-000017,0.1326598950642342
ACH-000018,0.17513144383511733
ACH-000019,0.2906536997085362
ACH-000021,0.14284532212464154
ACH-000022,0.2946155118741649
ACH-000025,0.11751965997292388
ACH-000028,0.19620279942194388
ACH-000030,0.1424335382820137
ACH-000035,0.15412416105470705
ACH-000036,0.05308456832089144
ACH-000037,-0.08578315379788454
ACH-000039,0.15419609282388289
ACH-000040,0.2719733249615381
ACH-000041,0.2368580405288717
ACH-000042,0.1855734824387589
ACH-000045,0.14497379222273474
ACH-000047,0.18285745317075075
ACH-000052,0.09047696026320716
ACH-000053,0.19057275591002495
ACH-000054,-0.027719064446699408
ACH-000055,0.19713336967817252
ACH-000060,0.15484586067683878
ACH-000067,0.024983718522638847
ACH-000070,0.1536465167104101
ACH-000075,-0.03698100083674726
ACH-000078,0.11461275145910095
ACH-000082,0.16883083164383553
ACH-000085,0.046162369216192906
ACH-000086,0.12869395179442228
ACH-000087,0.19417782287642185
ACH-000092,0.06823202475386574
ACH-000095,0.19727404970128656
ACH-000097,0.11334303620027447
ACH-000098,0.2606531132759585
ACH-000099,0.21814845349004344
ACH-000108,0.10085420642835152
ACH-000113,0.06660168120445181
ACH-000116,0.1663480478694606
ACH-000118,0.0878084570308225
ACH-000120,0.2425665952751355
ACH-000123,0.19623726923882714
ACH-000127,0.014970751655855782
ACH-000128,0.3515919390019141
ACH-000132,0.1978528174146416
ACH-000133,0.06535534724515707
ACH-000137,0.16220231983520428
ACH-000138,0.06366432246549117
ACH-000142,-0.1296810851183436
ACH-000143,-0.060116078657435415
ACH-000146,0.05210421210098013
ACH-000148,0.14397359202449034
ACH-000150,0.2168857667599237
ACH-000152,-0.036727108707234134
ACH-000153,0.328942086525962
ACH-000159,0.08622126772724817
ACH-000160,0.1662436088379693
ACH-000163,0.119598562452706
ACH-000167,0.16805122365414984
ACH-000168,0.1038749135512202
ACH-000169,-0.06959147451839957
ACH-000178,0.10448393250465753
ACH-000183,0.2488142036959651
ACH-000188,-0.14231521988234694
ACH-000189,0.34074666615977006
ACH-000190,0.10480700431042307
ACH-000198,0.11934188114805187
ACH-000203,0.011136244949049164
ACH-000204,0.39008112902478653
ACH-000206,0.41877484240301693
ACH-000207,-0.04003636748797931
ACH-000208,0.0879003439121174
ACH-000210,0.2777453233303193
ACH-000211,0.17105548175408514
ACH-000215,0.14589971337270136
ACH-000221,0.0577473244500718
ACH-000222,-0.045630622963780655
ACH-000223,0.13079935578812668
ACH-000226,0.2613215707347669
ACH-000227,0.25576586104543303
ACH-000228,0.1029822914897128
ACH-000231,0.116193744698543
ACH-000232,0.09258448296041748
ACH-000233,0.09942103835768153
ACH-000234,0.14615586027173744
ACH-000235,0.11561701959949415
ACH-000237,0.08658344983246911
ACH-000238,0.25656926157233073
ACH-000242,0.26502959454936664
ACH-000243,0.14621148589501118
ACH-000244,0.3405515496891602
ACH-000246,0.16796731276240892
ACH-000248,0.2665221111007876
ACH-000250,0.28705358671669784
ACH-000251,0.10701862471979234
ACH-000252,0.22002137272306194
ACH-000253,0.054754690045584316
ACH-000255,0.13735118583398906
ACH-000256,0.3136841478582814
ACH-000257,0.35329678711547696
ACH-000258,0.13074797481265754
ACH-000259,0.2769934451425467
ACH-000260,0.19316334739548474
ACH-000261,0.12155005728136554
ACH-000262,0.14191905098226712
ACH-000263,0.008770599697029969
ACH-000264,0.12808346537504225
ACH-000265,0.237603706602364
ACH-000266,0.038205993302238735
ACH-000272,0.2457297000984439
ACH-000274,0.19720302761998126
ACH-000277,-0.008738388788902214
ACH-000278,0.0525292492857622
ACH-000279,0.26086995913189104
ACH-000280,0.15174083358643234
ACH-000281,0.24254929719749535
ACH-000288,0.053411762057124015
ACH-000291,0.2765385434386876
ACH-000293,0.24258942570618355
ACH-000294,0.13948440210037302
ACH-000295,0.26847585886814274
ACH-000296,0.15696598050144175
ACH-000302,0.1710109232621747
ACH-000304,0.29329015098073336
ACH-000307,0.08696797833149582
ACH-000308,0.0620701701019158
ACH-000310,0.17322999792570884
ACH-000311,-0.0348843921222196
ACH-000312,0.30783437474701325
ACH-000315,0.1111495292590336
ACH-000316,0.34382234504387865
ACH-000317,0.3150315509739313
ACH-000318,0.23322979059552024
ACH-000319,0.14344904526393096
ACH-000320,-0.01919737143138041
ACH-000322,0.2482669246128692
ACH-000323,0.12695633842356024
ACH-000324,0.09896900651210334
ACH-000329,0.1662584212936664
