,ANKH (56172)
ACH-000324,-0.08186651849948913
ACH-000329,-0.12282011484557336
ACH-000330,-0.15819795197515324
ACH-000331,-0.16408623557011393
ACH-000332,-0.1015487710090094
ACH-000334,-0.20143298399072027
ACH-000335,-0.32348254591179504
ACH-000336,-0.07282712316053881
ACH-000337,0.002996449901534737
ACH-000338,-0.13159058381812294
ACH-000339,-0.1268566452772132
ACH-000341,-0.24385785491221865
ACH-000348,-0.09288462223758344
ACH-000350,-0.14885788797348998
ACH-000352,0.04415972830109453
ACH-000356,0.08753581004784908
ACH-000361,-0.15645798244685366
ACH-000362,-0.19125830855739806
ACH-000363,-0.0913003099743424
ACH-000364,-0.15179863647923764
ACH-000365,-0.02774605230001639
ACH-000366,-0.22037211852565386
ACH-000368,-0.13618726130074668
ACH-000374,-0.13148731399373026
ACH-000375,0.00027500544940384176
ACH-000376,-0.02282262922748241
ACH-000381,-0.2014476039390969
ACH-000383,-0.14654555562563293
ACH-000387,-0.05206538195822022
ACH-000389,-0.11034614415159552
ACH-000390,-0.12958719779108874
ACH-000393,-0.16148721742401514
ACH-000395,-0.3642759025635166
ACH-000396,0.05485779561833235
ACH-000397,-0.1555634291568601
ACH-000401,0.0024289414700759487
ACH-000402,-0.19372876457876784
ACH-000403,-0.06286770986862218
ACH-000404,-0.21055403796972932
ACH-000406,-0.035748047614462215
ACH-000407,-0.03896763483998745
ACH-000408,-0.022890944601073576
ACH-000410,-0.1225048140884009
ACH-000411,-0.11377109747249795
ACH-000414,-0.17489799738059172
ACH-000415,-0.3261607456111244
ACH-000416,-0.11158799165912184
ACH-000420,-0.03529705062762838
ACH-000421,-0.008670270521895214
ACH-000424,-0.15722213963699302
ACH-000425,-0.11027526775644618
ACH-000426,0.025213390979141527
ACH-000427,0.08558219278102917
ACH-000433,0.10861935863101622
ACH-000435,-0.25839527751650554
ACH-000436,-0.1624622938075735
ACH-000444,-0.19244008807908286
ACH-000445,-0.04634844670900045
ACH-000448,-0.17141336310913222
ACH-000450,-0.14608690701716684
ACH-000452,-0.0063383929577103424
ACH-000454,-0.14537911766075595
ACH-000458,-0.0852168436182975
ACH-000459,-0.12059319308247825
ACH-000460,-0.04869681204138016
ACH-000461,0.022124518821517603
ACH-000463,0.07379967744519919
ACH-000464,0.018143774424414498
ACH-000466,-0.12205413568378405
ACH-000467,0.03514955802119655
ACH-000468,-0.14080694881881112
ACH-000469,0.06820339699140368
ACH-000470,-0.3576261421846303
ACH-000471,0.07606509160848493
ACH-000472,-0.12348214208558922
ACH-000473,0.013646021663120787
ACH-000475,-0.10603455429910584
ACH-000476,-0.1400616946058397
ACH-000477,-0.10273979388880164
ACH-000479,0.01756226024210283
ACH-000480,-0.05707535479227985
ACH-000481,-0.14656202404024696
ACH-000483,-0.1134709644822776
ACH-000484,0.02302417206471545
ACH-000485,0.049177595613302656
ACH-000486,-0.07228468138621644
ACH-000487,-0.015036474170440843
ACH-000488,-0.020685724042393085
ACH-000490,-0.09912242988010284
ACH-000491,-0.2287157099436837
ACH-000495,-0.2827901476259375
ACH-000496,-0.0541492100972943
ACH-000499,0.1520832602348036
ACH-000500,-0.06101118850955975
ACH-000502,-0.08782949097094371
ACH-000503,-0.0183136166310844
ACH-000505,-0.08153352577449623
ACH-000507,-0.2469054644006834
ACH-000510,-0.15485931058636898
ACH-000511,-0.18217040113135285
ACH-000512,-0.1554992786043528
ACH-000516,-0.000894141294511571
ACH-000517,-0.13800906276899402
ACH-000518,-0.17999221457006767
ACH-000520,-0.2571956144288512
ACH-000521,-0.14756881784401968
ACH-000522,-0.0635142811959006
ACH-000524,-0.02617047739574603
ACH-000527,0.035220199997458075
ACH-000528,-0.10211948206434646
ACH-000537,-0.225057206923208
ACH-000541,0.21180330211392528
ACH-000542,-0.062076816740207076
ACH-000544,-0.19246696744431632
ACH-000545,-0.012967140457800593
ACH-000547,-0.3895885414081277
ACH-000548,-0.15125789852670873
ACH-000549,-0.018291780520908456
ACH-000550,-0.19996944373222408
ACH-000552,0.02361200938640581
ACH-000556,-0.057507347658226814
ACH-000557,-0.27815025060375465
ACH-000569,-0.2441304784171895
ACH-000570,-0.116552676585214
ACH-000571,-0.1752447824357041
ACH-000573,-0.25639877402790995
ACH-000576,-0.016812294501498366
ACH-000579,-0.1636267926858447
ACH-000580,-0.07185456699885337
ACH-000584,-0.09484568225412528
ACH-000585,-0.06179752228277026
ACH-000588,-0.07506419285316014
ACH-000589,-0.10731731922693792
ACH-000591,-0.21304763131935786
ACH-000593,-0.10361954864770903
ACH-000600,-0.1211702497041659
ACH-000601,-0.08264843740890326
ACH-000605,-0.13497631845583946
ACH-000606,-0.05090132138444088
ACH-000608,-0.35819931879596645
ACH-000614,-0.2334488675028733
ACH-000616,-0.006616035137737047
ACH-000618,-0.12433873495482622
ACH-000619,-0.2123492047143549
ACH-000620,-0.03678692636590237
ACH-000621,-0.20055886624496536
ACH-000622,-0.11989175331696908
ACH-000623,-0.01779833083767144
ACH-000624,-0.0355672408670769
ACH-000627,-0.05935636117278186
ACH-000630,-0.20323246075857426
ACH-000631,0.08961470476160666
ACH-000632,-0.04186009540419328
ACH-000633,-0.04246069574867506
ACH-000637,-0.05835196869251711
ACH-000638,-0.1796806044123357
ACH-000646,-0.17101155843178573
ACH-000647,-0.13264863421931425
ACH-000648,-0.18757364548374786
ACH-000649,-0.18098903178641185
ACH-000651,-0.0709338600277787
ACH-000652,-0.11241275261341696
ACH-000653,-0.09484512535073317
ACH-000657,-0.0670843699485961
ACH-000658,-0.2060085828535977
ACH-000661,-0.121209443352161
ACH-000662,-0.14955816329390664
ACH-000663,-0.07819593213961143
ACH-000665,-0.1862000748767042
ACH-000671,-0.044299582305430116
ACH-000672,0.11875114382159455
ACH-000673,-0.2014078908167874
ACH-000676,-0.09026544334757207
ACH-000677,-0.02474348036736817
ACH-000681,-0.1301610622320112
ACH-000683,-0.04995776835990592
ACH-000684,-0.2626521012974648
ACH-000688,-0.1200981478195453
ACH-000693,-0.02783608501033412
ACH-000694,-0.19959000545564687
ACH-000695,0.011619744777320912
ACH-000696,-0.02859730874551112
ACH-000697,-0.03573793463763183
ACH-000699,-0.2810244006078251
ACH-000701,-0.031220002879307308
ACH-000706,-0.08365915742870397
ACH-000711,-0.2338335944987724
ACH-000713,-0.4398461850952447
ACH-000714,-0.0069694916799776865
ACH-000718,-0.1805715350173664
ACH-000720,-0.06298937881417127
ACH-000721,-0.02112289891807604
ACH-000724,-0.2648135239493817
ACH-000725,-0.22352056297697795
ACH-000732,-0.15329330370803934
ACH-000734,-0.040419194633519284
ACH-000735,-0.12325854142852255
ACH-000736,-0.02348744636372271
ACH-000738,0.031124181235835963
ACH-000746,-0.12684430987881656
ACH-000747,0.06614556472546297
ACH-000748,-0.167533544558611
ACH-000753,-0.08258792747002755
ACH-000756,-0.019511750104092798
ACH-000757,-0.0034482720097788683
ACH-000758,0.04296997619035978
ACH-000760,-0.0872424972004814
ACH-000762,-0.1998483664935299
ACH-000763,-0.0708979910412981
ACH-000764,-0.10916302453202174
ACH-000765,-0.04019527952679645
ACH-000766,-0.1681145521036189
ACH-000767,0.11811208490828184
ACH-000768,-0.0468767591490785
ACH-000769,-0.05012221348913809
ACH-000770,-0.031882145971058436
ACH-000771,0.03794786862576935
ACH-000773,-0.0528028204391081
ACH-000776,-0.17237878020754135
ACH-000777,-0.02355393489096846
ACH-000778,-0.1906076530802968
ACH-000781,-0.045385698019666965
ACH-000782,-0.052345642792046766
ACH-000783,-0.13807440204019542
ACH-000784,-0.09887959443557368
ACH-000785,-0.060253466055220965
ACH-000787,-0.08169164846098027
ACH-000788,-0.053244526174111864
ACH-000791,-0.14465030540136567
ACH-000792,-0.04423020972459781
ACH-000794,-0.07820558447251434
ACH-000796,-0.09500510146461434
ACH-000798,-0.14101709938669288
ACH-000799,0.0041400007476407995
ACH-000800,-0.21659637868893605
ACH-000802,-0.17869137695114565
ACH-000804,-0.09235657254497252
ACH-000805,-0.002804139965711228
ACH-000809,-0.023534494006866104
ACH-000810,-0.15575785059227348
ACH-000811,-0.09506137621844556
ACH-000817,-0.05442949157518421
ACH-000819,-0.055110635297189306
ACH-000820,-0.142438107562404
ACH-000821,-0.23707401026018754
ACH-000822,0.05461452142229587
ACH-000823,-0.19924403013457648
ACH-000824,-0.2141037464121774
ACH-000827,0.01357334568949804
ACH-000829,-0.1809974981021016
ACH-000831,-0.019584264271314437
ACH-000832,-0.2595759205255946
ACH-000833,-0.3421358449893652
ACH-000834,0.04154602654776704
ACH-000835,-0.014905768202056663
ACH-000836,-0.16239820628509075
ACH-000837,-0.31107373420354834
ACH-000838,0.02785972452843348
ACH-000839,-0.07043629371762695
ACH-000840,0.07335481961864858
ACH-000841,-0.3504079944614645
ACH-000843,0.04336078762212413
ACH-000846,-0.10201251126304144
ACH-000847,-0.07538560635746283
ACH-000848,0.0007467966256895928
ACH-000849,-0.6994195362479834
ACH-000851,0.023334877678134268
ACH-000855,0.08001725505648975
ACH-000856,-0.4010402928983256
ACH-000858,-0.07094108678864074
ACH-000859,-0.006818343575268185
ACH-000861,0.007394411991722717
ACH-000862,-0.07852742700511275
ACH-000865,-0.10865056167287336
ACH-000866,0.057434263446346015
ACH-000867,-0.028406472706864708
ACH-000869,-0.03364348057123882
ACH-000872,0.08322216431083056
ACH-000873,-0.1329925699149042
ACH-000876,-0.07649948574823852
ACH-000878,-0.02429565879206699
ACH-000880,-0.08608770246540108
ACH-000881,-0.13067075219385266
ACH-000882,-0.1019125009319659
ACH-000884,-0.14425016672288726
ACH-000885,-0.19175073085664676
ACH-000887,-0.1122033429981132
ACH-000889,-0.1211127361420936
ACH-000896,-0.5175082241851405
ACH-000898,-0.13500215783288771
ACH-000900,0.05287442984072173
ACH-000901,-0.10722685712436016
ACH-000905,-0.035174499634341286
ACH-000906,-0.05463035620034929
ACH-000907,-0.04792554856122605
ACH-000910,-0.10092850415458997
ACH-000911,-0.051483991165215605
ACH-000912,-0.15987745958268804
ACH-000913,-0.07316355401746641
ACH-000915,-0.08498662807034607
ACH-000916,-0.2331565659502541
ACH-000917,-0.23832046831412676
ACH-000920,-0.5411548986290601
ACH-000921,0.06339338046990736
ACH-000924,-0.09853848727465006
ACH-000926,-0.028403693178570583
ACH-000928,-0.04890236428219023
ACH-000929,-0.17182116294033015
ACH-000932,-0.0317130845641844
ACH-000935,0.03694423660857184
ACH-000936,0.047356592755586915
ACH-000937,-0.2703909526122825
ACH-000938,-0.2840557428566133
ACH-000939,-0.07767566723010114
ACH-000941,-0.17039522630840956
ACH-000943,-0.015365672289507618
ACH-000946,-0.07199431443107504
ACH-000947,-0.031767792160264686
ACH-000948,-0.06899222518417916
ACH-000950,-0.2726326170541652
ACH-000953,-0.2617301796841769
ACH-000954,0.026386210245875175
ACH-000957,-0.07392875980881848
ACH-000958,-0.00012157221473031616
ACH-000960,-0.5887478131464574
ACH-000963,-0.15562658249305875
ACH-000968,-0.037086492910948926
ACH-000969,-0.08253156333582554
ACH-000972,0.2115815108273218
ACH-000973,-0.11240179079291257
ACH-000974,-0.11306614661747527
ACH-000978,-0.14990338071477968
ACH-000984,-0.14696346024913928
ACH-000986,-0.13733702141266774
ACH-000988,-0.16191859285617716
ACH-000993,-0.08362652127340578
ACH-000994,-0.06550952181352522
ACH-000996,-0.08750664386908469
ACH-001001,-0.1416646524748983
ACH-001020,-0.3566689827526637
ACH-001028,-0.07113379091712667
ACH-001031,-0.11241875782266487
ACH-001038,-0.0651145468527836
ACH-001048,-0.3768485934092902
ACH-001050,-0.186666145750007
ACH-001053,-0.027685701581489138
ACH-001054,-0.061703017086976376
ACH-001061,0.08646061097955189
ACH-001067,-0.11987036723733648
ACH-001075,-0.047789192292705805
ACH-001096,-0.15073661840463268
ACH-001111,-0.1325140088977594
ACH-001119,-0.2368829289658192
ACH-001128,-0.2725095797688624
ACH-001134,-0.008930663294144657
ACH-001151,-0.2900543577690801
ACH-001163,-0.06268470555104964
ACH-001164,0.008289873644423667
ACH-001183,-0.0563715076108709
ACH-001192,-0.014950654577015016
ACH-001193,0.17003210371850555
ACH-001196,-0.1003292333381072
ACH-001197,-0.6459802012231982
ACH-001205,-0.05280449716009095
ACH-001211,-0.19519475287254656
ACH-001212,-0.2273591976298216
ACH-001228,-0.0008515231558293058
ACH-001232,-0.12738864792005752
ACH-001239,-0.0353702456901202
ACH-001270,-0.24516580701561055
ACH-001274,-0.30215476875324165
ACH-001275,-0.09067080649962242
ACH-001277,-0.03415802135405145
ACH-001278,-0.047365154018203945
ACH-001280,-0.14975820722593375
ACH-001283,-0.05117183726616616
ACH-001289,-0.16859327591199907
ACH-001300,-0.0044661415565827095
ACH-001301,-0.06828279828777432
ACH-001302,0.29584338759262
ACH-001306,-0.013600527525501857
ACH-001318,-0.0368923801138084
ACH-001322,-0.17584704017817485
ACH-001328,-0.0904833263900967
ACH-001332,0.13511305909839616
ACH-001336,-0.10697537852602712
ACH-001346,-0.2345808328610125
ACH-001353,-0.4000891533941205
ACH-001354,-0.11892084841357793
ACH-001367,-0.12928513520818494
ACH-001368,-0.13201428659750453
ACH-001374,-0.3541915077898311
ACH-001377,-0.14237554931746782
ACH-001380,-0.20989994254050515
ACH-001391,-0.1415290245125807
ACH-001408,-0.08414169131206485
ACH-001430,-0.12013176117124015
ACH-001431,-0.15912000609071544
ACH-001450,-0.21041661095656544
ACH-001496,-0.059327619976831815
ACH-001500,-0.021765915081527323
ACH-001523,-0.03306599241798692
ACH-001532,-0.0961026894484805
ACH-001550,-0.20737747755823335
ACH-001552,0.0028227712245227107
ACH-001554,-0.17798783894263456
ACH-001654,-0.06819591697350717
ACH-001735,-0.12551425167683505
ACH-001736,-0.3200026151780161
ACH-001737,0.014639327611389894
ACH-001740,-0.4955920783422415
ACH-001745,-0.6535043706278031
ACH-001765,-0.009653932334236255
