,DDA1 (79016)
ACH-000210,-0.13530847589191994
ACH-000211,-0.372246846469217
ACH-000215,-0.0999871284294915
ACH-000221,-0.3628360358830366
ACH-000222,-0.2759173746903624
ACH-000223,-0.2423460414554174
ACH-000226,-0.2559889855624366
ACH-000227,-0.2708724542932909
ACH-000228,-0.2977595131364077
ACH-000231,-0.30881623256858914
ACH-000232,-0.11950996689157002
ACH-000233,-0.16040237825936082
ACH-000234,-0.22071807006887612
ACH-000235,-0.347656521617904
ACH-000237,-0.13041488276583074
ACH-000238,-0.2517457426080176
ACH-000242,-0.4657233702156464
ACH-000243,-0.3414199928938929
ACH-000244,-0.1501673913971422
ACH-000246,-0.2897087883579095
ACH-000248,-0.3602259180362913
ACH-000250,-0.3799251186057888
ACH-000251,-0.5635439698330175
ACH-000252,-0.2645428461499668
ACH-000253,-0.3553618133877152
ACH-000255,-0.2994622590581666
ACH-000256,-0.34737013081562995
ACH-000257,-0.13792142246411312
ACH-000258,-0.1507507482237534
ACH-000259,-0.13173554691426914
ACH-000260,-0.5129037810633632
ACH-000261,-0.34469912298966804
ACH-000262,-0.375897111669922
ACH-000263,-0.4036596358091165
ACH-000264,-0.24886412435116706
ACH-000265,-0.34167209930597725
ACH-000266,-0.46271106716911503
ACH-000272,-0.2015617887864097
ACH-000274,-0.3032845493913194
ACH-000277,-0.31925063764455114
ACH-000278,-0.20402449621412186
ACH-000279,-0.2643440980702646
ACH-000280,-0.3735988190973405
ACH-000281,-0.4029089544567969
ACH-000288,-0.3872892107412606
ACH-000291,-0.4519407485532942
ACH-000293,-0.3084634791725984
ACH-000294,-0.298861503673945
ACH-000295,-0.2256128394790984
ACH-000296,-0.3948715690938228
ACH-000302,-0.7196859318448203
ACH-000304,-0.3039461194484366
ACH-000307,-0.35844482797137184
ACH-000308,-0.3745077446218292
ACH-000310,-0.12729266344222176
ACH-000311,-0.33323318675242564
ACH-000312,-0.3126177900558648
ACH-000315,-0.2621013647479485
ACH-000316,-0.1739709535039157
ACH-000317,-0.1187059743709043
ACH-000318,-0.3866716040137793
ACH-000319,-0.2813681173159727
ACH-000320,0.02484303289833327
ACH-000322,-0.4932300113889327
ACH-000323,0.1281139933520767
ACH-000324,-0.4864969859774821
ACH-000329,-0.14260335305078325
ACH-000330,-0.31897827367158343
ACH-000331,-0.3396227643334061
ACH-000332,-0.2883732777422818
ACH-000334,-0.10279268522491594
ACH-000335,-0.3216203433386329
ACH-000336,-0.239418951018888
ACH-000337,-0.7043170313729445
ACH-000338,-0.5792631424809038
ACH-000339,-0.4765170428335975
ACH-000341,-0.5146357614211154
ACH-000348,-0.4302311670650553
ACH-000350,-0.2545026301255127
ACH-000352,-0.2516125777084273
ACH-000356,-0.1989328891379188
ACH-000361,-0.4090603531412538
ACH-000362,-0.16761834954797922
ACH-000363,-0.16580631300675436
ACH-000364,-0.30819466742206725
ACH-000365,-0.18191509688893973
ACH-000366,-0.383602402631296
ACH-000368,-0.3171221439518612
ACH-000374,-0.31520596578496385
ACH-000375,-0.4389538396754518
ACH-000376,-0.2104500957220783
ACH-000381,-0.2623019790053658
ACH-000383,-0.29241666659543497
ACH-000387,-0.33059281985079186
ACH-000389,-0.18362599704700974
ACH-000390,-0.3804053258397235
ACH-000393,-0.4521822720154133
ACH-000395,-0.14032286068757946
ACH-000396,-0.061670856368977435
ACH-000397,-0.2748201053726092
ACH-000401,-0.25720137138546656
ACH-000402,-0.09293048259035787
ACH-000403,-0.17072165913900592
ACH-000404,-0.07423429273476577
ACH-000406,-0.3086361877037372
ACH-000407,-0.26645081344985705
ACH-000408,-0.4280775066714767
ACH-000410,-0.29977785045305866
ACH-000411,-0.4791595577442763
ACH-000414,-0.2959660507238762
ACH-000415,-0.4193250969662488
ACH-000416,-0.4393673421241442
ACH-000420,-0.30744333659159195
ACH-000421,-0.3332213815712712
ACH-000424,-0.4876151717540314
ACH-000425,-0.2378737095249121
ACH-000426,-0.2587098083198487
ACH-000427,-0.5144790778556356
ACH-000433,-0.2990502061875989
ACH-000435,-0.14206402349917935
ACH-000436,-0.3979387019256225
ACH-000444,-0.3867911727808453
ACH-000445,-0.21785577601508627
ACH-000448,-0.3903555270102669
ACH-000450,-0.5017498963115227
ACH-000452,-0.5431506476591833
ACH-000454,-0.394588404343032
ACH-000458,-0.498521066234831
ACH-000459,-0.1678994618770846
ACH-000460,-0.25429936363189426
ACH-000461,-0.3101335636811735
ACH-000463,-0.30525171381111976
ACH-000464,0.018154876912362592
ACH-000466,-0.4664953314234103
ACH-000467,-0.4242887777945253
ACH-000468,-0.3601306965605177
ACH-000469,-0.4184826420459401
ACH-000470,-0.09881195408641147
ACH-000471,-0.3291484292804244
ACH-000472,-0.26113720977046323
ACH-000473,-0.09745972325275344
ACH-000475,-0.4566378230777781
ACH-000476,-0.2730388868559792
ACH-000477,-0.2062444613123384
ACH-000479,-0.6970545791911443
ACH-000480,-0.3436935197721256
ACH-000481,-0.32994668990118725
ACH-000483,-0.34557166772907305
ACH-000484,-0.11244971725460326
ACH-000485,-0.4800153387461741
ACH-000486,-0.21430118589572206
ACH-000487,-0.25596373670005745
ACH-000488,-0.3087484361668928
ACH-000490,-0.2705568347513194
ACH-000491,-0.26983642299882304
ACH-000495,-0.2103322790852186
ACH-000496,-0.3204923637355977
ACH-000499,-0.3311607651858165
ACH-000500,0.3654153960249716
ACH-000502,-0.3563354650572837
ACH-000503,-0.32141358896882977
ACH-000505,-0.2906517817069828
ACH-000507,-0.5401881900145932
ACH-000510,-0.3168969499877267
ACH-000511,-0.5866088328218335
ACH-000512,-0.4241169647745121
ACH-000516,-0.3383378301021985
ACH-000517,-0.20210516833323533
ACH-000518,-0.3851078698088727
ACH-000520,-0.6178025143367519
ACH-000521,-0.2906601211482978
ACH-000522,-0.4994295338888798
ACH-000524,-0.32070275221032696
ACH-000527,-0.5517929738836752
ACH-000528,-0.30449518423681465
ACH-000537,-0.3751944574835611
ACH-000541,-0.06457098799553103
ACH-000542,-0.3855396243082671
ACH-000544,-0.47358762109892294
ACH-000545,-0.3576553921789393
ACH-000547,-0.5777849124724143
ACH-000548,-0.30095953652515994
ACH-000549,-0.39172715200864816
ACH-000550,-0.3088736995360321
ACH-000552,-0.3611827231046917
ACH-000556,-0.25230782062410656
ACH-000557,-0.2857721431002806
ACH-000569,-0.044057350948037234
ACH-000570,-0.25261370012379786
ACH-000571,-0.2303388447719993
ACH-000573,-0.26195529534340645
ACH-000576,-0.3732470478876653
ACH-000579,-0.4898241277794466
ACH-000580,-0.1682341636105784
ACH-000584,-0.36206149813418304
ACH-000585,-0.3039350819800077
ACH-000588,-0.24734998155414764
ACH-000589,-0.1512107925703572
ACH-000591,-0.3146547059148378
ACH-000593,-0.2596094451476233
ACH-000600,-0.2795213486388665
ACH-000601,-0.5205609631604243
ACH-000605,-0.5778661467180692
ACH-000606,-0.5394056445674718
ACH-000608,-0.3565883275932508
ACH-000614,0.1040661903135444
ACH-000616,-0.2146282941818335
ACH-000618,-0.27859253784843796
ACH-000619,-0.4227036269937076
ACH-000620,-0.16170026519285444
ACH-000621,-0.4064933148974207
ACH-000622,-0.027988378993956575
ACH-000623,-0.3385530221213975
ACH-000624,-0.3388657543658709
ACH-000627,-0.19761534176755116
ACH-000630,-0.36104759012511145
ACH-000631,-0.5584284106721271
ACH-000632,-0.3735521556228953
ACH-000633,-0.14519653724525328
ACH-000637,-0.2286787570731389
ACH-000638,-0.4563566068194958
ACH-000646,-0.3207737025848605
ACH-000647,-0.2705164404480427
ACH-000648,-0.3208310110556598
ACH-000649,-0.2025677335991249
ACH-000651,-0.3274281970098502
ACH-000652,-0.4406337940826143
ACH-000653,-0.4577800070005941
ACH-000657,-0.3140263436073967
ACH-000658,-0.1327103610297944
ACH-000661,-0.424206766335856
ACH-000662,0.047883054664418986
ACH-000663,-0.4039671119061796
ACH-000665,-0.3396579795472319
ACH-000671,-0.4267025656373157
ACH-000672,-0.2525630658295832
ACH-000673,-0.3389522883842629
ACH-000676,-0.3457869870719492
ACH-000677,-0.2551497214602678
ACH-000681,-0.4764061511293885
ACH-000683,-0.4675028523698011
ACH-000684,-0.2322033095681457
ACH-000688,-0.3763972882567525
ACH-000693,-0.3658803127345135
ACH-000694,-0.3516053847672668
ACH-000695,-0.24984214413054195
ACH-000696,-0.3403007621620009
ACH-000697,-0.41726587929885106
ACH-000699,-0.19504217589230105
ACH-000701,-0.40124695003154537
ACH-000706,-0.3517411296838913
ACH-000711,-0.5535467629891125
ACH-000713,-0.4329304664239762
ACH-000714,-0.18714247126890612
ACH-000718,-0.20255001852036927
ACH-000720,-0.3127537252181318
ACH-000721,-0.7220204293286293
ACH-000724,-0.221247642176393
ACH-000725,-0.4968604350244048
ACH-000732,-0.6780856575890098
ACH-000734,-0.4716083152034782
ACH-000735,-0.3784807485104517
ACH-000736,-0.4634088593977851
ACH-000738,-0.2391532071496885
ACH-000746,-0.521711702528638
ACH-000747,-0.301221613599623
ACH-000748,-0.12400908336440562
ACH-000753,-0.26814667823920296
ACH-000756,-0.8146950840817121
ACH-000757,-0.2241814659328102
ACH-000758,-0.4703751794487527
ACH-000760,-0.15131083985024946
ACH-000762,-0.3584884676530292
ACH-000763,-0.15084213389891438
ACH-000764,-0.599011546670171
ACH-000765,-0.3451519096176454
ACH-000766,-0.2280259339794584
ACH-000767,-0.16506186978916745
ACH-000768,-0.5088357689233057
ACH-000769,-0.33397704234067105
ACH-000770,-0.197149023370806
ACH-000771,-0.20328141920911247
ACH-000773,-0.17689146242086806
ACH-000776,-0.4791330385975393
ACH-000777,-0.3403051903036492
ACH-000778,-0.5834170995553505
ACH-000781,-0.2298012691335444
ACH-000782,-0.19527359108411815
ACH-000783,-0.4503452014838201
ACH-000784,-0.20101922578170425
ACH-000785,-0.27146899183555623
ACH-000787,-0.3978271503094811
ACH-000788,-0.29523442572562464
ACH-000791,-0.1968798344945657
ACH-000792,-0.06897086453362569
ACH-000794,-0.4983007818149277
ACH-000796,-0.2186331597928064
ACH-000798,-0.3891560959715588
ACH-000799,-0.4440656953695027
ACH-000800,-0.4546340242290841
ACH-000802,-0.43809655262188985
ACH-000804,-0.1533710077749448
ACH-000805,-0.5585994804698496
ACH-000809,-0.6002821831634052
ACH-000810,-0.028876432809570106
ACH-000811,-0.25550415385867176
ACH-000817,-0.48474518251615295
ACH-000819,-0.294717085343789
ACH-000820,-0.14864132783207507
ACH-000821,-0.3631160032726175
ACH-000822,-0.5902810955576836
ACH-000823,-0.34358449582033
ACH-000824,-0.4350729988813986
ACH-000827,-0.5066235448431671
ACH-000829,-0.1967504261110377
ACH-000831,-0.24496653397869594
ACH-000832,-0.5588703221397132
ACH-000833,-0.2592751781812477
ACH-000834,-0.2682248307196138
ACH-000835,-0.2699263979567537
ACH-000836,-0.3612136364137941
ACH-000837,-0.2863043721593778
ACH-000838,-0.1668651049938266
ACH-000839,-0.3584258470480961
ACH-000840,-0.5318951309343201
ACH-000841,-0.4646102073145942
ACH-000843,-0.2905256658055254
ACH-000846,-0.4084159995775097
ACH-000847,-0.017749858235800067
ACH-000848,-0.5633733963869133
ACH-000849,-0.17860907718717647
ACH-000851,-0.5504889965413365
ACH-000855,-0.3221826913477481
ACH-000856,-0.36077580314868346
ACH-000858,-0.199428805543606
ACH-000859,-0.3493552210763077
ACH-000861,-0.3864773486065133
ACH-000862,-0.4014108071832156
ACH-000865,-0.468773846566065
ACH-000866,-0.2698866043966305
ACH-000867,-0.3464603678849122
ACH-000869,-0.2527692549049821
ACH-000872,-0.28757651656101
ACH-000873,-0.3831786271603091
ACH-000876,-0.4503728029560031
ACH-000878,-0.3613225027494866
ACH-000880,-0.6701362062844023
ACH-000881,-0.3187389680969291
ACH-000882,-0.4454210132584425
ACH-000884,-0.4477995249710279
ACH-000885,-0.1890321872426496
ACH-000887,-0.20337447207933212
ACH-000889,-0.2461778362231608
ACH-000896,-0.3267755575849353
ACH-000898,-0.1684069572702323
ACH-000900,-0.4770795657720884
ACH-000901,-0.15942928906695175
ACH-000905,-0.24386230335683776
ACH-000906,-0.2772413253167649
ACH-000907,-0.3986424156428207
ACH-000910,-0.116286642603751
ACH-000911,-0.33770460445300904
ACH-000912,-0.5325631596267907
ACH-000913,-0.38343780220480267
ACH-000915,-0.4658343808632266
ACH-000916,-0.6713652793714195
ACH-000917,-0.5288661573420177
ACH-000920,-0.11721073041771725
ACH-000921,-0.31290731323631393
ACH-000924,-0.1760214594688184
ACH-000926,-0.36639700403989023
ACH-000928,-0.35304351846263343
ACH-000929,-0.4030329565780612
ACH-000932,-0.2996819494768672
ACH-000935,-0.20809503199821947
ACH-000936,-0.5013599581514817
ACH-000937,-0.16433285853958535
ACH-000938,-0.19897411414439656
ACH-000939,-0.3818933841290171
ACH-000941,-0.476172464538294
ACH-000943,-0.2671527940370059
ACH-000946,-0.2435568897045356
ACH-000947,-0.17223441319542165
ACH-000948,-0.33963831194148325
ACH-000950,-0.3567501203548735
ACH-000953,-0.5526520113592268
ACH-000954,-0.3255892430700661
ACH-000957,-0.43828126392915934
ACH-000958,-0.2855413151405984
ACH-000960,-0.10091186194056344
ACH-000963,-0.3924367981816702
ACH-000968,-0.5341950822107598
ACH-000969,-0.2302541547530125
ACH-000972,-0.30332543580725385
ACH-000973,0.0438720404999077
ACH-000974,-0.2101544375184922
ACH-000978,-0.4602489797706835
ACH-000984,-0.4419423674745466
ACH-000986,-0.4736933969456632
ACH-000988,-0.2710187580351707
ACH-000993,-0.3209181717342162
ACH-000994,-0.16500710977794222
ACH-000996,-0.4360489612738692
ACH-001001,-0.20157076653447054
ACH-001020,-0.7186170560329503
ACH-001028,-0.6396472904050035
ACH-001031,-0.346961004115002
ACH-001038,-0.2356797135428379
ACH-001048,-0.3316526869459244
ACH-001050,-0.4023457823391053
ACH-001053,-0.25780959837237266
ACH-001054,-0.3077229325420371
ACH-001061,-0.3435339276635585
ACH-001067,-0.3548149192757176
ACH-001075,-0.2287625280742981
ACH-001096,-0.2581485767804192
ACH-001111,-0.8605179736083587
ACH-001119,0.04070246552686788
ACH-001128,-0.407231078288308
ACH-001134,-0.03764347840108159
ACH-001151,-0.35553866922082195
ACH-001163,-0.3506323689519263
ACH-001164,-0.6315360713484778
ACH-001183,-0.2472906619987841
ACH-001192,-0.16300116123734953
ACH-001193,-0.4314485702768057
ACH-001196,-0.24624207809559195
ACH-001197,-0.3990985811102916
ACH-001205,-0.3754065795481378
ACH-001211,-0.3617443750619845
ACH-001212,-0.09867672187163523
ACH-001228,-0.418866463048192
ACH-001232,-0.611422790228669
ACH-001239,-0.28407165464148143
ACH-001270,-0.7467652519979867
ACH-001274,-0.3375318902582389
ACH-001275,-0.4880461643919085
ACH-001277,-0.3512560752232057
ACH-001278,-0.3655960722819101
ACH-001280,-0.19103351562717527
ACH-001283,-0.2733706186932666
ACH-001289,-0.6873077118457057
ACH-001300,-0.19733744392477076
ACH-001301,-0.3761963246468911
ACH-001302,-0.260516520813161
ACH-001306,-0.34517382952609005
ACH-001318,-0.3638346916256132
ACH-001322,-0.2355811131597576
ACH-001328,-0.28293267062876826
ACH-001332,-0.4034890401850079
ACH-001336,-0.3338750059765397
ACH-001346,-0.2810047363824808
ACH-001353,-0.4069045801878859
ACH-001354,-0.3250846780044792
ACH-001367,-0.4714291789980941
ACH-001368,-0.2431263120332833
ACH-001374,-0.459565010597547
ACH-001377,-0.2401677130058377
ACH-001380,-0.6258672393764841
ACH-001391,-0.4498157427415661
ACH-001408,-0.2413765931485564
ACH-001430,-0.4561131084375071
ACH-001431,-0.19559962612817727
ACH-001450,-0.179590751813869
ACH-001496,-0.5878249187895783
ACH-001500,-0.26325694077869155
ACH-001523,-0.2786857499437931
ACH-001532,-0.3320417594526913
ACH-001550,-0.2352609605646843
ACH-001552,-0.4548147851632618
ACH-001554,-0.3553932055978561
ACH-001654,-0.27390896207545384
ACH-001735,-0.32026712405787405
ACH-001736,-0.7000207061191142
ACH-001737,-0.11876452964063455
ACH-001740,-0.24280796806258725
ACH-001745,-0.39075177905142827
ACH-001765,-0.4468774833799563
