,VTCN1 (79679)
ACH-000004,-0.21188125764664198
ACH-000005,0.1278542878293007
ACH-000007,0.07109067047692634
ACH-000009,-0.026403598675755216
ACH-000011,-0.199266149104112
ACH-000012,-0.1280965871662343
ACH-000013,0.04212286733657854
ACH-000014,-0.14857858263530918
ACH-000015,-0.017317192966842074
ACH-000017,-0.08830267868001662
ACH-000018,0.13222055743852
ACH-000019,-0.02721882405380328
ACH-000021,-0.004328546854513964
ACH-000022,0.07423010945769368
ACH-000025,-0.18471185422594788
ACH-000028,-0.3612932763945893
ACH-000030,-0.06630870010236348
ACH-000035,-0.127572027083101
ACH-000036,-0.054585843331096784
ACH-000037,-0.07578176070164369
ACH-000039,-0.13239311722727615
ACH-000040,-0.02659104227675568
ACH-000041,-0.08426830612929925
ACH-000042,-0.0720039510475851
ACH-000045,-0.19750585771115045
ACH-000047,0.06242726620226196
ACH-000052,-0.021048725833067144
ACH-000053,-0.1438373565772264
ACH-000054,-0.16569317541232387
ACH-000055,-0.01499751556038286
ACH-000060,-0.09867528320279356
ACH-000067,-0.15186168226754365
ACH-000070,0.019871066165515955
ACH-000075,-0.019424237924750905
ACH-000078,-0.08249550556070688
ACH-000082,-0.043002766169216285
ACH-000085,0.06118540625274641
ACH-000086,-0.2296743817425759
ACH-000087,-0.14793884817601158
ACH-000092,-0.06931204953038439
ACH-000095,0.0067089521260556475
ACH-000097,-0.07289965172287588
ACH-000098,-0.05558717148861706
ACH-000099,0.014964072795103403
ACH-000108,-0.1058078527789078
ACH-000113,0.09717661879427246
ACH-000116,-0.09246678137558867
ACH-000118,0.002820997181870741
ACH-000120,0.0019260539013626094
ACH-000123,0.0008762786854743335
ACH-000127,-0.060058416763245775
ACH-000128,-0.11347528906829098
ACH-000132,-0.0560682904578043
ACH-000133,-0.051566659976043434
ACH-000137,-0.14883455822937294
ACH-000138,0.005173210887263184
ACH-000142,-0.10615055902407923
ACH-000143,-0.06348856022047296
ACH-000146,-0.17335253535459827
ACH-000148,-0.05934764162168884
ACH-000150,-0.12539324928502504
ACH-000152,0.005045179129575128
ACH-000153,-0.11762748740445192
ACH-000159,-0.09481374560436112
ACH-000160,0.0728737568523905
ACH-000163,-0.05351738616763082
ACH-000167,-0.18415248143105187
ACH-000168,-0.18004534640873945
ACH-000169,-0.0948862377438711
ACH-000178,-0.013482130799532378
ACH-000183,-0.006736792112265756
ACH-000188,-0.09778902400063667
ACH-000189,-0.0840637615076654
ACH-000190,-0.07369229893485993
ACH-000198,-0.09631362994476272
ACH-000203,-0.10544581061375502
ACH-000204,-0.2101768818317682
ACH-000206,-0.3642604850497097
ACH-000207,-0.0318494995981762
ACH-000208,-0.07408620545080265
ACH-000210,-0.15028151985514993
ACH-000211,-0.07690882494675491
ACH-000215,-0.06265846201428017
ACH-000221,-0.2313990261995344
ACH-000222,0.04983877718233405
ACH-000223,-0.01817581359938648
ACH-000226,-0.2345256919915244
ACH-000227,-0.14334254229096846
ACH-000228,-0.09194027380998912
ACH-000231,-0.1416717996693173
ACH-000232,-0.10857216175616714
ACH-000233,0.03616837912268178
ACH-000234,0.009472414090437288
ACH-000235,-0.060553586494118926
ACH-000237,-0.09046657331118824
ACH-000238,-0.2314163461996318
ACH-000242,-0.16748722898005908
ACH-000243,-0.09108102201165263
ACH-000244,-0.010451736442246142
ACH-000246,0.00437591282973612
ACH-000248,-0.0924722362806554
ACH-000250,-0.025840836226673183
ACH-000251,-0.12268077273364562
ACH-000252,-0.059982179583295187
ACH-000253,-0.07708208412710672
ACH-000255,-0.09065876990181684
ACH-000256,-0.03419522929216764
ACH-000257,-0.13285090979089711
ACH-000258,0.007442183361681513
ACH-000259,-0.02045215940869512
ACH-000260,-0.1192043890904904
ACH-000261,-0.14928660373817454
ACH-000262,0.006052363338052814
ACH-000263,0.2422081824013848
ACH-000264,-0.020541393540030817
ACH-000265,-0.07071518616016569
ACH-000266,0.019267711243728083
ACH-000272,-0.08529565748550605
ACH-000274,-0.08006819814715123
ACH-000277,-0.012439304854425298
ACH-000278,0.007597427418560855
ACH-000279,0.000389924308963667
ACH-000280,-0.05392951739583178
ACH-000281,0.155031664214885
ACH-000288,-0.057551545446872014
ACH-000291,-0.10328697140433396
ACH-000293,-0.08224910187590473
ACH-000294,-0.005418456956667872
ACH-000295,0.1079038572986642
ACH-000296,-0.07258008913069564
ACH-000302,-0.10994322033634264
ACH-000304,-0.24555368552239434
ACH-000307,-0.14152128583279816
ACH-000308,-0.04186838938847105
ACH-000310,-0.10183051714906828
ACH-000311,0.006530256116850512
ACH-000312,-0.14456959174034406
ACH-000315,-0.003831419578759104
ACH-000316,-0.2496241516192981
ACH-000317,-0.2491009225386033
ACH-000318,-0.09354901948881217
ACH-000319,0.04199157134035409
ACH-000320,-0.16491796624957647
ACH-000322,-0.03846905464364387
ACH-000323,-0.4113878581454787
ACH-000324,-0.05706300342527044
ACH-000329,-0.11913815625058245
ACH-000330,-0.2561747970652071
ACH-000331,-0.0979597736342846
ACH-000332,-0.15692201241083467
ACH-000334,-0.20661356292055932
ACH-000335,-0.22248740801523945
ACH-000336,-0.05692122249974381
ACH-000337,0.05116971686806112
ACH-000338,-0.4163124771377984
ACH-000339,-0.02595053726366272
ACH-000341,-0.10748350150724274
ACH-000348,-0.10280034622260402
ACH-000350,0.0894785405270059
ACH-000352,-0.0026135240502604315
ACH-000356,-0.24042157243810716
ACH-000361,-0.12634096447667795
ACH-000362,-0.049280524933511434
ACH-000363,-0.016476669943391937
ACH-000364,0.1375343899448312
ACH-000365,0.028221865570594667
ACH-000366,-0.11071165950056708
ACH-000368,-0.08780059099322393
ACH-000374,-0.07568601640632824
ACH-000375,-0.2398262505354219
ACH-000376,-0.09927435307791016
ACH-000381,-0.19277288281283103
ACH-000383,-0.12326158076727407
ACH-000387,-0.06695301441544622
ACH-000389,-0.17954402415250756
ACH-000390,-0.06999297809031298
ACH-000393,-0.10594310519293253
ACH-000395,-0.08176719879297603
ACH-000396,-0.1693705676381264
ACH-000397,-0.13078438456462405
ACH-000401,-0.042216951097351095
ACH-000402,-0.5252284897794449
ACH-000403,0.002467483135542145
ACH-000404,0.03453752035034001
ACH-000406,-0.1148005874592
ACH-000407,-0.17124963216071476
ACH-000408,0.03362465519367034
ACH-000410,-0.1778285744768722
ACH-000411,0.09044237457612678
ACH-000414,-0.06663944403588291
ACH-000415,-0.12738285974591276
ACH-000416,-0.036028538688992966
ACH-000420,-0.11106018846577467
ACH-000421,-0.008180960835059106
ACH-000424,-0.1696369953361916
ACH-000425,-0.03128537366557752
ACH-000426,-0.08159065292195268
ACH-000427,-0.12821739331556425
ACH-000433,-0.16983772751122486
ACH-000435,-0.13996234491070902
ACH-000436,-0.005140304655158245
ACH-000444,-0.13141122208471356
ACH-000445,-0.18119049781760208
ACH-000448,0.02621038940145501
ACH-000450,-0.03972912034400243
ACH-000452,-0.05329841153393639
ACH-000454,-0.06034573104064087
ACH-000458,0.06345958031027954
ACH-000459,-0.22190799514829004
ACH-000460,-0.16746585240347348
ACH-000461,-0.14182297134951094
ACH-000463,-0.15561314501242635
ACH-000464,0.12995953877697136
ACH-000466,-0.05174180641941095
ACH-000467,-0.09426502419474878
ACH-000468,-0.18611374355458546
ACH-000469,-0.2281607059780647
ACH-000470,0.04098089665780767
ACH-000471,-0.06691258977977763
ACH-000472,0.01009011082780786
ACH-000473,-0.1837157438102676
ACH-000475,-0.047707270379842334
