,COMTD1 (118881)
ACH-000310,-0.09448555710105563
ACH-000311,-0.001414668998218248
ACH-000312,-0.05591793487219248
ACH-000315,-0.1210577707403812
ACH-000316,-0.24245788233336324
ACH-000317,-0.0021146603701109267
ACH-000318,-0.06778569221194533
ACH-000319,-0.15147564796936036
ACH-000320,-0.027122377058731904
ACH-000322,-0.13471501000221706
ACH-000323,-0.3623893661091936
ACH-000324,-0.1306508935213271
ACH-000329,-0.11936170203285065
ACH-000330,-0.2473510144756625
ACH-000331,-0.22541744742036834
ACH-000332,-0.07279385488962824
ACH-000334,-0.2729313149442374
ACH-000335,-0.1141194250501972
ACH-000336,-0.09420075459600652
ACH-000337,-0.03157995204411804
ACH-000338,0.20206171672473425
ACH-000339,-0.18635002684482604
ACH-000341,-0.03969222040904543
ACH-000348,-0.11413356798542718
ACH-000350,-0.1822929614800908
ACH-000352,-0.13336179477127694
ACH-000356,-0.2272935402128485
ACH-000361,-0.2919073988062509
ACH-000362,0.005635928440031449
ACH-000363,0.016132346898471508
ACH-000364,-0.0775697319401927
ACH-000365,-0.0013491426584083474
ACH-000366,-0.11956984961675356
ACH-000368,-0.14512547808162546
ACH-000374,-0.09995095643682617
ACH-000375,-0.13993595685660126
ACH-000376,-0.1468556014866166
ACH-000381,-0.2206223638081745
ACH-000383,-0.06513240412572117
ACH-000387,-0.1189650707145945
ACH-000389,-0.19637912218841397
ACH-000390,-0.06677165293390946
ACH-000393,0.04288261047447808
ACH-000395,-0.08649956169103458
ACH-000396,-0.4011521330474377
ACH-000397,-0.18524728895471854
ACH-000401,-0.08466195069298428
ACH-000402,-0.1665708740014247
ACH-000403,-0.21874237196202606
ACH-000404,-0.23817274211823525
ACH-000406,-0.12449666613442985
ACH-000407,-0.26296081861761
ACH-000408,-0.11112148454765
ACH-000410,-0.24226817856857094
ACH-000411,-0.2904223218877311
ACH-000414,-0.1163034524176833
ACH-000415,-0.2589050326260357
ACH-000416,-0.12185911879062375
ACH-000420,-0.10936527176689352
ACH-000421,-0.10727882278561827
ACH-000424,0.03771185369760865
ACH-000425,-0.1295688381752296
ACH-000426,-0.10398192379927686
ACH-000427,-0.10330098548428956
ACH-000433,-0.1443546282309672
ACH-000435,0.044143061616694436
ACH-000436,-0.03094456691501816
ACH-000444,-0.2040765047748001
ACH-000445,-0.16026081161495914
ACH-000448,0.0030154943428992768
ACH-000450,-0.29342155422721283
ACH-000452,-0.24718411620631345
ACH-000454,-0.1615660219147545
ACH-000458,-0.1425753384989584
ACH-000459,-0.003095507955989062
ACH-000460,-0.11046581669115876
ACH-000461,0.028357438077291287
ACH-000463,-0.13524665367958266
ACH-000464,-0.13636031471656668
ACH-000466,-0.08207822945232829
ACH-000467,-0.1980083810527786
ACH-000468,-0.17724988060575791
ACH-000469,-0.03379804269589001
ACH-000470,-0.029518123660752394
ACH-000471,-0.0935706101328654
ACH-000472,-0.12423893134058908
ACH-000473,-0.04680958320481002
ACH-000475,-0.08345319056238057
ACH-000476,-0.03502647079435342
ACH-000477,-0.14043284058446867
ACH-000479,-0.13988642281558455
ACH-000480,-0.2570472646987871
ACH-000481,-0.11301037184861963
ACH-000483,-0.08789724281870084
ACH-000484,-0.002041525522928946
ACH-000485,-0.11213893764320976
ACH-000486,-0.16781879724581486
ACH-000487,-0.04344659079111365
ACH-000488,0.004594897839045571
ACH-000490,-0.4922683191891652
ACH-000491,-0.1860365746925151
ACH-000495,-0.2815529620618624
ACH-000496,-0.11193304923777404
ACH-000499,-0.23537284908060785
ACH-000500,0.025287814711003737
ACH-000502,-0.07904975327403686
ACH-000503,-0.21667878525123369
ACH-000505,-0.03248180230339358
ACH-000507,-0.0940655602638791
ACH-000510,-0.17343128572905528
ACH-000511,-0.15270865903110425
ACH-000512,-0.004058232145682753
ACH-000516,-0.08203171701819853
ACH-000517,-0.11067652407476597
ACH-000518,-0.09405227916728894
ACH-000520,-0.16427791497961478
ACH-000521,0.07064484051788837
ACH-000522,-0.05809606145566217
ACH-000524,-0.16605444928447186
ACH-000527,-0.06698728806929463
ACH-000528,-0.1518843012753502
ACH-000537,-0.14072098115689288
ACH-000541,-0.29422509837436195
ACH-000542,-0.1881006659654208
ACH-000544,-0.1002585879468984
ACH-000545,-0.04082234870215451
ACH-000547,-0.06051974657911936
ACH-000548,-0.1953973032247089
ACH-000549,-0.10345270107790508
ACH-000550,-0.10282047717206297
ACH-000552,-0.04422789497175605
ACH-000556,-0.05845633783737371
ACH-000557,0.02945249357290976
ACH-000569,0.013898225331778013
ACH-000570,-0.14302398788177378
ACH-000571,-0.02812205944053424
ACH-000573,-0.12630077959422825
ACH-000576,-0.05108451432538006
ACH-000579,-0.2363713556667404
ACH-000580,-0.08279165537501944
ACH-000584,-0.12335497471020652
ACH-000585,-0.1826017103967759
ACH-000588,-0.1404595744239948
ACH-000589,0.02624901236295215
ACH-000591,-0.3061654384218018
ACH-000593,-0.025853445307261445
ACH-000600,-0.23319480045656
ACH-000601,0.044720143840524494
ACH-000605,-0.07051115414120357
ACH-000606,-0.2056241722285652
ACH-000608,-0.03756619904741716
ACH-000614,0.033211986672581684
ACH-000616,-0.020875826645060453
ACH-000618,-0.15619686121500442
ACH-000619,-0.07690889730212894
ACH-000620,-0.09230212917299103
ACH-000621,-0.0879489764022077
ACH-000622,0.09145821422164556
ACH-000623,-0.22710253643229905
ACH-000624,-0.17203313893781033
ACH-000627,-0.04943475652595846
ACH-000630,-0.3219252959411989
ACH-000631,0.17207089707093293
ACH-000632,-0.09076406954896936
ACH-000633,-0.08613961268978704
ACH-000637,-0.06300876668213293
ACH-000638,-0.28354269693514644
ACH-000646,0.06185516805217104
ACH-000647,-0.1985249433796134
ACH-000648,-0.09872989934279684
ACH-000649,-0.1760617283784794
ACH-000651,-0.13619901258945522
ACH-000652,0.012454134915164016
ACH-000653,0.01132757723362237
ACH-000657,-0.04623772935557273
ACH-000658,-0.1535516376536256
ACH-000661,-0.13202507991161608
ACH-000662,-0.17860269702646908
ACH-000663,-0.037897124069814735
ACH-000665,-0.2264147417925151
ACH-000671,-0.1607868810744464
ACH-000672,0.10510246056883199
ACH-000673,-0.2347379704722436
ACH-000676,0.02462070197088741
ACH-000677,-0.06411367992658985
ACH-000681,-0.041084817888702434
ACH-000683,-0.21593415756923853
ACH-000684,-0.3430734550058805
ACH-000688,-0.34960909520566696
ACH-000693,-0.3173967891126641
ACH-000694,-0.10088436163662012
ACH-000695,0.00900676405801162
ACH-000696,-0.04731857954940066
ACH-000697,-0.23607093763927034
ACH-000699,-0.09453713375270564
ACH-000701,-0.11838243117460985
ACH-000706,-0.025617491231612
ACH-000711,-0.17105855575731949
ACH-000713,-0.01760730296397415
ACH-000714,-0.19345567008182704
ACH-000718,-0.05821779876115728
ACH-000720,-0.11949223823135588
ACH-000721,-0.05040230480796257
ACH-000724,-0.03961061080593292
ACH-000725,-0.12478656276264365
ACH-000732,-0.00376101569034452
ACH-000734,-0.09533427455945974
ACH-000735,-0.22903880830185186
ACH-000736,-0.3415684444292664
ACH-000738,-0.19636226953730945
ACH-000746,-0.13825396512497592
ACH-000747,-0.1844217081606437
ACH-000748,-0.13871325930938191
ACH-000753,-0.19039431625843
ACH-000756,-0.06063315706301847
ACH-000757,0.04809979284133612
ACH-000758,-0.09614141036151964
ACH-000760,-0.15069201207145982
ACH-000762,-0.18832589399556365
ACH-000763,-0.012179532496746396
ACH-000764,-0.17160195384347118
ACH-000765,-0.09890439373098686
ACH-000766,-0.19042403813906075
ACH-000767,-0.02538184719834184
ACH-000768,-0.0620865718343433
ACH-000769,-0.2972931928713905
ACH-000770,-0.09783938433648763
ACH-000771,-0.1194795167687288
ACH-000773,-0.20173645367317072
ACH-000776,-0.2188397442785032
ACH-000777,-0.14775371112815955
ACH-000778,-0.031309927250182425
ACH-000781,0.024595351962918344
ACH-000782,0.02311538668457209
ACH-000783,-0.09275852313738732
ACH-000784,-0.007469185861729469
ACH-000785,-0.12046100243744085
ACH-000787,-0.06792068758605639
ACH-000788,-0.1288937070167503
ACH-000791,0.031084594836684375
ACH-000792,0.05183079137662806
ACH-000794,-0.11720638450074357
ACH-000796,-0.08042222012002348
ACH-000798,0.0550258461738324
ACH-000799,-0.2807650663323353
ACH-000800,-0.05049443584427832
ACH-000802,-0.018068762197660158
ACH-000804,-0.21201853198194434
ACH-000805,0.02699668114131821
ACH-000809,-0.08484339810358398
ACH-000810,0.1838785608438729
ACH-000811,-0.0519438745586135
ACH-000817,-0.05848859449378975
ACH-000819,-0.17602102879825998
ACH-000820,-0.07994315297854496
ACH-000821,0.024583258324812684
ACH-000822,-0.11301173931926592
ACH-000823,-0.1081826211359682
ACH-000824,-0.05419295172256342
ACH-000827,-0.07939123332005142
ACH-000829,-0.2608845609303917
ACH-000831,-0.19486956931301944
ACH-000832,-0.2193131894563292
ACH-000833,0.004532326786365074
ACH-000834,-0.1853646775336676
ACH-000835,-0.0523587422853079
ACH-000836,-0.15724545206319904
ACH-000837,-0.1780241273641658
ACH-000838,-0.1636895695654794
ACH-000839,-0.13186668491206485
ACH-000840,-0.14690831924986086
ACH-000841,0.005451852753149041
ACH-000843,0.04665378709284989
ACH-000846,-0.030461835394018345
ACH-000847,-0.1688775245293321
ACH-000848,-0.1348918566981286
ACH-000849,-0.22006332750664853
ACH-000851,-0.05153009015596136
ACH-000855,-0.02003518946529415
ACH-000856,-0.14594724097769435
ACH-000858,-0.10197619009984243
ACH-000859,-0.10068766189405302
ACH-000861,-0.3380447785232905
ACH-000862,-0.10880520197328518
ACH-000865,-0.07682250353696526
ACH-000866,-0.10619894474906208
ACH-000867,-0.14713361889112406
ACH-000869,-0.060582538413241724
ACH-000872,-0.09763546020626153
ACH-000873,-0.2160490521557382
ACH-000876,-0.1703148757103809
ACH-000878,-0.06707391365669517
ACH-000880,-0.1573005954862247
ACH-000881,-0.07504180651100853
ACH-000882,-0.16561342381711108
ACH-000884,-0.1127097156243628
ACH-000885,-0.22405475174156986
ACH-000887,-0.07883269420423572
ACH-000889,0.04501765501678335
ACH-000896,-0.11361338011272175
ACH-000898,-0.1825683295137233
ACH-000900,-0.10656102860947866
ACH-000901,-0.12115161877701255
ACH-000905,-0.12965215285622328
ACH-000906,-0.05929550413953745
ACH-000907,-0.08235787608462154
ACH-000910,-0.052739402298736714
ACH-000911,-0.17962627918123275
ACH-000912,-0.1850609194899865
ACH-000913,-0.029293544871744737
ACH-000915,-0.05304439712832321
ACH-000916,0.005863265151637496
ACH-000917,-0.09193846301219576
ACH-000920,-0.27091144171853565
ACH-000921,-0.052935066891064114
ACH-000924,-0.17935306017727395
ACH-000926,-0.0012818638914360305
ACH-000928,-0.13520428691596806
ACH-000929,-0.10247475121284537
ACH-000932,0.02574700367416482
ACH-000935,-0.05928021986901767
ACH-000936,-0.08626886908878764
ACH-000937,-0.013340300551831174
ACH-000938,-0.03836139779519363
ACH-000939,-0.12885116668209182
ACH-000941,-0.11414324940850837
ACH-000943,-0.1198637799051364
ACH-000946,-0.08862233931128223
ACH-000947,-0.10169012095510982
ACH-000948,0.06495987447448337
ACH-000950,-0.09070726626970553
ACH-000953,-0.02777475914268934
ACH-000954,-0.3733754001080961
ACH-000957,-0.20476529665118104
ACH-000958,-0.07171880933400959
ACH-000960,-0.1721796169696249
ACH-000963,-0.09451778450121924
ACH-000968,-0.1320006305243346
ACH-000969,-0.16944697465504288
ACH-000972,-0.28551794857621715
ACH-000973,-0.13496724478185196
ACH-000974,-0.11985629450774753
ACH-000978,0.20795451060684764
ACH-000984,-0.2500410138486742
ACH-000986,-0.24379000667610345
ACH-000988,-0.3381845365418268
ACH-000993,-0.2612645804821865
ACH-000994,-0.02558589230047166
ACH-000996,-0.3171527607512545
ACH-001001,-0.03822672381633627
ACH-001020,-0.1747591319945936
ACH-001028,-0.21182315304358326
ACH-001031,-0.09172077917039627
ACH-001038,-0.0696192536133351
ACH-001048,-0.032406620447836834
ACH-001050,-0.10225713875904116
ACH-001053,-0.2085039095385944
ACH-001054,-0.06348888469692422
ACH-001061,-0.1482720254337485
ACH-001067,-0.2195765308985634
ACH-001075,-0.09488533641216297
ACH-001096,-0.10245837346090887
ACH-001111,0.05886603890584
ACH-001119,-0.16613516199722575
ACH-001128,-0.12425098708693827
ACH-001134,-0.1163852605061299
ACH-001151,-0.04872194779095669
ACH-001163,-0.046716144921196565
ACH-001164,-0.3349389704364369
ACH-001183,-0.17748653912006387
ACH-001192,-0.07139644190525724
ACH-001193,-0.22931702380344446
ACH-001196,-0.08974462705091034
ACH-001197,-0.2373359421548965
ACH-001205,0.002792376774628865
ACH-001211,-0.13345049603654588
ACH-001212,-0.14629327592608535
ACH-001228,-0.1504616662310261
ACH-001232,-0.19787011396179666
ACH-001239,-0.1725764443895658
ACH-001270,-0.14532586598670613
ACH-001274,-0.16809609642389525
ACH-001275,-0.055734380459175135
ACH-001277,-0.13665839786263595
ACH-001278,-0.10889799543374984
ACH-001280,-0.07973713310429832
ACH-001283,-0.17157249974684147
ACH-001289,-0.08453997166379383
ACH-001300,-0.02985475513040137
ACH-001301,-0.17215826343996718
ACH-001302,-0.016777075412343974
ACH-001306,-0.1952283463876844
ACH-001318,-0.1745821389360925
ACH-001322,-0.2275621376082247
ACH-001328,-0.1923167185888749
ACH-001332,-0.1772518502076485
ACH-001336,-0.08832251140517966
ACH-001346,0.00552298385457311
ACH-001353,-0.09757189388122876
ACH-001354,-0.17507363123995764
ACH-001367,-0.18108362124259733
ACH-001368,-0.003185175716224193
ACH-001374,-0.13286369591658742
ACH-001377,-0.11818132178248435
ACH-001380,-0.12386427193399815
ACH-001391,-0.050910416136032616
ACH-001408,-0.16660964310669274
ACH-001430,-0.26278199650637185
ACH-001431,0.02511167946458945
ACH-001450,-0.036821188037419364
ACH-001496,-0.1092876335888118
ACH-001500,-0.04081801730745778
ACH-001523,-0.2259260087425801
ACH-001532,-0.094151379886807
ACH-001550,-0.12564458521357966
ACH-001552,-0.09430837603418346
ACH-001554,-0.14745106059819624
ACH-001654,-0.1523552984690436
ACH-001735,0.12476394420304295
ACH-001736,0.036294616400966165
ACH-001737,0.013068572953765092
ACH-001740,-0.08701172876030533
ACH-001745,0.034154303044895785
ACH-001765,-0.03806205745325489
