,OR2M7 (391196)
ACH-000004,-0.1275240423225749
ACH-000005,0.13874329279112382
ACH-000007,0.02055957795607967
ACH-000009,-0.14009585825260573
ACH-000011,-0.008252307722364186
ACH-000012,0.06606511727524858
ACH-000013,0.005602105005725618
ACH-000014,-0.17884574805465314
ACH-000015,0.008506486456918299
ACH-000017,-0.0733845708638199
ACH-000018,0.003877182704421976
ACH-000019,0.10728356007678534
ACH-000021,-0.003808212671003825
ACH-000022,-0.05927728495611904
ACH-000025,-0.032940014820409286
ACH-000028,0.06699077679898638
ACH-000030,0.04305534762681915
ACH-000035,0.1341105278929528
ACH-000036,-0.17341113633433358
ACH-000037,-0.05098978470956053
ACH-000039,-0.1338936319305558
ACH-000040,-0.05931783655989618
ACH-000041,-0.0608818950377576
ACH-000042,0.020722241978879258
ACH-000045,-0.10078738712370107
ACH-000047,-0.02230745232433009
ACH-000052,-0.04076792462959312
ACH-000053,-0.01267671433399244
ACH-000054,-0.2300988910571852
ACH-000055,0.030490248402801706
ACH-000060,-0.017828024023784705
ACH-000067,0.01976923154070467
ACH-000070,-0.12060004182268845
ACH-000075,-0.027398868124138845
ACH-000078,-0.20460062949049404
ACH-000082,-0.027264759988139164
ACH-000085,0.02166457034748075
ACH-000086,0.016592581100555382
ACH-000087,0.030534982365399418
ACH-000092,0.024068535980605786
ACH-000095,-0.3710306334901223
ACH-000097,-0.1254569497718481
ACH-000098,-0.11130949178608747
ACH-000099,-0.12811112326843666
ACH-000108,-0.005587728511400538
ACH-000113,-0.2063108126190466
ACH-000116,-0.10800706134231017
ACH-000118,0.09492507003992864
ACH-000120,-0.22555883431923826
ACH-000123,-0.08858914136532961
ACH-000127,0.0375218359961847
ACH-000128,-0.02955707103265692
ACH-000132,-0.05235152014970191
ACH-000133,0.0014525721933858241
ACH-000137,-0.009490526780548087
ACH-000138,-0.14238869282085054
ACH-000142,-0.12762814928942814
ACH-000143,-0.1467253363291134
ACH-000146,-0.011468353768425744
ACH-000148,-0.17071989470562465
ACH-000150,-0.08223543846847446
ACH-000152,0.08229139034558038
ACH-000153,-0.017874146548670554
ACH-000159,-0.06883396745293069
ACH-000160,-0.08221698559003167
ACH-000163,0.015798491286347447
ACH-000167,0.014452604576197332
ACH-000168,-0.031143194550557144
ACH-000169,-0.09128326416729786
ACH-000178,-0.06527839598183525
ACH-000183,-0.09105700429092063
ACH-000188,-0.010919808749820828
ACH-000189,-0.07513272836942315
ACH-000190,-0.04579464958156308
ACH-000198,-0.04457139627632626
ACH-000203,-0.5168536750322122
ACH-000204,-0.002753440866632725
ACH-000206,-0.02597788537079548
