,STKLD1 (169436)
ACH-000004,-0.05906967906262135
ACH-000005,-0.20342039019300268
ACH-000007,-0.10887298617505832
ACH-000009,-0.14296441564641196
ACH-000011,0.020860161156853747
ACH-000012,-0.016981408916686085
ACH-000013,-0.1391836666065526
ACH-000014,-0.09775156302258124
ACH-000015,-0.118746886907854
ACH-000017,-0.01744810186426661
ACH-000018,-0.0587349342220586
ACH-000019,0.012471620428419507
ACH-000021,-0.10685208835346817
ACH-000022,-0.06636636758202973
ACH-000025,-0.01514346530792004
ACH-000028,-0.037911311636945666
ACH-000030,-0.035901784807039816
ACH-000035,-0.02182689308356521
ACH-000036,-0.004452854288897419
ACH-000037,-0.06440774963810826
ACH-000039,0.0651210883235768
ACH-000040,0.02309747974023672
ACH-000041,-0.11826743840026448
ACH-000042,-0.10649626852546693
ACH-000045,0.07073778514064183
ACH-000047,0.0881459246482683
ACH-000052,-0.0571868479786324
ACH-000053,-0.06063752134582355
ACH-000054,-0.04420123254423524
ACH-000055,-0.1743202344489057
ACH-000060,-0.1094272062155845
ACH-000067,-0.0002216217488890796
ACH-000070,-0.09763834772807332
ACH-000075,-0.022775985838069092
ACH-000078,-0.07722447639362076
ACH-000082,0.033261637347748806
ACH-000085,-0.22606295828228376
ACH-000086,0.047561840705953935
ACH-000087,-0.12809763248319686
ACH-000092,-0.006544413914101532
ACH-000095,0.0136543431490899
ACH-000097,-0.07057453899453411
ACH-000098,0.05470598611339394
ACH-000099,-0.12805176364927034
ACH-000108,-0.061614143945200026
ACH-000113,-0.010968660240220064
ACH-000116,-0.1116720183203665
ACH-000118,-0.0511922969576472
ACH-000120,-0.1567190953347545
ACH-000123,-0.01959639802504588
ACH-000127,-0.09503588832122632
ACH-000128,-0.027679245620881397
ACH-000132,-0.0315762627702397
ACH-000133,0.044524151150385806
ACH-000137,-0.01830391284315064
ACH-000138,-0.0323767912918981
ACH-000142,0.06563419616281853
ACH-000143,-0.0401253171864704
ACH-000146,-0.04027279489781301
ACH-000148,-0.09539201587266376
ACH-000150,-0.1280639040038664
ACH-000152,0.04763534053829618
ACH-000153,-0.06095393655411732
ACH-000159,-0.02619905387579344
ACH-000160,-0.008785827077937375
ACH-000163,-0.06238195371165524
ACH-000167,0.13164832023604173
ACH-000168,-0.11369447255641235
ACH-000169,-0.11709519716623895
ACH-000178,-0.16911280192133665
ACH-000183,-0.05680811657687657
ACH-000188,-0.03173136913244084
ACH-000189,0.049270124455860924
ACH-000190,0.06278279365889611
ACH-000198,0.009754264167483423
ACH-000203,0.25938639157620685
ACH-000204,0.03377592216595407
ACH-000206,0.19140393815077175
ACH-000207,-0.03811325188111395
ACH-000208,-0.18763196866941168
ACH-000210,0.1051463980716413
ACH-000211,0.026976626288645673
ACH-000215,-0.035173703680300414
ACH-000221,0.026933284311027088
ACH-000222,-0.03197401897995221
ACH-000223,-0.009433701086966955
ACH-000226,0.07381864344473232
ACH-000227,0.007222246009005631
ACH-000228,0.10297928913163136
ACH-000231,-0.016149588465416847
ACH-000232,-0.06684787932812199
ACH-000233,-0.12270269391020977
ACH-000234,0.07239031402951539
ACH-000235,-0.06490184369556691
ACH-000237,-0.06257497843868579
ACH-000238,-0.03525157229211416
ACH-000242,-0.17237035298005374
ACH-000243,0.031486671490141435
ACH-000244,-0.1122161706335289
ACH-000246,-0.06033262378721806
ACH-000248,-0.08420091305700693
ACH-000250,-0.10118288776004156
ACH-000251,-0.1841527573360846
ACH-000252,-0.10582943702507673
ACH-000253,-0.0762619112393211
ACH-000255,-0.08087522548947318
ACH-000256,0.1336875465904245
ACH-000257,0.08869744332603785
ACH-000258,-0.12374259223089484
ACH-000259,-0.06372480951007432
ACH-000260,-0.06561864045898205
ACH-000261,-0.06658215334928673
ACH-000262,-0.10636978965965012
ACH-000263,-0.11917997571181756
ACH-000264,-0.12778727753805122
ACH-000265,0.022584457270843617
ACH-000266,-0.05740824771017839
ACH-000272,-0.07251247769430237
ACH-000274,-0.002770520367660562
ACH-000277,-0.041530657662859
ACH-000278,-0.10339633763342183
ACH-000279,0.0014143002219102715
ACH-000280,-0.13759194552137158
ACH-000281,-0.10630321316154118
ACH-000288,0.08131264684098018
ACH-000291,-0.1360966916255584
ACH-000293,-0.0310428894826887
ACH-000294,-0.12335746885175175
ACH-000295,-0.0600770570596714
ACH-000296,-0.023781317698911102
ACH-000302,0.00845734867040173
ACH-000304,0.07915992365702902
ACH-000307,-0.06104648421743724
ACH-000308,-0.045347347033439
ACH-000310,0.016108830857576376
ACH-000311,-0.04191491952181282
ACH-000312,-0.0448406319314257
ACH-000315,0.061360214697130176
ACH-000316,0.034040959297426586
ACH-000317,-0.06006404095192741
ACH-000318,-0.0889632638269894
ACH-000319,0.05842567821670808
ACH-000320,-0.08867578065503717
ACH-000322,-0.15958338725873775
ACH-000323,-0.04870982426092279
ACH-000324,-0.051468448575972124
ACH-000329,-0.04171846577500676
ACH-000330,0.02644167358638336
ACH-000331,0.03477554610892819
ACH-000332,-0.04126043499795997
ACH-000334,-0.10402578438405648
ACH-000335,-0.17150687353909355
ACH-000336,0.14355698735343067
ACH-000337,0.022569267369175184
ACH-000338,-0.2887382766125447
ACH-000339,-0.02676916840969981
ACH-000341,0.03017296389696393
ACH-000348,-0.040408092241970416
ACH-000350,-0.074696371895504
ACH-000352,-0.09152147955995524
ACH-000356,0.1239935718758756
ACH-000361,-0.01813093992285391
ACH-000362,-0.010699634756172024
ACH-000363,-0.038429896783560034
ACH-000364,0.02132289666049921
ACH-000365,-0.10075072875598452
ACH-000366,-0.116888573329693
ACH-000368,0.005602899068230972
ACH-000374,-0.026118730441131117
ACH-000375,-0.0387716519384683
ACH-000376,-0.005797690107310632
ACH-000381,-0.01957809517751941
ACH-000383,-0.02210983746664081
ACH-000387,0.00498272343919826
ACH-000389,-0.18463275652637895
ACH-000390,0.08561125745217929
ACH-000393,0.06974599449341645
