,SLFNL1 (200172)
ACH-000263,-0.4507162479156535
ACH-000264,-0.19488093120798272
ACH-000265,-0.2091254956740829
ACH-000266,-0.13141798878084995
ACH-000272,-0.22181499894263929
ACH-000274,-0.12987278283928105
ACH-000277,-0.0941674555080378
ACH-000278,-0.18973497875854672
ACH-000279,-0.1547123802323921
ACH-000280,-0.06768858460113691
ACH-000281,-0.010932602222570751
ACH-000288,-0.1548977840919721
ACH-000291,-0.07363951673004765
ACH-000293,-0.2544673384739681
ACH-000294,-0.07925797169023288
ACH-000295,-0.2487595971255525
ACH-000296,-0.22173927163371426
ACH-000302,-0.17522954777323427
ACH-000304,-0.12284499139587632
ACH-000307,-0.249642012433443
ACH-000308,-0.09993361085012696
ACH-000310,-0.08636122886404628
ACH-000311,-0.22070975474185675
ACH-000312,-0.21444431765953556
ACH-000315,-0.2040110299665426
ACH-000316,-0.0856906840514697
ACH-000317,-0.15241328111442154
ACH-000318,-0.1578969131816766
ACH-000319,-0.1161216536726874
ACH-000320,-0.3292425062868076
ACH-000322,-0.26070540610996285
ACH-000323,-0.27958235310968155
ACH-000324,-0.2888783385957743
ACH-000329,-0.25115017319520244
ACH-000330,-0.16986825013791096
ACH-000331,-0.15827737334107522
ACH-000332,-0.09176203893292473
ACH-000334,-0.2615692639109169
ACH-000335,-0.12578630707577618
ACH-000336,-0.20124181184332296
ACH-000337,-0.10338980161970046
ACH-000338,-0.025151689337410757
ACH-000339,-0.0880827808112607
ACH-000341,-0.11356773903541435
ACH-000348,-0.223879921101775
ACH-000350,-0.09666291769406707
ACH-000352,-0.21534780446190288
ACH-000356,-0.5135375779600415
ACH-000361,-0.4938850366576274
ACH-000362,-0.060317483017242525
ACH-000363,-0.11089478712854174
ACH-000364,-0.4152593291792668
ACH-000365,-0.1723183397996691
ACH-000366,-0.05305338002712584
ACH-000368,-0.36155474241076574
ACH-000374,-0.16547914585352874
ACH-000375,-0.2725696803551054
ACH-000376,-0.21583639276735392
ACH-000381,-0.15728345261727342
ACH-000383,-0.20557289207149104
ACH-000387,-0.016507287432280842
ACH-000389,-0.16500523645745038
ACH-000390,-0.19406532619063166
ACH-000393,-0.17948235133314455
ACH-000395,-0.046719425101292913
ACH-000396,-0.17030032311337978
ACH-000397,-0.04650785077611887
ACH-000401,-0.28697111098140954
ACH-000402,-0.2817970548595775
ACH-000403,-0.13731055812991938
ACH-000404,-0.3325602573143043
ACH-000406,-0.17375517656873918
ACH-000407,-0.2112826025178104
ACH-000408,-0.3049592543984128
ACH-000410,-0.1351403176125084
ACH-000411,-0.1138768543783006
ACH-000414,-0.14361071552136465
ACH-000415,-0.3309118965851015
ACH-000416,-0.07778152415979042
ACH-000420,-0.12207995156993165
ACH-000421,-0.18607199170002356
ACH-000424,-0.11496210098838593
ACH-000425,-0.1996788305845214
ACH-000426,-0.08597030567501669
ACH-000427,-0.3053806537119657
ACH-000433,-0.33792364557474297
ACH-000435,-0.033503263214685886
ACH-000436,-0.05149013869342133
ACH-000444,-0.10173112770713012
ACH-000445,-0.318453719009411
ACH-000448,-0.0969302473585395
ACH-000450,-0.174108559531846
ACH-000452,-0.09290291027180607
ACH-000454,-0.15084007219924922
ACH-000458,-0.10905378599247692
ACH-000459,-0.157644696806168
ACH-000460,-0.05263334096019148
ACH-000461,-0.1516108794547326
ACH-000463,-0.048120879111044006
ACH-000464,-0.3091246956791714
ACH-000466,-0.18713947267614
ACH-000467,-0.0916474669704214
ACH-000468,-0.0724368610852924
ACH-000469,-0.21679139222829985
ACH-000470,-0.10676201898381188
ACH-000471,-0.10006360905290876
ACH-000472,-0.15944840221240522
ACH-000473,-0.2310655414144269
ACH-000475,-0.1572082641129172
ACH-000476,-0.21986662445125116
ACH-000477,-0.02385975706536078
ACH-000479,-0.2505910704155339
ACH-000480,-0.09425448395636378
ACH-000481,-0.23246765188449345
ACH-000483,-0.13492302954977398
ACH-000484,0.07408118951982627
ACH-000485,0.0009386636482140463
ACH-000486,-0.1258165692024994
ACH-000487,-0.19346412124701612
ACH-000488,-0.2195769690557034
ACH-000490,-0.030509768170113125
ACH-000491,-0.017434163124463598
ACH-000495,-0.3027391313444092
ACH-000496,-0.2600931245121469
ACH-000499,-0.20106816357019733
ACH-000500,-0.40779626743429936
ACH-000502,-0.1548174685816483
ACH-000503,-0.27486694782322035
ACH-000505,-0.13055363241662366
ACH-000507,-0.07658063423840362
ACH-000510,-0.17351805578922294
ACH-000511,-0.16783750955253768
ACH-000512,-0.3078597010948065
ACH-000516,-0.09593052320548767
ACH-000517,-0.03902534129584558
ACH-000518,-0.0582056783901988
ACH-000520,-0.09842444716497803
ACH-000521,-0.24066410632227736
ACH-000522,-0.29061607945387585
ACH-000524,-0.03920405264844092
ACH-000527,-0.18023840065178065
ACH-000528,-0.09331383495905182
ACH-000537,-0.17851308357541454
ACH-000541,-0.3967867373315392
ACH-000542,-0.2590703523735871
ACH-000544,-0.1684669759772397
ACH-000545,-0.18697899397687398
ACH-000547,-0.332758339054036
ACH-000548,-0.19517813012256935
ACH-000549,-0.07928012154576143
ACH-000550,-0.3448300891827147
ACH-000552,-0.060009616607194415
ACH-000556,-0.03183086415006956
ACH-000557,-0.13034880130715293
ACH-000569,-0.4155935255393887
ACH-000570,-0.18285760274465132
ACH-000571,-0.13554745970505006
ACH-000573,-0.1140999697600961
ACH-000576,-0.21464204744726886
ACH-000579,-0.061293420034967024
ACH-000580,-0.13801970800471805
ACH-000584,0.032444686419533166
ACH-000585,-0.3085316587941493
ACH-000588,-0.07096857463292508
ACH-000589,-0.13987096761392612
ACH-000591,-0.29206006526697753
ACH-000593,-0.3673272607308907
ACH-000600,-0.3150343273147068
ACH-000601,-0.11784765742967095
ACH-000605,-0.15094519170332066
ACH-000606,-0.3012241107226826
ACH-000608,-0.19207062417738946
ACH-000614,-0.2102990221360076
ACH-000616,-0.21487482557799567
ACH-000618,-0.12305844714915087
ACH-000619,-0.2179077254967245
ACH-000620,-0.13096096324305465
ACH-000621,-0.21062949039737075
ACH-000622,-0.057353388807725364
ACH-000623,-0.1852914118955735
ACH-000624,-0.1135473085655886
ACH-000627,-0.3522617615602328
ACH-000630,-0.2894080359302669
ACH-000631,0.15305304939570194
ACH-000632,-0.17066586026715275
ACH-000633,-0.3291027299876371
ACH-000637,-0.2573735954592464
ACH-000638,-0.2162631330950704
ACH-000646,-0.16674589783489696
ACH-000647,-0.13733793693612725
ACH-000648,-0.05266605545473576
ACH-000649,-0.0756222123133733
ACH-000651,-0.12523006436649922
ACH-000652,-0.22469685499272807
ACH-000653,0.0074102880731239315
ACH-000657,-0.2995350471758354
ACH-000658,-0.05644346728915495
ACH-000661,-0.034863746175331264
ACH-000662,-0.2644626319414037
ACH-000663,-0.04985332023863845
ACH-000665,-0.18673412576660864
ACH-000671,-0.14844235635672615
ACH-000672,-0.08382474048337896
ACH-000673,-0.18467938606841325
ACH-000676,-0.20044121338963244
ACH-000677,-0.2799640945756368
ACH-000681,0.015574865646938496
ACH-000683,-0.26215765768303234
ACH-000684,-0.06758801674237687
ACH-000688,-0.33631668829769895
ACH-000693,-0.327693111312984
ACH-000694,-0.11854526744667505
ACH-000695,-0.3488018156435765
ACH-000696,-0.2252930057991082
ACH-000697,-0.3382531152607163
ACH-000699,-0.1734312399012495
ACH-000701,-0.1836961021880483
ACH-000706,-0.2507160122267644
ACH-000711,-0.23000219412734965
ACH-000713,-0.3656406525469066
ACH-000714,-0.2550948021201417
ACH-000718,-0.2730703481822332
ACH-000720,-0.16954334156970774
ACH-000721,-0.21471014716234008
ACH-000724,-0.3508466051041261
ACH-000725,-0.09191980513411988
ACH-000732,-0.22450263565173192
ACH-000734,-0.12716671190501666
ACH-000735,-0.3418632500649688
ACH-000736,-0.1560596157353693
ACH-000738,-0.12428431425964336
ACH-000746,0.08986258532539157
ACH-000747,-0.21069089164265006
ACH-000748,-0.1575593074120733
ACH-000753,-0.1807123220593982
ACH-000756,-0.14695481895610515
ACH-000757,-0.29872193722362395
ACH-000758,-0.2846945604834941
ACH-000760,-0.1520531185656338
ACH-000762,0.033376494025707734
ACH-000763,-0.06819620262585252
ACH-000764,-0.303197960521123
ACH-000765,-0.10961178845167326
ACH-000766,-0.1856624441470854
ACH-000767,-0.13620092852912544
ACH-000768,-0.11895829697453035
ACH-000769,-0.17695787525919593
ACH-000770,-0.12744654557231785
ACH-000771,-0.15058855493150425
ACH-000773,0.0858915965020269
ACH-000776,-0.19585235787152894
ACH-000777,-0.3192005684556247
ACH-000778,-0.10052754098676772
ACH-000781,-0.09130251056488584
ACH-000782,-0.18475687776539254
ACH-000783,-0.25251926177874984
ACH-000784,-0.2234975912194069
ACH-000785,-0.4402764802145736
ACH-000787,-0.1921054855877043
ACH-000788,-0.1742683694681685
ACH-000791,-0.1856216937901931
ACH-000792,-0.0361398544409639
ACH-000794,-0.2456672772005619
ACH-000796,-0.08247166276617363
ACH-000798,-0.19087099636720495
ACH-000799,-0.03733793229134913
ACH-000800,-0.27098545260149143
ACH-000802,-0.03080775219371738
ACH-000804,-0.038619379185521316
ACH-000805,-0.09728946910147754
ACH-000809,-0.007679290405351371
ACH-000810,-0.2148648373764077
ACH-000811,-0.259410132085575
ACH-000817,-0.2264308968130227
ACH-000819,0.00990741794426227
ACH-000820,-0.013682651150094174
ACH-000821,0.03658285126743496
ACH-000822,-0.15974204131324282
ACH-000823,-0.17177133293209185
ACH-000824,-0.15653937722693018
ACH-000827,-0.14062144128161594
ACH-000829,-0.2655581186731704
ACH-000831,-0.2743298428923253
ACH-000832,-0.18639837866967604
ACH-000833,-0.04104296496287963
ACH-000834,-0.17169821779621594
ACH-000835,-0.07240247226988787
ACH-000836,-0.054477497879268325
ACH-000837,-0.2997676575388966
ACH-000838,-0.29067270791779115
ACH-000839,-0.4711470879992399
ACH-000840,-0.060901589529392425
ACH-000841,-0.1987106207924627
ACH-000843,-0.18128968893095104
ACH-000846,0.013890415457832732
ACH-000847,-0.35508058137111403
ACH-000848,-0.11122444025754497
ACH-000849,-0.25879631382590723
ACH-000851,-0.13094520948950908
ACH-000855,-0.12515700749877734
ACH-000856,-0.14747097970068948
ACH-000858,-0.2848840013669419
ACH-000859,-0.2613674477316961
ACH-000861,-0.09865319344597616
ACH-000862,-0.02702138684052083
ACH-000865,-0.10980816587996732
ACH-000866,-0.17340466161370802
ACH-000867,-0.1801961335429476
ACH-000869,-0.1962481001794135
ACH-000872,-0.41163308825379796
ACH-000873,-0.21047001903641807
ACH-000876,-0.15729143397164935
ACH-000878,-0.003807915177217843
ACH-000880,-0.024566297430625786
ACH-000881,-0.1808592516154857
ACH-000882,-0.1278345175779136
ACH-000884,-0.39227553129440657
ACH-000885,-0.18543816380906966
ACH-000887,-0.2569502325507306
ACH-000889,-0.12095804180432335
ACH-000896,-0.01782251508503221
ACH-000898,-0.1185402976571412
ACH-000900,-0.3244479569633129
ACH-000901,-0.21206694541350565
ACH-000905,-0.1198564710185027
ACH-000906,-0.11195025096627832
ACH-000907,-0.32253212295698697
ACH-000910,-0.14707677536958666
ACH-000911,-0.20646250268885527
ACH-000912,-0.2313611651157003
ACH-000913,-0.08197000291828091
ACH-000915,-0.25584342941496274
ACH-000916,-0.08874165585885117
ACH-000917,-0.018930560504721496
ACH-000920,-0.4400051199896929
ACH-000921,-0.1992068933191191
ACH-000924,-0.1890477195962333
ACH-000926,-0.11073359670815396
ACH-000928,-0.1552122458241547
ACH-000929,-0.4256218477686576
ACH-000932,-0.14279115619657254
ACH-000935,-0.16145497055871694
ACH-000936,-0.2699297659334714
ACH-000937,-0.19303522588315947
ACH-000938,-0.11222643670782546
ACH-000939,-0.19605249084862744
ACH-000941,-0.2555501595833345
ACH-000943,-0.2360654483081753
ACH-000946,-0.15632653093756774
ACH-000947,-0.19433210501967715
ACH-000948,-0.15982135924698646
ACH-000950,-0.12089139943975626
ACH-000953,-0.2883708606950803
ACH-000954,0.036862628568552436
ACH-000957,-0.1751903428461296
ACH-000958,-0.028395688789606244
ACH-000960,-0.1754512208693622
ACH-000963,-0.27225297577678026
ACH-000968,0.06385747125918324
ACH-000969,-0.11932638746141265
ACH-000972,-0.04598641256666862
ACH-000973,-0.14628089768785482
ACH-000974,-0.06306182575125084
ACH-000978,-0.07989452213227739
ACH-000984,-0.1205791459920624
ACH-000986,-0.14153954015419165
ACH-000988,-0.14633943234565153
ACH-000993,-0.08795452021998403
ACH-000994,-0.10351178073213152
ACH-000996,-0.19339873450502945
ACH-001001,-0.2710031749589942
ACH-001020,-0.2025193772034191
ACH-001028,-0.20351729001245647
ACH-001031,-0.17518636164506862
ACH-001038,-0.17133290973911175
ACH-001048,-0.2370729497403387
ACH-001050,-0.3706754306297037
ACH-001053,-0.2380848538120797
ACH-001054,-0.2879910397732908
ACH-001061,-0.06351611126229903
ACH-001067,-0.2834003292161089
ACH-001075,-0.2358135049005489
ACH-001096,-0.1727799571536476
ACH-001111,-0.025004674872452063
ACH-001119,-0.03254217830652198
ACH-001128,-0.7539472235077774
ACH-001134,-0.334636201310154
ACH-001151,-0.14642247994609445
ACH-001163,-0.24557204605222754
ACH-001164,-0.08444867874968894
ACH-001183,-0.3070984142587151
ACH-001192,-0.19992636849866888
ACH-001193,-0.07129512247908851
ACH-001196,-0.28064733722331897
ACH-001197,-0.04872769521003832
ACH-001205,-0.20916705029496868
ACH-001211,-0.29327677873249763
ACH-001212,-0.21816354939913293
ACH-001228,-0.27791772835441914
ACH-001232,-0.1057949809462254
ACH-001239,-0.17780700827663953
ACH-001270,-0.2291157178653807
ACH-001274,-0.13546352910506612
ACH-001275,0.13122100352661295
ACH-001277,-0.23553363862244897
ACH-001278,-0.2735978594495643
ACH-001280,-0.22208286717371276
ACH-001283,-0.11209535947495797
ACH-001289,0.0061973314121158115
ACH-001300,-0.022954408483900728
ACH-001301,-0.07217982631633174
ACH-001302,-0.031186943440954906
ACH-001306,-0.20907849466846504
ACH-001318,-0.10336978252941552
ACH-001322,-0.1740267782341086
ACH-001328,-0.16776616606865735
ACH-001332,-0.2916074957587558
ACH-001336,-0.10000658179863336
ACH-001346,-0.2278515555250586
ACH-001353,-0.19172637993656588
ACH-001354,-0.10445191073212023
ACH-001367,-0.11678046172329297
ACH-001368,-0.2395884526877445
ACH-001374,-0.23204551899526826
ACH-001377,-0.0674675333580532
ACH-001380,-0.2846987764797169
ACH-001391,-0.03133834258671223
ACH-001408,-0.11672968958487008
ACH-001430,0.0402916535406921
ACH-001431,0.04622466463746259
ACH-001450,-0.08655801749234215
ACH-001496,-0.06646875478824639
ACH-001500,-0.2800945779777866
ACH-001523,-0.14788480405843973
ACH-001532,-0.14009124150781668
ACH-001550,-0.16937708254831638
ACH-001552,-0.12837805115118098
ACH-001554,-0.09980052172825774
ACH-001654,-0.08941301910337203
ACH-001735,-0.13343230942890372
ACH-001736,-0.30769653900892224
ACH-001737,-0.3145319392513916
ACH-001740,-0.08664733992319792
ACH-001745,-0.14514188037324782
ACH-001765,-0.19983945525355465
