,SNF8 (11267)
ACH-000253,-0.6461824111405454
ACH-000255,-0.7415966821412445
ACH-000256,-0.9155922406561544
ACH-000257,-0.7701629166963109
ACH-000258,-0.6492430168337793
ACH-000259,-0.6379174006706336
ACH-000260,-0.7145325664271669
ACH-000261,-0.7739243064118738
ACH-000262,-0.7289434061130801
ACH-000263,-0.6981729528310414
ACH-000264,-0.931445544192374
ACH-000265,-0.6422862014650477
ACH-000266,-0.9060686900838522
ACH-000272,-0.6847085334870991
ACH-000274,-0.4702192945115729
ACH-000277,-0.6028674374674141
ACH-000278,-0.7095689297189691
ACH-000279,-0.9912898226304152
ACH-000280,-0.9749199762684594
ACH-000281,-0.7031584384620623
ACH-000288,-0.854944308271785
ACH-000291,-0.8256232329993358
ACH-000293,-0.8445595106076365
ACH-000294,-0.8928786480507688
ACH-000295,-0.7983268460081931
ACH-000296,-0.7333355447834231
ACH-000302,-0.559532291908021
ACH-000304,-0.973063080842292
ACH-000307,-0.8461120513906858
ACH-000308,-0.9302242825168128
ACH-000310,-0.6125531529488991
ACH-000311,-0.7592644908313135
ACH-000312,-0.6084323536209867
ACH-000315,-0.5997580436990759
ACH-000316,-0.7578459835663202
ACH-000317,-0.8647994076195752
ACH-000318,-0.7221037163674546
ACH-000319,-1.0574787386475646
ACH-000320,-0.6546743661923565
ACH-000322,-0.8708786636722391
ACH-000323,-1.1397196886890288
ACH-000324,-0.5925037024579968
ACH-000329,-0.6200659237664461
ACH-000330,-0.9427693052387838
ACH-000331,-0.7539143962318446
ACH-000332,-0.7308216366438456
ACH-000334,-0.6495540338695186
ACH-000335,-0.6183808516449824
ACH-000336,-0.7079925042845367
ACH-000337,-0.5024135875429764
ACH-000338,-1.324273863607436
ACH-000339,-0.8775067214588982
ACH-000341,-0.5388139087706725
ACH-000348,-0.8923588744903893
ACH-000350,-0.5970684837503819
ACH-000352,-0.8076905971304658
ACH-000356,-0.8426675621833102
ACH-000361,-0.6499762272262128
ACH-000362,-0.73490973488627
ACH-000363,-0.8189728566180482
ACH-000364,-0.5819421483888232
ACH-000365,-0.7452035593390686
ACH-000366,-0.7894699023864272
ACH-000368,-0.8393073507458838
ACH-000374,-1.0011770632097032
ACH-000375,-0.8707677351180952
ACH-000376,-0.7304144388873918
ACH-000381,-0.7757029719213117
ACH-000383,-0.7528678051506468
ACH-000387,-0.8464022636357634
ACH-000389,-0.8234631111324687
ACH-000390,-0.8078678256553437
ACH-000393,-0.9010935645481096
ACH-000395,-0.8175769144154901
ACH-000396,-1.1117478126104827
ACH-000397,-0.8161867205226532
ACH-000401,-0.5508693493902367
ACH-000402,-0.76017547312556
ACH-000403,-0.7046589293955895
ACH-000404,-0.8023768455565664
ACH-000406,-0.6744554463656851
ACH-000407,-0.6721022528872175
ACH-000408,-0.6684933114077583
ACH-000410,-0.7743772178922871
ACH-000411,-0.6003643071512906
ACH-000414,-0.6956679351932209
ACH-000415,-0.7800710036421221
ACH-000416,-0.8026325677787612
ACH-000420,-1.0292626582490156
ACH-000421,-0.7399622629806583
ACH-000424,-0.6541213229005645
ACH-000425,-0.82730458141913
ACH-000426,-0.7665529929902389
ACH-000427,-0.9566978774687364
ACH-000433,-0.7608295330218497
ACH-000435,-0.6412278731344839
ACH-000436,-0.7865873865989399
ACH-000444,-0.7091565318719503
ACH-000445,-0.7194105030502379
ACH-000448,-0.6780464089496057
ACH-000450,-0.9479063519894518
ACH-000452,-0.7098027181625027
ACH-000454,-0.7173517495498538
ACH-000458,-0.6842015474891848
ACH-000459,-0.6573830741289106
ACH-000460,-0.8959019030667041
ACH-000461,-0.7060844082006655
ACH-000463,-0.7830761799656973
ACH-000464,-0.9469347364469312
ACH-000466,-0.8205922025132356
ACH-000467,-0.8933414512301427
ACH-000468,-0.8715308426196713
ACH-000469,-0.7752869969882734
ACH-000470,-0.9095606279588424
ACH-000471,-0.8539303051618546
ACH-000472,-0.7703008361027468
ACH-000473,-0.8708950187575103
ACH-000475,-0.8989119747904604
ACH-000476,-0.8076111970292571
ACH-000477,-0.6931057302084981
ACH-000479,-0.9913347351301366
ACH-000480,-0.8204220229893374
ACH-000481,-0.6490905218812854
ACH-000483,-0.4693213477855877
ACH-000484,-0.6271150231917864
ACH-000485,-0.6274303897158716
ACH-000486,-0.6430321634616973
ACH-000487,-0.7013179181143255
ACH-000488,-0.7530757560116118
ACH-000490,-0.7431280829663669
ACH-000491,-0.6829656008037843
ACH-000495,-0.7643858281519863
ACH-000496,-0.8712440034498016
ACH-000499,-0.8111743156195986
ACH-000500,-0.5475181283744718
ACH-000502,-0.5910214293082591
ACH-000503,-0.9879964709170186
ACH-000505,-0.8034155694755886
ACH-000507,-0.8904292117761797
ACH-000510,-0.7114801673064891
ACH-000511,-0.9143722046973874
ACH-000512,-0.5882015812224628
ACH-000516,-0.6262555959662347
ACH-000517,-0.8477891219503109
ACH-000518,-0.8028001499726456
ACH-000520,-0.8733490687753784
ACH-000521,-0.7339153434725637
ACH-000522,-0.9309853344270262
ACH-000524,-0.7481046971865379
ACH-000527,-0.8317913117923916
ACH-000528,-0.8269420776875926
ACH-000537,-0.9519928109371716
ACH-000541,-0.7543811960833048
ACH-000542,-0.7323103761830662
ACH-000544,-0.9193552707207278
ACH-000545,-0.8060135217995907
ACH-000547,-0.8939639172543705
ACH-000548,-0.7677774083705209
ACH-000549,-0.6266252725982819
ACH-000550,-0.7348969171945916
ACH-000552,-0.934586165013658
ACH-000556,-0.8081599389124469
ACH-000557,-0.5364807130880784
ACH-000569,-0.5433347175081223
ACH-000570,-0.5719935985839348
ACH-000571,-0.7697810411651272
ACH-000573,-1.0038862015999384
ACH-000576,-0.6207197640068921
ACH-000579,-0.944571418162634
ACH-000580,-0.8411767093672013
ACH-000584,-0.9438663225769228
ACH-000585,-0.901041786037314
ACH-000588,-0.9609801505633029
ACH-000589,-0.6776101645946685
ACH-000591,-0.8894636792380555
ACH-000593,-0.8212014682806504
ACH-000600,-0.6910349203915624
ACH-000601,-0.8217200763887561
ACH-000605,-0.8258602987547744
ACH-000606,-0.9260640227269432
ACH-000608,-0.4072923481365093
ACH-000614,-0.652332807658735
ACH-000616,-0.7851631226628825
ACH-000618,-0.6801292434708875
ACH-000619,-0.8452844115680946
ACH-000620,-0.8092769653778122
ACH-000621,-0.6181384270132749
ACH-000622,-0.7279059928687127
ACH-000623,-0.6539554575966989
ACH-000624,-0.9207605192077744
ACH-000627,-0.9212533500214118
ACH-000630,-0.714149237551484
ACH-000631,-0.8550834021726541
ACH-000632,-0.8422070777648207
ACH-000633,-0.7154425697034001
ACH-000637,-0.6516670903948455
ACH-000638,-0.6921137417711827
ACH-000646,-0.8281422121976665
ACH-000647,-0.8296107888838483
ACH-000648,-0.4322750866656697
ACH-000649,-0.7680128172129979
ACH-000651,-0.7196856708509879
ACH-000652,-1.0276555639917588
ACH-000653,-0.6646215852258294
ACH-000657,-0.7755123380848388
ACH-000658,-0.7005387797839822
ACH-000661,-0.7629477989150382
ACH-000662,-1.305310095489554
ACH-000663,-0.6353599051665948
ACH-000665,-0.8112501902386192
ACH-000671,-0.6478690722949701
ACH-000672,-0.6624056216575465
ACH-000673,-0.8295474513172308
ACH-000676,-0.7913354064718874
ACH-000677,-0.3480905815852391
ACH-000681,-0.65526766821966
ACH-000683,-0.6321384385761194
ACH-000684,-0.9381922152604494
ACH-000688,-1.020966977273848
ACH-000693,-0.6734611282706465
ACH-000694,-0.6594356995851813
ACH-000695,-0.4804586004757911
ACH-000696,-0.775068590892653
ACH-000697,-0.7566076853315524
ACH-000699,-0.9831204652674412
ACH-000701,-0.2966577609006243
ACH-000706,-0.647120531342713
ACH-000711,-0.8495859289949867
ACH-000713,-0.9674829665687424
ACH-000714,-0.6696121649198924
ACH-000718,-1.059882609852279
ACH-000720,-0.9783830962894108
ACH-000721,-0.9216909438484716
ACH-000724,-0.5476227464429179
ACH-000725,-0.5872617218058772
ACH-000732,-0.7109509768394278
ACH-000734,-0.7421017158683599
ACH-000735,-0.8723018679409602
ACH-000736,-0.7534259661339741
ACH-000738,-0.6959223865675227
ACH-000746,-0.6601675683264088
ACH-000747,-0.827640968042523
ACH-000748,-0.7283048807321351
ACH-000753,-0.7453577563395091
ACH-000756,-0.524775820886496
ACH-000757,-0.6913905659359859
ACH-000758,-0.5679992242153834
ACH-000760,-0.5955103607444727
ACH-000762,-0.9238499949507004
ACH-000763,-0.6247560436241122
ACH-000764,-0.8146589372015312
ACH-000765,-0.956179486897115
ACH-000766,-0.7630104293767733
ACH-000767,-0.5484834581239367
ACH-000768,-0.7650813337387949
ACH-000769,-0.8186690418360055
ACH-000770,-0.8026916123373212
ACH-000771,-0.632469476846077
ACH-000773,-0.6916026333750482
ACH-000776,-0.7604394431613091
ACH-000777,-0.7669254340618368
ACH-000778,-0.6305078850180138
ACH-000781,-0.8102884984117584
ACH-000782,-0.606187172285781
ACH-000783,-0.8551275937145455
ACH-000784,-0.7508180881613523
ACH-000785,-0.7579296619155905
ACH-000787,-0.8120978097019766
ACH-000788,-0.8462622820132044
ACH-000791,-0.8595820556079116
ACH-000792,-0.7091982929106252
ACH-000794,-0.8011099837501509
ACH-000796,-0.8384081082683129
ACH-000798,-0.8965209687044504
ACH-000799,-0.6932365420418956
ACH-000800,-0.6081860328701919
ACH-000802,-0.669717348141928
ACH-000804,-0.9495770782331271
ACH-000805,-0.6268201403815534
ACH-000809,-0.6827807217425621
ACH-000810,-0.9145390826940112
ACH-000811,-0.7738115899470965
ACH-000817,-0.6675683931657916
ACH-000819,-0.7649092001761871
ACH-000820,-0.7352207066051508
ACH-000821,-0.6358522673825571
ACH-000822,-1.0492869259198825
ACH-000823,-0.7531770532397447
ACH-000824,-0.8342365801996396
ACH-000827,-0.9433550821080818
ACH-000829,-0.8605137134411126
ACH-000831,-0.579321492028942
ACH-000832,-0.8435834638129457
ACH-000833,-0.6117576474137488
ACH-000834,-0.8168448032612418
ACH-000835,-0.7172738282781993
ACH-000836,-0.8071264837827306
ACH-000837,-0.8508535832870271
ACH-000838,-0.7701928579362106
ACH-000839,-0.8094885845720521
ACH-000840,-0.8810700000893957
ACH-000841,-0.8463851096041922
ACH-000843,-0.7415445969550897
ACH-000846,-0.8019879493237494
ACH-000847,-0.7755361439376264
ACH-000848,-0.7941188331950786
ACH-000849,-0.6807153045948159
ACH-000851,-1.123764095696991
ACH-000855,-0.8033897624616325
ACH-000856,-0.8455677988048496
ACH-000858,-0.7600467498273065
ACH-000859,-1.1093449559242872
ACH-000861,-0.6517154631464253
ACH-000862,-0.7600951178329243
ACH-000865,-0.6691115466141647
ACH-000866,-0.6777045170569186
ACH-000867,-0.7560961253674167
ACH-000869,-0.6891938315193459
ACH-000872,-0.5882927865444113
ACH-000873,-0.9635216802792432
ACH-000876,-0.9636747807538308
ACH-000878,-0.9500774946383764
ACH-000880,-0.8198872613321078
ACH-000881,-0.8928864763474961
ACH-000882,-0.5358909210037317
ACH-000884,-0.7230015557002202
ACH-000885,-0.7550493940532985
ACH-000887,-0.8311601943889854
ACH-000889,-0.5943166047134772
ACH-000896,-0.6383418884494626
ACH-000898,-0.714292463226489
ACH-000900,-0.7680523702188644
ACH-000901,-0.8065989280134436
ACH-000905,-0.706004039254038
ACH-000906,-0.7637737310321379
ACH-000907,-0.8720126253242294
ACH-000910,-0.7626169632863166
ACH-000911,-0.8182596491055482
ACH-000912,-0.6783272244848699
ACH-000913,-0.7828541182623033
ACH-000915,-0.8175858933903309
ACH-000916,-1.4060109270725811
ACH-000917,-0.8497151723781855
ACH-000920,-0.9073721237769372
ACH-000921,-0.7520228137985043
ACH-000924,-0.7234686544222949
ACH-000926,-0.7717445889310103
ACH-000928,-0.7282752548337973
ACH-000929,-0.4693716445454355
ACH-000932,-0.6861535152376335
ACH-000935,-0.6950248052367218
ACH-000936,-0.8965911631496918
ACH-000937,-0.6065562875005664
ACH-000938,-0.6311563416499048
ACH-000939,-0.9472594914461016
ACH-000941,-0.899087903445728
ACH-000943,-0.8081220149035755
ACH-000946,-0.7094034623847649
ACH-000947,-0.7018874534096818
ACH-000948,-0.7123204497416206
ACH-000950,-1.1024910998631374
ACH-000953,-0.6456869751887417
ACH-000954,-0.5887555012794434
ACH-000957,-0.7588538324303381
ACH-000958,-0.764379799812534
ACH-000960,-0.591917851030574
ACH-000963,-0.5916134826166898
ACH-000968,-0.5261999647300254
ACH-000969,-0.9598471025430524
ACH-000972,-0.96074845388826
ACH-000973,-0.8710262254341912
ACH-000974,-0.7912721583059004
ACH-000978,-0.569432570257881
ACH-000984,-0.8742729665205399
ACH-000986,-0.9258767528842551
ACH-000988,-0.7862314256707279
ACH-000993,-0.587022682365803
ACH-000994,-0.8540347935861693
ACH-000996,-0.7382697920990791
ACH-001001,-0.8718595738196273
ACH-001020,-0.7645671879563405
ACH-001028,-0.7654924848959055
ACH-001031,-0.7406123773612081
ACH-001038,-0.8802500212150824
ACH-001048,-0.7075549575599888
ACH-001050,-0.7128453637769225
ACH-001053,-0.6127846950796815
ACH-001054,-0.7006188539787876
ACH-001061,-0.7569777424440097
ACH-001067,-0.7801315060450561
ACH-001075,-0.767434463660558
ACH-001096,-0.6753529770034307
ACH-001111,-0.7900463303666149
ACH-001119,-0.639000327761136
ACH-001128,-0.8979958051806459
ACH-001134,-0.7731420887092391
ACH-001151,-0.9622806434291821
ACH-001163,-1.0719115854548158
ACH-001164,-0.6056422627108673
ACH-001183,-0.7312813929366495
ACH-001192,-0.7129311772322067
ACH-001193,-1.0464948554800166
ACH-001196,-0.6525255190040921
ACH-001197,-0.7742357988015839
ACH-001205,-0.8489534088461541
ACH-001211,-0.6032185021100852
ACH-001212,-0.6260124697127338
ACH-001228,-0.7235051523230954
ACH-001232,-0.9349600744030572
ACH-001239,-0.6826367635183214
ACH-001270,-0.9772181999319668
ACH-001274,-0.5313545200158805
ACH-001275,-0.5184997120491064
ACH-001277,-0.8809624701967199
ACH-001278,-0.6491605883811984
ACH-001280,-0.542691386314321
ACH-001283,-0.6894799587667673
ACH-001289,-0.7707797265852537
ACH-001300,-0.6683539866415025
ACH-001301,-0.7953129513701196
ACH-001302,-0.5969077377121276
ACH-001306,-0.8863821996634372
ACH-001318,-0.9147492279613612
ACH-001322,-0.6925868782887666
ACH-001328,-0.8250863562295889
ACH-001332,-0.7226877145026863
ACH-001336,-0.8852801616793161
ACH-001346,-0.8882220040272573
ACH-001353,-0.8641844066960709
ACH-001354,-0.659583685282307
ACH-001367,-0.9240637587307454
ACH-001368,-0.6307390899334562
ACH-001374,-0.7855484720411159
ACH-001377,-0.6727932411031583
ACH-001380,-0.7977394315098999
ACH-001391,-0.8695331751586338
ACH-001408,-0.7658895010017419
ACH-001430,-0.9018567211132053
ACH-001431,-0.8163682332859628
ACH-001450,-0.9670579906947442
ACH-001496,-0.7943181710377033
ACH-001500,-0.7926533651902979
ACH-001523,-0.8761849015491687
ACH-001532,-0.6951321636009075
ACH-001550,-0.7214235328719016
ACH-001552,-0.8700430415345407
ACH-001554,-0.7839744475928231
ACH-001654,-0.6414402904763284
ACH-001735,-0.7097879656514618
ACH-001736,-0.5629492664079631
ACH-001737,-1.061158289848959
ACH-001740,-0.6096633846976796
ACH-001745,-0.6944190774090536
ACH-001765,-0.7990970370390249
