,KISS1R (84634)
ACH-000330,0.15980199431977793
ACH-000331,-0.04213853955338684
ACH-000332,-0.06436199708839588
ACH-000334,-0.12496066497451258
ACH-000335,-0.2441359526080181
ACH-000336,-0.18395583478878688
ACH-000337,-0.1684358011844045
ACH-000338,0.17130472499041918
ACH-000339,-0.15272070389489115
ACH-000341,-0.2544575466750606
ACH-000348,-0.026566888939987883
ACH-000350,-0.11914524828112025
ACH-000352,-0.14274396210967558
ACH-000356,0.21945329167350736
ACH-000361,-0.020484213527659008
ACH-000362,-0.16951103808723053
ACH-000363,-0.23311272767882565
ACH-000364,-0.02782104661201383
ACH-000365,-0.12236802293403765
ACH-000366,-0.25848684923382764
ACH-000368,-0.2284523209967031
ACH-000374,-0.06282048947252195
ACH-000375,-0.3140609471190439
ACH-000376,0.09318422743997594
ACH-000381,-0.0939716764557584
ACH-000383,-0.1222513326209723
ACH-000387,0.03568339240088941
ACH-000389,-0.2607840792888175
ACH-000390,-0.11640625084582698
ACH-000393,-0.07954993334906163
ACH-000395,0.1265339973315038
ACH-000396,0.011745542855562148
ACH-000397,-0.1233049871714112
ACH-000401,-0.12605968669363096
ACH-000402,-0.4607947335066289
ACH-000403,-0.15815023004892814
ACH-000404,-0.01003653589654778
ACH-000406,-0.03322116713530378
ACH-000407,-0.0713647635253503
ACH-000408,-0.1886028775598036
ACH-000410,-0.0703830643542654
ACH-000411,-0.22320396438690632
ACH-000414,-0.19076284243404384
ACH-000415,-0.060996833997507785
ACH-000416,-0.16499841725377756
ACH-000420,-0.08322250477933715
ACH-000421,-0.1849029489089596
ACH-000424,-0.30762778780949745
ACH-000425,-0.07126721619143403
ACH-000426,-0.2767662968453177
ACH-000427,-0.17306581227733495
ACH-000433,-0.21041547741085312
ACH-000435,0.07302454853119801
ACH-000436,-0.17100257334667268
ACH-000444,-0.06166127588346205
ACH-000445,-0.034064243911267444
ACH-000448,-0.03126710585794817
ACH-000450,-0.10350774749144252
ACH-000452,-0.12820759228720513
ACH-000454,-0.11629057507377195
ACH-000458,-0.09211144100259333
ACH-000459,-0.05933571172272705
ACH-000460,-0.09548356577565068
ACH-000461,-0.11543432961915608
ACH-000463,-0.09344227634888014
ACH-000464,0.020404006679604618
ACH-000466,-0.16855355842481684
ACH-000467,-0.17008891985899022
ACH-000468,-0.1215273267885104
ACH-000469,-0.22055840116706266
ACH-000470,-0.01386586629807395
ACH-000471,-0.13805196650060206
ACH-000472,-0.18012094893901384
ACH-000473,-0.06739002895280355
ACH-000475,-0.22320208815947595
ACH-000476,-0.14450629936290796
ACH-000477,0.12239849160240422
ACH-000479,-0.35374756474070707
ACH-000480,-0.19678002160363747
ACH-000481,-0.02235549745788212
ACH-000483,-0.06456020826087643
ACH-000484,0.05811083194970273
ACH-000485,-0.21661798618432104
ACH-000486,-0.032109342070438106
ACH-000487,-0.1178452851283941
ACH-000488,-0.22270501276384205
ACH-000490,-0.1857333977803943
ACH-000491,0.009295593424099118
ACH-000495,-0.014481132919063859
ACH-000496,-0.13119888090768173
ACH-000499,0.030521358895779206
ACH-000500,-0.44036010269837134
ACH-000502,-0.04230257949272515
ACH-000503,-0.3024552272845107
ACH-000505,-0.07440613636768703
ACH-000507,-0.19526752630947716
ACH-000510,-0.14153285102788624
ACH-000511,-0.034602706087892066
ACH-000512,0.14184760837967844
ACH-000516,-0.2193762132334004
ACH-000517,-0.12342471786086012
ACH-000518,-0.08994846628069647
ACH-000520,-0.1998226517003842
ACH-000521,-0.05560161693548183
ACH-000522,-0.1326401655999735
ACH-000524,-0.0727520187861609
ACH-000527,-0.144743078287818
ACH-000528,0.018459919761723745
ACH-000537,-0.10807702771733063
ACH-000541,-0.40000808544505856
ACH-000542,-0.09722189816241016
ACH-000544,-0.0886732300113082
ACH-000545,-0.09197333835887816
ACH-000547,-0.24982370017195696
ACH-000548,-0.03084610313805105
ACH-000549,-0.2243544555756023
ACH-000550,-0.1708655573745214
ACH-000552,-0.28817830623171464
ACH-000556,-0.17943533290081234
ACH-000557,-0.11186990374431686
ACH-000569,-0.2499588782310256
ACH-000570,-0.003316379712811061
ACH-000571,-0.1060901530312916
ACH-000573,-0.1807823275863415
ACH-000576,-0.07141659599013485
ACH-000579,0.008280737213930167
ACH-000580,-0.08830861886132498
ACH-000584,-0.01895876270701464
ACH-000585,-0.2642343249528765
ACH-000588,-0.14232503467674254
ACH-000589,-0.11996255293774748
ACH-000591,-0.08687849059728465
ACH-000593,-0.09364477702839533
ACH-000600,-0.13532313984030306
ACH-000601,-0.09348822107690047
ACH-000605,0.16131801813548255
ACH-000606,-0.07353960571115069
ACH-000608,-0.19034442168956736
ACH-000614,-0.0198179710475972
ACH-000616,-0.03289476805593502
ACH-000618,-0.10533494344663563
ACH-000619,-0.14166961601067274
ACH-000620,-0.1555710881375352
ACH-000621,-0.00021849446052903872
ACH-000622,-0.19024644686431133
ACH-000623,-0.2211094083415715
ACH-000624,-0.055091410492184884
ACH-000627,0.006159900678538332
ACH-000630,-0.12360744946485736
ACH-000631,-0.20045365382192654
ACH-000632,-0.10285095437156908
ACH-000633,-0.3872060092251416
ACH-000637,0.08144719321520766
ACH-000638,0.06296204431171487
ACH-000646,-0.08170502113400678
ACH-000647,-0.020887296201177883
ACH-000648,-0.2262182376521785
ACH-000649,-0.09124535517958332
ACH-000651,-0.03171846356134393
ACH-000652,-0.07695707278015232
ACH-000653,-0.046271739930376525
ACH-000657,-0.09602372230552232
ACH-000658,-0.2073096544947152
ACH-000661,-0.03003664575111567
ACH-000662,-0.041786933585025485
ACH-000663,0.03783383957800959
ACH-000665,-0.26044500342133997
ACH-000671,-0.05014668557504058
ACH-000672,-0.06743306484245265
ACH-000673,-0.09813837449983898
ACH-000676,-0.0912827112448346
ACH-000677,-0.11808246881887526
ACH-000681,-0.005004345801498126
ACH-000683,-0.19672625048367087
ACH-000684,-0.10040149178964268
ACH-000688,-0.03621127865162912
ACH-000693,-0.1915101791206436
ACH-000694,-0.025260879208306258
ACH-000695,-0.14446687644120382
ACH-000696,-0.03620154743922937
ACH-000697,0.10566191971767903
ACH-000699,-0.1720372355908516
ACH-000701,-0.22259976836489345
ACH-000706,-0.11082063806362616
ACH-000711,-0.09327220832244908
ACH-000713,-0.06036883920332663
ACH-000714,-0.04515825297332938
ACH-000718,-0.251140948217684
ACH-000720,-0.07345130916997783
ACH-000721,-0.08354867840766024
ACH-000724,0.026776896503705315
ACH-000725,0.062436546232592025
ACH-000732,-0.2026483844037587
ACH-000734,-0.2614282003184856
ACH-000735,-0.06780524848679935
ACH-000736,0.0211463118333882
ACH-000738,-0.03776634141748332
ACH-000746,-0.12663145028843145
ACH-000747,0.01133476617860852
ACH-000748,-0.23199285421652546
ACH-000753,-0.05266291347635246
ACH-000756,0.007297869251746626
ACH-000757,0.07530828686827078
ACH-000758,-0.07667774548699545
ACH-000760,-0.05522060277232209
ACH-000762,-0.0391954773443504
ACH-000763,-0.14366030329901006
ACH-000764,-0.03951560375228691
ACH-000765,-0.016121086048500544
ACH-000766,-0.1142681954197444
ACH-000767,-0.14222862513116852
ACH-000768,-0.13217493617787465
ACH-000769,0.002463763606664819
ACH-000770,-0.17170358393319915
ACH-000771,0.08135677981234525
ACH-000773,0.031655626432769465
ACH-000776,0.019724578376119867
ACH-000777,-0.11927508986757715
ACH-000778,-0.0894210259687592
ACH-000781,-0.2108697063697081
ACH-000782,-0.20198021044221387
ACH-000783,-0.23864112035687454
ACH-000784,-0.07836541979204664
ACH-000785,-0.13575054321439808
ACH-000787,-0.18348596378083584
ACH-000788,-0.04569732473440812
ACH-000791,-0.17449888248252815
ACH-000792,-0.2456566483750624
ACH-000794,0.0005851515236906742
ACH-000796,-0.14758321668787486
ACH-000798,-0.341331644688335
ACH-000799,-0.06752008505179354
ACH-000800,-0.14725959817607034
ACH-000802,-0.02405094981212516
ACH-000804,-0.2751455861330456
ACH-000805,-0.12721497920725974
ACH-000809,-0.11085075223888784
ACH-000810,0.03686739234049605
ACH-000811,-0.14158482548992685
ACH-000817,-0.01704639113266981
ACH-000819,-0.14045043915976693
ACH-000820,0.07679202664513217
ACH-000821,-0.02488021329376409
ACH-000822,-0.013913914623609205
ACH-000823,-0.06507760447435065
ACH-000824,-0.06170126222436089
ACH-000827,-0.08248171555266734
ACH-000829,0.05564671439436122
ACH-000831,-0.23729484895538155
ACH-000832,-0.15042506184563467
ACH-000833,-0.06851956223169844
ACH-000834,-0.10658104868045716
ACH-000835,-0.08575010799618228
ACH-000836,-0.1616754820191488
ACH-000837,-0.0471963081301013
ACH-000838,-0.12251243783743787
ACH-000839,0.005621649414820201
ACH-000840,-0.13742640006492585
ACH-000841,-0.1083826142895512
ACH-000843,-0.027213441017092374
ACH-000846,-0.01210594241211916
ACH-000847,0.21121172584444026
ACH-000848,-0.2022173577498053
ACH-000849,0.03332643333758191
ACH-000851,-0.2378185716333971
ACH-000855,-0.020457010183942324
ACH-000856,-0.15939742061961013
ACH-000858,-0.0603167250757629
ACH-000859,-0.04278238254241845
ACH-000861,-0.06169590522661785
ACH-000862,-0.1981160894058733
ACH-000865,-0.09715501945157153
ACH-000866,0.02038066780710726
ACH-000867,-0.16077161742573082
ACH-000869,-0.02630797529105864
ACH-000872,-0.1632277792962693
ACH-000873,0.12440690963467008
ACH-000876,-0.2165086159093012
ACH-000878,-0.1351365301722729
ACH-000880,-0.0016783394889268162
ACH-000881,-0.1333556381801142
ACH-000882,-0.22780487737507296
ACH-000884,-0.12782298806020173
ACH-000885,-0.044824977345281805
ACH-000887,-0.1179868752690434
ACH-000889,-0.026009974524170597
ACH-000896,-0.12301685260835978
ACH-000898,-0.08560780109144019
ACH-000900,-0.07229176043074863
ACH-000901,-0.08994679172479987
ACH-000905,0.05564272017334219
ACH-000906,-0.05003059403979263
ACH-000907,-0.05709771968645967
ACH-000910,-0.1557765836173398
ACH-000911,-0.1834788270564296
ACH-000912,-0.19010837785140697
ACH-000913,-0.09427277370790094
ACH-000915,-0.042940459001962666
ACH-000916,0.03890310291277665
ACH-000917,-0.1456728012292253
ACH-000920,-0.1821524011859944
ACH-000921,-0.1324395599953362
ACH-000924,0.026705009876264084
ACH-000926,0.020805282228607155
ACH-000928,-0.2112681164636828
ACH-000929,-0.15697542135832282
ACH-000932,-0.18882774692062548
ACH-000935,-0.29237647346242546
ACH-000936,-0.13661169404642226
ACH-000937,0.039874167804894674
ACH-000938,0.20684177898629708
ACH-000939,-0.2310346594368985
ACH-000941,-0.20132671654489914
ACH-000943,-0.02040550601461297
ACH-000946,-0.039435704705983406
ACH-000947,-0.1159553430229695
ACH-000948,0.06175228678850332
ACH-000950,0.25057222634738674
ACH-000953,-0.036939882794098766
ACH-000954,0.07537338156233192
ACH-000957,-0.0576568721164311
ACH-000958,-0.056342643847257824
ACH-000960,-0.16690467350036536
ACH-000963,-0.2363694325167591
ACH-000968,0.10410576652327116
ACH-000969,0.08043141896540909
ACH-000972,-0.26825997813846825
ACH-000973,-0.03618270145489464
ACH-000974,-0.05086161893980707
ACH-000978,-0.11460989247298445
ACH-000984,-0.05974579106010184
ACH-000986,-0.11357275729492343
ACH-000988,0.007085732039357227
ACH-000993,-0.2594493270121526
ACH-000994,0.1043175012391768
ACH-000996,-0.014650044510317725
ACH-001001,0.026681657960107703
ACH-001020,-0.07038143296170997
ACH-001028,-0.16180120602569406
ACH-001031,-0.13926459071208686
ACH-001038,-0.08797514970362412
ACH-001048,-0.2583184568726113
ACH-001050,-0.045177811327896215
ACH-001053,-0.1744041293614968
ACH-001054,-0.14453696411518027
ACH-001061,-0.21826156117794546
ACH-001067,-0.024037833106715336
ACH-001075,0.020933377203072874
ACH-001096,0.11260969066502985
ACH-001111,-0.004324433678624939
ACH-001119,-0.224638764393789
ACH-001128,-0.3608698941835999
ACH-001134,-0.02133546612507496
ACH-001151,-0.1122544042852401
ACH-001163,-0.028910619738890014
ACH-001164,-0.15817307522987148
ACH-001183,-0.06583195218899768
ACH-001192,0.04829601260725341
ACH-001193,0.03348209303157819
ACH-001196,-0.38498180963781853
ACH-001197,-0.0843311306873437
ACH-001205,0.15648209899201193
ACH-001211,-0.18223878130185572
ACH-001212,-0.3402300378154717
ACH-001228,-0.0075981076097493
ACH-001232,-0.1410189597055486
ACH-001239,-0.08174302779338127
ACH-001270,-0.18093596942813134
ACH-001274,-0.10888316145387766
ACH-001275,-0.06222142276735981
ACH-001277,0.015065269355073328
ACH-001278,-0.13998522623157775
ACH-001280,-0.23425375829018494
ACH-001283,-0.0763295383193035
ACH-001289,0.11698842248299303
ACH-001300,-0.12317962792849947
ACH-001301,-0.1453068628442685
ACH-001302,-0.053824210188693364
ACH-001306,-0.18769870890878704
ACH-001318,-0.07596208434524099
ACH-001322,-0.09768500385627646
ACH-001328,-0.11602148537584026
ACH-001332,-0.13591067882441402
ACH-001336,-0.014408832623031831
ACH-001346,-0.20925170622676376
ACH-001353,-0.11141026861840203
ACH-001354,-0.2003818164154122
ACH-001367,-0.09983190140283596
ACH-001368,-0.12472419589888074
ACH-001374,-0.16338920680276167
ACH-001377,-0.07786313885102167
ACH-001380,-0.06963776743781842
ACH-001391,-0.18633966189975792
ACH-001408,-0.09647904407255724
ACH-001430,-0.0230827780701839
ACH-001431,0.014647390270861496
ACH-001450,0.003135438839454726
ACH-001496,-0.2242800878612885
ACH-001500,-0.18462359622334415
ACH-001523,-0.1012098211212542
ACH-001532,-0.15711927958024782
ACH-001550,-0.01172811137672582
ACH-001552,-0.1990566479721088
ACH-001554,-0.041622009240611685
ACH-001654,-0.2402003808332878
ACH-001735,-0.04197080741241577
ACH-001736,0.08538265109332245
ACH-001737,0.20338697364946515
ACH-001740,-0.14024442075384722
ACH-001745,-0.1378901759595011
ACH-001765,-0.04092639584934017
