,POLD3 (10714)
ACH-000227,-1.492833102716324
ACH-000228,-1.0594416261234514
ACH-000231,-1.3810488605166324
ACH-000232,-1.1768224294177696
ACH-000233,-1.2604629632600248
ACH-000234,-0.9998679376236802
ACH-000235,-1.3113609649272
ACH-000237,-1.262926441478046
ACH-000238,-1.1407565768126615
ACH-000242,-0.978932131328076
ACH-000243,-1.222991080868324
ACH-000244,-1.1419787476562409
ACH-000246,-1.2045802266315708
ACH-000248,-1.225483297156278
ACH-000250,-1.2909317867529448
ACH-000251,-1.0856558045869418
ACH-000252,-1.478355704586491
ACH-000253,-1.2825693503012858
ACH-000255,-1.374904146155343
ACH-000256,-1.2879730334722526
ACH-000257,-1.2067664872656414
ACH-000258,-1.2263412563523013
ACH-000259,-1.2067435323787734
ACH-000260,-1.3750076720625997
ACH-000261,-1.190452001627564
ACH-000262,-1.1947296514704657
ACH-000263,-0.9206139682751464
ACH-000264,-1.1048677189860274
ACH-000265,-1.133538488933851
ACH-000266,-1.3033823404958684
ACH-000272,-1.1123201020489724
ACH-000274,-0.8219552759321814
ACH-000277,-1.328631731187326
ACH-000278,-1.0476393783646183
ACH-000279,-1.4523087619306674
ACH-000280,-1.182273886193015
ACH-000281,-1.1509100037329807
ACH-000288,-1.3545451137522966
ACH-000291,-1.2833549969110034
ACH-000293,-1.3084085933971163
ACH-000294,-1.325163175034475
ACH-000295,-1.3146192428913592
ACH-000296,-1.3171094352923065
ACH-000302,-1.0916490416283922
ACH-000304,-1.4160254219984472
ACH-000307,-1.4109508073711041
ACH-000308,-1.378854736047391
ACH-000310,-1.3282227228387729
ACH-000311,-1.3096894682548827
ACH-000312,-1.2582270626941747
ACH-000315,-1.4593503134968269
ACH-000316,-1.610030814741933
ACH-000317,-0.8965333487461566
ACH-000318,-1.3209123113991414
ACH-000319,-1.3265576160191488
ACH-000320,-1.0727625284927802
ACH-000322,-1.3241684533494105
ACH-000323,-1.1691651829210892
ACH-000324,-1.333821039352459
ACH-000329,-1.2598333425040638
ACH-000330,-1.4820805092762597
ACH-000331,-1.3016584668346358
ACH-000332,-1.0172825658041709
ACH-000334,-1.1790685544714672
ACH-000335,-1.2191474798262685
ACH-000336,-1.5084669281886884
ACH-000337,-0.9969801389572106
ACH-000338,-1.2576369306013038
ACH-000339,-1.2923236424172186
ACH-000341,-1.0251477033381886
ACH-000348,-1.2668014914873464
ACH-000350,-1.0687329885635721
ACH-000352,-1.2635508347945694
ACH-000356,-1.2645087262183776
ACH-000361,-1.3282859091218693
ACH-000362,-1.2546139589657042
ACH-000363,-0.9716350005738518
ACH-000364,-1.1209466286391805
ACH-000365,-1.4071191173543909
ACH-000366,-1.286417861504482
ACH-000368,-1.3982500817388808
ACH-000374,-1.51053164519074
ACH-000375,-1.0237084271920511
ACH-000376,-1.2349078185255429
ACH-000381,-1.2921702591487791
ACH-000383,-1.206716604368594
ACH-000387,-1.2628690566360619
ACH-000389,-1.2412998382078853
ACH-000390,-1.2569576361710677
ACH-000393,-1.2415200795044958
ACH-000395,-1.0072065434413682
ACH-000396,-1.293856953398653
ACH-000397,-1.3292183983811008
ACH-000401,-1.0727633113117017
ACH-000402,-1.3844948942818094
ACH-000403,-1.2141996909530015
ACH-000404,-1.0373283941633793
ACH-000406,-1.2478806399536857
ACH-000407,-1.1951331242859256
ACH-000408,-1.1976955276471075
ACH-000410,-1.3309444443806293
ACH-000411,-1.1386074596335614
ACH-000414,-1.2721158993537098
ACH-000415,-1.4384499076695407
ACH-000416,-1.1846493672280396
ACH-000420,-1.2766566448338592
ACH-000421,-1.2920661545532617
ACH-000424,-1.209417127520665
ACH-000425,-1.067226806440314
ACH-000426,-1.633195298762509
ACH-000427,-0.9770927070506492
ACH-000433,-1.102131919218584
ACH-000435,-1.3710534428702874
ACH-000436,-1.049913568290002
ACH-000444,-1.184275146690668
ACH-000445,-1.2949505879494947
ACH-000448,-1.2524473209793614
ACH-000450,-1.0794376113578612
ACH-000452,-1.4502617202185801
ACH-000454,-1.0198792346384793
ACH-000458,-1.227300146821114
ACH-000459,-1.2561229257694602
ACH-000460,-1.1546208523106594
ACH-000461,-1.375777140726533
ACH-000463,-1.425187906661893
ACH-000464,-1.1501378671771854
ACH-000466,-1.1131252808827594
ACH-000467,-1.1094692216500746
ACH-000468,-1.3066411253048025
ACH-000469,-1.2966850311743845
ACH-000470,-1.528148376032234
ACH-000471,-1.3960297747507129
ACH-000472,-1.239206802837584
ACH-000473,-1.2850768777889574
ACH-000475,-1.2211282577977594
ACH-000476,-1.1636891125832634
ACH-000477,-1.1345585557243347
ACH-000479,-1.4762814637638602
ACH-000480,-1.1253042342047601
ACH-000481,-1.337147673836017
ACH-000483,-1.3098222089197753
ACH-000484,-1.224595181466937
ACH-000485,-1.0474665855568268
ACH-000486,-1.482901773206529
ACH-000487,-1.4493348233878902
ACH-000488,-1.3692325426116938
ACH-000490,-1.1864041574838835
ACH-000491,-1.1768879710819633
ACH-000495,-1.0871000295267648
ACH-000496,-1.4622843835728772
ACH-000499,-1.1654462051942258
ACH-000500,-1.6086237949921798
ACH-000502,-1.2054301277680382
ACH-000503,-1.1652323741157573
ACH-000505,-1.254402404673843
ACH-000507,-1.0188439268328642
ACH-000510,-1.2506470392461744
ACH-000511,-1.3927002899372132
ACH-000512,-1.2548631708575546
ACH-000516,-1.4892647952576563
ACH-000517,-1.3287068633651853
ACH-000518,-1.202559941648332
ACH-000520,-1.1659888181599145
ACH-000521,-1.3784468589899148
ACH-000522,-1.282532827087113
ACH-000524,-1.3065365058517866
ACH-000527,-1.3735290504655744
ACH-000528,-1.3739377819839316
ACH-000537,-1.5508446404223346
ACH-000541,-1.2212861568897293
ACH-000542,-1.1684212758265655
ACH-000544,-1.3372581742664194
ACH-000545,-1.2148450860347872
ACH-000547,-1.172087700297494
ACH-000548,-1.0724473232285536
ACH-000549,-1.1112565275843758
ACH-000550,-1.124247935878943
ACH-000552,-1.106528523005245
ACH-000556,-0.6627287765415173
ACH-000557,-1.284875038761915
ACH-000569,-1.257825101087023
ACH-000570,-1.3412564757207244
ACH-000571,-1.0510616200526042
ACH-000573,-1.491386556092779
ACH-000576,-1.1933226370236698
ACH-000579,-0.8379341179946336
ACH-000580,-1.2359382978930848
ACH-000584,-1.3395615815460993
ACH-000585,-1.157505081832364
ACH-000588,-1.3227702278738809
ACH-000589,-1.276434159382146
ACH-000591,-1.1865933916682554
ACH-000593,-1.156412651596625
ACH-000600,-1.1225120230029877
ACH-000601,-1.2805747135730008
ACH-000605,-1.2729792523306267
ACH-000606,-1.3188654709202687
ACH-000608,-0.9399481243091344
ACH-000614,-0.8437211474658263
ACH-000616,-1.158958779785086
ACH-000618,-1.2939994185855126
ACH-000619,-1.1607621284697618
ACH-000620,-1.2851899203961576
ACH-000621,-1.4673045961122408
ACH-000622,-1.0582887589119572
ACH-000623,-1.3708858249509392
ACH-000624,-1.1777489753926629
ACH-000627,-1.3153349994754655
ACH-000630,-1.062941684070921
ACH-000631,-1.2156979160518595
ACH-000632,-1.3085845612722309
ACH-000633,-1.1037350411577782
ACH-000637,-1.3312426242837112
ACH-000638,-1.1166685529935243
ACH-000646,-0.9902065542120718
ACH-000647,-0.9229299547795216
ACH-000648,-1.3814489015354583
ACH-000649,-1.2025781530049409
ACH-000651,-1.2411359875139585
ACH-000652,-1.1538115240294495
ACH-000653,-1.0325199845624429
ACH-000657,-1.2473260821503525
ACH-000658,-1.2713655973315978
ACH-000661,-1.3326301604426227
ACH-000662,-1.1996221208819944
ACH-000663,-1.1261217459618762
ACH-000665,-1.2410330777068648
ACH-000671,-1.1160097764376191
ACH-000672,-1.4157197877221095
ACH-000673,-1.1985858603281299
ACH-000676,-1.129602073700998
ACH-000677,-1.0372363821070976
ACH-000681,-1.20629488790708
ACH-000683,-1.2647728716979456
ACH-000684,-1.3098043600873197
ACH-000688,-1.7507528597632245
ACH-000693,-1.2412804250921412
ACH-000694,-1.4630979940261373
ACH-000695,-1.1609644808134252
ACH-000696,-1.1689143419061196
ACH-000697,-1.261600376741366
ACH-000699,-1.3942782279723154
ACH-000701,-1.0460662861732877
ACH-000706,-0.9755524844530844
ACH-000711,-1.3103852633177395
ACH-000713,-1.2460652513509316
ACH-000714,-1.164555709588305
ACH-000718,-1.4792982929238916
ACH-000720,-1.3372951270570124
ACH-000721,-1.1064769109087245
ACH-000724,-1.5098265493965186
ACH-000725,-1.4313602745612763
ACH-000732,-1.1352090822402083
ACH-000734,-1.2273303640729472
ACH-000735,-1.2385741558274326
ACH-000736,-1.2310589187791667
ACH-000738,-1.2921537255840512
ACH-000746,-1.024707681218851
ACH-000747,-1.0965701752567492
ACH-000748,-1.3291725671950143
ACH-000753,-1.2793376972165162
ACH-000756,-1.3276279261663062
ACH-000757,-1.231078986485606
ACH-000758,-1.1583217987920462
ACH-000760,-1.3060711320623952
ACH-000762,-1.3111759050885676
ACH-000763,-1.4913166337056631
ACH-000764,-1.2908185308225906
ACH-000765,-1.1269684010221992
ACH-000766,-1.336371617646702
ACH-000767,-1.2513635303887984
ACH-000768,-1.3450931013433935
ACH-000769,-1.3634128584545269
ACH-000770,-1.2523042765692294
ACH-000771,-1.0502956147403164
ACH-000773,-1.096033521574878
ACH-000776,-1.2787479751554829
ACH-000777,-1.4523903087232042
ACH-000778,-1.4542132747001608
ACH-000781,-1.3053826005492963
ACH-000782,-1.1476428608166944
ACH-000783,-1.0755336944326048
ACH-000784,-1.0068702545134374
ACH-000785,-1.4458476408759822
ACH-000787,-1.2040159342814976
ACH-000788,-1.4386675127527253
ACH-000791,-1.2575742575760052
ACH-000792,-1.0968860701990129
ACH-000794,-1.3758592025296086
ACH-000796,-1.5529011164351525
ACH-000798,-1.29307680895379
ACH-000799,-0.9734730732272155
ACH-000800,-1.2146832889025159
ACH-000802,-1.3110514513839988
ACH-000804,-1.1475923364466734
ACH-000805,-1.1158414255238052
ACH-000809,-1.1762483714000629
ACH-000810,-0.9256915009266864
ACH-000811,-1.3976413608788647
ACH-000817,-1.1325300812244543
ACH-000819,-1.2374784851229486
ACH-000820,-1.3212599992913885
ACH-000821,-1.2234693582358998
ACH-000822,-1.467161328767528
ACH-000823,-1.1796220320340267
ACH-000824,-1.1052668499273492
ACH-000827,-1.016500372565404
ACH-000829,-1.0660649643082554
ACH-000831,-1.3465490589268527
ACH-000832,-1.016258006612594
ACH-000833,-1.0899400801993784
ACH-000834,-1.1476417221199111
ACH-000835,-1.3066739085443742
ACH-000836,-1.3245322646183948
ACH-000837,-1.3142072288215678
ACH-000838,-1.357945861688247
ACH-000839,-1.1298404699276037
ACH-000840,-1.071683519612621
ACH-000841,-1.15706265498259
ACH-000843,-1.2769061681613605
ACH-000846,-1.456601236632152
ACH-000847,-1.2642017210753391
ACH-000848,-1.2687005068525927
ACH-000849,-0.9612711347364254
ACH-000851,-1.1708809192766385
ACH-000855,-1.1437035245132867
ACH-000856,-1.1777115195101011
ACH-000858,-1.32734694605625
ACH-000859,-1.112362161470262
ACH-000861,-1.5398217471461608
ACH-000862,-1.188201952974699
ACH-000865,-1.027713948722795
ACH-000866,-1.3725415656618147
ACH-000867,-1.0156587738657572
ACH-000869,-1.4917288529527637
ACH-000872,-1.522224471491182
ACH-000873,-1.1291685222112091
ACH-000876,-1.6106636033703563
ACH-000878,-1.1573327995244458
ACH-000880,-1.1877495358819774
ACH-000881,-1.1965855389885744
ACH-000882,-1.2118587004853842
ACH-000884,-1.1793427172789384
ACH-000885,-1.136216010830818
ACH-000887,-1.2030977993317558
ACH-000889,-1.4195579780962275
ACH-000896,-1.2574767923281875
ACH-000898,-1.331175079792404
ACH-000900,-1.22574693009282
ACH-000901,-1.388004299868798
ACH-000905,-1.2015020121846445
ACH-000906,-1.3733022026300614
ACH-000907,-1.3418754610329766
ACH-000910,-1.2291374611853136
ACH-000911,-1.0988023163669018
ACH-000912,-1.2298019816225558
ACH-000913,-1.2972384224380524
ACH-000915,-1.1278075974724031
ACH-000916,-1.3437604357439608
ACH-000917,-1.227025338692722
ACH-000920,-1.4777069359855457
ACH-000921,-1.126114256495122
ACH-000924,-1.0500933352005593
ACH-000926,-1.0216208011911565
ACH-000928,-1.230730309006643
ACH-000929,-1.1121467252761141
ACH-000932,-1.3639369013174052
ACH-000935,-1.1356484538834828
ACH-000936,-1.211761283526313
ACH-000937,-1.0614812586936981
ACH-000938,-1.068873128405303
ACH-000939,-1.1676521709826306
ACH-000941,-1.0293877754004226
ACH-000943,-1.3844877644796334
ACH-000946,-1.2333490888959122
ACH-000947,-1.4674657165656155
ACH-000948,-1.3292482798209435
ACH-000950,-1.3134561104289744
ACH-000953,-1.1329329004534243
ACH-000954,-1.1842259930419037
ACH-000957,-1.239089141133221
ACH-000958,-1.1280434987648909
ACH-000960,-1.284889830294469
ACH-000963,-1.1257397194705918
ACH-000968,-1.1345956036290348
ACH-000969,-1.3071575267321145
ACH-000972,-1.0852240498751626
ACH-000973,-1.088601677995975
ACH-000974,-1.2779262361367512
ACH-000978,-1.6005247400549203
ACH-000984,-1.4201826553964678
ACH-000986,-1.2279472106943947
ACH-000988,-1.3826088393634284
ACH-000993,-1.2690869308998851
ACH-000994,-1.3748084869985848
ACH-000996,-1.3381841798156056
ACH-001001,-1.328732352806824
ACH-001020,-1.471352174882682
ACH-001028,-1.2706276408042252
ACH-001031,-1.2684958430844713
ACH-001038,-1.2384588857251155
ACH-001048,-1.248799742375578
ACH-001050,-1.0561992858538194
ACH-001053,-1.01852113336203
ACH-001054,-1.3212872688766912
ACH-001061,-1.2023384631905754
ACH-001067,-1.1573430701974805
ACH-001075,-0.8699333444930201
ACH-001096,-1.1703055205768114
ACH-001111,-1.0673837648446367
ACH-001119,-1.0109945151947812
ACH-001128,-1.1007991717282304
ACH-001134,-1.1329286616700178
ACH-001151,-1.2889419077330904
ACH-001163,-1.3447256307109363
ACH-001164,-0.9968132283034264
ACH-001183,-1.2141981957533974
ACH-001192,-1.3146921597141494
ACH-001193,-1.4467446775258122
ACH-001196,-1.0800590957617162
ACH-001197,-1.3275575548843843
ACH-001205,-1.3736183039384162
ACH-001211,-1.3168687965925585
ACH-001212,-1.044920873612572
ACH-001228,-1.0272950133206893
ACH-001232,-1.249250008494544
ACH-001239,-1.0710428573048816
ACH-001270,-0.9858025079441716
ACH-001274,-1.2055967416518112
ACH-001275,-1.2261937904168614
ACH-001277,-1.3813210776899991
ACH-001278,-1.1003045515142895
ACH-001280,-1.5521904425555777
ACH-001283,-1.3623047098359826
ACH-001289,-1.3560443329060028
ACH-001300,-1.2419617749608112
ACH-001301,-1.4082032950330523
ACH-001302,-1.4277407755739742
ACH-001306,-1.3085518512947092
ACH-001318,-1.0472712929761827
ACH-001322,-1.3748326214038655
ACH-001328,-1.2110650227550055
ACH-001332,-1.1576250030353012
ACH-001336,-1.3500855223638717
ACH-001346,-0.8148040675169812
ACH-001353,-1.374006759540754
ACH-001354,-1.2834540195010826
ACH-001367,-1.1418805396987062
ACH-001368,-1.2386240567977662
ACH-001374,-1.08771447551617
ACH-001377,-1.4311510651792605
ACH-001380,-1.0884762567494446
ACH-001391,-1.4545946128259528
ACH-001408,-1.176017381242008
ACH-001430,-1.1737967081174283
ACH-001431,-1.4792091651602188
ACH-001450,-1.2079595825565648
ACH-001496,-1.2823936554047162
ACH-001500,-1.1861591569878591
ACH-001523,-1.311829165114056
ACH-001532,-1.2240138796589328
ACH-001550,-1.6071596532086525
ACH-001552,-1.3137153560547128
ACH-001554,-1.2928667088085803
ACH-001654,-1.3405156201655102
ACH-001735,-1.2737664993582811
ACH-001736,-1.1358567207309604
ACH-001737,-1.2534691214619336
ACH-001740,-1.3831531951783058
ACH-001745,-0.9918720358490479
ACH-001765,-1.0990410139853268
