,CRYGN (155051)
ACH-000233,-0.2975454817750354
ACH-000234,-0.1389328060358588
ACH-000235,-0.07695039268864429
ACH-000237,-0.10372220409589833
ACH-000238,-0.11646035716156895
ACH-000242,-0.11015706035911133
ACH-000243,-0.028330817744315614
ACH-000244,-0.17574588885098846
ACH-000246,-0.10728052936873128
ACH-000248,-0.05276970476669364
ACH-000250,-0.2540605420444708
ACH-000251,-0.07915170910241179
ACH-000252,-0.1983911342374904
ACH-000253,-0.15027651009932005
ACH-000255,-0.060747254812395714
ACH-000256,-0.007211054563814929
ACH-000257,-0.4211921977506741
ACH-000258,-0.12548071979387354
ACH-000259,-0.1013672067129164
ACH-000260,-0.14511875872985816
ACH-000261,-0.05450890427727848
ACH-000262,-0.2594034643423719
ACH-000263,-0.18419610822352567
ACH-000264,-0.08943932542581684
ACH-000265,0.05880960775538027
ACH-000266,-0.04714194997511533
ACH-000272,-0.2856392534106996
ACH-000274,-0.2404029676321397
ACH-000277,-0.0732537240332974
ACH-000278,-0.14664333997782586
ACH-000279,-0.1981977159649941
ACH-000280,-0.13893410013823976
ACH-000281,-0.2252233551872363
ACH-000288,-0.09854988411903552
ACH-000291,-0.2986997897337239
ACH-000293,-0.006582077426029206
ACH-000294,-0.2352831411567585
ACH-000295,-0.116979815469402
ACH-000296,-0.014066803546586057
ACH-000302,-0.1400978854582065
ACH-000304,-0.20552121009076246
ACH-000307,-0.08534888733985548
ACH-000308,-0.18546987762216025
ACH-000310,-0.2058103528806583
ACH-000311,-0.11852209267266685
ACH-000312,-0.19027262315525129
ACH-000315,-0.1347356352827816
ACH-000316,-0.25021465355097433
ACH-000317,-0.2788163983584396
ACH-000318,-0.0686668733104919
ACH-000319,-0.020436412244336077
ACH-000320,-0.029789189531660043
ACH-000322,-0.04329250599766545
ACH-000323,-0.14432897289313076
ACH-000324,-0.16093930828435368
ACH-000329,-0.09091518778796448
ACH-000330,-0.08473363537153905
ACH-000331,-0.1557699172055246
ACH-000332,-0.08713363492989343
ACH-000334,-0.16341766508768746
ACH-000335,0.0766427566211914
ACH-000336,0.0010170780367640925
ACH-000337,-0.041899929865006236
ACH-000338,0.18748082744319192
ACH-000339,-0.007496691508393562
ACH-000341,-0.11466193805054747
ACH-000348,-0.1540897196366541
ACH-000350,-0.12666714889567746
ACH-000352,-0.16949492857661816
ACH-000356,-0.11595491308924727
ACH-000361,0.004970000658800274
ACH-000362,-0.14846444735183112
ACH-000363,-0.10338472603673034
ACH-000364,-0.2879093462307901
ACH-000365,-0.15286485504532052
ACH-000366,-0.1744551941277891
ACH-000368,-0.19171266991451014
ACH-000374,-0.11887937372224233
ACH-000375,-0.24344174728264725
ACH-000376,-0.11955003529726024
ACH-000381,-0.0735825990248222
ACH-000383,-0.03533916959852418
ACH-000387,-0.18527271901046413
ACH-000389,-0.13605507177012954
ACH-000390,-0.18091800747572495
ACH-000393,0.048151103199956864
ACH-000395,-0.010162137220807834
ACH-000396,-0.0716103265506193
ACH-000397,-0.15184135594691786
ACH-000401,-0.02120777283051646
ACH-000402,0.05278321436699242
ACH-000403,-0.0896542981997661
ACH-000404,0.07219065650620943
ACH-000406,-0.16133277985509778
ACH-000407,-0.011934979962910836
ACH-000408,-0.09524584944035834
ACH-000410,-0.04476081932282309
ACH-000411,-0.19019218696575124
ACH-000414,-0.05858575154754896
ACH-000415,-0.02926520809877553
ACH-000416,-0.06326512580683083
ACH-000420,-0.2638450065362197
ACH-000421,-0.07506654017227159
ACH-000424,-0.02570813339737328
ACH-000425,-0.0494945827472318
ACH-000426,-0.1275863078582373
ACH-000427,0.0392642491810029
ACH-000433,-0.19869691017571933
ACH-000435,-0.14730440953751764
ACH-000436,-0.14046381004325514
ACH-000444,0.013670545290707443
ACH-000445,-0.1699036293530719
ACH-000448,-0.10362332158084273
ACH-000450,-0.19487983562210864
ACH-000452,-0.08001905720688278
ACH-000454,-0.04330187857961152
ACH-000458,0.0330414890543537
ACH-000459,-0.2048330081723198
ACH-000460,-0.1435239881978502
ACH-000461,-0.13098007660571104
ACH-000463,-0.1969490824673044
ACH-000464,-0.18137430223537446
ACH-000466,-0.03574086582524328
ACH-000467,-0.2175603177568539
ACH-000468,-0.2801769227396044
ACH-000469,-0.06611278340116243
ACH-000470,0.034019780778726014
ACH-000471,-0.12683242670021772
ACH-000472,-0.09975263773375204
ACH-000473,-0.13030131498621708
ACH-000475,-0.06501700557667127
ACH-000476,-0.11860877083099693
ACH-000477,-0.3045629962206438
ACH-000479,-0.17388140395782678
ACH-000480,0.009790288370321209
ACH-000481,-0.02155577941081371
ACH-000483,-0.11208188659228144
ACH-000484,-0.03758667157173445
ACH-000485,-0.10202306977338224
ACH-000486,-0.0360982432841829
ACH-000487,-0.2140531239756353
ACH-000488,-0.17752091608390086
ACH-000490,-0.13938899662082838
ACH-000491,0.07280076562255625
ACH-000495,-0.09169185150256703
ACH-000496,-0.1697589011912067
ACH-000499,-0.21566486324088666
ACH-000500,0.10887040942775106
ACH-000502,-0.06019989097926656
ACH-000503,0.11032201389876732
ACH-000505,-0.00080476763844888
ACH-000507,0.019468028399742092
ACH-000510,-0.08841461546279612
ACH-000511,-0.0824845076637674
ACH-000512,-0.15675485966507754
ACH-000516,-0.04805574487409416
ACH-000517,-0.1597749652014551
ACH-000518,-0.06854149746876292
ACH-000520,-0.20233660165292466
ACH-000521,-0.11271905944510913
ACH-000522,-0.011603163628545687
ACH-000524,-0.19778733851824515
ACH-000527,-0.21817138941813569
ACH-000528,-0.14794766600715276
ACH-000537,-0.2756518760122213
ACH-000541,0.12700372578502858
ACH-000542,-0.09252026834770484
ACH-000544,-0.1680957505638763
ACH-000545,0.007480488957905093
ACH-000547,-0.0889080976126988
ACH-000548,-0.0009440482031168619
ACH-000549,-0.06662726770138074
ACH-000550,-0.18286161418657573
ACH-000552,-0.19747972481125825
ACH-000556,-0.11024468464423803
ACH-000557,-0.14805265669772333
ACH-000569,-0.023645639384579618
ACH-000570,-0.11518366143875952
ACH-000571,-0.11475943908287604
ACH-000573,-0.2597728071481776
ACH-000576,0.05191076683388898
ACH-000579,-0.09550825571748453
ACH-000580,-0.1808376075181467
ACH-000584,-0.1823781048929997
ACH-000585,-0.131703190873287
ACH-000588,0.028350277966128996
ACH-000589,-0.0919559951274236
ACH-000591,0.005556189664103014
ACH-000593,-0.12086831841600106
ACH-000600,-0.12349501696273214
ACH-000601,-0.1111210782123692
ACH-000605,-0.018146533181059545
ACH-000606,-0.18051394325612916
ACH-000608,-0.07855470499259093
ACH-000614,-0.1319486278864604
ACH-000616,-0.028177090624293362
ACH-000618,-0.10904601520907528
ACH-000619,-0.08521356201096711
ACH-000620,-0.10691555004614964
ACH-000621,-0.11424994973138987
ACH-000622,-0.14287609510240085
ACH-000623,-0.1499125402775366
ACH-000624,-0.16067979349989026
ACH-000627,-0.2487502072712468
ACH-000630,-0.1025683980331046
ACH-000631,-0.024754757031598868
ACH-000632,-0.033677505941571484
ACH-000633,-0.16958936591678272
ACH-000637,-0.04142537903627663
ACH-000638,0.1058558139610396
ACH-000646,-0.3458622195371598
ACH-000647,-0.0392178035109893
ACH-000648,-0.16900731698035024
ACH-000649,-0.16363278210965335
ACH-000651,-0.21298269965857827
ACH-000652,-0.18006918994579094
ACH-000653,-0.2806626762306827
ACH-000657,-0.09848811964766008
ACH-000658,-0.19281061096437746
ACH-000661,-0.14839574937635924
ACH-000662,-0.3552890452468878
ACH-000663,0.023639524727809117
ACH-000665,0.04371913220583282
ACH-000671,-0.08077192338846476
ACH-000672,-0.4067655205086513
ACH-000673,-0.07336682412080217
ACH-000676,-0.033501771118362986
ACH-000677,-0.09001865894499557
ACH-000681,-0.03335836469345203
ACH-000683,-0.10831542913799927
ACH-000684,-0.2874776850206287
ACH-000688,-0.011517441755138807
ACH-000693,-0.04058970565397899
ACH-000694,-0.10466089267572394
ACH-000695,0.040206525354667136
ACH-000696,-0.1002317217483292
ACH-000697,0.012534604862720105
ACH-000699,-0.11924523187614194
ACH-000701,-0.10535073225264373
ACH-000706,-0.04493745992725711
ACH-000711,-0.1091403325808374
ACH-000713,-0.03298021560069443
ACH-000714,-0.0757326826654716
ACH-000718,-0.1245901381840673
ACH-000720,-0.17204330603667636
ACH-000721,-0.07226648656139703
ACH-000724,-0.22500293073256966
ACH-000725,-0.10681889988827116
ACH-000732,0.1467018106566011
ACH-000734,-0.18022399765783026
ACH-000735,-0.07264304526630781
ACH-000736,0.06386425915564671
ACH-000738,-0.1273468002416584
ACH-000746,-0.07825027750136894
ACH-000747,-0.06437794952186172
ACH-000748,-0.16340666278065247
ACH-000753,-0.09765010367458056
ACH-000756,0.09301225871799583
ACH-000757,-0.08581176358892638
ACH-000758,0.2382113525017887
ACH-000760,-0.18943278583705947
ACH-000762,-0.13320715118921433
ACH-000763,-0.17566597827081254
ACH-000764,-0.25557686115719297
ACH-000765,-0.11978066733070747
ACH-000766,-0.12186453659364505
ACH-000767,-0.2791156974956677
ACH-000768,0.028047005656202214
ACH-000769,-0.05024855717992447
ACH-000770,-0.21011013381328936
ACH-000771,-0.14244976067493811
ACH-000773,-0.1589791159986742
ACH-000776,-0.17135196292054938
ACH-000777,-0.08709803829544564
ACH-000778,-0.030945077635661226
ACH-000781,-0.0950821882252146
ACH-000782,-0.1779445785735233
ACH-000783,-0.18412481580795115
ACH-000784,-0.12231356371611385
ACH-000785,-0.1170063599258603
ACH-000787,-0.09985473612013113
ACH-000788,-0.10175925613034656
ACH-000791,-0.05938310663006745
ACH-000792,-0.09026207254484857
ACH-000794,-0.09972905889709603
ACH-000796,-0.013448353016216231
ACH-000798,-0.06388265459032401
ACH-000799,-0.32447874601435045
ACH-000800,-0.11079410626836142
ACH-000802,-0.15419059570678112
ACH-000804,-0.31260902017972925
ACH-000805,-0.01945695583812912
ACH-000809,-0.07856186035214184
ACH-000810,-0.17137245824423894
ACH-000811,-0.11974404139508744
ACH-000817,-0.12660798688169414
ACH-000819,-0.14870050807235902
ACH-000820,-0.3223771689273581
ACH-000821,-0.1801872732127792
ACH-000822,-0.23558759596295825
ACH-000823,-0.022243926408277825
ACH-000824,-0.04925928826721605
ACH-000827,-0.14706006324046433
ACH-000829,0.003469803790297832
ACH-000831,-0.0842335274599144
ACH-000832,-0.04605038459675174
ACH-000833,-0.047865398671739334
ACH-000834,-0.04948315467115761
ACH-000835,-0.3054717694574087
ACH-000836,-0.1097535728027117
ACH-000837,-0.05749545267346296
ACH-000838,0.0971692060176806
ACH-000839,0.002112130684207579
ACH-000840,-0.00305808638139774
ACH-000841,-0.04334730597621098
ACH-000843,-0.0448827972704121
ACH-000846,0.023938013667841027
ACH-000847,-0.04090803128181476
ACH-000848,-0.05054031011660014
ACH-000849,-0.243610260446026
ACH-000851,-0.2626919759109225
ACH-000855,0.0986453576552936
ACH-000856,-0.19014938625592667
ACH-000858,-0.11309199086614545
ACH-000859,0.09446085360189176
ACH-000861,-0.04623315430848097
ACH-000862,-0.08410073734769449
ACH-000865,-0.03893701111961047
ACH-000866,-0.1337946081336275
ACH-000867,-0.0579049015003617
ACH-000869,-0.1202437590993944
ACH-000872,-0.22613956392174184
ACH-000873,0.11721740787982965
ACH-000876,-0.06692978373233384
ACH-000878,-0.3225911614343592
ACH-000880,0.00951285832916666
ACH-000881,-0.07841935221250437
ACH-000882,-0.16480889286054728
ACH-000884,-0.10459750375978384
ACH-000885,-0.17718145623971288
ACH-000887,-0.1225272181636424
ACH-000889,-0.1833990484642272
ACH-000896,-0.0106755327238154
ACH-000898,-0.20258106895694333
ACH-000900,0.03544121417475294
ACH-000901,-0.21428611756872207
ACH-000905,-0.06542010414627022
ACH-000906,-0.19111058440095244
ACH-000907,-0.17273219291643166
ACH-000910,-0.22155067362110453
ACH-000911,0.02725741008609517
ACH-000912,-0.13803075043333754
ACH-000913,-0.12708668248610527
ACH-000915,0.007462909858940422
ACH-000916,0.18596545326494268
ACH-000917,0.04605621762509618
ACH-000920,0.022630681816396964
ACH-000921,-0.05911117489814445
ACH-000924,-0.10025809215778082
ACH-000926,-0.14353799760026548
ACH-000928,-0.052346645971867264
ACH-000929,-0.14150404888622306
ACH-000932,-0.11449303893453168
ACH-000935,-0.13837895286867755
ACH-000936,-0.19214425054122225
ACH-000937,-0.21985281901449
ACH-000938,-0.09883741637639427
ACH-000939,-0.09768956289158336
ACH-000941,0.018300658273944347
ACH-000943,-0.1941985827114364
ACH-000946,-0.1170886590203892
ACH-000947,-0.29672724697275626
ACH-000948,-0.09671682283242264
ACH-000950,-0.09087794773525804
ACH-000953,-0.06365225849593177
ACH-000954,-0.07538336565936918
ACH-000957,0.014907072443131154
ACH-000958,0.11385696771349813
ACH-000960,-0.08844359469298609
ACH-000963,0.08315264488416249
ACH-000968,-0.1777449680759482
ACH-000969,0.0006758139664036031
ACH-000972,0.0488122351870255
ACH-000973,-0.15853485607760806
ACH-000974,-0.09574843937108518
ACH-000978,-0.17424923002811493
ACH-000984,-0.19390519470839007
ACH-000986,0.0324921566041754
ACH-000988,-0.08435813073561409
ACH-000993,-0.1893646843451812
ACH-000994,-0.12213391624901775
ACH-000996,-0.06421436185056696
ACH-001001,-0.15360681127975798
ACH-001020,-0.13448336313473988
ACH-001028,-0.09736703756494253
ACH-001031,-0.32195806712406194
ACH-001038,-0.10821741855514877
ACH-001048,-0.07111390240924415
ACH-001050,-0.065658111362818
ACH-001053,-0.20764376131055912
ACH-001054,-0.04596771179163115
ACH-001061,-0.02156220289637877
ACH-001067,-0.03434318579971141
ACH-001075,-0.10089501495764217
ACH-001096,-0.14315600389041958
ACH-001111,-0.31049178779314124
ACH-001119,-0.10117376166202374
ACH-001128,-0.01691437069588495
ACH-001134,-0.025852551894452524
ACH-001151,-0.1935374949639833
ACH-001163,-0.11249453511362316
ACH-001164,-0.053641613227412566
ACH-001183,0.02960845059345038
ACH-001192,-0.2708201980255164
ACH-001193,-0.2271452696867095
ACH-001196,0.04014478648521772
ACH-001197,-0.15275580489631396
ACH-001205,-0.1541364908044565
ACH-001211,-0.09867917673754853
ACH-001212,-0.15593397333826012
ACH-001228,-0.16494711307151527
ACH-001232,0.022458800123803132
ACH-001239,-0.13858074459003195
ACH-001270,-0.2290560503551436
ACH-001274,-0.09469970673391694
ACH-001275,-0.026979794005225016
ACH-001277,0.0007493297644325696
ACH-001278,-0.2524071714226277
ACH-001280,-0.2562851488941508
ACH-001283,0.10536565539365406
ACH-001289,-0.10382449275357117
ACH-001300,-0.3300690820948904
ACH-001301,-0.014827640257749687
ACH-001302,-0.06504108920385382
ACH-001306,-0.12754588859044966
ACH-001318,-0.12147425289350272
ACH-001322,0.07537585523238517
ACH-001328,-0.07669350470553687
ACH-001332,0.012830310673191377
ACH-001336,-0.07897772740914215
ACH-001346,-0.09215904845995794
ACH-001353,-0.06244764819413405
ACH-001354,-0.24119560940538246
ACH-001367,-0.12006082165756818
ACH-001368,-0.16066784710237644
ACH-001374,-0.2676144734059177
ACH-001377,-0.1374983409388509
ACH-001380,-0.10080272460190597
ACH-001391,-0.09671372649259084
ACH-001408,-0.07798425389030107
ACH-001430,-0.1584573904487252
ACH-001431,-0.1908041214016284
ACH-001450,-0.2381552958015967
ACH-001496,-0.09271735905781556
ACH-001500,-0.2388285788445829
ACH-001523,-0.00894767215091062
ACH-001532,-0.18526700228937415
ACH-001550,-0.08447364848011181
ACH-001552,-0.14409055321861133
ACH-001554,-0.12230607863835664
ACH-001654,-0.06380544494638582
ACH-001735,-0.21061300809377229
ACH-001736,-0.11472932720032128
ACH-001737,0.18113476155185146
ACH-001740,-0.15516516934430738
ACH-001745,-0.15386130419466326
ACH-001765,-0.10281707682583807
