,IGHMBP2 (3508)
ACH-000231,-0.17920511191355448
ACH-000232,-0.05601083622559922
ACH-000233,-0.04425883082201845
ACH-000234,-0.07311222901275985
ACH-000235,-0.12331628806511324
ACH-000237,-0.27620778554556696
ACH-000238,-0.00973209872611738
ACH-000242,0.029809070719376975
ACH-000243,-0.008760158177262407
ACH-000244,-0.16955066774759545
ACH-000246,-0.05343357477136985
ACH-000248,-0.09583082082368864
ACH-000250,-0.2867190561849948
ACH-000251,-0.09073336258233627
ACH-000252,0.014192281727874713
ACH-000253,-0.014428797180709463
ACH-000255,-0.19895608085183888
ACH-000256,-0.15066577211707924
ACH-000257,-0.0011760350374671134
ACH-000258,-0.049418695932359334
ACH-000259,-0.2374458516949365
ACH-000260,-0.057764341886798375
ACH-000261,-0.0747082138226621
ACH-000262,0.13361923652084426
ACH-000263,-0.03921964923257258
ACH-000264,-0.14540152684276889
ACH-000265,-0.02454697883790977
ACH-000266,-0.2690287075328269
ACH-000272,-0.0134760614063654
ACH-000274,-0.23298243413750036
ACH-000277,-0.3411717825837232
ACH-000278,-0.18932028211112287
ACH-000279,-0.03908373011858871
ACH-000280,-0.11194211321661747
ACH-000281,-0.21807267964456747
ACH-000288,-0.040851499800739335
ACH-000291,0.013659672682248544
ACH-000293,-0.04288428124990332
ACH-000294,-0.0969627055597896
ACH-000295,0.020390975374153585
ACH-000296,0.012498648005570852
ACH-000302,-0.024158270855223637
ACH-000304,0.24385063390092016
ACH-000307,-0.14723102586688294
ACH-000308,-0.20958380330834164
ACH-000310,-0.12106553193163085
ACH-000311,-0.13935055688552847
ACH-000312,-0.3613280085515378
ACH-000315,-0.3850455679452438
ACH-000316,-0.2844899543812837
ACH-000317,-0.04313459260648757
ACH-000318,-0.5210913956746285
ACH-000319,-0.20364185558288084
ACH-000320,-0.001814810869933968
ACH-000322,-0.10787721494237797
ACH-000323,0.03033613106693193
ACH-000324,-0.040503923005123434
ACH-000329,0.08596888701347569
ACH-000330,-0.12050989314622593
ACH-000331,-0.11052354431256216
ACH-000332,-0.2178643294547171
ACH-000334,-0.2484383710107456
ACH-000335,-0.3287607706842131
ACH-000336,0.10760646168771064
ACH-000337,-0.06746900203279163
ACH-000338,0.10228530201618027
ACH-000339,-0.02726729305285826
ACH-000341,-0.17288391737054198
ACH-000348,-0.044194670896240684
ACH-000350,0.0253806395258026
ACH-000352,-0.08665448606150575
ACH-000356,-0.3223711793252298
ACH-000361,-0.3938762913027237
ACH-000362,-0.06159405271517038
ACH-000363,-0.07022083517004114
ACH-000364,-0.15912180146173838
ACH-000365,-0.0028155664037251503
ACH-000366,-0.24403814551177064
ACH-000368,-0.07764106195013673
ACH-000374,-0.1864621381861913
ACH-000375,-0.019689993286353225
ACH-000376,-0.2362925142500601
ACH-000381,-0.031791025177124795
ACH-000383,-0.057886220900266724
ACH-000387,0.0769333695967254
ACH-000389,-0.1436180776724727
ACH-000390,-0.061413839304296364
ACH-000393,0.036285370731119086
ACH-000395,0.04613826885866496
ACH-000396,0.12584749629550582
ACH-000397,-0.04845958515035327
ACH-000401,-0.2737011979378964
ACH-000402,-0.020717884638280445
ACH-000403,-0.029820242903296695
ACH-000404,-0.051498882150079764
ACH-000406,-0.09101036338713783
ACH-000407,-0.05853453262482582
ACH-000408,-0.2678168002005297
ACH-000410,-0.07111126969442016
ACH-000411,0.019379118299605414
ACH-000414,0.0616369286654558
ACH-000415,0.024643075358860674
ACH-000416,-0.3001175926460801
ACH-000420,-0.0014988949957222529
ACH-000421,-0.03575747179979676
ACH-000424,-0.2270856167905532
ACH-000425,-0.048003957527534
ACH-000426,0.09886089242902706
ACH-000427,-0.1797904791088996
ACH-000433,-0.2999671613701497
ACH-000435,0.3031879826583486
ACH-000436,-0.05217319140581463
ACH-000444,-0.14055754718379515
ACH-000445,0.06274436231964722
ACH-000448,-0.11523645230317042
ACH-000450,-0.0466969471992913
ACH-000452,-0.3202148482424985
ACH-000454,-0.16808542850168945
ACH-000458,-0.3289875506919949
ACH-000459,0.07390785551955154
ACH-000460,-0.031634168797482924
ACH-000461,-0.3898312528164112
ACH-000463,-0.07646203059288438
ACH-000464,-0.1599127835696791
ACH-000466,-0.021953486738824576
ACH-000467,-0.02051283123412499
ACH-000468,-0.11107770457076008
ACH-000469,-0.17903457465956646
ACH-000470,-0.2657469185307397
ACH-000471,-0.07729983526011233
ACH-000472,-0.0612615763470493
ACH-000473,-0.22144880588483487
ACH-000475,-0.0651869295730651
ACH-000476,-0.2338506915149283
ACH-000477,-0.16120535736602767
ACH-000479,0.1268210849422917
ACH-000480,-0.26606615045202725
ACH-000481,-0.03609385589234348
ACH-000483,-0.4845468658325603
ACH-000484,-0.3906574296802257
ACH-000485,-0.08982675818831166
ACH-000486,-0.3539386287930038
ACH-000487,-0.03685147860812506
ACH-000488,-0.3420632856027576
ACH-000490,-0.04990867789779236
ACH-000491,0.011973263950462042
ACH-000495,-0.036727827110111834
ACH-000496,-0.07493122488716633
ACH-000499,-0.24540916234943594
ACH-000500,-0.19503649423805536
ACH-000502,-0.026677868471091857
ACH-000503,-0.2664123295334324
ACH-000505,-0.21839025836147416
ACH-000507,-0.20602862965905366
ACH-000510,-0.07286962751174908
ACH-000511,-0.13609422327009427
ACH-000512,-0.04872839332771053
ACH-000516,-0.0740341830017927
ACH-000517,-0.09374561125297314
ACH-000518,-0.14697674166030902
ACH-000520,-0.014646875931356596
ACH-000521,-0.09071065417069536
ACH-000522,-0.14815091986921747
ACH-000524,-0.1124609342356039
ACH-000527,-0.057687994191263726
ACH-000528,-0.02562145918120511
ACH-000537,-0.1276898596147229
ACH-000541,0.010343960057679395
ACH-000542,-0.03324003303131616
ACH-000544,-0.10971112139263206
ACH-000545,-0.24085818957560645
ACH-000547,0.06352729914089775
ACH-000548,-0.1551312869613065
ACH-000549,-0.07406480406692961
ACH-000550,-0.0037060337448320624
ACH-000552,-0.14446928424907646
ACH-000556,-0.07705380636247405
ACH-000557,-0.05442941698105808
ACH-000569,-0.2144256444083741
ACH-000570,0.034907860543652226
ACH-000571,-0.22384543056605488
ACH-000573,-0.052939733542229965
ACH-000576,-0.0819321419306329
ACH-000579,0.01585601761025989
ACH-000580,-0.21000190618215486
ACH-000584,-0.2058648959738357
ACH-000585,-0.1592121052019873
ACH-000588,-0.05145589373510695
ACH-000589,-0.12337449976285775
ACH-000591,-0.05524623226542879
ACH-000593,-0.16331533524616124
ACH-000600,-0.0965181178540172
ACH-000601,-0.10337906439253708
ACH-000605,-0.14418363901975514
ACH-000606,-0.3662166507700464
ACH-000608,-0.08077260761146855
ACH-000614,-0.15965027486521868
ACH-000616,-0.2557536689946476
ACH-000618,-0.15304739036172238
ACH-000619,-0.5361367595085117
ACH-000620,0.007130660406133751
ACH-000621,-0.05855719165906479
ACH-000622,-0.152985713005103
ACH-000623,-0.07484707328704797
ACH-000624,-0.1806847122931189
ACH-000627,0.016455115135534926
ACH-000630,-0.25580139645587713
ACH-000631,-0.18355192609614573
ACH-000632,-0.06155526816255533
ACH-000633,-0.19319106102887226
ACH-000637,-0.18813295766648624
ACH-000638,-0.19247748324731884
ACH-000646,-0.055647896626643586
ACH-000647,-0.17769957703892109
ACH-000648,-0.019092126351904045
ACH-000649,-0.008728351768581066
ACH-000651,-0.008611286894763145
ACH-000652,-0.1840801659797897
ACH-000653,0.08074919760043862
ACH-000657,-0.06286731814495188
ACH-000658,-0.06309556075498551
ACH-000661,-0.3799633276512052
ACH-000662,0.28402054415810746
ACH-000663,-0.23595862712749674
ACH-000665,-0.3636300126609587
ACH-000671,-0.19545867082229795
ACH-000672,0.11702603725942225
ACH-000673,-0.29590240699658826
ACH-000676,-0.0878443571565773
ACH-000677,-0.027192570310393276
ACH-000681,-0.09866944572068764
ACH-000683,0.008782407211484858
ACH-000684,0.12355507248352594
ACH-000688,-0.2573629922871929
ACH-000693,-0.1619297492679811
ACH-000694,-0.2366966437879178
ACH-000695,0.009306930621916787
ACH-000696,-0.11146707596315736
ACH-000697,-0.10501451533845764
ACH-000699,-0.11649995583047484
ACH-000701,-0.2060529472460569
ACH-000706,-0.14428314817663654
ACH-000711,0.02977642324338587
ACH-000713,-0.10025810099648194
ACH-000714,-0.04403878981675676
ACH-000718,-0.12827727750281215
ACH-000720,0.015548957269061966
ACH-000721,0.0013792652131521276
ACH-000724,-0.07704857141909352
ACH-000725,-0.013638492585580845
ACH-000732,-0.0390621862719314
ACH-000734,-0.22592578006662264
ACH-000735,-0.1347833367994457
ACH-000736,0.01160953665802258
ACH-000738,-0.3047943575989878
ACH-000746,0.08343870941217088
ACH-000747,-0.12611375092458724
ACH-000748,-0.3988889497228638
ACH-000753,-0.009244573311677964
ACH-000756,-0.15118252434974944
ACH-000757,-0.16729681245005704
ACH-000758,-0.033258231984142475
ACH-000760,-0.9410801269409482
ACH-000762,-0.1472132102845045
ACH-000763,-0.07039707279935048
ACH-000764,-0.1667108628828809
ACH-000765,-0.22480567674264854
ACH-000766,-0.1830396607110565
ACH-000767,-0.07981914126482027
ACH-000768,-0.2524683131461545
ACH-000769,-0.017220184212962567
ACH-000770,-0.10577497250902616
ACH-000771,-0.1999767547596086
ACH-000773,-0.04457583302693571
ACH-000776,-0.17074315215875188
ACH-000777,-0.1333462696212981
ACH-000778,-0.32335669022163993
ACH-000781,-0.0909033096425556
ACH-000782,-0.10614978117452907
ACH-000783,-0.251777687916395
ACH-000784,-0.035430574774465665
ACH-000785,-0.051768150658426916
ACH-000787,0.08684014384597799
ACH-000788,-0.07126983108991634
ACH-000791,-0.00453171486120466
ACH-000792,-0.059747538485892274
ACH-000794,-0.1849679138280467
ACH-000796,-0.019413027221550555
ACH-000798,-0.3800996202118637
ACH-000799,-0.16931483280287615
ACH-000800,-0.07008689296624365
ACH-000802,-0.24995643502821616
ACH-000804,-0.09836899170069366
ACH-000805,-0.2326098529927456
ACH-000809,-0.003179869485133902
ACH-000810,-0.4197010426944993
ACH-000811,-0.06531001241291141
ACH-000817,-0.25687471926356786
ACH-000819,-0.12403384768760098
ACH-000820,0.040572508209788825
ACH-000821,0.08588023046272887
ACH-000822,-0.16457841156401948
ACH-000823,-0.12558179270701028
ACH-000824,-0.19325392145962145
ACH-000827,-0.07920347309893733
ACH-000829,-0.1119937329053243
ACH-000831,-0.21661714868908147
ACH-000832,-0.210827577529038
ACH-000833,-0.3416663805356337
ACH-000834,-0.17737760793689755
ACH-000835,-0.08135874207602457
ACH-000836,0.02617772704485652
ACH-000837,-0.18205630402777445
ACH-000838,-0.030073716542771876
ACH-000839,-0.24274270280829446
ACH-000840,-0.2600483559956848
ACH-000841,0.018771878380151243
ACH-000843,-0.06622242394091256
ACH-000846,-0.1707707700614147
ACH-000847,-0.021362018683404885
ACH-000848,-0.37797007153609263
ACH-000849,0.03995732241702304
ACH-000851,-0.20925584111672527
ACH-000855,-0.15938234591324607
ACH-000856,-0.33723357861282416
ACH-000858,-0.21951726651211226
ACH-000859,0.016849182748687592
ACH-000861,-0.09013865774629652
ACH-000862,0.06184734608483947
ACH-000865,-0.10484665732861814
ACH-000866,-0.08046071644646748
ACH-000867,-0.0258844459129707
ACH-000869,0.004690403484588549
ACH-000872,-0.4017178382575648
ACH-000873,-0.2285111915213696
ACH-000876,0.008672417203704146
ACH-000878,-0.03026467878764508
ACH-000880,-0.3242372259076022
ACH-000881,-0.2131660753124031
ACH-000882,-0.11879250139130453
ACH-000884,-0.07050937156780243
ACH-000885,-0.08693381870849884
ACH-000887,-0.11498578014921824
ACH-000889,-0.06733170310767453
ACH-000896,0.021986404604364063
ACH-000898,-0.015015895647576272
ACH-000900,-0.19862189311209366
ACH-000901,-0.18195636921490266
ACH-000905,0.07691531999232777
ACH-000906,-0.0794082478556206
ACH-000907,0.04680338164288195
ACH-000910,-0.1164352653197504
ACH-000911,-0.20432485982320164
ACH-000912,-0.16315431663864752
ACH-000913,-0.014587838080135904
ACH-000915,-0.028949739348621037
ACH-000916,-0.3835616615656848
ACH-000917,-0.2564068904101321
ACH-000920,-0.04668958689413822
ACH-000921,-0.16856560827854197
ACH-000924,-0.0049464384316581286
ACH-000926,-0.2211248312468516
ACH-000928,0.04293812615865893
ACH-000929,-0.13749248741059802
ACH-000932,0.005876945741882525
ACH-000935,-0.1036807965262344
ACH-000936,-0.1883599580049544
ACH-000937,-0.06215008040988002
ACH-000938,-0.07926893265616257
ACH-000939,-0.1596183741992898
ACH-000941,-0.18244679855648085
ACH-000943,-0.11292861134471358
ACH-000946,-0.009165768717915692
ACH-000947,-0.12926858176599793
ACH-000948,-0.14958689211636508
ACH-000950,-0.14930103180479876
ACH-000953,-0.035026794062689874
ACH-000954,-0.26634813779837857
ACH-000957,-0.4609543732587422
ACH-000958,-0.155597610250807
ACH-000960,-0.1808661079699045
ACH-000963,0.007738159083121892
ACH-000968,-0.3059850913296533
ACH-000969,-0.06592862341900424
ACH-000972,-0.1506480389927902
ACH-000973,-0.06662880638778984
ACH-000974,-0.061408824660646164
ACH-000978,-0.13240857301465148
ACH-000984,-0.1684939383027612
ACH-000986,-0.1392667340415039
ACH-000988,-0.10947364972602908
ACH-000993,-0.1055664926799176
ACH-000994,0.09090122587894348
ACH-000996,-0.14784215483559085
ACH-001001,-0.07401129887205549
ACH-001020,-0.3843808714912881
ACH-001028,-0.09531705385025696
ACH-001031,-0.1280826297350267
ACH-001038,-0.10383815339239297
ACH-001048,-0.06824106977812949
ACH-001050,-0.0906186017619606
ACH-001053,0.047901013907607363
ACH-001054,-0.05908793006512032
ACH-001061,-0.12578526372610271
ACH-001067,-0.24515237616735555
ACH-001075,-0.2378042163318369
ACH-001096,-0.059225500691333414
ACH-001111,-0.2097118087758128
ACH-001119,-0.09780802594485563
ACH-001128,-0.2040077166697608
ACH-001134,-0.08776263262290088
ACH-001151,-0.2396705557535269
ACH-001163,-0.17536941241856366
ACH-001164,-0.07988151212888568
ACH-001183,-0.021103731808423686
ACH-001192,0.001612373377225182
ACH-001193,-0.1229128436908568
ACH-001196,-0.09254436555045577
ACH-001197,-0.16826579528266808
ACH-001205,-0.2443563755605045
ACH-001211,0.025314072615364638
ACH-001212,-0.3272469088256308
ACH-001228,-0.008900106511598905
ACH-001232,0.09531377203350808
ACH-001239,0.05436150330169996
ACH-001270,0.08322838558435942
ACH-001274,-0.15396097061234618
ACH-001275,0.021361215384187043
ACH-001277,-0.13057613824205774
ACH-001278,0.01463331150977345
ACH-001280,-0.139191976501921
ACH-001283,-0.24081853192662336
ACH-001289,-0.15146330152577425
ACH-001300,-0.04786634235310688
ACH-001301,-0.09676500241293017
ACH-001302,-0.3125226043547338
ACH-001306,-0.19221435290632105
ACH-001318,-0.007556765846012881
ACH-001322,-0.15551490165694046
ACH-001328,-0.14194051656882406
ACH-001332,0.05563642183882592
ACH-001336,-0.1588733280140516
ACH-001346,-0.3135561266086947
ACH-001353,0.015847108510237334
ACH-001354,-0.2939403664122767
ACH-001367,-0.17950359022812126
ACH-001368,-0.06379567591105838
ACH-001374,-0.06738528065198883
ACH-001377,-0.2485921734886634
ACH-001380,-0.10500697667793986
ACH-001391,-0.11747335019201945
ACH-001408,-0.10043769967702824
ACH-001430,0.009780215535976432
ACH-001431,0.01027542327502368
ACH-001450,-0.13968265162738744
ACH-001496,-0.11115620716448613
ACH-001500,-0.10826510724119803
ACH-001523,0.056315501402347375
ACH-001532,-0.045501313028319584
ACH-001550,-0.43503160505898464
ACH-001552,-0.16227646507471696
ACH-001554,-0.016682544875057995
ACH-001654,-0.1316108638994058
ACH-001735,-0.036501950120575416
ACH-001736,-0.07673777659898487
ACH-001737,-0.109236703739855
ACH-001740,-0.005929040114888643
ACH-001745,-0.03258976246510886
ACH-001765,-0.03660346523652585
