,LRIF1 (55791)
ACH-000416,-0.21693777204111106
ACH-000420,-0.17053961713533536
ACH-000421,-0.08790493165919935
ACH-000424,-0.21451679806766769
ACH-000425,-0.4083520999481273
ACH-000426,-0.14210238179030338
ACH-000427,-0.3335777994572563
ACH-000433,-0.17496272841071556
ACH-000435,-0.2702437036339949
ACH-000436,-0.3408192378783441
ACH-000444,-0.017764236443020734
ACH-000445,-0.10338246792960316
ACH-000448,-0.1322347893483687
ACH-000450,-0.07220886587822728
ACH-000452,-0.20114082404772574
ACH-000454,-0.3034310689650542
ACH-000458,-0.29504727986070306
ACH-000459,-0.14588170951689908
ACH-000460,-0.0740295895508909
ACH-000461,-0.14568205573971416
ACH-000463,-0.16541547170851242
ACH-000464,-0.3688412508763583
ACH-000466,-0.2689375863108624
ACH-000467,-0.20952807021149664
ACH-000468,-0.01751952610427151
ACH-000469,-0.1317196868137156
ACH-000470,-0.16212060579370755
ACH-000471,0.009118312844724471
ACH-000472,-0.15182299460123955
ACH-000473,-0.14187432789270707
ACH-000475,-0.200890303937404
ACH-000476,-0.1027704331118858
ACH-000477,-0.17345929448299824
ACH-000479,0.055134615861847175
ACH-000480,0.00334608876915217
ACH-000481,-0.2860458024340539
ACH-000483,-0.15980236692581848
ACH-000484,-0.11887491514161118
ACH-000485,-0.17949277944497705
ACH-000486,-0.13861038237721504
ACH-000487,0.0059311383225561535
ACH-000488,-0.10647382460987287
ACH-000490,-0.16695232689238593
ACH-000491,-0.21297695943145434
ACH-000495,-0.4728483397631598
ACH-000496,-0.13515810942978618
ACH-000499,-0.12721465313472766
ACH-000500,-0.2053394640917364
ACH-000502,-0.09509715621804833
ACH-000503,-0.1891952985873781
ACH-000505,-0.16578262059571888
ACH-000507,-0.12956711326190598
ACH-000510,-0.1580292304065335
ACH-000511,-0.25443594970638433
ACH-000512,-0.13032190185001602
ACH-000516,-0.13224424702069815
ACH-000517,-0.1452049606908267
ACH-000518,-0.1199473193460645
ACH-000520,-0.32778510069541605
ACH-000521,-0.1449332742765691
ACH-000522,-0.2969176566027602
ACH-000524,-0.10948321700571943
ACH-000527,-0.03068601197881773
ACH-000528,-0.08695471931229241
ACH-000537,-0.07890451851575238
ACH-000541,-0.34958202191392185
ACH-000542,-0.08150253868506302
ACH-000544,-0.23257586640850064
ACH-000545,-0.22403626770316015
ACH-000547,-0.4558142481773605
ACH-000548,-0.1982625720652596
ACH-000549,-0.039554776649921616
ACH-000550,-0.011172065740778322
ACH-000552,-0.2657379599742552
ACH-000556,-0.15828665355310656
ACH-000557,-0.014804357416096163
ACH-000569,0.1576041155362443
ACH-000570,-0.16318805875861242
ACH-000571,-0.15188727234327346
ACH-000573,-0.13665572715022148
ACH-000576,-0.1376895888474486
ACH-000579,-0.5065682391910802
ACH-000580,-0.08004474733922608
ACH-000584,-0.08989627699151853
ACH-000585,-0.20261837713899844
ACH-000588,-0.045215000581556766
ACH-000589,-0.16643957453469246
ACH-000591,-0.25104513743552553
ACH-000593,-0.05987305234122635
ACH-000600,-0.2860411219150754
ACH-000601,-0.061473389348275766
ACH-000605,-0.422411006878803
ACH-000606,-0.1947911081843763
ACH-000608,-0.2284957695975185
ACH-000614,0.05283665540770242
ACH-000616,-0.12869265741237398
ACH-000618,-0.09086730156216966
ACH-000619,-0.18310492941246795
ACH-000620,-0.29006597514200744
ACH-000621,-0.13509029399740005
ACH-000622,-0.3126830554538024
ACH-000623,-0.2883197555449737
ACH-000624,-0.09773129057928852
ACH-000627,-0.22051919966230052
ACH-000630,-0.14418041321337285
ACH-000631,-0.19935793458007886
ACH-000632,-0.13617657750040765
ACH-000633,-0.09762865112786052
ACH-000637,-0.03658455353275116
ACH-000638,-0.18944249368400612
ACH-000646,-0.26773614912734045
ACH-000647,-0.0868358229548766
ACH-000648,-0.19922204757376824
ACH-000649,-0.20012951902265136
ACH-000651,-0.11930645173601485
ACH-000652,-0.0849292108749927
ACH-000653,-0.06918744868633353
ACH-000657,-0.18500695737101686
ACH-000658,0.005401503363065034
ACH-000661,-0.19792021917510635
ACH-000662,-0.3203986539995323
ACH-000663,-0.04846363665556989
ACH-000665,-0.25910460937772456
ACH-000671,-0.031783126849366
ACH-000672,-0.3668674064074523
ACH-000673,-0.18768903624114816
ACH-000676,-0.20207817344815346
ACH-000677,-0.052487010245667064
ACH-000681,-0.03386876886411257
ACH-000683,-0.12811677917590936
ACH-000684,0.08310468812051335
ACH-000688,0.042789318676445615
ACH-000693,-0.13294079100455072
ACH-000694,-0.04111488180931515
ACH-000695,-0.03559230230203217
ACH-000696,-0.27701181471522035
ACH-000697,-0.4748561728358114
ACH-000699,-0.07699887042053177
ACH-000701,-0.11893651508772687
ACH-000706,-0.21361178113776788
ACH-000711,-0.25363000036301964
ACH-000713,-0.31015149630600936
ACH-000714,-0.29333830089217783
ACH-000718,-0.2014692044922726
ACH-000720,-0.07463986209463216
ACH-000721,-0.1793553879141308
ACH-000724,-0.4090833583629029
ACH-000725,-0.17770782526990386
ACH-000732,-0.2609951426833704
ACH-000734,-0.207792040659956
ACH-000735,-0.2515441689529809
ACH-000736,-0.21752095685462486
ACH-000738,-0.2292331432180377
ACH-000746,-0.04492262162467015
ACH-000747,-0.12044528963816087
ACH-000748,-0.06947232303961476
ACH-000753,-0.0664828447402728
ACH-000756,-0.20493608471578167
ACH-000757,-0.04235725449653974
ACH-000758,-0.2989123013778201
ACH-000760,-0.14554354744890655
ACH-000762,0.021611444300264352
ACH-000763,-0.034350480055793095
ACH-000764,0.06955428621179492
ACH-000765,-0.07500023339034177
ACH-000766,0.0549844489503328
ACH-000767,-0.26372546014366965
ACH-000768,-0.10171005476066693
ACH-000769,-0.24564992748141934
ACH-000770,-0.13547867866318822
ACH-000771,-0.18718493364093364
ACH-000773,0.004939996627994028
ACH-000776,-0.14677624049423935
ACH-000777,-0.20628110845889736
ACH-000778,-0.33133347182868256
ACH-000781,-0.06672040395324336
ACH-000782,0.032446007446468327
ACH-000783,-0.22328840855995308
ACH-000784,0.07100997620994833
ACH-000785,-0.3127461820584176
ACH-000787,-0.02706817495055527
ACH-000788,-0.201216167196797
ACH-000791,-0.253250433429476
ACH-000792,-0.09439020475863642
ACH-000794,-0.13749980878605858
ACH-000796,-0.16374756296200765
ACH-000798,-0.07791965600509455
ACH-000799,-0.40479995218489856
ACH-000800,-0.27026370783210113
ACH-000802,-0.26109681340415536
ACH-000804,-0.1383999169721727
ACH-000805,-0.11105275885658557
ACH-000809,-0.10787172381316447
ACH-000810,-0.2498629151292964
ACH-000811,-0.10269036946326164
ACH-000817,-0.181544997440562
ACH-000819,-0.10715391595061688
ACH-000820,-0.3873314285657506
ACH-000821,-0.1747138381080739
ACH-000822,-0.1382735935380687
ACH-000823,-0.09036551132038348
ACH-000824,-0.18893461285409546
ACH-000827,-0.06585792325995342
ACH-000829,-0.11379902688974736
ACH-000831,-0.5565278565453027
ACH-000832,-0.19653198652007087
ACH-000833,-0.2570252719913911
ACH-000834,-0.08117800905407077
ACH-000835,-0.10655740311234084
ACH-000836,-0.052637149210603085
ACH-000837,0.019818483670351127
ACH-000838,-0.16335048493925186
ACH-000839,-0.02407967617026472
ACH-000840,-0.08841131094715159
ACH-000841,-0.2261813283239589
ACH-000843,-0.2542704086944585
ACH-000846,-0.4170935028968127
ACH-000847,-0.14543740140795214
ACH-000848,-0.19485884248784294
ACH-000849,-0.1796587947120928
ACH-000851,-0.2668195606401977
ACH-000855,-0.2193528382974889
ACH-000856,-0.09983670458282727
ACH-000858,-0.19680247458207606
ACH-000859,-0.12621644053627953
ACH-000861,-0.17930786031714627
ACH-000862,-0.15693491913766408
ACH-000865,-0.1356824160204521
ACH-000866,-0.164842186699838
ACH-000867,-0.18181304944906265
ACH-000869,-0.2867240756152162
ACH-000872,-0.14520508459250578
ACH-000873,-0.3130291895289428
ACH-000876,-0.2898541596073272
ACH-000878,-0.07454178884482095
ACH-000880,-0.2993085666579085
ACH-000881,-0.1573149099347798
ACH-000882,-0.16491854320131494
ACH-000884,0.0015144413413422516
ACH-000885,-0.02216439227755061
ACH-000887,-0.3253569546729093
ACH-000889,-0.24766818407026814
ACH-000896,-0.29353152982184405
ACH-000898,-0.23127116782753765
ACH-000900,-0.08553520617126448
ACH-000901,-0.09566160647459536
ACH-000905,-0.2134289430556056
ACH-000906,-0.1120984485390955
ACH-000907,-0.2351000757698301
ACH-000910,-0.039318073112233454
ACH-000911,-0.04073483900099244
ACH-000912,-0.03085122893817228
ACH-000913,-0.09456663698509778
ACH-000915,-0.2027380521911469
ACH-000916,-0.1481188943930013
ACH-000917,-0.09350075091010222
ACH-000920,-0.18320231268322826
ACH-000921,-0.4841503018194172
ACH-000924,-0.1158017366827059
ACH-000926,-0.07724249226583342
ACH-000928,-0.3287950183871533
ACH-000929,-0.2830642814528511
ACH-000932,-0.1520031217270942
ACH-000935,-0.12687726377381178
ACH-000936,-0.16596742944506535
ACH-000937,-0.2522105222031049
ACH-000938,-0.2484114499194649
ACH-000939,-0.06939466392663593
ACH-000941,-0.10573331107257272
ACH-000943,-0.08624529735942123
ACH-000946,-0.24973377423539844
ACH-000947,-0.10761218235028837
ACH-000948,-0.1742513517673751
ACH-000950,-0.4500536915312669
ACH-000953,-0.3189257491588996
ACH-000954,0.09107329777933988
ACH-000957,-0.1452356128018022
ACH-000958,-0.33281675840494546
ACH-000960,-0.2190236818133965
ACH-000963,-0.06445236787217777
ACH-000968,-0.00022814102770126802
ACH-000969,-0.20976967961016585
ACH-000972,-0.26860070924313273
ACH-000973,-0.2149958398716906
ACH-000974,-0.21174285507604748
ACH-000978,-0.2343203733379314
ACH-000984,-0.14633249043345528
ACH-000986,-0.05765591789452619
ACH-000988,-0.20443837484602564
ACH-000993,-0.1714916532368003
ACH-000994,-0.22426033265257456
ACH-000996,-0.2387254896194611
ACH-001001,-0.22307174200880814
ACH-001020,-0.14205821532018315
ACH-001028,-0.07403062411587473
ACH-001031,-0.22022388085625366
ACH-001038,-0.15029492796786642
ACH-001048,-0.1017948986988914
ACH-001050,-0.07965007501049434
ACH-001053,-0.12099064147888952
ACH-001054,-0.20416641107281427
ACH-001061,-0.06623817098803733
ACH-001067,-0.14897992932940307
ACH-001075,-0.1253714431187595
ACH-001096,-0.047975288548195175
ACH-001111,-0.1909497188277505
ACH-001119,-0.22220692823684696
ACH-001128,-0.3665683929653336
ACH-001134,-0.12039882801391112
ACH-001151,-0.16031792647444826
ACH-001163,-0.15592344192820715
ACH-001164,-0.12058710753794663
ACH-001183,-0.131588105285425
ACH-001192,-0.3303981589369677
ACH-001193,-0.13685422510701864
ACH-001196,-0.15531497987419368
ACH-001197,-0.10810732667215958
ACH-001205,-0.08473109566024786
ACH-001211,0.17062448851935336
ACH-001212,-0.10105640894443944
ACH-001228,-0.2210137929359382
ACH-001232,-0.251598211428641
ACH-001239,-0.27957590559544443
ACH-001270,-0.3683756459845877
ACH-001274,-0.05052295689975842
ACH-001275,-0.07995058369467414
ACH-001277,0.05611459424688325
ACH-001278,-0.06449662583671674
ACH-001280,0.0023503242771955872
ACH-001283,-0.08098983654775509
ACH-001289,-0.0911177763799122
ACH-001300,-0.11626805844487002
ACH-001301,0.0055943147140567395
ACH-001302,0.0064890170434742725
ACH-001306,-0.10275227608160538
ACH-001318,-0.20561880737683466
ACH-001322,-0.130346937560819
ACH-001328,-0.2076402252391228
ACH-001332,-0.23586732445896946
ACH-001336,-0.13281665154485725
ACH-001346,-0.1833347819736259
ACH-001353,-0.14112755445780215
ACH-001354,-0.21144724885547972
ACH-001367,-0.08110501760886576
ACH-001368,-0.3219416837272886
ACH-001374,-0.04439272397210025
ACH-001377,-0.1456006201493899
ACH-001380,-0.22463588993102704
ACH-001391,-0.22079911470958496
ACH-001408,-0.14813719573805947
ACH-001430,-0.27109785795723434
ACH-001431,-0.14142324605851705
ACH-001450,0.08397150722070777
ACH-001496,-0.2006887313243597
ACH-001500,0.005264225700243451
ACH-001523,-0.5144778153139081
ACH-001532,-0.12050218002481553
ACH-001550,-0.08001819511934588
ACH-001552,-0.18974212109501426
ACH-001554,-0.18012576000274466
ACH-001654,-0.15339281257388018
ACH-001735,-0.13564648872036214
ACH-001736,0.05242293049114905
ACH-001737,-0.28731758287245485
ACH-001740,0.011997284603166226
ACH-001745,-0.09824643859878693
ACH-001765,-0.14373734771361682
