,MOK (5891)
ACH-000452,-0.35478192711443723
ACH-000454,-0.4093618490095885
ACH-000458,-0.38248859082221337
ACH-000459,-0.16892473239632533
ACH-000460,-0.4617963744914639
ACH-000461,-0.35610393971404386
ACH-000463,-0.3334780175359747
ACH-000464,-0.373831284688902
ACH-000466,-0.6086461325256657
ACH-000467,-0.367935212739336
ACH-000468,-0.3397006429099589
ACH-000469,-0.5045063535539566
ACH-000470,-0.2428852807564565
ACH-000471,-0.3759004273550026
ACH-000472,-0.4018510318272103
ACH-000473,-0.2573341037417338
ACH-000475,-0.34978784512842925
ACH-000476,-0.35634007371135523
ACH-000477,-0.3521792260491011
ACH-000479,-0.5325922459080662
ACH-000480,-0.2768764852250194
ACH-000481,-0.2901908289147103
ACH-000483,-0.4607994209961189
ACH-000484,-0.4556465151971158
ACH-000485,-0.4606293937497747
ACH-000486,-0.3061876329891963
ACH-000487,-0.29299878500477194
ACH-000488,-0.40093435631956176
ACH-000490,-0.3631316651926408
ACH-000491,-0.5159146365403241
ACH-000495,-0.4502510785825132
ACH-000496,-0.3624270871904897
ACH-000499,-0.4497781260647205
ACH-000500,-0.09747555313122024
ACH-000502,-0.4439547925303241
ACH-000503,-0.21672160617103087
ACH-000505,-0.3472176862455685
ACH-000507,-0.3703923546104959
ACH-000510,-0.3169065190320112
ACH-000511,-0.4446230397505766
ACH-000512,-0.37880466417923575
ACH-000516,-0.2324495764947812
ACH-000517,-0.4809219653074504
ACH-000518,-0.6723564124084489
ACH-000520,-0.11619327985529845
ACH-000521,-0.451854986496843
ACH-000522,-0.4226143857536898
ACH-000524,-0.3765307602081859
ACH-000527,-0.36878223542383376
ACH-000528,-0.3722797349471775
ACH-000537,-0.12441262650374985
ACH-000541,-0.17922134618801694
ACH-000542,-0.3419263992383438
ACH-000544,-0.21600001810086733
ACH-000545,-0.2993821896036201
ACH-000547,-0.3867097611530908
ACH-000548,-0.3598152770205571
ACH-000549,-0.25242200621944083
ACH-000550,-0.3951204917691837
ACH-000552,-0.439928491110737
ACH-000556,-0.347098662560733
ACH-000557,-0.4717378274670788
ACH-000569,-0.3994639071240068
ACH-000570,-0.4708496100924547
ACH-000571,-0.4333051523990992
ACH-000573,-0.4067419639221663
ACH-000576,-0.498968805005338
ACH-000579,-0.456395149051949
ACH-000580,-0.23423619542806626
ACH-000584,-0.3916801320147071
ACH-000585,-0.4012760852914294
ACH-000588,-0.3155278791200691
ACH-000589,-0.35073015857900297
ACH-000591,-0.4678839631897134
ACH-000593,-0.3635047067898279
ACH-000600,-0.33579951977583505
ACH-000601,-0.31552439134116783
ACH-000605,-0.38042993714178536
ACH-000606,-0.32131397809043033
ACH-000608,-0.3830190551160803
ACH-000614,-0.34031795278893
ACH-000616,-0.34068160230256944
ACH-000618,-0.2920705057568626
ACH-000619,-0.2569477706285129
ACH-000620,-0.29038847465921885
ACH-000621,-0.3754625268685489
ACH-000622,-0.36269151119496135
ACH-000623,-0.5610889046130767
ACH-000624,-0.3113200525805396
ACH-000627,-0.3451193782279995
ACH-000630,-0.2975921179528302
ACH-000631,-0.4260487430028029
ACH-000632,-0.4698235056781961
ACH-000633,-0.40018797026451297
ACH-000637,-0.3824757096553594
ACH-000638,-0.2585573410712721
ACH-000646,-0.2786766711432938
ACH-000647,-0.3040797912307734
ACH-000648,-0.31266284672795697
ACH-000649,-0.3744015337177517
ACH-000651,-0.3612999900677429
ACH-000652,-0.3813909440322725
ACH-000653,-0.30854539132326586
ACH-000657,-0.44430233936663793
ACH-000658,-0.4674244923427534
ACH-000661,-0.35994495933748577
ACH-000662,-0.6924502038072197
ACH-000663,-0.4970247882511299
ACH-000665,-0.3320015421844421
ACH-000671,-0.3430745227378523
ACH-000672,-0.7525437645859845
ACH-000673,-0.3702902861478413
ACH-000676,-0.42932816503849297
ACH-000677,-0.26902722614926755
ACH-000681,-0.4845864274513798
ACH-000683,-0.3670068278685763
ACH-000684,-0.25709536673559
ACH-000688,-0.44446326272624825
ACH-000693,-0.31377478084752564
ACH-000694,-0.4630383670821392
ACH-000695,-0.5305466472957726
ACH-000696,-0.30192135245711543
ACH-000697,-0.5932435977544123
ACH-000699,-0.3192090864817589
ACH-000701,-0.4043709612530143
ACH-000706,-0.326259449883242
ACH-000711,-0.379794901154062
ACH-000713,-0.16392498511805534
ACH-000714,-0.4929390797391958
ACH-000718,-0.2910596260314911
ACH-000720,-0.32827724106248946
ACH-000721,-0.36544002385635865
ACH-000724,-0.3572025427179678
ACH-000725,-0.3963491173035548
ACH-000732,-0.011753384335402644
ACH-000734,-0.3591831294973306
ACH-000735,-0.42478233213061867
ACH-000736,-0.2887569154870634
ACH-000738,-0.3251548430849367
ACH-000746,-0.3422813986243432
ACH-000747,-0.3968635706018493
ACH-000748,-0.3932142850624925
ACH-000753,-0.3269340830950094
ACH-000756,-0.25849647320280833
ACH-000757,-0.4421531621181813
ACH-000758,-0.3641155120267892
ACH-000760,-0.2406844499839517
ACH-000762,-0.381788508632278
ACH-000763,-0.3078938335096292
ACH-000764,-0.3612894526685143
ACH-000765,-0.3674168881448287
ACH-000766,-0.21972624389021075
ACH-000767,-0.4230377037301501
ACH-000768,-0.4157663216085064
ACH-000769,-0.3445865894155877
ACH-000770,-0.4376436542114784
ACH-000771,-0.2611241056612162
ACH-000773,-0.30298000107958584
ACH-000776,-0.16394868822068645
ACH-000777,-0.4022882544950292
ACH-000778,-0.4363055940277928
ACH-000781,-0.3704017215601499
ACH-000782,-0.6423412162710593
ACH-000783,-0.4341805002671931
ACH-000784,-0.4318800355372775
ACH-000785,-0.5882528333244842
ACH-000787,-0.2839014348896611
ACH-000788,-0.4429768333525913
ACH-000791,-0.4213195476020988
ACH-000792,-0.2473503636564737
ACH-000794,-0.3426965210033991
ACH-000796,-0.3823479036352805
ACH-000798,-0.28396652702729425
ACH-000799,-0.20946069885707266
ACH-000800,-0.29691258643393714
ACH-000802,-0.4152654078492949
ACH-000804,-0.34087067008168376
ACH-000805,-0.3962588527560447
ACH-000809,-0.3923375019078029
ACH-000810,-0.3913474923277089
ACH-000811,-0.3667788985529855
ACH-000817,-0.4943815105889815
ACH-000819,-0.4717186846256738
ACH-000820,-0.0519979052123962
ACH-000821,-0.2082839266436096
ACH-000822,-0.4338692142639846
ACH-000823,-0.3685301557811631
ACH-000824,-0.4529298138322836
ACH-000827,-0.22767687105200604
ACH-000829,-0.399296310791128
ACH-000831,-0.2585507845412805
ACH-000832,-0.2584497083633357
ACH-000833,-0.3057605395144064
ACH-000834,-0.3682369523701271
ACH-000835,-0.31998902125840645
ACH-000836,-0.4196373510309774
ACH-000837,-0.3588558478238117
ACH-000838,-0.3144577149541661
ACH-000839,-0.32104851400171314
ACH-000840,-0.25406326171687355
ACH-000841,-0.3365476190742208
ACH-000843,-0.3630325915867883
ACH-000846,-0.3732084869092333
ACH-000847,-0.5118265732354133
ACH-000848,-0.37301115350819297
ACH-000849,-0.2259372977077341
ACH-000851,-0.3098475931050721
ACH-000855,-0.2355886861097896
ACH-000856,-0.33165750599925065
ACH-000858,-0.3791439121936857
ACH-000859,-0.4554127587641347
ACH-000861,-0.3282607252144585
ACH-000862,-0.3716128636664492
ACH-000865,-0.3546848968292411
ACH-000866,-0.4076431701239255
ACH-000867,-0.31962929063170925
ACH-000869,-0.5847684716376395
ACH-000872,-0.3556910589942457
ACH-000873,-0.2839475217972469
ACH-000876,-0.3678145490191624
ACH-000878,-0.7741370903782766
ACH-000880,-0.24738736374889886
ACH-000881,-0.3794185662218062
ACH-000882,-0.31697799979659097
ACH-000884,-0.28680847064363696
ACH-000885,-0.4240280915487232
ACH-000887,-0.2968745465007107
ACH-000889,-0.5862237168558974
ACH-000896,-0.3269224853295507
ACH-000898,-0.5006345752903613
ACH-000900,-0.21201642843801893
ACH-000901,-0.3569659045151057
ACH-000905,-0.4462305467951169
ACH-000906,-0.329148054658882
ACH-000907,-0.2989420792150214
ACH-000910,-0.4628787676651531
ACH-000911,-0.31921255199292586
ACH-000912,-0.38723685444835904
ACH-000913,-0.38487537543681855
ACH-000915,-0.3063025502770467
ACH-000916,-0.525343465434456
ACH-000917,-0.2219952023300404
ACH-000920,-0.3043797845688533
ACH-000921,-0.4830250268170537
ACH-000924,-0.4463046537132821
ACH-000926,-0.3171386891680706
ACH-000928,-0.3075917054843417
ACH-000929,-0.5439891522863398
ACH-000932,-0.3070146693501681
ACH-000935,-0.2731749335278294
ACH-000936,-0.31655884581755256
ACH-000937,-0.3850019692068228
ACH-000938,-0.5987419542785192
ACH-000939,-0.2848249534061235
ACH-000941,-0.29885741890080664
ACH-000943,-0.2363057920474962
ACH-000946,-0.3718710742604467
ACH-000947,-0.4537711907141564
ACH-000948,-0.4236065353995099
ACH-000950,-0.495513064111961
ACH-000953,-0.6364740479010593
ACH-000954,-0.0472867576054597
ACH-000957,-0.22501666273508664
ACH-000958,-0.3738864208925016
ACH-000960,-0.3387825596072945
ACH-000963,-0.23670832352486465
ACH-000968,-0.2296495333234425
ACH-000969,-0.2468333998898545
ACH-000972,-0.5199500062361654
ACH-000973,-0.3672177919797307
ACH-000974,-0.35082884124054203
ACH-000978,-0.4742391957348478
ACH-000984,-0.3857844095185773
ACH-000986,-0.4314853236466897
ACH-000988,-0.3018546426961394
ACH-000993,-0.2278186391293567
ACH-000994,-0.2527097378249311
ACH-000996,-0.2979271489692991
ACH-001001,-0.5814694241500871
ACH-001020,-0.3468802776969465
ACH-001028,-0.3817238544675757
ACH-001031,-0.4610008949334458
ACH-001038,-0.39424044361492616
ACH-001048,-0.2681926983343372
ACH-001050,-0.2766211671412525
ACH-001053,-0.3855278853945642
ACH-001054,-0.3806311403066943
ACH-001061,-0.3282353386198993
ACH-001067,-0.4541035389069642
ACH-001075,-0.5084855874188842
ACH-001096,-0.5071901645716974
ACH-001111,-0.16267583673446726
ACH-001119,-0.2458099319860427
ACH-001128,-0.2534659493023325
ACH-001134,-0.3936225834105888
ACH-001151,-0.4187450308737583
ACH-001163,-0.4372792212382132
ACH-001164,-0.6390235736723872
ACH-001183,-0.3406963433129229
ACH-001192,-0.22024647274946635
ACH-001193,-0.3738609158071449
ACH-001196,-0.17024720641261412
ACH-001197,-0.3739743179796564
ACH-001205,-0.4750404120659342
ACH-001211,-0.3303698750550564
ACH-001212,-0.6427358894104166
ACH-001228,-0.250528010493465
ACH-001232,-0.2710921714453743
ACH-001239,-0.3515840954871892
ACH-001270,-0.3071564731679263
ACH-001274,-0.37907001990503336
ACH-001275,-0.4437925859736543
ACH-001277,-0.4895667124174821
ACH-001278,-0.4662116134542073
ACH-001280,-0.4621774407617738
ACH-001283,-0.3215955754409767
ACH-001289,-0.3763998736854332
ACH-001300,-0.5154512092173499
ACH-001301,-0.3611334179184632
ACH-001302,-0.4545887906686104
ACH-001306,-0.464434678854609
ACH-001318,-0.31964585802466944
ACH-001322,-0.4302940773988458
ACH-001328,-0.2325654370249178
ACH-001332,-0.3156956275095337
ACH-001336,-0.43248828264016304
ACH-001346,-0.13927496873209255
ACH-001353,-0.4173081750472346
ACH-001354,-0.4826156229908552
ACH-001367,-0.16509961930394548
ACH-001368,-0.3837023236925696
ACH-001374,-0.24664094194992275
ACH-001377,-0.4378595661634269
ACH-001380,-0.3302944399421793
ACH-001391,-0.3312308601472148
ACH-001408,-0.4573870972701044
ACH-001430,-0.4880656913501714
ACH-001431,-0.5410578572067666
ACH-001450,-0.25798587784138444
ACH-001496,-0.2835290135749688
ACH-001500,-0.5296973742815929
ACH-001523,-0.3059496373396952
ACH-001532,-0.4111869740332874
ACH-001550,-0.4808125441853234
ACH-001552,-0.4532328828139184
ACH-001554,-0.3510790830886141
ACH-001654,-0.4163723463276901
ACH-001735,-0.5715720901938466
ACH-001736,-0.3616789012248669
ACH-001737,-0.3037460884398687
ACH-001740,-0.3641130953611124
ACH-001745,-0.4432609042646774
ACH-001765,-0.3707775649132345
