,GTSF1L (149699)
ACH-000004,0.05795779375319227
ACH-000005,-0.01842763338011773
ACH-000007,0.0341188124734464
ACH-000009,0.06814637779650913
ACH-000011,0.1057088119721305
ACH-000012,0.15041507203352544
ACH-000013,0.2818642567155462
ACH-000014,0.25503203679408354
ACH-000015,0.12659786820006436
ACH-000017,0.062459657605183225
ACH-000018,0.1262601072579892
ACH-000019,0.04520899091247268
ACH-000021,0.2503439360431949
ACH-000022,0.25420715385148074
ACH-000025,0.2259173108526054
ACH-000028,0.16984211666690716
ACH-000030,0.03806031192450126
ACH-000035,0.15305986763045634
ACH-000036,0.09779458595730638
ACH-000037,0.1067534078932732
ACH-000039,0.18919907858226945
ACH-000040,0.155767150212781
ACH-000041,0.18384095841651907
ACH-000042,0.05298756060605611
ACH-000045,0.20837732792248648
ACH-000047,0.2432539143996308
ACH-000052,-0.052086948333598115
ACH-000053,0.17742382121671418
ACH-000054,0.12834992710440835
ACH-000055,0.11851075673450732
ACH-000060,0.1156227584951034
ACH-000067,0.18386219299065595
ACH-000070,0.20292753661594296
ACH-000075,-0.07187225894283562
ACH-000078,0.26040886952690384
ACH-000082,0.025893769590369837
ACH-000085,0.07458677240552072
ACH-000086,0.1841787140205091
ACH-000087,0.262124074058081
ACH-000092,0.11971655907563156
ACH-000095,0.039557378805583514
ACH-000097,0.14640266745635508
ACH-000098,0.22522593493392096
ACH-000099,0.15088393662442187
ACH-000108,0.20218239744781968
ACH-000113,0.2269388721369727
ACH-000116,0.20919841602768507
ACH-000118,0.12170104659922433
ACH-000120,0.05874890338977552
ACH-000123,0.1158722281153248
ACH-000127,0.14647473062763805
ACH-000128,0.029223910993062208
ACH-000132,0.24161290281293674
ACH-000133,0.04504943256397487
ACH-000137,0.2034672715975318
ACH-000138,0.18098569952495125
ACH-000142,0.1933828754755728
ACH-000143,0.12247698750401485
ACH-000146,0.1814320946326745
ACH-000148,0.24203286847792416
ACH-000150,0.17529307902785954
ACH-000152,0.07494553403929555
ACH-000153,0.08886952219516521
ACH-000159,0.2436012676261921
ACH-000160,0.12489210688558985
ACH-000163,0.12202071392006117
ACH-000167,0.4499937028653525
ACH-000168,-0.06112424400268489
ACH-000169,0.1167842987756412
ACH-000178,0.1713107542245021
ACH-000183,0.12577078468880076
ACH-000188,0.15658097098018847
ACH-000189,0.3061361245447186
ACH-000190,-0.016673858222278785
ACH-000198,0.18501354460192412
ACH-000203,0.11674427710707985
ACH-000204,-0.00848385024474167
ACH-000206,0.11212513736531704
ACH-000207,0.16726174248682035
ACH-000208,-0.06286398889695317
ACH-000210,0.02762301891400736
ACH-000211,0.13910620061499254
ACH-000215,0.2031792985790408
ACH-000221,0.2458985524718657
ACH-000222,0.1523875290923685
ACH-000223,0.15076490341532314
ACH-000226,0.15084589499772294
ACH-000227,0.22595749347294056
ACH-000228,0.12639098672830645
ACH-000231,0.075165510913916
ACH-000232,0.18347092103201584
ACH-000233,0.20804698986529396
ACH-000234,0.08458808511517171
ACH-000235,0.17458524027931555
ACH-000237,0.16272454324375446
ACH-000238,0.19822756018528084
ACH-000242,0.23030627169678866
ACH-000243,0.14912334329541233
ACH-000244,0.1972393551389345
ACH-000246,0.10415399616485947
ACH-000248,0.13428399461691068
ACH-000250,0.16780797370264128
ACH-000251,0.16038181466117846
ACH-000252,0.12763140686184535
ACH-000253,0.1282436171679648
ACH-000255,0.14380676362686395
ACH-000256,0.2599849158329783
ACH-000257,0.11645482741231092
ACH-000258,0.2053710592410097
ACH-000259,0.2293791957331528
ACH-000260,0.1569556043338426
ACH-000261,0.08210002611818684
ACH-000262,0.114914184474382
ACH-000263,0.2378468382065912
ACH-000264,0.061453055412144214
ACH-000265,0.16698998403808696
ACH-000266,0.13786372289788132
ACH-000272,0.10185492596015676
ACH-000274,0.12486122107561727
ACH-000277,-0.0069896302641453715
ACH-000278,0.186519880918238
ACH-000279,0.2330226681144454
ACH-000280,0.11196777109493236
ACH-000281,0.1062382603030044
ACH-000288,0.2259634153117068
ACH-000291,0.1808620917503936
ACH-000293,0.09719486199348053
ACH-000294,0.07087007586448943
ACH-000295,0.18498115034911172
ACH-000296,-0.12426310700843575
ACH-000302,0.1412825028715347
ACH-000304,0.20019068043077026
ACH-000307,0.20037590138126615
ACH-000308,0.14373170185405493
ACH-000310,0.1297334764990662
ACH-000311,0.23475411247923444
ACH-000312,0.1937317407450513
ACH-000315,-0.13446142884299156
ACH-000316,0.188662457256182
ACH-000317,0.060656370286768624
ACH-000318,0.06234873908964315
ACH-000319,0.19665028631201287
ACH-000320,0.2042865373115854
ACH-000322,0.1191774564284049
ACH-000323,0.2559360014329632
ACH-000324,0.1080597972062751
ACH-000329,0.2310907365728748
ACH-000330,0.21214593121559608
ACH-000331,0.08259995395332333
ACH-000332,0.049524970246568455
ACH-000334,0.2293491693272958
ACH-000335,-0.037067832656653504
ACH-000336,-0.047843087774001716
ACH-000337,0.25931268626405823
ACH-000338,0.32894415384247216
ACH-000339,0.19154150639877496
ACH-000341,0.3754748772950269
ACH-000348,0.20312509438546575
ACH-000350,-0.08618436398827732
ACH-000352,0.14449179098568507
ACH-000356,0.222756614951238
ACH-000361,0.33753011731220706
ACH-000362,0.08228091046271759
ACH-000363,0.09267878559031273
ACH-000364,0.19399942844352036
ACH-000365,0.1388769212381439
ACH-000366,0.15736803185899706
ACH-000368,0.3531091095647015
ACH-000374,0.27268624177687983
ACH-000375,0.29964596835886703
ACH-000376,0.1975865906157062
ACH-000381,0.007813982475146261
ACH-000383,0.1776842316167959
ACH-000387,0.07360371979930865
ACH-000389,0.219929562978157
ACH-000390,0.12769664061640318
ACH-000393,0.189958185076928
ACH-000395,-0.05259834121985228
ACH-000396,0.03280482241631565
ACH-000397,0.19454883593958314
ACH-000401,0.07079489417606356
ACH-000402,-0.07269514097038494
ACH-000403,0.023885516116177827
ACH-000404,0.18015187618364606
ACH-000406,0.14552215909744548
ACH-000407,0.10723872904213563
ACH-000408,0.20746311789536465
ACH-000410,0.14263718971027414
ACH-000411,0.11279830389368035
ACH-000414,0.2435153231992027
ACH-000415,0.20886291484080888
ACH-000416,0.2261457082134517
ACH-000420,0.19148676015078936
ACH-000421,0.0021579782621516585
ACH-000424,0.1306681676476317
ACH-000425,0.12229393472227597
ACH-000426,0.15119223604667092
ACH-000427,0.2886569872114496
ACH-000433,-0.04453520749741309
ACH-000435,-0.15033716358929358
ACH-000436,0.12735197038151055
ACH-000444,0.0876796830571926
ACH-000445,-0.019685571408392468
ACH-000448,0.2082428652296572
ACH-000450,-0.025180610595987
ACH-000452,0.17916585355741113
ACH-000454,0.225990863225884
ACH-000458,0.11880417745148557
ACH-000459,-0.03442994630405418
ACH-000460,0.07998527694309512
ACH-000461,0.2306382930291845
ACH-000463,0.19090561240159476
ACH-000464,0.15741536552476992
ACH-000466,0.22285325368293207
ACH-000467,0.20175125999396595
ACH-000468,0.1618389667777731
ACH-000469,0.1523955292643938
ACH-000470,0.34630071207447305
ACH-000471,0.08377538650853343
ACH-000472,0.08944701710605754
ACH-000473,0.01979641451290241
ACH-000475,0.1740798096858288
ACH-000476,0.07289904243009895
ACH-000477,0.2300165238606064
ACH-000479,0.14592848338203854
ACH-000480,0.21629542607801505
ACH-000481,0.1918503149814736
ACH-000483,0.17437512942122468
ACH-000484,0.14722593548752272
ACH-000485,0.19763732215774846
ACH-000486,0.12786970597301311
ACH-000487,0.10866061730906666
ACH-000488,0.19401832133032054
ACH-000490,0.12017620595312517
ACH-000491,0.19222060915731187
ACH-000495,0.07917613377422612
ACH-000496,0.18778938764962025
ACH-000499,0.2841807717047843
ACH-000500,0.3298679465451613
ACH-000502,0.2171931912046758
ACH-000503,0.10035450049446984
ACH-000505,0.22397737150773728
ACH-000507,0.11653016606417392
ACH-000510,0.0932710598353924
ACH-000511,0.2157211280911663
ACH-000512,0.1664964392888724
ACH-000516,0.1010294551662164
ACH-000517,0.11052646699559893
ACH-000518,0.28328895636963425
ACH-000520,0.3181971777715797
ACH-000521,0.057788785497999665
ACH-000522,0.21802869096148145
ACH-000524,0.09622819344248418
ACH-000527,0.09716918926094102
ACH-000528,0.1528565999483657
ACH-000537,0.14719943928623466
ACH-000541,0.2261179437091599
ACH-000542,0.1378346306837635
ACH-000544,0.02688453454065735
ACH-000545,0.22403267572819635
ACH-000547,0.009388518460793563
ACH-000548,0.19063701244372516
ACH-000549,0.11734724584864202
ACH-000550,0.2456452532674998
ACH-000552,0.3320980641220463
ACH-000556,0.06109648891580445
ACH-000557,-0.01851294244603856
ACH-000569,0.12440010415511275
ACH-000570,0.16419158831972025
ACH-000571,0.16774853828208075
ACH-000573,0.09199274006872944
ACH-000576,0.2223283614444546
ACH-000579,0.2999653596972168
ACH-000580,0.12356800592747495
ACH-000584,0.17816743730983353
ACH-000585,0.25180241005934445
ACH-000588,0.07701637492171405
ACH-000589,0.049840057212199126
ACH-000591,0.109086008723709
ACH-000593,0.20193880458246224
ACH-000600,0.046534229621603064
ACH-000601,0.12244955499133882
ACH-000605,-0.0727601782496896
ACH-000606,0.17540911231354053
ACH-000608,0.1396345503416827
ACH-000614,0.033049482218686144
ACH-000616,0.22867726105385455
ACH-000618,0.14761502437163262
ACH-000619,0.21644087553993255
ACH-000620,0.13440233184144998
ACH-000621,0.1705862836874473
ACH-000622,0.07589782959142613
ACH-000623,0.18366093454742136
ACH-000624,0.07041284609367532
ACH-000627,0.10451579858973101
ACH-000630,0.30032118245861256
ACH-000631,0.1365218751178355
ACH-000632,0.09181608027529946
ACH-000633,0.07417608211786292
ACH-000637,0.27746857329049524
ACH-000638,0.1440228560973797
ACH-000646,0.13740328099792634
ACH-000647,0.18376771876695844
ACH-000648,0.2087243065127616
ACH-000649,0.17361345258556313
ACH-000651,0.1728715076496478
ACH-000652,0.16806386564793294
ACH-000653,0.2196772212562081
ACH-000657,0.1366409001062831
ACH-000658,0.028840173025072927
ACH-000661,-0.011807191172984526
ACH-000662,0.06430225138305075
ACH-000663,0.06337389337056155
ACH-000665,0.08447872859080423
ACH-000671,0.05196203363707512
ACH-000672,0.1028129233931752
ACH-000673,0.15578219799225734
ACH-000676,0.26496187544628064
ACH-000677,0.06498608532861813
ACH-000681,0.16899787399056185
ACH-000683,0.14942480597262212
ACH-000684,0.2037474777766153
ACH-000688,0.18051060526430604
ACH-000693,0.16757403220037187
ACH-000694,0.15380816887514562
ACH-000695,0.16834279422704398
ACH-000696,0.1938314481480855
ACH-000697,0.1459829416264816
ACH-000699,0.16835321651265386
ACH-000701,0.13830248780067586
ACH-000706,0.24678876499160804
ACH-000711,0.13842196467700166
ACH-000713,0.03885813955392225
ACH-000714,-0.0777593828118844
ACH-000718,0.11090301123843818
ACH-000720,0.10693134925740218
ACH-000721,-0.10367283282840004
ACH-000724,0.12392591703560785
ACH-000725,0.24505028465452625
ACH-000732,0.1993606015425293
ACH-000734,0.2734539656619861
ACH-000735,0.20344987445036813
ACH-000736,0.25658108657731643
ACH-000738,0.11596184083380084
ACH-000746,0.12731342868567266
ACH-000747,0.23471130430668824
ACH-000748,-0.017636629869589953
ACH-000753,0.17062686914801267
ACH-000756,0.2958445540441892
ACH-000757,0.08590096360836301
ACH-000758,0.04211330772329306
ACH-000760,0.09491980727098397
ACH-000762,0.04562532604309131
ACH-000763,0.10878787825302806
ACH-000764,0.29987561342106106
ACH-000765,0.32365596448931705
ACH-000766,0.005923780471892857
ACH-000767,0.10081466113978048
ACH-000768,0.16534875004622132
ACH-000769,0.11316970474551458
ACH-000770,0.025476178045960203
ACH-000771,0.15011828634650773
ACH-000773,-0.032427613471013327
ACH-000776,0.14329109198311796
ACH-000777,0.1656694615884506
ACH-000778,0.1760718264456446
ACH-000781,0.0946560214953948
ACH-000782,0.2380298166792032
ACH-000783,0.17451445271810034
ACH-000784,0.16830422022283878
ACH-000785,0.2306401526150434
ACH-000787,0.07495096542243852
ACH-000788,0.1804601745188919
ACH-000791,0.14965446666112334
ACH-000792,0.1218396416456308
ACH-000794,0.22101925148030427
ACH-000796,0.037748600778494235
ACH-000798,0.09688539258547416
ACH-000799,0.07154820330717565
ACH-000800,0.3037237473951774
ACH-000802,0.15201092468627028
ACH-000804,0.2452146101328951
ACH-000805,0.12958007841859714
ACH-000809,0.27297989892105445
ACH-000810,0.3475914756599129
ACH-000811,0.10043950785711266
ACH-000817,0.43971814546785226
ACH-000819,0.0541402862836104
ACH-000820,-0.07131003832378734
ACH-000821,0.09601230773446068
ACH-000822,0.08267997481785155
ACH-000823,0.12815704630622654
ACH-000824,0.1347258614525397
ACH-000827,0.155800357617007
ACH-000829,-0.008701873045396095
ACH-000831,0.16551808606173787
ACH-000832,0.28834012475009996
ACH-000833,0.12178028508955363
ACH-000834,0.15562574608708407
ACH-000835,0.16360830183799316
