,SPIB (6689)
ACH-000004,0.13248076089511748
ACH-000005,0.23979892232417505
ACH-000007,0.1059898608567915
ACH-000009,0.02051857311429506
ACH-000011,0.14504172315970473
ACH-000012,0.13958538843276908
ACH-000013,-0.13830985064034584
ACH-000014,0.27697723062166923
ACH-000015,-0.052966393171766296
ACH-000017,0.15383891237978473
ACH-000018,0.06913239709430741
ACH-000019,-0.009157021666816006
ACH-000021,0.07931930001610835
ACH-000022,0.15960381890973885
ACH-000025,0.12909857937939176
ACH-000028,-0.0411784550741399
ACH-000030,-0.004214114139642932
ACH-000035,0.03836046923914283
ACH-000036,0.3212166039649488
ACH-000037,0.07010640220170254
ACH-000039,0.1239033257333456
ACH-000040,0.16518590549014914
ACH-000041,0.07996784511223876
ACH-000042,0.07205389062640828
ACH-000045,0.056424371232453814
ACH-000047,0.09157389941446577
ACH-000052,0.05574756103396723
ACH-000053,0.148323833689339
ACH-000054,0.12156334150725324
ACH-000055,0.1124250388050362
ACH-000060,0.19286328019611976
ACH-000067,0.1425921135983573
ACH-000070,-0.09551165906297016
ACH-000075,0.001697767148738923
ACH-000078,0.17892178192667016
ACH-000082,0.12579065458672764
ACH-000085,0.00021659993390304896
ACH-000086,-0.04715369311133555
ACH-000087,0.09914539596117293
ACH-000092,0.0016908366780648573
ACH-000095,0.03958159535109503
ACH-000097,0.0045033028954645045
ACH-000098,0.006760678878341353
ACH-000099,0.09788229668547008
ACH-000108,0.04516414908297637
ACH-000113,0.08575691729019994
ACH-000116,0.02630457363028714
ACH-000118,0.034422088437065713
ACH-000120,-0.08563337472382336
ACH-000123,0.03302724664045493
ACH-000127,0.038364819398584105
ACH-000128,0.18721918343368688
ACH-000132,0.18688260478495008
ACH-000133,0.01761997458187436
ACH-000137,0.0005388371328218671
ACH-000138,0.008515556370940322
ACH-000142,0.08783881336236056
ACH-000143,0.030075337005541027
ACH-000146,0.06750506628367164
ACH-000148,0.15644995646523613
ACH-000150,0.029095756333236463
ACH-000152,0.25601530506966513
ACH-000153,0.16218770388209475
ACH-000159,0.02098037902775636
ACH-000160,0.062335859899389084
ACH-000163,0.06773262612377448
ACH-000167,0.1526107859835189
ACH-000168,-0.04609504621156039
ACH-000169,-0.018432613762516658
ACH-000178,0.054593462632642455
ACH-000183,0.05736209125850486
ACH-000188,0.05330497492369974
ACH-000189,-0.02771119249654264
ACH-000190,0.021557966740157124
ACH-000198,0.021486851085225276
ACH-000203,0.08430249232351011
ACH-000204,0.15153076982776145
ACH-000206,0.09231001596090388
ACH-000207,0.0030710843864437034
ACH-000208,0.03955824254000775
ACH-000210,0.0967101724204393
ACH-000211,0.05416956206683949
ACH-000215,0.06797658010450792
ACH-000221,-0.08920926051451789
ACH-000222,-0.009655229919602071
ACH-000223,0.06384404145984253
ACH-000226,0.09047530986119916
ACH-000227,0.18678910619079447
ACH-000228,0.08288236322589115
ACH-000231,0.0931136539902257
ACH-000232,0.10723150339465104
ACH-000233,0.06719433129822347
ACH-000234,0.06704992416082838
ACH-000235,0.029224828151013637
ACH-000237,0.061520675874838275
ACH-000238,0.07838676360203184
ACH-000242,0.06897915663616548
ACH-000243,0.11215626935030387
ACH-000244,0.16887619696695394
ACH-000246,0.08899646810719228
ACH-000248,-0.006207670239218724
ACH-000250,0.02672092430707736
ACH-000251,-0.04742556829792514
ACH-000252,-0.10235077615582258
ACH-000253,-0.026772731325017875
ACH-000255,0.03949008618179884
ACH-000256,0.06928809187424152
ACH-000257,0.1691845423002868
ACH-000258,0.14848520987584066
ACH-000259,0.08365409102027077
ACH-000260,0.06103011921419552
ACH-000261,0.38174863582497137
ACH-000262,0.12516455734001616
ACH-000263,-0.06740695772308486
ACH-000264,0.03307907620992572
ACH-000265,0.057068238796487925
ACH-000266,0.07140482137600299
ACH-000272,0.11878294602497785
ACH-000274,0.12919427853030116
ACH-000277,0.11623887899492867
ACH-000278,0.10144210703665492
ACH-000279,0.09488905662045813
ACH-000280,0.04397470439071652
ACH-000281,0.05410999943310983
ACH-000288,0.169765536604711
ACH-000291,0.06341487509905276
ACH-000293,0.07945809159711957
ACH-000294,-0.008499194056399092
ACH-000295,-0.039016650744751816
ACH-000296,0.062174851919121366
ACH-000302,-0.19468281073323876
ACH-000304,-0.13020678056090434
ACH-000307,-0.061790290047669526
ACH-000308,0.09307601048268087
ACH-000310,0.0654946135070887
ACH-000311,-0.06157286449790445
ACH-000312,0.038072229651334215
ACH-000315,-0.09476046188011557
ACH-000316,0.2908256271368521
ACH-000317,0.15451350213489526
ACH-000318,0.05422793880708391
ACH-000319,0.0033159069410512725
ACH-000320,0.1316539689032476
ACH-000322,0.19464929137173045
ACH-000323,0.137127501263489
ACH-000324,0.03237943711283048
ACH-000329,0.04547241139260532
ACH-000330,0.053430909155160015
ACH-000331,0.2276864115411329
ACH-000332,0.04999301648396212
ACH-000334,0.002580625842870621
ACH-000335,0.19917625468028166
ACH-000336,0.2626101176903787
ACH-000337,-0.04084684218913297
ACH-000338,-0.106039840825301
ACH-000339,0.06820479686836113
ACH-000341,0.30392039491118245
ACH-000348,0.08390406883911969
ACH-000350,0.07943836424621346
ACH-000352,0.06335410728928112
ACH-000356,0.043991059792234964
ACH-000361,0.013716392951569845
ACH-000362,0.17233822936961274
ACH-000363,0.0867098230495656
ACH-000364,0.07582119323126417
ACH-000365,0.20720487842044624
ACH-000366,0.12876802292521422
ACH-000368,0.1331768921647183
ACH-000374,0.16224990625546756
ACH-000375,-0.00022939034715141221
ACH-000376,0.09069392919977608
ACH-000381,0.049358288864962165
ACH-000383,0.05180473082504227
ACH-000387,0.13913380588736135
ACH-000389,0.11423839089308788
ACH-000390,0.0061005629147088975
ACH-000393,0.10034211894161504
ACH-000395,-0.02148663148112667
ACH-000396,0.007623196487194036
ACH-000397,0.003144266950120975
ACH-000401,-0.12741885518183227
ACH-000402,0.1637453978067097
ACH-000403,0.05204311914406844
ACH-000404,0.0960046367859158
ACH-000406,0.09053724349140152
ACH-000407,0.13265250415808216
ACH-000408,-0.046434036227770766
ACH-000410,-0.06421972558695413
ACH-000411,0.1474766254930672
ACH-000414,0.07254977402875216
ACH-000415,0.20581159089722686
ACH-000416,0.1522133742021114
ACH-000420,0.017132865197514103
ACH-000421,0.08464670860886601
ACH-000424,0.12609412691731742
ACH-000425,-0.0010566536644762868
ACH-000426,0.07056795733376334
ACH-000427,0.05112983890541901
ACH-000433,0.1750660918324278
ACH-000435,-0.2279360789851197
ACH-000436,0.2652528196972128
ACH-000444,0.121136997650075
ACH-000445,-0.014190529823847732
ACH-000448,0.12723367491635149
ACH-000450,0.019244327525609447
ACH-000452,0.0947261659308369
ACH-000454,0.1325781076315314
ACH-000458,0.04880290038827882
ACH-000459,0.03327755992668538
ACH-000460,-0.009643818053377013
ACH-000461,0.11819249381439145
ACH-000463,0.016222061761700178
ACH-000464,0.2626801701189907
ACH-000466,0.12168558040039172
ACH-000467,0.06263464072081648
ACH-000468,0.24641096866852485
ACH-000469,0.1247190415379012
ACH-000470,-0.04275036303437275
ACH-000471,0.0003295035717084707
ACH-000472,-0.033595975428632435
ACH-000473,-0.1265428805975629
ACH-000475,0.0699536331494058
ACH-000476,0.1531415033494167
ACH-000477,-0.01261817138723593
ACH-000479,0.10002872816255996
ACH-000480,0.03089731501442593
ACH-000481,-0.004887089962828441
ACH-000483,-0.030434881047592312
ACH-000484,0.08277364714252372
ACH-000485,0.057960153979211664
ACH-000486,0.07268709739755991
ACH-000487,-0.03658615876060948
ACH-000488,0.07347212396960501
ACH-000490,0.16769706920278832
ACH-000491,0.11816702006217887
ACH-000495,0.10392389984449522
ACH-000496,-0.0036340745824566954
ACH-000499,0.06949773486253108
ACH-000500,0.3203183802153659
ACH-000502,0.08494829225218249
ACH-000503,-0.11832356894373128
ACH-000505,0.07776441893130942
ACH-000507,0.07402055693518014
ACH-000510,-0.07517678296433843
ACH-000511,0.02762657743342945
ACH-000512,-0.04541547189138728
ACH-000516,0.021197098999623583
ACH-000517,0.0684114963024779
ACH-000518,0.11111928933368057
ACH-000520,0.16695607926498887
ACH-000521,0.08920789928400794
ACH-000522,0.2364547955296652
ACH-000524,0.05400310637007162
ACH-000527,0.05963321052039905
ACH-000528,0.1011302107269114
ACH-000537,0.12376190926114927
ACH-000541,5.024014713642018e-05
ACH-000542,0.14212763821066582
ACH-000544,0.03049020925517685
ACH-000545,0.13811550373344667
ACH-000547,-0.06807806583868428
ACH-000548,0.06863539556373663
ACH-000549,0.2001093530964596
ACH-000550,0.1455638951096428
ACH-000552,-0.04031068157389404
ACH-000556,0.058354960101609725
ACH-000557,0.08618787070936584
ACH-000569,0.16278027539699766
ACH-000570,0.11358087022128448
ACH-000571,0.029496139071269575
ACH-000573,0.04128907413576086
ACH-000576,0.03254880289831652
ACH-000579,0.2776494064795722
ACH-000580,0.14702600492940984
ACH-000584,0.10317306217194827
ACH-000585,-0.0004505355784520293
ACH-000588,0.14113002860623566
ACH-000589,-0.08541720593280057
ACH-000591,0.23046474506235026
ACH-000593,0.1630501767448835
ACH-000600,0.1200151231212742
ACH-000601,0.023524015597657502
ACH-000605,0.06528380898160528
ACH-000606,0.1565135097512176
ACH-000608,0.013499628409447816
ACH-000614,0.0949167684258916
ACH-000616,0.0032175726451813915
ACH-000618,0.1278987066917213
ACH-000619,0.17617809864665754
ACH-000620,-0.09028154905866227
ACH-000621,0.01675119471809023
ACH-000622,0.09110152362972117
ACH-000623,0.0926615347496241
ACH-000624,0.031821104833622375
ACH-000627,0.05779548126825095
ACH-000630,0.15418265312781387
ACH-000631,0.15607310145969516
ACH-000632,0.10923902436129307
ACH-000633,0.07516634153860134
ACH-000637,-0.06769794341770942
ACH-000638,0.1402469967778886
ACH-000646,0.07063470784416022
ACH-000647,0.08046920969569357
ACH-000648,0.11305566129141367
ACH-000649,0.09492425331707964
ACH-000651,-0.006730270861853584
ACH-000652,0.14003985825368626
ACH-000653,0.01120359597231062
ACH-000657,0.13244728489704732
ACH-000658,-0.017744257361789553
ACH-000661,0.06937424861919789
ACH-000662,0.22915650924509906
ACH-000663,-0.002086039112769067
ACH-000665,0.0904902602874032
ACH-000671,0.1002285224059458
ACH-000672,0.1804352962958881
ACH-000673,0.04715002359779347
ACH-000676,-3.0271427040124517e-05
ACH-000677,0.030111241729928608
ACH-000681,-0.031458852078222896
ACH-000683,0.10611704586645973
ACH-000684,0.15007996397845738
ACH-000688,0.16071997494006535
ACH-000693,0.1118400618037334
ACH-000694,0.06468465101361424
ACH-000695,0.12280625167113104
ACH-000696,0.09826977031744397
ACH-000697,0.17042668084037044
ACH-000699,0.1210180200076552
ACH-000701,-0.028699422254611383
ACH-000706,0.09795649984628713
ACH-000711,0.08179983110506481
ACH-000713,0.11480708040761692
ACH-000714,0.24903960417692397
ACH-000718,0.10245985501024978
ACH-000720,0.07581908791480048
ACH-000721,0.042992822854777867
ACH-000724,0.1959091215334972
ACH-000725,-0.09585327229016344
ACH-000732,0.13500522972809648
ACH-000734,-0.08625952944378633
ACH-000735,0.04982207858413586
ACH-000736,-0.05659728533161545
ACH-000738,0.028188736268413467
ACH-000746,-0.018559977011246283
ACH-000747,0.11628054380959447
ACH-000748,0.08632574166520314
ACH-000753,0.20279696077862308
ACH-000756,0.10125803532544836
ACH-000757,-0.007310015343022162
ACH-000758,0.05417015252579202
ACH-000760,0.08205190317568968
ACH-000762,0.1044316431504072
ACH-000763,0.1338366820673592
ACH-000764,-0.2603696329165077
ACH-000765,0.1717717877075672
ACH-000766,0.09070192908823216
ACH-000767,0.1364905576599574
ACH-000768,-0.001998934535887849
ACH-000769,0.06450633213408337
ACH-000770,0.16023497731093272
ACH-000771,-0.018681266209969637
ACH-000773,0.13297296085331198
ACH-000776,-0.18450755065332952
ACH-000777,-0.04785137799242053
ACH-000778,0.1668939833477371
ACH-000781,0.02193927376989294
ACH-000782,-0.015486522237655719
ACH-000783,0.06856426932387423
ACH-000784,0.020938483150018325
ACH-000785,0.10110902988548444
ACH-000787,0.06500995845489829
ACH-000788,0.13387749092320547
ACH-000791,0.0590218907663388
ACH-000792,-0.004696441323571758
ACH-000794,0.12468775307477742
ACH-000796,0.08663935499480405
ACH-000798,0.15291413602159332
ACH-000799,0.13813507925833735
ACH-000800,0.17871517433341125
ACH-000802,0.017822159694548697
ACH-000804,0.06663025435077492
ACH-000805,-0.0008936187740021897
ACH-000809,0.008665242607044226
ACH-000810,0.23084247275419065
ACH-000811,0.1000387097634686
ACH-000817,0.07240197687912024
ACH-000819,0.047095311031623135
ACH-000820,0.02458951773013178
ACH-000821,0.045966418789891814
ACH-000822,-0.05395550665640212
ACH-000823,0.18777276748684127
ACH-000824,-0.10606936149170897
ACH-000827,0.15242732561444355
ACH-000829,0.04727143884939047
ACH-000831,0.029034572641850036
ACH-000832,0.11454657316112225
ACH-000833,0.11008097810909363
ACH-000834,0.07129039657959624
