,LRRN3 (54674)
ACH-000004,0.12722556921900693
ACH-000005,-0.004081662774560214
ACH-000007,0.04859048697301848
ACH-000009,-0.04983997972282805
ACH-000011,-0.0385804328597067
ACH-000012,0.042790462664716235
ACH-000013,0.048612287343162544
ACH-000014,-0.2451818539424524
ACH-000015,-0.03375528936236286
ACH-000017,-0.01681527533141423
ACH-000018,0.003033995216719812
ACH-000019,-0.199385864776534
ACH-000021,-0.31528215286437683
ACH-000022,-0.013734114747876149
ACH-000025,-0.08832200869642305
ACH-000028,-0.09552082913562564
ACH-000030,-0.003807244620680883
ACH-000035,-0.15871285316289396
ACH-000036,-0.014797338343260863
ACH-000037,-0.02897457688742528
ACH-000039,-0.07093632133740864
ACH-000040,-0.046814885044531684
ACH-000041,-0.1293440910811835
ACH-000042,-0.07396698877675513
ACH-000045,-0.0024478803366533787
ACH-000047,-0.08881227748291398
ACH-000052,-0.0034917518468397264
ACH-000053,-0.0554860661851317
ACH-000054,-0.08895578109460622
ACH-000055,-0.014311413555527603
ACH-000060,-0.08914329974177287
ACH-000067,-0.2327098157831609
ACH-000070,-0.06143224391528036
ACH-000075,-0.035488270813206164
ACH-000078,-0.15582832139685052
ACH-000082,-0.08517538832315864
ACH-000085,-0.042085578116360566
ACH-000086,0.1466386453347623
ACH-000087,-0.05435354761924263
ACH-000092,0.013407218496794
ACH-000095,-0.09261069288507552
ACH-000097,-0.04960180213144515
ACH-000098,-0.025895138573831508
ACH-000099,-0.1810449065244454
ACH-000108,-0.010175716625072044
ACH-000113,-0.033222622936991006
ACH-000116,-0.07785276421315611
ACH-000118,-0.046956057088096866
ACH-000120,-0.09404899995296123
ACH-000123,-0.06893518092800739
ACH-000127,-0.12063585425366832
ACH-000128,-0.037358705439514715
ACH-000132,0.08984266209342595
ACH-000133,-0.14655955728390566
ACH-000137,-0.07495212102277353
ACH-000138,-0.06903964258068164
ACH-000142,-0.006857006337181097
ACH-000143,-0.13757267180523625
ACH-000146,-0.08493494118667956
ACH-000148,-0.08836587541019833
ACH-000150,0.09597791454499008
ACH-000152,-0.0772137220950041
ACH-000153,0.15827633634987234
ACH-000159,-0.0299171318830268
ACH-000160,0.07062041670461983
ACH-000163,-0.11796433874796362
ACH-000167,-0.39054879554637134
ACH-000168,-0.020399663311735813
ACH-000169,0.06335215939951812
ACH-000178,-0.03178615329023017
ACH-000183,-0.060485353173021325
ACH-000188,-0.014516016297862956
ACH-000189,-0.03411020200144793
ACH-000190,-0.05654937172881435
ACH-000198,-0.038610901552561534
ACH-000203,-0.40984716370892893
ACH-000204,-0.3079418905027229
ACH-000206,0.2188056146424719
ACH-000207,-0.059816305576725674
ACH-000208,0.2722474223309613
ACH-000210,-0.05626837188947727
ACH-000211,-0.0370107363648536
ACH-000215,-0.13719394385132586
ACH-000221,-0.1063399515562712
ACH-000222,0.03143396325539187
ACH-000223,-0.10286032870996224
ACH-000226,0.039024472186423256
ACH-000227,-0.05336500154211933
ACH-000228,0.007847805027104452
ACH-000231,0.009323171214593284
ACH-000232,-0.008709226416911877
ACH-000233,-0.02809467716898791
ACH-000234,-0.06796132278188956
ACH-000235,-0.08172223103564888
ACH-000237,-0.06843588635825555
ACH-000238,0.08726394049825649
ACH-000242,0.08633901237795567
ACH-000243,-0.19166765051455686
ACH-000244,-0.15773200370556215
ACH-000246,-0.03469076093660176
ACH-000248,-0.04358716135604394
ACH-000250,-0.07169023366045339
ACH-000251,0.012302922410442145
ACH-000252,-0.32019537857820995
ACH-000253,-0.061879670941524065
ACH-000255,0.1054424267831754
ACH-000256,-0.11153791564208114
ACH-000257,-0.156463110950537
ACH-000258,-0.04232159409328085
ACH-000259,-0.1016001974987646
ACH-000260,0.0016575047953404625
ACH-000261,-0.0011600001089396767
ACH-000262,-0.010803100741635594
ACH-000263,-0.0852784736206286
ACH-000264,0.0581600248646895
ACH-000265,-0.026198855498725426
ACH-000266,-0.12931117841324086
ACH-000272,-0.0644156425715014
ACH-000274,0.0061612529806503395
ACH-000277,-0.005914505360078543
ACH-000278,-0.08250642693242033
ACH-000279,-0.1230195105871532
ACH-000280,0.05026061169128207
ACH-000281,0.11662431654608307
ACH-000288,-0.020851441347766814
ACH-000291,-0.12095928864913273
ACH-000293,-0.11745631698539907
ACH-000294,-0.011997134361343585
ACH-000295,0.11965078612653425
ACH-000296,-0.042454000576071
ACH-000302,-0.04031094990766779
ACH-000304,-0.14509623217584555
ACH-000307,-0.12646260799872555
ACH-000308,-0.10885307937330632
ACH-000310,0.006172053395053184
ACH-000311,-0.04133769427083412
ACH-000312,0.010899737527099641
ACH-000315,0.1367439578434848
ACH-000316,0.008551425990469652
ACH-000317,0.13447967941678912
ACH-000318,-0.053312514550709116
ACH-000319,-0.08698599609608232
ACH-000320,-0.2163546090191354
ACH-000322,-0.13033505801209416
ACH-000323,-0.07373083133950001
ACH-000324,-0.10953586064633944
ACH-000329,0.004417864142821985
ACH-000330,-0.15391898165000278
ACH-000331,0.00796141657909588
ACH-000332,-0.02710299200744464
ACH-000334,0.09098086055044027
ACH-000335,-0.04847185987775525
ACH-000336,0.06773208385973904
ACH-000337,0.0028270211701748853
ACH-000338,-0.1281132747618835
ACH-000339,-0.12183293429346224
ACH-000341,-0.044534742218821866
ACH-000348,0.00599817910105681
ACH-000350,-0.034291159821773345
ACH-000352,-0.03198757934895352
ACH-000356,-0.2380142028384351
ACH-000361,-0.16445906670268426
ACH-000362,-0.05236949569645959
ACH-000363,0.020305378599746463
ACH-000364,0.020319924492893892
ACH-000365,0.02937476989763085
ACH-000366,-0.014459597903584316
ACH-000368,-0.018091825683746548
ACH-000374,-0.01894720157919006
ACH-000375,0.10383124587194742
ACH-000376,0.012779802859254615
ACH-000381,-0.14376599379538088
ACH-000383,-0.1302241867791125
ACH-000387,-0.014256048958496685
ACH-000389,-0.11095582329310888
ACH-000390,-0.16068264878407554
ACH-000393,-0.048619254968048524
ACH-000395,0.12251203206493295
ACH-000396,0.0784794705774009
ACH-000397,-0.09065444564904514
ACH-000401,-0.12539154498893834
ACH-000402,0.08719583171938608
ACH-000403,-0.046793781103831984
ACH-000404,-0.12014969343662565
ACH-000406,-0.02423592245768484
ACH-000407,-0.18104040577273506
ACH-000408,0.08383076208128443
ACH-000410,0.050538429195764525
ACH-000411,-0.1759769341299931
ACH-000414,-0.10761048501378297
ACH-000415,-0.06952894892755214
ACH-000416,-0.08080035878088662
ACH-000420,-0.03851199523861234
ACH-000421,0.09352577345797647
ACH-000424,-0.06407346742213736
ACH-000425,-0.11451094016641253
ACH-000426,-0.08860084626241077
ACH-000427,0.0944173055627838
ACH-000433,0.06107478998225688
ACH-000435,-0.1812067339891652
ACH-000436,-0.09788413258662576
ACH-000444,-0.029913511908730445
ACH-000445,-0.0694557625645537
ACH-000448,-0.01124798520046252
ACH-000450,-0.22232495354680915
ACH-000452,-0.06251751716603791
ACH-000454,-0.012800290165093934
ACH-000458,-0.0017449455289176494
ACH-000459,-0.01777065287013549
ACH-000460,0.03781074561356584
ACH-000461,-0.06195158049016291
ACH-000463,-0.10516878962558082
ACH-000464,-0.09059149357082397
ACH-000466,-0.05926674679367942
ACH-000467,0.034579779879248734
ACH-000468,0.008552695796070665
ACH-000469,-0.05098731680685101
ACH-000470,-0.04680618176194894
ACH-000471,-0.08427281305915618
ACH-000472,-0.052393455498962654
ACH-000473,-0.07370844571108552
ACH-000475,-0.08065184220910722
ACH-000476,0.026630573344048596
ACH-000477,-0.12117487975701602
ACH-000479,-0.1598785688576846
ACH-000480,-0.08690123488481802
ACH-000481,-0.010569016064039243
ACH-000483,0.03980426438549412
ACH-000484,-0.07257472291795805
ACH-000485,-0.05137044127880767
ACH-000486,-0.09380919732010476
ACH-000487,-0.07626590727093795
ACH-000488,-0.028292227643756895
ACH-000490,-0.11231236676499592
ACH-000491,-0.034722703976643614
ACH-000495,-0.14265106416829282
ACH-000496,-0.036325445625810464
ACH-000499,0.2237593628445516
ACH-000500,-0.4884652829758597
ACH-000502,-0.060071060173158025
ACH-000503,0.10293819745432953
ACH-000505,-0.09488597621478984
ACH-000507,-0.04537731240464942
ACH-000510,-0.0721397927350344
ACH-000511,-0.02296659938502053
ACH-000512,0.059491114796670665
ACH-000516,-0.12121112220699068
ACH-000517,0.0443794566353472
ACH-000518,-0.053137945603822866
ACH-000520,-0.06967018418924792
ACH-000521,-0.15806218708532258
ACH-000522,0.014982439396280932
ACH-000524,-0.06950680722312921
ACH-000527,-0.038779332959802085
ACH-000528,-0.0151539474953965
ACH-000537,-0.022439272887763824
ACH-000541,-0.0515690063403222
ACH-000542,-0.1213688479052317
ACH-000544,-0.14810144481657134
ACH-000545,-0.1424237469425864
ACH-000547,-0.038843919997935385
ACH-000548,-0.06912529351638466
ACH-000549,0.04684149449145483
ACH-000550,-0.09881069022395972
ACH-000552,0.0061268328857438225
ACH-000556,-0.0020012524555254197
ACH-000557,0.04717235361793466
ACH-000569,0.17683089585117245
ACH-000570,-0.038074671989924605
ACH-000571,-0.032511392759849975
ACH-000573,-0.1846099321778073
ACH-000576,-0.04451149435469276
