,PRKACB (5567)
ACH-000004,0.15811843389871869
ACH-000005,0.2856766156113893
ACH-000007,-0.2563278124902618
ACH-000009,0.02446788623765517
ACH-000011,0.06260670755858129
ACH-000012,0.0806006578038557
ACH-000013,0.0838101155960651
ACH-000014,0.11070796666170736
ACH-000015,0.06319535857807994
ACH-000017,-0.008424913491411001
ACH-000018,0.10575404197037563
ACH-000019,0.06834335765422785
ACH-000021,0.03118982983051408
ACH-000022,0.08142251849588941
ACH-000025,0.05903552797782712
ACH-000028,0.03352131900826229
ACH-000030,-0.019632321919723576
ACH-000035,-0.013892065120738649
ACH-000036,0.09356947804984164
ACH-000037,0.04221001499832469
ACH-000039,0.043080302544482786
ACH-000040,-0.03106672884998065
ACH-000041,0.092448539176194
ACH-000042,0.10041345577794844
ACH-000045,0.07510271645795709
ACH-000047,0.08307102911408197
ACH-000052,-0.3315016083177653
ACH-000053,-0.022352750984427558
ACH-000054,0.03468694911730243
ACH-000055,0.008754767005829476
ACH-000060,-0.0970333048662591
ACH-000067,-0.1891129392169194
ACH-000070,-0.14114055374036488
ACH-000075,-0.15967259689638535
ACH-000078,-0.0470354036517292
ACH-000082,0.09151184741788608
ACH-000085,-0.19215694158566185
ACH-000086,0.0037376742968197353
ACH-000087,0.11429668097250245
ACH-000092,0.0451471793317325
ACH-000095,0.0023279952181221746
ACH-000097,0.05717685264172063
ACH-000098,-0.06745301136176837
ACH-000099,0.09579048748098004
ACH-000108,-0.024999356576734424
ACH-000113,0.022442639745981898
ACH-000116,0.035398870400748975
ACH-000118,0.03509737068565645
ACH-000120,0.05361382623387815
ACH-000123,-0.16287951761134928
ACH-000127,0.04152425742775537
ACH-000128,0.06718834880880868
ACH-000132,0.012233048210360493
ACH-000133,-0.02722371428911209
ACH-000137,0.03810570342049693
ACH-000138,0.03264917963951318
ACH-000142,-0.06564271808315153
ACH-000143,0.17893629728615618
ACH-000146,0.009676902487465056
ACH-000148,-0.08236629798385019
ACH-000150,-0.007774092127615784
ACH-000152,0.1207816799009601
ACH-000153,0.03077366553284562
ACH-000159,0.05471950741948072
ACH-000160,0.10178232394404382
ACH-000163,0.03182568878299245
ACH-000167,-0.1599401534440937
ACH-000168,0.2601306150360462
ACH-000169,-0.12131015107929735
ACH-000178,0.1409468158368223
ACH-000183,-0.01854654753401297
ACH-000188,0.02067970606061346
ACH-000189,0.17127611558147995
ACH-000190,0.06055364843222174
ACH-000198,0.19886536875864166
ACH-000203,0.8303285484393441
ACH-000204,-0.07386202055490082
ACH-000206,0.023172926762693568
ACH-000207,-0.1928293995432585
ACH-000208,0.22015033479890475
ACH-000210,-0.23146037047257245
ACH-000211,0.0570467584563961
ACH-000215,0.054868510740666884
ACH-000221,-0.04396611285263368
ACH-000222,0.08407628194148706
ACH-000223,-0.13477394285831232
ACH-000226,0.03484970884397593
ACH-000227,0.00216879920084368
ACH-000228,0.006901977173595012
ACH-000231,0.05516480338899685
ACH-000232,0.30409826067262713
ACH-000233,0.1512603833214714
ACH-000234,0.05685254977072166
ACH-000235,0.0988590681222162
ACH-000237,-0.03649252546572559
ACH-000238,0.048270924627321896
ACH-000242,0.18942703446402234
ACH-000243,0.11554673297907855
ACH-000244,0.08340910546403403
ACH-000246,-0.004100314611915372
ACH-000248,-0.1278399166526372
ACH-000250,0.0614717658478947
ACH-000251,-0.08909296584601836
ACH-000252,0.004192059239854365
ACH-000253,0.14033992938331624
ACH-000255,-0.0622610359171202
ACH-000256,0.13179358751814382
ACH-000257,0.030331531593353136
ACH-000258,0.0376117724375038
ACH-000259,0.08746099217225302
ACH-000260,-0.011653818648664686
ACH-000261,0.008324329985961684
ACH-000262,0.17066557627125525
ACH-000263,-0.10325664460360462
ACH-000264,0.04819554141942072
ACH-000265,0.027139155246730245
ACH-000266,0.024947163556907327
