,PTAR1 (375743)
ACH-000469,-0.4209117261545545
ACH-000470,-0.6188116741320642
ACH-000471,-0.8659242475107225
ACH-000472,-0.3340102757183366
ACH-000473,-0.6415442361412897
ACH-000475,-0.1075804444372814
ACH-000476,-0.1087744363059874
ACH-000477,-0.465706092273432
ACH-000479,-0.5794446632698885
ACH-000480,-0.4792829254166233
ACH-000481,-0.2476316085607365
ACH-000483,-0.3823685167885184
ACH-000484,-0.4769160672672068
ACH-000485,-0.051682589270639116
ACH-000486,-0.3695561337335113
ACH-000487,-0.2800548041057018
ACH-000488,-0.5622595106235896
ACH-000490,-0.4955314445132233
ACH-000491,-0.2134804071824929
ACH-000495,-0.32477211685708
ACH-000496,-0.6616781074786532
ACH-000499,-0.1386473352804258
ACH-000500,-0.3535695090630415
ACH-000502,-0.17111669122493187
ACH-000503,-0.3044760995290788
ACH-000505,-0.2424223276982717
ACH-000507,-0.15693153347168232
ACH-000510,-0.35853906341987835
ACH-000511,-0.37834010558763503
ACH-000512,-0.5111635203033986
ACH-000516,-0.2639009540775372
ACH-000517,-0.2154108447507552
ACH-000518,-0.22497802528277636
ACH-000520,-0.2770985829530986
ACH-000521,-0.9578337164312958
ACH-000522,-0.4479181984996727
ACH-000524,-0.16467187873775066
ACH-000527,-0.5786424856279607
ACH-000528,-1.093607530233732
ACH-000537,-0.5267642777010589
ACH-000541,-0.42190626078285576
ACH-000542,-0.27624275507470325
ACH-000544,-0.4751572373844613
ACH-000545,-0.29526302055264
ACH-000547,-0.4312085038620483
ACH-000548,-0.7848655384934191
ACH-000549,-0.492249253371053
ACH-000550,-0.20757650837127697
ACH-000552,-0.2443535735170769
ACH-000556,-0.4683123323607222
ACH-000557,-0.43031269904024
ACH-000569,-0.30377453501465584
ACH-000570,-0.4631280388405782
ACH-000571,-0.195403452815666
ACH-000573,-0.2773255094934173
ACH-000576,-0.30384752294913203
ACH-000579,-0.5201040951671231
ACH-000580,-0.03706346489895677
ACH-000584,-0.40518696639612056
ACH-000585,-0.2573460824678164
ACH-000588,-0.4941015566694503
ACH-000589,-0.3426831889738693
ACH-000591,-0.09945958559310852
ACH-000593,-0.7661924326921615
ACH-000600,-0.7695025254304894
ACH-000601,-0.3296243785371005
ACH-000605,-0.1870490874688737
ACH-000606,-0.09269238858684292
ACH-000608,-0.4851220391539012
ACH-000614,-0.4224221625684306
ACH-000616,-0.6923667509335327
ACH-000618,-0.5229102136300661
ACH-000619,-0.3318345411127637
ACH-000620,-0.3443221408735641
ACH-000621,-0.35274680867466623
ACH-000622,-0.4346233148257039
ACH-000623,-0.22834841926030497
ACH-000624,-0.5568875863475543
ACH-000627,-0.6142569531038726
ACH-000630,-0.6942385371836958
ACH-000631,-0.10834663328512872
ACH-000632,-0.13778892823973202
ACH-000633,-0.3987722238647946
ACH-000637,-0.6166113070565795
ACH-000638,-0.4727094394391974
ACH-000646,-0.3560516910416669
ACH-000647,-0.24331207402775026
ACH-000648,-0.4207872378406037
ACH-000649,-0.3224043259007093
ACH-000651,-0.12809923741429824
ACH-000652,-0.3249963462315835
ACH-000653,-0.7740900156736408
ACH-000657,-0.4916447762473374
ACH-000658,-0.5024932640104456
ACH-000661,-0.2740696686579504
ACH-000662,-0.5346837073010248
ACH-000663,-0.5670192150674039
ACH-000665,-0.2370463331559997
ACH-000671,-0.7488756184010823
ACH-000672,-0.4067401156104606
ACH-000673,-0.3182163196263971
ACH-000676,-0.33929135167403784
ACH-000677,-0.6690770664786687
ACH-000681,-0.505197913342708
ACH-000683,-0.3421602377484826
ACH-000684,-0.3099223273621178
ACH-000688,-0.16528453284664418
ACH-000693,-0.2485247445946214
ACH-000694,-0.6150314468360946
ACH-000695,-0.603914526413645
ACH-000696,-0.4231539888803485
ACH-000697,-0.8047586438157376
ACH-000699,-0.5845767433423708
ACH-000701,-0.17774010561366005
ACH-000706,-0.4324300902337042
ACH-000711,-0.9296673927947908
ACH-000713,-0.08928866663404837
ACH-000714,-0.07023767398562937
ACH-000718,-0.4327031149948428
ACH-000720,-0.4186660312397663
ACH-000721,-0.11840169077879853
ACH-000724,-0.18764264653548546
ACH-000725,-0.1083778929141681
ACH-000732,-0.4735740561556909
ACH-000734,-0.2951018008777424
ACH-000735,-0.1951314733486597
ACH-000736,-0.5935669771220532
ACH-000738,-0.2112946245852273
ACH-000746,-0.2948623938789961
ACH-000747,-0.2888149578549445
ACH-000748,-0.15851298239381484
ACH-000753,-0.7176104357799636
ACH-000756,-0.10820827102346377
ACH-000757,-0.3229532924635936
ACH-000758,-0.16691981303663744
ACH-000760,-0.17603913760316325
ACH-000762,-0.4157919604517549
ACH-000763,-0.3451512879596374
ACH-000764,-0.2385919277106357
ACH-000765,-0.3229334925839092
ACH-000766,-0.4544114869697129
ACH-000767,-0.06486471940638322
ACH-000768,-0.6477179180107969
ACH-000769,-0.4231627612890969
ACH-000770,-0.031545122544257044
ACH-000771,-0.4557192652973183
ACH-000773,-0.3779293093831732
ACH-000776,-0.6264747030676515
ACH-000777,-0.2388792216403169
ACH-000778,-0.7378825730344171
ACH-000781,-0.4451110061527449
ACH-000782,-0.5850172118479344
ACH-000783,-0.26855018216935617
ACH-000784,-0.4873536505739848
ACH-000785,-0.4933941789480554
ACH-000787,-0.6060931441258186
ACH-000788,-0.33266395608712124
ACH-000791,-0.2801263653291813
ACH-000792,-0.21728909996853796
ACH-000794,-0.3270685012789233
ACH-000796,-0.3987227057545473
ACH-000798,-0.37040938106870896
ACH-000799,-0.17719386119972408
ACH-000800,-0.09004253445121485
ACH-000802,-0.2880027686441679
ACH-000804,-0.5587923880976539
ACH-000805,-0.10094295258129987
ACH-000809,-0.38018860540300303
ACH-000810,-0.287203475783049
ACH-000811,-0.38114933207931506
ACH-000817,-0.5730785787693576
ACH-000819,-0.2721272275205861
ACH-000820,-0.5599500019018311
ACH-000821,-0.40007749765135336
ACH-000822,-0.3181216832654832
ACH-000823,-0.7773366078864371
ACH-000824,-0.18049577551719945
ACH-000827,-0.0887298109724699
ACH-000829,-0.5986019760246046
ACH-000831,-0.02233605834435473
ACH-000832,-0.16307920917494895
ACH-000833,-0.301687305087464
ACH-000834,-0.3742971235072878
ACH-000835,-0.19393510579918366
ACH-000836,-0.6663991795597694
ACH-000837,-0.4263828135990028
ACH-000838,-0.7715829756433017
ACH-000839,-0.46595761856711
ACH-000840,-0.27868863960550405
ACH-000841,-0.3848226325008812
ACH-000843,-0.5355129960785376
ACH-000846,-0.4147499397158183
ACH-000847,-0.25097823456762897
ACH-000848,-0.2637238164872521
ACH-000849,-0.11641203366808148
ACH-000851,-0.2795549678677393
ACH-000855,-0.27681791464183003
ACH-000856,-0.7240300782440136
ACH-000858,-0.398474156216211
ACH-000859,-0.4723951885490586
ACH-000861,-0.4948703153882577
ACH-000862,-0.5674586575872015
ACH-000865,-0.06618459994455461
ACH-000866,-0.179066002256956
ACH-000867,-0.2909693694004574
ACH-000869,-0.4508011381036293
ACH-000872,-0.484920450932075
ACH-000873,-0.2905775328088364
ACH-000876,-0.21047090118140027
ACH-000878,-0.17976259695400598
ACH-000880,-0.5539520334164774
ACH-000881,-0.21428575035802425
ACH-000882,-0.5467340398556624
ACH-000884,-0.12351872984617622
ACH-000885,-0.32071891686078274
ACH-000887,-0.5639952367013902
ACH-000889,-0.4153998193134671
ACH-000896,-0.3111521671536224
ACH-000898,-0.16800073261804874
ACH-000900,-0.14202729126677913
ACH-000901,-0.2986507604599125
ACH-000905,-0.14975341418569985
ACH-000906,-0.16194166687786055
ACH-000907,-0.6713766158753595
ACH-000910,-0.7893383456712499
ACH-000911,-0.04281699218886982
ACH-000912,-0.07909792247070146
ACH-000913,-0.567956865407468
ACH-000915,-0.3043245192515662
ACH-000916,-0.2684931648526061
ACH-000917,-0.08196597965302613
ACH-000920,-0.5403777113963305
ACH-000921,-0.13204244383129748
ACH-000924,-0.5174447300662077
ACH-000926,-0.17891518455802538
ACH-000928,-0.39521021767793263
ACH-000929,-0.6102907840636159
ACH-000932,-0.3131430990259109
ACH-000935,-0.3123716566470813
ACH-000936,-0.2829084468732141
ACH-000937,-0.4755794614191749
ACH-000938,-0.4479323623315002
ACH-000939,-0.28045174896578945
ACH-000941,-0.9589172929473796
ACH-000943,-0.10927782000381032
ACH-000946,-0.35097230794192896
ACH-000947,-0.7032160193420511
ACH-000948,-0.5842920437932896
ACH-000950,-0.4435118565951033
ACH-000953,-0.4298438918274825
ACH-000954,-0.21417641171053126
ACH-000957,-0.4062138922899065
ACH-000958,-0.2473188523264911
ACH-000960,-0.4878507872842783
ACH-000963,-0.08885712529892283
ACH-000968,-0.21928684888723535
ACH-000969,-0.2778723257634062
ACH-000972,-0.2360751429039312
ACH-000973,-0.3695572156112779
ACH-000974,-0.22594304327351825
ACH-000978,-0.40698906926132
ACH-000984,-0.2972509403508286
ACH-000986,-0.32369680723160593
ACH-000988,-0.8280779897681328
ACH-000993,-0.20412872293532114
ACH-000994,-0.475650769439168
ACH-000996,-0.3734634877514743
ACH-001001,0.027483641801509872
ACH-001020,-0.7174037515046119
ACH-001028,-0.4980681076467173
ACH-001031,-0.5431405255551508
ACH-001038,-0.23014030099692934
ACH-001048,-0.5863773363438253
ACH-001050,-0.7257100947820904
ACH-001053,-0.6923046905062024
ACH-001054,-0.44118759221211656
ACH-001061,-0.42136755551351146
ACH-001067,-0.1419189788377236
ACH-001075,-0.4438688744559932
ACH-001096,-0.559336353559056
ACH-001111,-0.2167248903063025
ACH-001119,-0.3660770716544992
ACH-001128,-0.6136744029003368
ACH-001134,-0.4229179285180442
ACH-001151,-0.3509254258546229
ACH-001163,-0.4782524771450752
ACH-001164,-0.257590264099613
ACH-001183,-0.7826101245974919
ACH-001192,-0.01857669575104143
ACH-001193,-0.6583457647261569
ACH-001196,-0.08985889937295882
ACH-001197,-0.520174387923867
ACH-001205,-0.4346405661311537
ACH-001211,-0.28610803427691217
ACH-001212,-0.22561059829209976
ACH-001228,-0.3643186927156292
ACH-001232,-0.4101017981745042
ACH-001239,-0.1177095748489375
ACH-001270,-0.23178602067166534
ACH-001274,-0.3305470611530737
ACH-001275,-0.18624563343257647
ACH-001277,-0.10272539061437136
ACH-001278,-0.4543584597043132
ACH-001280,-0.03267863237441708
ACH-001283,-0.7288667589488604
ACH-001289,-0.32704000715711473
ACH-001300,-0.6891461537934085
ACH-001301,-0.07433251299734008
ACH-001302,-0.13064468625152914
ACH-001306,-0.29529902814655096
ACH-001318,-0.5438445982774216
ACH-001322,-0.6316745414819723
ACH-001328,-0.5764462666925757
ACH-001332,-0.3447313318058648
ACH-001336,-0.4629311692355985
ACH-001346,-0.4825944547970182
ACH-001353,-0.4307891469811677
ACH-001354,-0.0863625629625538
ACH-001367,-0.1638825627012106
ACH-001368,-0.2710356297188738
ACH-001374,-0.5416610802554712
ACH-001377,-0.4264189243797385
ACH-001380,-0.32070216057325074
ACH-001391,-0.398101341374672
ACH-001408,-0.6047613661006903
ACH-001430,-0.5053704525297157
ACH-001431,-0.20797659369635305
ACH-001450,-0.4518181437686515
ACH-001496,-0.5919441441960117
ACH-001500,-0.3670245269406431
ACH-001523,-0.3811898369678937
ACH-001532,-0.3996280793659053
ACH-001550,-0.44959657366923206
ACH-001552,-0.35178680647731464
ACH-001554,-0.5615254794085575
ACH-001654,-0.42522354519281663
ACH-001735,-0.4177334684701316
ACH-001736,-0.6604299348884535
ACH-001737,-0.06197969685582914
ACH-001740,-0.7001762965407435
ACH-001745,-0.7329074849905938
ACH-001765,-0.35183855677714665
