,LRRC8D (55144)
ACH-000335,-0.0612484122186085
ACH-000336,0.11728370303699097
ACH-000337,0.09048905569741038
ACH-000338,-0.036939993548003904
ACH-000339,-0.11296882563635274
ACH-000341,-0.1324423559528746
ACH-000348,-0.15887124874857764
ACH-000350,-0.16277640737733706
ACH-000352,-0.12570335572997288
ACH-000356,-0.14399704667874405
ACH-000361,0.20284415449389506
ACH-000362,-0.019852198095271792
ACH-000363,0.1127530022275812
ACH-000364,-0.07415768780782447
ACH-000365,0.030601369118060183
ACH-000366,-0.16063337665550506
ACH-000368,-0.2839050898799641
ACH-000374,-0.05572944152896577
ACH-000375,-0.1329813251739552
ACH-000376,0.08502085508328756
ACH-000381,-0.09952237872391767
ACH-000383,-0.022031520376268227
ACH-000387,-0.3837029049924248
ACH-000389,-0.0020256262780425547
ACH-000390,-0.28755122126793875
ACH-000393,-0.024649750941955626
ACH-000395,-0.19267547708193736
ACH-000396,0.09803745354366396
ACH-000397,0.09272963792826124
ACH-000401,-0.2882218889496482
ACH-000402,0.09508494268803114
ACH-000403,0.015427237821285557
ACH-000404,-0.6928554830036925
ACH-000406,-0.13827122668724634
ACH-000407,-0.07005348579392624
ACH-000408,-0.2494737649545008
ACH-000410,-0.02845601371568493
ACH-000411,0.13286804420085235
ACH-000414,0.20978799832013245
ACH-000415,-0.21640101628713498
ACH-000416,-0.15158613533453533
ACH-000420,-0.07524200803352192
ACH-000421,0.042654974907351005
ACH-000424,-0.04907516267173266
ACH-000425,-0.2227943281687932
ACH-000426,-0.06416805297223001
ACH-000427,-0.06856830363061626
ACH-000433,-0.08227144735773892
ACH-000435,-0.3040370174326188
ACH-000436,-0.02582885817180607
ACH-000444,0.027521038409228874
ACH-000445,0.07405553493586743
ACH-000448,-0.04035516950256178
ACH-000450,0.046098938142548784
ACH-000452,-0.0959576384606117
ACH-000454,0.08199353902343487
ACH-000458,-0.0640585919240262
ACH-000459,-0.056436513604369014
ACH-000460,-0.11547504275049075
ACH-000461,-0.0993707442902259
ACH-000463,-0.02214878141345108
ACH-000464,-0.16614558818851094
ACH-000466,-0.14680607092511078
ACH-000467,-0.1469530499142983
ACH-000468,-0.09760426045806764
ACH-000469,-0.13154269147658568
ACH-000470,-0.09583408236439266
ACH-000471,-0.08452793453859607
ACH-000472,0.01881393443395684
ACH-000473,-0.15456599716702302
ACH-000475,-0.09654914987385774
ACH-000476,-0.07988633457194858
ACH-000477,-0.08129234878027491
ACH-000479,-0.21922576520579892
ACH-000480,-0.11916695125171133
ACH-000481,-0.12099741056834462
ACH-000483,0.13123324816595985
ACH-000484,0.10503609713762467
ACH-000485,-0.05364222633255565
ACH-000486,0.03702035054086514
ACH-000487,-0.11404584075259228
ACH-000488,0.01147674025903211
ACH-000490,-0.12882129628286146
ACH-000491,-0.3985385780214575
ACH-000495,0.02104132048017491
ACH-000496,0.0668959135971715
ACH-000499,-0.08762098180004338
ACH-000500,-0.2653239413191835
ACH-000502,-0.023476689449142482
ACH-000503,-0.17756059861830928
ACH-000505,-0.002914132679300871
ACH-000507,-0.0262688636260111
ACH-000510,-0.0721362824822628
ACH-000511,0.08696470440128685
ACH-000512,-0.148012792577632
ACH-000516,0.008490464482868663
ACH-000517,-0.12547045840481086
ACH-000518,-0.05983478539417585
ACH-000520,-0.1562560088537899
ACH-000521,-0.1526574923671459
ACH-000522,-0.13879187082671499
ACH-000524,-0.027615574696359
ACH-000527,0.07340383512635472
ACH-000528,-0.06768655091136834
ACH-000537,0.05780074346571639
ACH-000541,0.1067159171325172
ACH-000542,-0.128618561710036
ACH-000544,-0.17205714528070198
ACH-000545,-0.0613450496565537
ACH-000547,0.14283709868881128
ACH-000548,-0.04299106432527853
ACH-000549,0.03954995128823264
ACH-000550,-0.0011599433917749789
ACH-000552,-0.04794991029555685
ACH-000556,-0.1762307068347093
ACH-000557,-0.056231812685290164
ACH-000569,-0.1882974203185944
ACH-000570,-0.1653903879131333
ACH-000571,-0.02699487396174742
ACH-000573,-0.1006125737396021
ACH-000576,0.1764766461376274
ACH-000579,-0.01749675690532325
ACH-000580,-0.1156810957770522
ACH-000584,-0.061511887271543414
ACH-000585,-0.0562596811399603
ACH-000588,-0.1386230837604863
ACH-000589,-0.12594294035527712
ACH-000591,-0.11167888952751903
ACH-000593,-0.07834481111074998
ACH-000600,-0.07552952880599445
ACH-000601,-0.0171584492780718
ACH-000605,-0.12759727113331082
ACH-000606,-0.02966182555647586
ACH-000608,-0.17134465822581568
ACH-000614,0.1996051397389324
ACH-000616,-0.14140230537376675
ACH-000618,-0.0018799721615967344
ACH-000619,-0.0973212610545844
ACH-000620,-0.17248782446758495
ACH-000621,0.02267577596019484
ACH-000622,-0.06095827467627048
ACH-000623,-0.0965294420605789
ACH-000624,-0.059761141124820484
ACH-000627,-0.17119338950149973
ACH-000630,-0.20220559171703734
ACH-000631,0.016029779708436356
ACH-000632,-0.1713703533301827
ACH-000633,-0.11491828475791695
ACH-000637,-0.06668802010596059
ACH-000638,-0.06642019351856265
ACH-000646,-0.4022274630191787
ACH-000647,0.06958658565076642
ACH-000648,-0.2025603036976096
ACH-000649,-0.08226486324857958
ACH-000651,-0.19761476420345694
ACH-000652,-0.06535826655642435
ACH-000653,0.040761766219238965
ACH-000657,-0.12935263419485635
ACH-000658,-0.03993059190412
ACH-000661,-0.05723098387344725
ACH-000662,0.30594858482212395
ACH-000663,0.08245355131036812
ACH-000665,-0.09190316527517213
ACH-000671,0.028488010683331413
ACH-000672,0.12053078232207673
ACH-000673,-0.10948929015819783
ACH-000676,-0.1001443456764804
ACH-000677,-0.13585963129115455
ACH-000681,0.02527130648133321
ACH-000683,-0.1344538768042089
ACH-000684,0.020769189304996855
ACH-000688,-0.12344458198019015
ACH-000693,-0.1575787252053954
ACH-000694,-0.114920469199239
ACH-000695,-0.1424871246750283
ACH-000696,-0.06514498966678267
ACH-000697,-0.11843745021193908
ACH-000699,-0.042571759112140624
ACH-000701,-0.08247730528329948
ACH-000706,-0.18935518436769244
ACH-000711,-0.07419414856582705
ACH-000713,-0.13847871099182987
ACH-000714,-0.14711979860812469
ACH-000718,-0.09962487869736623
ACH-000720,-0.03379134501371325
ACH-000721,-0.1914492311030234
ACH-000724,-0.13166986391020966
ACH-000725,0.07546629399588149
ACH-000732,0.07036832745612942
ACH-000734,-0.08985198662144021
ACH-000735,-0.08340682721725894
ACH-000736,-0.04257435726992057
ACH-000738,0.0508133281587788
ACH-000746,-0.12592882039031802
ACH-000747,-0.06594825241782355
ACH-000748,-0.06106344826855774
ACH-000753,-0.172540148987807
ACH-000756,-0.04197354455193892
ACH-000757,-0.2492035904595477
ACH-000758,-0.029307912422125482
ACH-000760,-0.03846362575626657
ACH-000762,-0.29725645982107324
ACH-000763,-0.07899670631315206
ACH-000764,0.027336016556724668
ACH-000765,-0.1493291508272313
ACH-000766,-0.1776986380630604
ACH-000767,0.045282178372491134
ACH-000768,-0.06562538852843451
ACH-000769,-0.23338506395926156
ACH-000770,-0.2185348755911204
ACH-000771,-0.08296853117275899
ACH-000773,-0.08836206353360042
ACH-000776,0.0362007016000552
ACH-000777,0.02587204820587152
ACH-000778,-0.05886245963134053
ACH-000781,-0.005681019648533337
ACH-000782,-0.20012735861717795
ACH-000783,-0.05657898390978615
ACH-000784,0.04135977012002209
ACH-000785,-0.1340129260675658
ACH-000787,-0.03456326414777123
ACH-000788,0.01922331063494713
ACH-000791,-0.19616794936311815
ACH-000792,-0.07404777172812574
ACH-000794,0.024153207125432247
ACH-000796,-0.02511443888699476
ACH-000798,-0.2800259024753859
ACH-000799,-0.1896271101078387
ACH-000800,-0.2679891402994631
ACH-000802,0.12497404384175075
ACH-000804,0.008987653924505701
ACH-000805,0.001164192702144428
ACH-000809,-0.13252144635237054
ACH-000810,-0.2651016680580299
ACH-000811,-0.02100135624996208
ACH-000817,0.01012215068059553
ACH-000819,-0.07321952274299208
ACH-000820,-0.06487197589650241
ACH-000821,0.08294839990016935
ACH-000822,-0.2413349637812323
ACH-000823,-0.1652803299208752
ACH-000824,-0.06862439033788319
ACH-000827,0.02984672446953867
ACH-000829,-0.1639961613257119
ACH-000831,-0.14899726059620874
ACH-000832,-0.3120400310398035
ACH-000833,0.003813772952519106
ACH-000834,-0.19032974162981714
ACH-000835,0.01597134864065624
ACH-000836,-0.07850949445744093
ACH-000837,-0.029965779508303807
ACH-000838,-0.14362644374730724
ACH-000839,0.07167328623881954
ACH-000840,0.053948377682278746
ACH-000841,-0.014522054155361962
ACH-000843,-0.009386204709701609
ACH-000846,-0.16119758989736385
ACH-000847,-0.2960695912710604
ACH-000848,-0.0377224981363804
ACH-000849,-0.03152396911690451
ACH-000851,-0.12073828942319535
ACH-000855,-0.2699493925565518
ACH-000856,0.032159594988039664
ACH-000858,-0.18549497667066034
ACH-000859,-0.15741233980762767
ACH-000861,-0.15909952855254605
ACH-000862,0.09201621783070732
ACH-000865,-0.033990600168724
ACH-000866,-0.07577452383271434
ACH-000867,-0.1118896162547834
ACH-000869,-0.2197626587988035
ACH-000872,-0.12140242098588808
ACH-000873,-0.1064712579294132
ACH-000876,-0.09700382386283933
ACH-000878,-0.15978143935171232
ACH-000880,0.05801651686218096
ACH-000881,-0.07332267936213635
ACH-000882,0.0043249693875438405
ACH-000884,0.03066964796665085
ACH-000885,-0.3250214236326007
ACH-000887,-0.12737109352716666
ACH-000889,-0.18176942918514485
ACH-000896,-0.0397897388929068
ACH-000898,0.07479224414529251
ACH-000900,0.03388641875771538
ACH-000901,-0.09512528916285966
ACH-000905,-0.03709422962417571
ACH-000906,-0.17043236265467324
ACH-000907,0.11884750137703133
ACH-000910,-0.12251509176896384
ACH-000911,0.007768380159220412
ACH-000912,-0.09901989805972636
ACH-000913,-0.03579504654962649
ACH-000915,-0.1297003045720206
ACH-000916,-0.2431620641749141
ACH-000917,-0.12767500423833245
ACH-000920,0.16399746814598667
ACH-000921,-0.21719296923397685
ACH-000924,-0.0758770278178144
ACH-000926,-0.15563159639192367
ACH-000928,-0.1925830217909767
ACH-000929,0.12104321777483383
ACH-000932,-0.11302555983991185
ACH-000935,0.1431510803402787
ACH-000936,-0.32758275279425664
ACH-000937,-0.10092389462260573
ACH-000938,0.028726694805854762
ACH-000939,-0.09114515798691916
ACH-000941,-0.10812774440219068
ACH-000943,-0.1732612988010497
ACH-000946,-0.18188193318560286
ACH-000947,-0.11893116319276673
ACH-000948,-0.12201441244499765
ACH-000950,-0.11159143570493726
ACH-000953,-0.1807177605981809
ACH-000954,0.05872239608730554
ACH-000957,-0.09128330316160907
ACH-000958,0.03977561730203193
ACH-000960,-0.10467991074545242
ACH-000963,0.16141092543687358
ACH-000968,0.15485592764175565
ACH-000969,-0.20330757814210546
ACH-000972,-0.04190777221777869
ACH-000973,0.001780815553943298
ACH-000974,-0.0911247902109617
ACH-000978,0.02861212604614863
ACH-000984,-0.059972288789627674
ACH-000986,-0.12467120398528313
ACH-000988,-0.1210087435705233
ACH-000993,0.10830285212198333
ACH-000994,0.09242262491580078
ACH-000996,-0.025819008622441256
ACH-001001,-0.06604648130250447
ACH-001020,-0.2160137700354367
ACH-001028,0.05138439432785198
ACH-001031,-0.05147468412781552
ACH-001038,-0.10937830954391503
ACH-001048,-0.011549012986868008
ACH-001050,-0.04640988681791431
ACH-001053,-0.03473159752766455
ACH-001054,-0.17620501282897946
ACH-001061,-0.1210965177639951
ACH-001067,0.08423407240748577
ACH-001075,-0.12476342097082267
ACH-001096,0.0609041962838688
ACH-001111,0.15868177692396468
ACH-001119,-0.12306411389925233
ACH-001128,0.5304767179341576
ACH-001134,-0.1198684687455771
ACH-001151,-0.09590819831679306
ACH-001163,-0.17757790500153467
ACH-001164,0.09545781485077913
ACH-001183,-0.02000790810369834
ACH-001192,-0.07477443078378798
ACH-001193,0.027202322895696827
ACH-001196,-0.20471114307032506
ACH-001197,0.2454777252650307
ACH-001205,-0.08602287039301232
ACH-001211,0.12680903372098676
ACH-001212,0.03802345887544407
ACH-001228,-0.026431007485326702
ACH-001232,0.007918540862507593
ACH-001239,-0.16590128498360848
ACH-001270,-0.1733404860485803
ACH-001274,0.0213226238866722
ACH-001275,-0.17256126324757093
ACH-001277,0.04297495030648536
ACH-001278,0.09501777723838578
ACH-001280,0.08876311688196634
ACH-001283,-0.032116621301073414
ACH-001289,-0.09522466564424174
ACH-001300,-0.0977069319039992
ACH-001301,-0.03975389560922353
ACH-001302,-0.02934390711584308
ACH-001306,-0.11689345317142155
ACH-001318,-0.04808059378336643
ACH-001322,-0.12100699996499174
ACH-001328,-0.13505100650640067
ACH-001332,0.007347239079288011
ACH-001336,-0.02483201208256116
ACH-001346,-0.04234943876013255
ACH-001353,-0.08690591741185008
ACH-001354,0.18163529860732114
ACH-001367,-0.29154161598287714
ACH-001368,-0.19552676358128632
ACH-001374,-0.046443407110344975
ACH-001377,0.05351145918924865
ACH-001380,-0.01888454073606041
ACH-001391,-0.03867549955711445
ACH-001408,-0.01916595529348069
ACH-001430,-0.13861957421727744
ACH-001431,-0.19120314854796724
ACH-001450,0.014402564794852194
ACH-001496,-0.06915650886711816
ACH-001500,-0.060204263613685825
ACH-001523,-0.0773397766000824
ACH-001532,-0.10077419432123848
ACH-001550,-0.12919846357959322
ACH-001552,0.04443977636863319
ACH-001554,-0.0438047500706303
ACH-001654,0.0037965850865388905
ACH-001735,-0.2257773494272848
ACH-001736,-0.023429590693060626
ACH-001737,-0.11240717739080143
ACH-001740,0.0655216870175226
ACH-001745,-0.09043280295195737
ACH-001765,-0.12048441108266145
