,GTF2E2 (2961)
ACH-000293,-0.9664063659841764
ACH-000294,-0.4516727706164895
ACH-000295,-0.5725408797235919
ACH-000296,-0.7109607367995404
ACH-000302,-0.7812649092317726
ACH-000304,-0.8750778218974941
ACH-000307,-0.7969825150675294
ACH-000308,-0.7531098570997432
ACH-000310,-0.6084320326046102
ACH-000311,-0.4809104986462123
ACH-000312,-0.7480795053727219
ACH-000315,-0.6618814325402623
ACH-000316,-0.7087744902628396
ACH-000317,-0.6202761522514151
ACH-000318,-0.787800142489153
ACH-000319,-0.6230632620467902
ACH-000320,-0.5783545330510764
ACH-000322,-0.8755393209529595
ACH-000323,-0.7575548484223429
ACH-000324,-0.6272394253499867
ACH-000329,-0.6907645431832586
ACH-000330,-1.0963970198691275
ACH-000331,-0.9410929670456764
ACH-000332,-0.9043456282248264
ACH-000334,-0.7081245026622444
ACH-000335,-0.784491877531278
ACH-000336,-0.8446996154459242
ACH-000337,-1.0234107558280452
ACH-000338,-1.1663004025034225
ACH-000339,-0.9072913857616964
ACH-000341,-0.5797136707949149
ACH-000348,-0.6228526998726668
ACH-000350,-0.4518307998436401
ACH-000352,-0.9944589158650624
ACH-000356,-0.8436421088038564
ACH-000361,-0.5670537447738586
ACH-000362,-0.568628260194287
ACH-000363,-0.8697255068528797
ACH-000364,-0.777592504076065
ACH-000365,-0.4526839713194247
ACH-000366,-0.6068603013835465
ACH-000368,-0.6638609340535047
ACH-000374,-0.9040337620271146
ACH-000375,-0.6512761767218797
ACH-000376,-0.6825223704788481
ACH-000381,-0.5946588809843054
ACH-000383,-0.6120273022092818
ACH-000387,-0.6905376020727
ACH-000389,-0.7322573833279901
ACH-000390,-0.8597526070895937
ACH-000393,-1.0233877344287965
ACH-000395,-0.6497236358804904
ACH-000396,-0.9781867917671968
ACH-000397,-0.6634245506418021
ACH-000401,-0.6513559361367027
ACH-000402,-0.8165976530791028
ACH-000403,-0.6488750645690579
ACH-000404,-0.7376801212305901
ACH-000406,-0.5071993142133348
ACH-000407,-0.6503557682002862
ACH-000408,-0.7476532904634939
ACH-000410,-0.8816674730784728
ACH-000411,-0.7139238924634691
ACH-000414,-0.6528539035314157
ACH-000415,-0.6970280719006884
ACH-000416,-1.0284960116670774
ACH-000420,-0.6202752962516197
ACH-000421,-0.8768033511673342
ACH-000424,-0.6913719976829991
ACH-000425,-0.6332609878513437
ACH-000426,-0.4612396841340437
ACH-000427,-0.7784644158928081
ACH-000433,-0.8019553771650806
ACH-000435,-0.7692562242364422
ACH-000436,-0.930848774541332
ACH-000444,-0.728657043489946
ACH-000445,-0.8438979128097109
ACH-000448,-0.7991941471325833
ACH-000450,-0.8024412382894148
ACH-000452,-0.7118623917404938
ACH-000454,-0.6372010153669468
ACH-000458,-0.6332953504102384
ACH-000459,-0.6585588017237752
ACH-000460,-0.8450173155030837
ACH-000461,-0.6790842788223401
ACH-000463,-0.5690397982022642
ACH-000464,-0.7357197310271915
ACH-000466,-0.8234774540776
ACH-000467,-0.9300838985707548
ACH-000468,-0.6534345454367928
ACH-000469,-0.6822371080046167
ACH-000470,-0.70926558604779
ACH-000471,-0.8755709169338595
ACH-000472,-0.6938508369725364
ACH-000473,-0.9212801784134279
ACH-000475,-0.9995590046708936
ACH-000476,-0.7620003307676947
ACH-000477,-0.7107415442291963
ACH-000479,-0.7937422211636815
ACH-000480,-0.5141898679487954
ACH-000481,-0.7948908872607163
ACH-000483,-0.7426822492011181
ACH-000484,-1.101322278034304
ACH-000485,-0.6264774495490927
ACH-000486,-0.8729170319375597
ACH-000487,-0.8484961167034709
ACH-000488,-0.7204795879712255
ACH-000490,-0.7668108319835719
ACH-000491,-0.6648050097732061
ACH-000495,-0.6577119939208129
ACH-000496,-0.6189412749347692
ACH-000499,-0.7613760662311394
ACH-000500,-0.8214838181275635
ACH-000502,-0.758112725489144
ACH-000503,-0.7600931025033991
ACH-000505,-0.6506891357095475
ACH-000507,-0.7761519815535175
ACH-000510,-0.7209711515163681
ACH-000511,-0.9176616836842696
ACH-000512,-0.6369755122957884
ACH-000516,-1.0322773503059055
ACH-000517,-0.7965109932585736
ACH-000518,-0.7651251486505505
ACH-000520,-0.8834987162889383
ACH-000521,-0.6559943035120657
ACH-000522,-0.689600538662567
ACH-000524,-0.8832782196084508
ACH-000527,-0.8803650308985734
ACH-000528,-0.9555279953267188
ACH-000537,-0.9542801755459359
ACH-000541,-1.051541650265517
ACH-000542,-0.5911398316412948
ACH-000544,-0.7418221641822528
ACH-000545,-0.7160384058087796
ACH-000547,-0.8020746607752995
ACH-000548,-0.762857468355736
ACH-000549,-0.8215348601060276
ACH-000550,-0.5940751681727153
ACH-000552,-0.9745628844183352
ACH-000556,-0.8536156615407602
ACH-000557,-0.4082468089967737
ACH-000569,-0.8171333088897964
ACH-000570,-0.5296579711269024
ACH-000571,-0.6201707898238048
ACH-000573,-0.7397496126760583
ACH-000576,-0.7500725844586689
ACH-000579,-0.7028843346505691
ACH-000580,-0.856362583362532
ACH-000584,-0.6418172796390943
ACH-000585,-0.6426242548554135
ACH-000588,-0.5233642318814732
ACH-000589,-0.64014335858687
ACH-000591,-0.5862525386199822
ACH-000593,-0.7560545696947918
ACH-000600,-0.8746951975309706
ACH-000601,-0.7582396012047639
ACH-000605,-0.8314777777366664
ACH-000606,-0.9032413921733644
ACH-000608,-0.6150576644617202
ACH-000614,-0.5191301323863403
ACH-000616,-0.9972346283219188
ACH-000618,-0.752781351252242
ACH-000619,-0.7965178495829226
ACH-000620,-0.4709108343778896
ACH-000621,-0.8314425579597816
ACH-000622,-0.8672147705343746
ACH-000623,-0.5723238154992718
ACH-000624,-1.1105283130300292
ACH-000627,-0.6707205658703705
ACH-000630,-0.7734171064039739
ACH-000631,-0.5349385460200606
ACH-000632,-0.7170670057398394
ACH-000633,-0.31738301299111243
ACH-000637,-0.6410638355984013
ACH-000638,-0.9383464087831268
ACH-000646,-0.62152730996424
ACH-000647,-0.734779920123485
ACH-000648,-0.8215225391262865
ACH-000649,-0.8518248190954536
ACH-000651,-0.6264495783188458
ACH-000652,-0.6043686085279217
ACH-000653,-0.6964434973767689
ACH-000657,-0.8587569221526633
ACH-000658,-0.7009760886667861
ACH-000661,-0.4873423159695746
ACH-000662,-0.6867006980587408
ACH-000663,-0.4949778362128476
ACH-000665,-0.7581175200946337
ACH-000671,-0.5600951228339155
ACH-000672,-0.5795239412114987
ACH-000673,-0.7171894135180988
ACH-000676,-0.5755621843480988
ACH-000677,-0.6595337892138103
ACH-000681,-0.4296432667284164
ACH-000683,-0.5946227336986384
ACH-000684,-0.64971965850034
ACH-000688,-1.1327745689691455
ACH-000693,-0.7194154671068244
ACH-000694,-0.7339650050862312
ACH-000695,-0.6233958811264024
ACH-000696,-0.8160332092541535
ACH-000697,-0.6485555567344672
ACH-000699,-0.7428051411736852
ACH-000701,-0.8852496187356518
ACH-000706,-0.8114898479242315
ACH-000711,-0.7048598357137417
ACH-000713,-0.7166939485075597
ACH-000714,-0.8493123124895122
ACH-000718,-0.7333190498303466
ACH-000720,-0.6104863348595184
ACH-000721,-0.7177186123082735
ACH-000724,-0.4065654576860366
ACH-000725,-0.9704536553629818
ACH-000732,-0.9385975635723588
ACH-000734,-0.5549249536399948
ACH-000735,-0.6924698700262246
ACH-000736,-0.644243969588606
ACH-000738,-0.823506067251088
ACH-000746,-0.6706742488943651
ACH-000747,-1.0858021683496353
ACH-000748,-0.9610326217123804
ACH-000753,-0.7250727200023366
ACH-000756,-0.7058676324521269
ACH-000757,-0.5999626374187564
ACH-000758,-1.0071381948180298
ACH-000760,-0.7552551726551546
ACH-000762,-0.683563560770168
ACH-000763,-0.7718315470500962
ACH-000764,-0.8336970676491519
ACH-000765,-0.5726696645097664
ACH-000766,-0.7333078577758269
ACH-000767,-0.7433092195864746
ACH-000768,-0.7943879218210367
ACH-000769,-0.7708329545089692
ACH-000770,-0.8030877118548455
ACH-000771,-0.7506384172109533
ACH-000773,-0.6010993352730915
ACH-000776,-0.6429608122640589
ACH-000777,-0.5923965332560319
ACH-000778,-0.7535874868145265
ACH-000781,-0.7423976146788009
ACH-000782,-0.4584802868428734
ACH-000783,-0.9590778135733918
ACH-000784,-0.5432628522063759
ACH-000785,-0.8901494524275094
ACH-000787,-0.6065183233364942
ACH-000788,-0.7500463750606421
ACH-000791,-0.6506213729364774
ACH-000792,-0.7047314215586633
ACH-000794,-0.8495305731833174
ACH-000796,-0.9414318264928758
ACH-000798,-0.7515149109886037
ACH-000799,-1.0763147000333415
ACH-000800,-0.6079524502354708
ACH-000802,-0.7115600048452664
ACH-000804,-0.8245805437305032
ACH-000805,-0.6347680837712614
ACH-000809,-0.6010900922225527
ACH-000810,-0.8432152116141779
ACH-000811,-0.7974576696602369
ACH-000817,-1.0279363174094625
ACH-000819,-0.7392534329465574
ACH-000820,-1.0445857623358188
ACH-000821,-0.6230352566492675
ACH-000822,-0.713801937939491
ACH-000823,-0.7087896953939867
ACH-000824,-0.5778300393719527
ACH-000827,-0.6633823362970336
ACH-000829,-0.6817305603820742
ACH-000831,-0.7408632759344113
ACH-000832,-0.919966061053491
ACH-000833,-0.7018286740158312
ACH-000834,-0.7857569492657085
ACH-000835,-0.6668203616464927
ACH-000836,-0.5743641452915537
ACH-000837,-0.8499920993951493
ACH-000838,-0.4330885771887598
ACH-000839,-0.7920568344143881
ACH-000840,-0.8042037136483539
ACH-000841,-0.6405166411125821
ACH-000843,-0.7479770616938143
ACH-000846,-0.8872344895451728
ACH-000847,-0.6804286374605683
ACH-000848,-0.7377008521219742
ACH-000849,-0.7532076348454092
ACH-000851,-0.8023000740302877
ACH-000855,-0.7270340507021753
ACH-000856,-0.682825962260506
ACH-000858,-0.7934672457803702
ACH-000859,-0.7231539887891064
ACH-000861,-0.7947810563626553
ACH-000862,-0.7201108311346894
ACH-000865,-0.8954580160184914
ACH-000866,-0.6702441662460523
ACH-000867,-1.0490258926218632
ACH-000869,-0.6724473839443975
ACH-000872,-0.8684230445117241
ACH-000873,-0.6716378550488221
ACH-000876,-0.65662701154136
ACH-000878,-0.9190401614518232
ACH-000880,-0.544134010902649
ACH-000881,-0.6117175309271152
ACH-000882,-0.6063475011844428
ACH-000884,-0.7184804929588302
ACH-000885,-0.7573976465336872
ACH-000887,-0.7603799788465336
ACH-000889,-0.5619858547132003
ACH-000896,-0.637301223779896
ACH-000898,-0.6779123170324408
ACH-000900,-0.8232251843752703
ACH-000901,-0.7330753866322379
ACH-000905,-0.8260603050540877
ACH-000906,-0.7523349783542242
ACH-000907,-0.6587117938313086
ACH-000910,-0.6869891632910605
ACH-000911,-0.7574381204128
ACH-000912,-0.8695730623325136
ACH-000913,-0.7630012108276752
ACH-000915,-0.6613397442919872
ACH-000916,-1.195083074442272
ACH-000917,-1.1877933140369064
ACH-000920,-0.456896990993274
ACH-000921,-1.1121601143176378
ACH-000924,-0.7320449103166282
ACH-000926,-0.5680013364128845
ACH-000928,-0.963865269082776
ACH-000929,-0.8023115649427128
ACH-000932,-0.741754529097511
ACH-000935,-0.4860006450423374
ACH-000936,-0.5057384903542758
ACH-000937,-0.5103611518762489
ACH-000938,-0.4496380001549715
ACH-000939,-0.4907936081601149
ACH-000941,-0.7126874337962916
ACH-000943,-0.6110071208665195
ACH-000946,-0.6551657294759894
ACH-000947,-0.6018358997842378
ACH-000948,-0.8096077240854456
ACH-000950,-0.5540254362032359
ACH-000953,-0.8011839881507143
ACH-000954,-0.871394330932427
ACH-000957,-0.9049930155609982
ACH-000958,-0.5825801492553333
ACH-000960,-0.5049303652954238
ACH-000963,-0.6997759595004921
ACH-000968,-0.4999693622761443
ACH-000969,-0.4667156685752752
ACH-000972,-0.9810607106600652
ACH-000973,-0.750384705085967
ACH-000974,-0.7595836739485432
ACH-000978,-0.7116003078586184
ACH-000984,-0.7784633529764063
ACH-000986,-0.6336048755407822
ACH-000988,-0.7060110283063876
ACH-000993,-0.8976365112426745
ACH-000994,-0.6778086237365263
ACH-000996,-0.7260335467483984
ACH-001001,-0.6470769341791063
ACH-001020,-0.7570572086118627
ACH-001028,-0.5943698167876297
ACH-001031,-0.7843425561180049
ACH-001038,-0.6464623391466175
ACH-001048,-0.8230017347891884
ACH-001050,-0.7248611467632813
ACH-001053,-0.7120206651851908
ACH-001054,-0.6787135519794939
ACH-001061,-0.6219366837381209
ACH-001067,-1.06981186625826
ACH-001075,-0.7576073019459467
ACH-001096,-0.7019740622568832
ACH-001111,-0.8329185636386942
ACH-001119,-0.6816057755044992
ACH-001128,-0.11642714011690247
ACH-001134,-0.8566219936122897
ACH-001151,-1.0210273248053872
ACH-001163,-0.6178605210588621
ACH-001164,-0.8109058677139938
ACH-001183,-0.7717289257352209
ACH-001192,-0.5645816959827354
ACH-001193,-0.4888251367443951
ACH-001196,-0.6203120873819264
ACH-001197,-0.799963973382593
ACH-001205,-0.7250317696072743
ACH-001211,-0.7053549355249598
ACH-001212,-0.6261740528216896
ACH-001228,-0.5163968032587707
ACH-001232,-0.7245856104297851
ACH-001239,-0.6330129956959967
ACH-001270,-0.7953516867347271
ACH-001274,-0.7504088392986543
ACH-001275,-0.5670970885088159
ACH-001277,-0.7747676440630681
ACH-001278,-0.6516821136452035
ACH-001280,-0.8296167930093221
ACH-001283,-0.6001431688915327
ACH-001289,-0.5931595001168871
ACH-001300,-0.7892091410074666
ACH-001301,-0.7402983278421058
ACH-001302,-0.5486042604285827
ACH-001306,-0.7577593926978703
ACH-001318,-0.7108734821392741
ACH-001322,-0.690956106350379
ACH-001328,-0.8275285384812316
ACH-001332,-0.6688402220590111
ACH-001336,-0.7569650609778449
ACH-001346,-0.8131621990699167
ACH-001353,-0.7896183572566106
ACH-001354,-0.7180127346518153
ACH-001367,-0.4840811928646261
ACH-001368,-0.7241832587736715
ACH-001374,-0.9132905908523464
ACH-001377,-1.0077150614101291
ACH-001380,-0.7611546099873627
ACH-001391,-0.7796760594843091
ACH-001408,-0.7273747852168478
ACH-001430,-0.6975506614935868
ACH-001431,-0.949991595806981
ACH-001450,-0.6179538381103249
ACH-001496,-0.7688692439072667
ACH-001500,-0.5213462035930966
ACH-001523,-0.7065569358200227
ACH-001532,-0.7192149607017388
ACH-001550,-0.4979306538392664
ACH-001552,-0.8949361869712427
ACH-001554,-0.5476401324290499
ACH-001654,-0.6257729917377822
ACH-001735,-0.639275989487229
ACH-001736,-0.7405470390364478
ACH-001737,-1.1214479052221198
ACH-001740,-0.867611246365612
ACH-001745,-0.7197107574410312
ACH-001765,-0.6536586679340596
