,GAP43 (2596)
ACH-000004,0.26230523476100875
ACH-000005,0.3203133784456643
ACH-000007,0.17042763227837432
ACH-000009,0.20303822211759767
ACH-000011,0.12070338377243085
ACH-000012,0.3681877321301655
ACH-000013,0.274889381691667
ACH-000014,0.1840388266756414
ACH-000015,0.21580526872842007
ACH-000017,0.13522391493122268
ACH-000018,0.26198067356271626
ACH-000019,0.3057740642227514
ACH-000021,0.27272053685284703
ACH-000022,0.2497509468005589
ACH-000025,0.2280338102193107
ACH-000028,0.17218938849213875
ACH-000030,0.2172794092701361
ACH-000035,0.22393403826498035
ACH-000036,0.4025143041459566
ACH-000037,0.27978722110914184
ACH-000039,0.13188582361320708
ACH-000040,0.2526043201683772
ACH-000041,0.1290711276042448
ACH-000042,0.16239456891900836
ACH-000045,0.2663256221745468
ACH-000047,0.28219949608856915
ACH-000052,0.24320161306002955
ACH-000053,0.2369188508672209
ACH-000054,0.2963964724270933
ACH-000055,0.043435222187380766
ACH-000060,0.3205054156673002
ACH-000067,0.17951118546958894
ACH-000070,0.21079543617938706
ACH-000075,0.2921116770742453
ACH-000078,0.3231728900558753
ACH-000082,0.3123850402556915
ACH-000085,0.14987175216660906
ACH-000086,0.22512892409389101
ACH-000087,0.2211169072926428
ACH-000092,0.3551018124627989
ACH-000095,0.26179886883839804
ACH-000097,0.2509840425111101
ACH-000098,0.3272263991128595
ACH-000099,0.145448517291254
ACH-000108,0.3057823664842625
ACH-000113,0.18732613896692055
ACH-000116,0.23020148653246605
ACH-000118,0.2378706834021301
ACH-000120,0.2625445319676849
ACH-000123,0.2197084857577652
ACH-000127,0.2919903718726978
ACH-000128,0.2335019371456802
ACH-000132,0.2965186429033729
ACH-000133,0.26506477276105656
ACH-000137,0.2000048807681326
ACH-000138,0.21117774380153184
ACH-000142,0.16617715350282605
ACH-000143,-0.011086028458165314
ACH-000146,0.21988093290315908
ACH-000148,0.31124312933944204
ACH-000150,0.3185370433676305
ACH-000152,0.2157692788363853
ACH-000153,0.24845468672807186
ACH-000159,0.26081500783591866
ACH-000160,0.3385111365906355
ACH-000163,0.38797343539873375
ACH-000167,0.7799638265180521
ACH-000168,0.22632403516435415
ACH-000169,0.20967269783505765
ACH-000178,0.21314263235881056
ACH-000183,0.2174566016105622
ACH-000188,0.12543816608061914
ACH-000189,0.28776643116203315
ACH-000190,0.2280710570384773
ACH-000198,0.19066721546041648
ACH-000203,0.6714739148229447
ACH-000204,0.03672066443567076
ACH-000206,0.3007387328976341
ACH-000207,0.2266729543076785
ACH-000208,0.06885165114099262
ACH-000210,0.2295256558242073
ACH-000211,0.2386892427812277
ACH-000215,0.19809546770896028
ACH-000221,0.22694300999579345
ACH-000222,0.1992311162955468
ACH-000223,0.2109869104682264
ACH-000226,0.19036773646435645
ACH-000227,0.219200278124892
ACH-000228,0.3443107908778029
ACH-000231,0.19209944773200613
ACH-000232,0.2463864016081969
ACH-000233,0.2643510762048913
ACH-000234,0.3297632868305003
ACH-000235,0.2628106214346159
ACH-000237,0.21660607097539325
ACH-000238,0.25096132394029186
ACH-000242,0.14952410946457678
ACH-000243,0.2149464553802286
ACH-000244,0.07638307216420027
ACH-000246,0.2412984680052636
ACH-000248,0.2716782504288477
ACH-000250,0.22221297735661266
ACH-000251,0.4195695108545862
ACH-000252,0.22216433303278468
ACH-000253,0.07078335430441451
ACH-000255,0.35382034488976205
ACH-000256,0.18648835240718012
ACH-000257,0.04927343549499738
ACH-000258,0.15056592888955378
ACH-000259,0.20271109748248176
ACH-000260,0.23518016989343024
ACH-000261,0.1576753676717775
ACH-000262,0.4240279115106758
ACH-000263,0.3842430721720021
ACH-000264,0.2177812473826342
ACH-000265,0.13676764679424264
ACH-000266,0.1975818748322838
ACH-000272,0.1492188180321419
ACH-000274,0.20190870090419266
ACH-000277,0.2804197834283472
ACH-000278,0.2697188176794856
ACH-000279,0.10209122432888784
ACH-000280,0.1952299089068648
ACH-000281,0.1803629629215216
ACH-000288,0.26373945591704523
ACH-000291,0.1593829252564236
ACH-000293,0.2607758550685114
ACH-000294,0.07910030139261677
ACH-000295,0.13178171956210974
ACH-000296,0.3661235148148144
ACH-000302,0.23117426310101566
ACH-000304,0.23198306167224644
ACH-000307,0.268292067408543
ACH-000308,0.1964586604322352
ACH-000310,0.1976630221453856
ACH-000311,0.1732762586791698
ACH-000312,0.2596735149799648
ACH-000315,0.3908854648644012
ACH-000316,0.11969686803939705
ACH-000317,0.1868661699710367
ACH-000318,0.17899043309598345
ACH-000319,0.24102225900222904
ACH-000320,0.1868275234612064
ACH-000322,0.3055291032779433
ACH-000323,0.109161219481699
ACH-000324,0.31092544337765626
ACH-000329,0.1910453244351828
ACH-000330,0.2750833528025272
ACH-000331,0.2009412644759101
ACH-000332,0.2426641275296883
ACH-000334,0.2689826436376806
ACH-000335,0.37171178506523495
ACH-000336,0.18623038430382385
ACH-000337,0.2925770977299724
ACH-000338,0.5015852770759894
ACH-000339,0.1703372915154653
ACH-000341,0.2561975308679333
ACH-000348,0.2630732081952401
ACH-000350,0.2238959702234219
ACH-000352,0.22339070955308632
ACH-000356,0.2987910933921372
ACH-000361,0.1838674181638555
ACH-000362,0.20074301535379765
