,SMTNL2 (342527)
ACH-000004,0.059518423642013873
ACH-000005,0.2417933643206977
ACH-000007,-0.14379617430543454
ACH-000009,0.02253391111837557
ACH-000011,-0.13888787275341305
ACH-000012,0.04393021993030247
ACH-000013,-0.014485441000791497
ACH-000014,0.1498461516421279
ACH-000015,-0.07101866182594205
ACH-000017,0.08377712439647889
ACH-000018,-0.2080018610740179
ACH-000019,0.07566941556538602
ACH-000021,0.016405635021609372
ACH-000022,0.07638815746910342
ACH-000025,-0.0992725903778086
ACH-000028,-0.02928928430614475
ACH-000030,0.051913186234603205
ACH-000035,0.1739600617730815
ACH-000036,0.028849195477602195
ACH-000037,0.03517857607369276
ACH-000039,0.09303588320831804
ACH-000040,-0.09786567294527812
ACH-000041,-0.02440816948875172
ACH-000042,0.018800836090366424
ACH-000045,0.1196991050586047
ACH-000047,-0.007793725891781238
ACH-000052,-0.21396068781673167
ACH-000053,0.0964866825703077
ACH-000054,0.14250356657214702
ACH-000055,-0.1342956714332869
ACH-000060,-0.05277013490816846
ACH-000067,0.08150073822240805
ACH-000070,-0.061533270881351174
ACH-000075,0.2033473740259422
ACH-000078,0.05631807082087713
ACH-000082,0.024495384680929943
ACH-000085,-0.05243419232933329
ACH-000086,0.09420846959988473
ACH-000087,0.20658397609440166
ACH-000092,0.08936539891954129
ACH-000095,0.059939790911249735
ACH-000097,-0.0059939568688818215
ACH-000098,-0.05364981681891084
ACH-000099,0.003996441349140128
ACH-000108,0.04315451931333305
ACH-000113,-0.04431658516338595
ACH-000116,0.07244987927675663
ACH-000118,0.06224430660467014
ACH-000120,-0.031541897576264334
ACH-000123,0.01570589218423806
ACH-000127,0.05704672787777852
ACH-000128,-0.013875899030643554
ACH-000132,0.1128127386007056
ACH-000133,-0.06736385414170204
ACH-000137,-0.19305198566888196
ACH-000138,0.0879291771792897
ACH-000142,0.0014831983698697904
ACH-000143,-0.10663497095032803
ACH-000146,0.16651785575951106
ACH-000148,0.01305142981268254
ACH-000150,-0.07748365861834391
ACH-000152,-0.05687069334032462
ACH-000153,0.23717669854963536
ACH-000159,-0.044949977622123896
ACH-000160,0.1418508157382718
ACH-000163,0.07667092911848533
ACH-000167,-0.22834192331068415
ACH-000168,-0.11411585716157994
ACH-000169,0.09424247037810553
ACH-000178,-0.08082246664976511
ACH-000183,0.026567060143638903
ACH-000188,-0.051438480283269084
ACH-000189,0.08736438988370655
ACH-000190,0.0769006281335487
ACH-000198,0.09499644016009258
ACH-000203,0.6026601401333833
ACH-000204,-0.00031237994947524663
ACH-000206,-0.046168286822316176
ACH-000207,0.02469195865982654
ACH-000208,0.3925205513097148
ACH-000210,-0.2309263299397542
ACH-000211,0.039292339321176144
ACH-000215,0.12309280042215286
ACH-000221,-0.02200800214967937
ACH-000222,-0.007028937030710186
ACH-000223,-0.00010384242975012836
ACH-000226,-0.04145788808066594
ACH-000227,-0.08517546014171534
ACH-000228,-0.014886443014011081
ACH-000231,0.019827259970240197
ACH-000232,0.10092488476836464
ACH-000233,0.04137106668484007
ACH-000234,0.008377885821121735
ACH-000235,0.015872605028768763
ACH-000237,0.05975914005286991
ACH-000238,-0.002126524518903379
ACH-000242,0.07582748416598767
ACH-000243,0.05002691683835635
ACH-000244,-0.06979281574751421
ACH-000246,-0.0226150490331279
ACH-000248,-0.05443082477187351
ACH-000250,-0.020697331420051458
ACH-000251,0.16958155753633897
ACH-000252,-0.008278631139781745
ACH-000253,-0.013686419568085398
ACH-000255,0.1204247957800924
ACH-000256,-0.17275786905469862
ACH-000257,0.15928662421186174
ACH-000258,0.05433581351867135
ACH-000259,0.0037795463800624008
ACH-000260,0.1164758590659182
ACH-000261,0.0686123059433715
ACH-000262,-0.011645480321012695
ACH-000263,0.12830735199763854
ACH-000264,-0.004709114908923463
ACH-000265,0.04385437859350055
ACH-000266,0.011209265466883462
ACH-000272,-0.04830655737836299
ACH-000274,0.01196982058529618
ACH-000277,-0.06915958073582873
ACH-000278,-0.07631744776970248
ACH-000279,0.042166815422497984
ACH-000280,0.003044808703432695
ACH-000281,0.06894153238118887
ACH-000288,-0.050648428642903434
