,OR4D2 (124538)
ACH-000004,-0.09389323493673277
ACH-000005,-0.525133427926758
ACH-000007,-0.17378040016165655
ACH-000009,-0.21472122221292408
ACH-000011,-0.2602310963428855
ACH-000012,-0.3114832466347515
ACH-000013,-0.20851156142881955
ACH-000014,-0.18506690988674804
ACH-000015,-0.2477953612184392
ACH-000017,-0.22093473696471516
ACH-000018,-0.03281880365384415
ACH-000019,-0.5455081948188255
ACH-000021,-0.16181800421636328
ACH-000022,-0.264452413037968
ACH-000025,0.011262913244061224
ACH-000028,-0.20656357885147966
ACH-000030,-0.1718227519821517
ACH-000035,-0.1825736851549987
ACH-000036,-0.2748596461128202
ACH-000037,-0.09857627159779063
ACH-000039,-0.3297861023946261
ACH-000040,-0.12496317904797097
ACH-000041,-0.2610478061327243
ACH-000042,-0.3641432936994014
ACH-000045,-0.20357893134658064
ACH-000047,-0.23484325038776316
ACH-000052,-0.2015525547332547
ACH-000053,-0.29277545939985056
ACH-000054,-0.28197222386470644
ACH-000055,-0.20179122167295754
ACH-000060,-0.22730876687817966
ACH-000067,-0.15690636836355065
ACH-000070,-0.3667183671147917
ACH-000075,-0.14892257277932566
ACH-000078,-0.4060866916003612
ACH-000082,-0.11573413419493005
ACH-000085,0.017456633364093813
ACH-000086,-0.20028354885619676
ACH-000087,-0.15331859406621734
ACH-000092,-0.17734913459322305
ACH-000095,-0.22016225406786333
ACH-000097,-0.07572653113487411
ACH-000098,-0.09522410278461173
ACH-000099,-0.40161693759526973
ACH-000108,-0.09632966048848107
ACH-000113,-0.18032390587442912
ACH-000116,-0.3477236277599666
ACH-000118,-0.12645686728738814
ACH-000120,-0.41222251103689217
ACH-000123,-0.1764037002000249
ACH-000127,-0.17199947818604192
ACH-000128,-0.243349096383345
ACH-000132,-0.023019593860999502
ACH-000133,-0.11585732402900975
ACH-000137,-0.17302847532193455
ACH-000138,-0.3341826850904563
ACH-000142,-0.21959868708191385
ACH-000143,-0.13613339527425025
ACH-000146,-0.20669944820264086
ACH-000148,-0.1730432474425967
ACH-000150,-0.3510252094605698
ACH-000152,-0.28904159309299104
ACH-000153,-0.016271416602173783
ACH-000159,-0.17164885348764322
ACH-000160,-0.09568507387920046
ACH-000163,-0.2313409951866592
ACH-000167,-0.1978398296291466
ACH-000168,-0.1953383525654351
ACH-000169,-0.16819585253903585
ACH-000178,-0.20818330902496096
ACH-000183,-0.062490152880020376
ACH-000188,-0.34214516549852725
ACH-000189,-0.2696122617803857
ACH-000190,-0.2052860441726528
ACH-000198,-0.1756645281418628
ACH-000203,-0.2424927829061172
ACH-000204,-0.1886169690945766
ACH-000206,-0.2856647888075192
ACH-000207,-0.3045530229119666
ACH-000208,0.11080142998711248
ACH-000210,-0.07682629809949895
ACH-000211,-0.24889452645026344
ACH-000215,-0.24515578599301305
ACH-000221,-0.15742659123960087
ACH-000222,-0.09842294785797212
ACH-000223,-0.08031296337646328
ACH-000226,-0.20225634564403697
ACH-000227,-0.20778950029240875
ACH-000228,-0.10613875509039114
ACH-000231,-0.2764811815150031
ACH-000232,-0.05722023699746636
ACH-000233,-0.3282815368706812
ACH-000234,-0.22352024401042106
ACH-000235,-0.15574863234083774
ACH-000237,-0.238787730135297
ACH-000238,-0.4496154259216467
ACH-000242,0.005242870323217767
ACH-000243,-0.2740268280336141
ACH-000244,-0.0356964583637763
ACH-000246,-0.15541587783706826
ACH-000248,-0.23306604590787705
ACH-000250,-0.2579381684085487
ACH-000251,-0.23803354804418406
ACH-000252,-0.25170624610587616
ACH-000253,-0.5339382201204907
ACH-000255,-0.23166011663311095
ACH-000256,-0.1985539002788556
ACH-000257,-0.2412442953524171
ACH-000258,-0.2469892707698007
ACH-000259,-0.23722968064966574
ACH-000260,-0.2145919216505865
ACH-000261,-0.12532960249692282
ACH-000262,-0.5131882628062667
ACH-000263,-0.22919629848088305
ACH-000264,-0.22733521298135145
ACH-000265,-0.16405121296347808
ACH-000266,-0.15108996916102713
ACH-000272,-0.1960804653732109
ACH-000274,-0.42382385630702535
ACH-000277,-0.1324552030727643
ACH-000278,-0.2732597164436208
ACH-000279,-0.17960871533116293
ACH-000280,-0.11093057881271176
ACH-000281,-0.1659286128646583
ACH-000288,-0.3105584767841297
ACH-000291,-0.25237195407198065
ACH-000293,-0.26623682018884826
ACH-000294,-0.3299023823944965
ACH-000295,-0.3076076864593144
ACH-000296,-0.2300188259612815
ACH-000302,0.005701780292761127
ACH-000304,-0.02816169311865858
ACH-000307,-0.07177760555151898
ACH-000308,-0.21337396193971533
ACH-000310,-0.438231523518433
ACH-000311,-0.02468792960032992
ACH-000312,-0.30462300170517514
ACH-000315,-0.3635532470955996
ACH-000316,-0.2608613257966287
ACH-000317,-0.11980400007974708
ACH-000318,-0.2174668937962128
ACH-000319,-0.30214401425904763
ACH-000320,-0.13203402192957206
ACH-000322,-0.28852962913928065
ACH-000323,-0.318183963255239
ACH-000324,-0.1657641696584958
ACH-000329,-0.2758998740456268
ACH-000330,-0.41364778361577415
ACH-000331,-0.13182546417941926
ACH-000332,-0.12410444907841815
ACH-000334,-0.06425817363645607
ACH-000335,-0.3080494366639442
ACH-000336,-0.284378053712376
ACH-000337,-0.5799112291320401
ACH-000338,-0.06958256200138357
ACH-000339,-0.1553821500185212
ACH-000341,-0.13645017582766106
ACH-000348,-0.23841297898263195
ACH-000350,-0.19475706254390748
ACH-000352,-0.16601434053210826
ACH-000356,-0.4060269965072587
ACH-000361,-0.22414778801432905
ACH-000362,-0.15439892804057034
ACH-000363,-0.3162628714509391
ACH-000364,-0.020637998803887926
ACH-000365,-0.17016741953134515
ACH-000366,-0.16733173219460265
ACH-000368,-0.1342407470352566
ACH-000374,-0.09806867746271808
ACH-000375,-0.0781082278022947
ACH-000376,-0.12452071391088433
ACH-000381,-0.17044959254993586
ACH-000383,-0.22404191913367255
ACH-000387,-0.2307994383724543
ACH-000389,-0.11664846785800685
ACH-000390,-0.19232322365275686
ACH-000393,0.02618541667648989
ACH-000395,-0.12824204441450882
ACH-000396,-0.15138017788511712
ACH-000397,-0.1992083132416136
ACH-000401,-0.06400128915725341
ACH-000402,-0.14788690894522205
ACH-000403,-0.2431271400035928
ACH-000404,-0.2022413013843742
ACH-000406,-0.1051265059149958
ACH-000407,-0.13069356552384082
ACH-000408,-0.01961639646333092
ACH-000410,-0.1982438559536576
ACH-000411,-0.1619610889922286
ACH-000414,-0.1733612468148883
ACH-000415,-0.41215166222276506
ACH-000416,-0.20055068668962786
ACH-000420,-0.2937450823386067
ACH-000421,-0.17686742952507872
ACH-000424,-0.30063784669669763
ACH-000425,-0.1923453767033784
ACH-000426,-0.1389855333147645
ACH-000427,-0.3062849472570004
ACH-000433,-0.14874137951631364
ACH-000435,-0.11041907927138522
ACH-000436,-0.16736367576096303
ACH-000444,-0.2055705311352021
ACH-000445,-0.23409214334346234
ACH-000448,-0.13644780084071345
ACH-000450,-0.3516168486629279
ACH-000452,-0.20560788467467492
ACH-000454,-0.06812637658934498
ACH-000458,-0.23453086596924855
ACH-000459,-0.1503960364290527
ACH-000460,-0.18065160601107816
ACH-000461,-0.11515767782372847
ACH-000463,-0.12251512037495588
ACH-000464,-0.1127831541199728
ACH-000466,-0.13047316252719435
ACH-000467,-0.2395261642091608
ACH-000468,-0.25915485817053124
ACH-000469,-0.14047571991032035
ACH-000470,-0.3807306978879372
ACH-000471,-0.14832952403204794
ACH-000472,-0.23153755576307974
ACH-000473,-0.2316667910609061
ACH-000475,-0.15971301902096824
ACH-000476,-0.1579603394685594
ACH-000477,-0.12862645418385096
ACH-000479,0.18773038682280455
ACH-000480,-0.29600275726007136
ACH-000481,-0.060490303205405514
ACH-000483,-0.1797735341369572
ACH-000484,-0.04446224063434349
ACH-000485,-0.15892685107757995
ACH-000486,-0.13809831722990742
ACH-000487,-0.30462839862929353
ACH-000488,-0.2749783789870567
ACH-000490,-0.13268640410053614
ACH-000491,-0.2127508660611167
ACH-000495,-0.09546743833857133
ACH-000496,-0.1564111030292815
ACH-000499,-0.015117741852961013
ACH-000500,-0.10828665201130876
ACH-000502,-0.2708094631115891
ACH-000503,-0.348399825359903
ACH-000505,-0.1614741549186938
ACH-000507,-0.2249683298537022
ACH-000510,-0.27025158752405765
ACH-000511,-0.1551427928444962
ACH-000512,-0.013516833055213309
ACH-000516,-0.18972285256363214
ACH-000517,-0.2135944307631405
ACH-000518,-0.26274728412319404
ACH-000520,-0.07462583893707023
ACH-000521,-0.2961769317988695
ACH-000522,-0.12514245498173074
ACH-000524,-0.21540036415757352
ACH-000527,-0.18206232055598048
ACH-000528,-0.2377330168087769
ACH-000537,-0.11727047742203743
ACH-000541,-0.06759388797735846
ACH-000542,-0.15551690779204694
ACH-000544,-0.3656014116225063
ACH-000545,-0.17660310200013318
ACH-000547,-0.321209143409351
ACH-000548,-0.33624820200941635
ACH-000549,-0.10613072095384593
ACH-000550,-0.12568579453251838
ACH-000552,-0.30943783581997897
ACH-000556,-0.26369481793354965
ACH-000557,-0.17241215099050033
ACH-000569,-0.03525658048386168
ACH-000570,-0.23779255619141434
ACH-000571,-0.17852170333530298
ACH-000573,-0.2480899365914867
ACH-000576,-0.008286102341940372
ACH-000579,-0.12470611996885332
ACH-000580,-0.3768386705392334
ACH-000584,-0.17439507048003894
ACH-000585,-0.20417493539860476
ACH-000588,-0.2252677316706978
ACH-000589,-0.19220622952656652
ACH-000591,-0.10116267808379448
ACH-000593,-0.24973658828786854
ACH-000600,-0.22826126059796625
ACH-000601,-0.1838641569979646
ACH-000605,-0.2617211479870266
ACH-000606,-0.17097504788622414
ACH-000608,-0.25467361698812085
ACH-000614,-0.04249269682681368
ACH-000616,-0.12313405431087653
ACH-000618,-0.33009616283548004
ACH-000619,-0.2533900058874291
ACH-000620,-0.04388579463802168
ACH-000621,-0.3119361880408525
ACH-000622,-0.2350095640799331
ACH-000623,-0.20909209475637025
ACH-000624,-0.2675925562085834
ACH-000627,-0.21825684922542235
ACH-000630,-0.1749738472978649
ACH-000631,-0.17595622485558293
ACH-000632,-0.1772711228690352
ACH-000633,-0.3204776638755386
ACH-000637,-0.2375456615193427
ACH-000638,-0.06765181356486129
ACH-000646,-0.1849925326993212
ACH-000647,-0.24207439706173225
ACH-000648,-0.009137953350464151
ACH-000649,-0.14160748605449056
ACH-000651,-0.093043689870051
ACH-000652,-0.15022858707478287
ACH-000653,-0.16982733706274178
ACH-000657,-0.16643259739261454
ACH-000658,-0.11985912674954813
ACH-000661,-0.3737115727670803
ACH-000662,0.16839654045120794
ACH-000663,-0.3105534376321859
ACH-000665,-0.047676567486225764
ACH-000671,-0.09247068246573252
ACH-000672,-0.0916652969735066
ACH-000673,-0.2622111209900073
ACH-000676,-0.35841727299659315
ACH-000677,-0.19546999406332316
ACH-000681,-0.3297256365015516
ACH-000683,-0.14411053513485014
ACH-000684,-0.29624746043726885
ACH-000688,-0.18739604045628125
ACH-000693,-0.1688800421546999
ACH-000694,-0.1743390527856206
ACH-000695,-0.11228903849752923
ACH-000696,-0.2600538998222249
ACH-000697,-0.13939405831640628
ACH-000699,-0.10597514596390722
ACH-000701,-0.14562616525173136
ACH-000706,-0.2268158474841234
ACH-000711,-0.22824892676853936
ACH-000713,-0.012620542072342844
ACH-000714,-0.10041606811487708
ACH-000718,-0.3922905055939171
ACH-000720,-0.0934607196332588
ACH-000721,-0.2628863288502424
ACH-000724,-0.05706426538013953
ACH-000725,-0.05703200719855207
ACH-000732,-0.3953658572499516
ACH-000734,-0.07582615935083141
ACH-000735,-0.16047937454009034
ACH-000736,-0.3413602965726379
ACH-000738,-0.3802984685709189
ACH-000746,-0.3001440680634488
ACH-000747,-0.09195409871794837
ACH-000748,-0.2730626798683731
ACH-000753,-0.20321051192890707
ACH-000756,-0.26553653736882177
ACH-000757,-0.16398045434240122
ACH-000758,-0.17554752652431507
ACH-000760,-0.1757983180770127
ACH-000762,-0.2649900482066325
ACH-000763,0.11336613519956752
ACH-000764,-0.1719288172834926
ACH-000765,-0.4408223858309353
ACH-000766,-0.3086321200206833
ACH-000767,-0.16962087323883468
ACH-000768,-0.22241064866637816
ACH-000769,-0.2400237443462679
ACH-000770,-0.15027176091291086
ACH-000771,-0.2652549309089925
ACH-000773,-0.3478431360835328
ACH-000776,-0.2254695863262933
ACH-000777,-0.22089608923167967
ACH-000778,-0.2667788843683574
ACH-000781,-0.1559303715926639
ACH-000782,-0.19966992040814008
ACH-000783,-0.13477499313889074
ACH-000784,-0.2756867489678317
ACH-000785,-0.1740277922510152
ACH-000787,-0.21329056922535253
ACH-000788,-0.3067616982272281
ACH-000791,-0.26394779988275163
ACH-000792,-0.3067403099820891
ACH-000794,-0.3570533334193764
ACH-000796,-0.12494957221188716
ACH-000798,-0.38373011678399865
ACH-000799,-0.13247113748138378
ACH-000800,-0.4562130804659499
ACH-000802,-0.0747609335152122
ACH-000804,-0.11079149885264043
ACH-000805,-0.12851344042010404
ACH-000809,-0.15594264366410954
ACH-000810,-0.267221096850422
ACH-000811,-0.29156612500798884
ACH-000817,-0.11089757696676436
ACH-000819,-0.13476023704336454
ACH-000820,-0.09090219535582338
ACH-000821,-0.05771334328795982
ACH-000822,-0.2493695176448202
ACH-000823,-0.2052667004542083
ACH-000824,-0.22344768020949546
ACH-000827,-0.20432171412272976
ACH-000829,-0.2293036178685453
ACH-000831,-0.1570153777930129
ACH-000832,-0.1656487515052354
ACH-000833,-0.05290317142486607
ACH-000834,-0.15245224647153593
ACH-000835,-0.13112584462821658
ACH-000836,-0.21458367509769416
ACH-000837,-0.17200628669695125
ACH-000838,-0.1428641600131278
ACH-000839,-0.2744285222788216
ACH-000840,-0.31674664386942264
ACH-000841,-0.30778653256083394
ACH-000843,-0.24428007758504736
ACH-000846,-0.2882207763298481
ACH-000847,-0.04485482304517782
ACH-000848,-0.14767169740289066
ACH-000849,-0.18668647648100328
ACH-000851,-0.15611730773857116
ACH-000855,-0.3294575419446396
ACH-000856,-0.2270532151991853
ACH-000858,-0.22201627596423928
ACH-000859,-0.2391048874132395
ACH-000861,-0.11609769858895293
ACH-000862,-0.16553118404940315
ACH-000865,-0.20462003402986476
ACH-000866,-0.3415508845236054
ACH-000867,-0.18336908216262213
ACH-000869,-0.13809078861779114
ACH-000872,-0.2967650783532401
ACH-000873,-0.3010990466571298
ACH-000876,-0.16016945842450084
ACH-000878,-0.3818548534495678
ACH-000880,-0.19379148942522376
ACH-000881,-0.16823192399040734
ACH-000882,-0.007863600105957637
ACH-000884,-0.2984663985762077
ACH-000885,-0.2835589685339056
ACH-000887,-0.2149780063620176
ACH-000889,-0.09145270593516268
ACH-000896,-0.1758895127820253
ACH-000898,-0.17955179491869513
ACH-000900,-0.175835613519378
ACH-000901,-0.20747752882548406
ACH-000905,-0.16979077313200927
ACH-000906,-0.2221757041714626
ACH-000907,-0.26932317671563644
ACH-000910,-0.01851893973895001
ACH-000911,-0.2343241642420282
ACH-000912,-0.2127757947788804
ACH-000913,-0.12459727153090235
ACH-000915,-0.10876126766736008
ACH-000916,-0.03500498642017925
ACH-000917,-0.13870545275890545
ACH-000920,-0.3065852860541389
ACH-000921,-0.06921960233444238
ACH-000924,-0.13925710220789952
ACH-000926,-0.13512644290335726
ACH-000928,-0.16438055360218662
ACH-000929,-0.22209635281684345
ACH-000932,-0.14910007206756787
ACH-000935,-0.15406022472117095
ACH-000936,-0.1798847133888664
ACH-000937,-0.42023539660600495
ACH-000938,-0.09873844261259836
ACH-000939,-0.3788002955727672
ACH-000941,-0.13348851409184784
ACH-000943,-0.2002422457159219
ACH-000946,-0.05218521559992565
ACH-000947,-0.17318324655610254
ACH-000948,-0.07406685364280594
ACH-000950,-0.25007641409683395
ACH-000953,-0.2679588918488724
ACH-000954,0.046020160108926976
ACH-000957,-0.2542735005747027
ACH-000958,-0.2752517051205248
ACH-000960,-0.2169902718605648
ACH-000963,-0.2436020471347101
ACH-000968,-0.34158595949565856
ACH-000969,-0.050588368408745615
ACH-000972,-0.16637576791860678
ACH-000973,-0.1444696535453686
ACH-000974,-0.2911076737978138
ACH-000978,-0.29424293319119105
ACH-000984,-0.15162637317470126
ACH-000986,-0.2661198393825468
ACH-000988,-0.3019004470486833
ACH-000993,-0.1284295301456316
ACH-000994,-0.09166652146924888
ACH-000996,-0.21892994324302525
ACH-001001,-0.24635619501065456
ACH-001020,-0.38407393887662894
ACH-001028,-0.14799118147383794
ACH-001031,-0.17714756407674484
ACH-001038,-0.16227567580880625
ACH-001048,-0.2696237945706825
ACH-001050,-0.18561750731056545
ACH-001053,-0.38647886277784893
ACH-001054,-0.2922501429425009
ACH-001061,-0.17385345157218324
ACH-001067,-0.08793591463240709
ACH-001075,0.013925006094452262
ACH-001096,-0.22369853365045786
ACH-001111,-0.4621374687201018
ACH-001119,-0.18316422697893706
ACH-001128,0.08767058004535838
ACH-001134,-0.17994299964381288
ACH-001151,-0.06689815465949576
ACH-001163,-0.1687752016998826
ACH-001164,-0.0949689023888482
ACH-001183,-0.13625892258204467
ACH-001192,-0.15182626955245687
ACH-001193,-0.3753926591431915
ACH-001196,-0.33956209625127753
ACH-001197,-0.018734877713426527
ACH-001205,-0.2871622481394441
ACH-001211,-0.14537237533259198
ACH-001212,-0.4798945976734029
ACH-001228,-0.4084188904284807
ACH-001232,-0.21830394477296103
ACH-001239,-0.2463254469128633
