,ARL17A (51326)
ACH-000004,0.12387158870880252
ACH-000005,-0.04020039953280265
ACH-000007,0.15797129421437955
ACH-000009,-0.1702610814397396
ACH-000011,0.0763304495122947
ACH-000012,0.06927478501018998
ACH-000013,0.06246147580494416
ACH-000014,0.08796116690942297
ACH-000015,-0.024825056558837585
ACH-000017,0.00040253555409966934
ACH-000018,0.060285084467754414
ACH-000019,0.16849221794086594
ACH-000021,0.017118995808996944
ACH-000022,-0.1630435762290873
ACH-000025,0.04035141124098407
ACH-000028,0.16843970068125108
ACH-000030,0.08705181203850014
ACH-000035,0.09678611734857877
ACH-000036,-0.0005335262076583187
ACH-000037,0.018325431489281074
ACH-000039,0.07568312200221343
ACH-000040,-0.0459012113239561
ACH-000041,-0.26379524448812913
ACH-000042,-0.033700894944807214
ACH-000045,-0.15305139416918326
ACH-000047,0.15455442750243326
ACH-000052,0.1581275826075342
ACH-000053,0.12752948617360754
ACH-000054,-0.2602780104200693
ACH-000055,-0.0066814474741011464
ACH-000060,-0.07193219557019052
ACH-000067,0.004117727651519251
ACH-000070,0.19662484827247131
ACH-000075,-0.09232953826101344
ACH-000078,-0.2671320088109112
ACH-000082,-0.024699872837180448
ACH-000085,-0.03727528063290149
ACH-000086,0.02305857042770655
ACH-000087,0.13189016338064616
ACH-000092,-0.0464161631088966
ACH-000095,-0.13708458491577896
ACH-000097,0.022490466264486475
ACH-000098,0.0057777224312929795
ACH-000099,-0.08526852158490272
ACH-000108,0.07576936349545263
ACH-000113,0.093668026993561
ACH-000116,0.04880752536285712
ACH-000118,0.22056696014474192
ACH-000120,-0.008000879442318256
ACH-000123,-0.031693267349456086
ACH-000127,0.15349994649902055
ACH-000128,0.05644214936322736
ACH-000132,-0.07808459158205754
ACH-000133,0.031614527695312755
ACH-000137,0.044953638471284064
ACH-000138,-0.2417358792740251
ACH-000142,-0.13462374295965973
ACH-000143,0.00981495050352812
ACH-000146,0.08054992666260515
ACH-000148,-0.02477345284021532
ACH-000150,-0.07331644602323376
ACH-000152,-0.04319713396274909
ACH-000153,0.004318434998333265
ACH-000159,-0.025702374746665698
ACH-000160,0.010030442458815113
ACH-000163,0.06352885888749445
ACH-000167,-0.22705262244634064
ACH-000168,0.19042021366290152
ACH-000169,0.1606633749598232
ACH-000178,0.08465848408786178
ACH-000183,0.028927078876408368
ACH-000188,-0.14174851553051962
ACH-000189,-0.0817574115070131
ACH-000190,-0.09185531890489172
ACH-000198,0.08831774836299729
ACH-000203,0.042957219460736516
ACH-000204,-0.06318977619483176
ACH-000206,0.13241824391751933
ACH-000207,0.06865303888709802
ACH-000208,-0.1319673642217821
ACH-000210,0.06107051422056407
ACH-000211,-0.09290950760009704
ACH-000215,0.00010451298764381252
ACH-000221,0.09662466654888792
ACH-000222,0.18207615116805345
ACH-000223,-0.08729250885438154
ACH-000226,0.0992887068699528
ACH-000227,-0.04632586810789629
ACH-000228,0.15690253723346073
ACH-000231,-0.034167022721288576
ACH-000232,0.1891712289503457
ACH-000233,-0.12240000596028493
ACH-000234,-0.07209426243291034
ACH-000235,-0.1146851687322308
ACH-000237,0.06043340417306067
ACH-000238,-0.18799928044965866
ACH-000242,0.3871786018559907
ACH-000243,0.05845968828236925
ACH-000244,-0.13960201304952038
ACH-000246,-0.039870984499900015
ACH-000248,-0.1932638937108096
ACH-000250,0.1047574297975766
ACH-000251,0.06578308803408459
ACH-000252,0.07552386329548831
ACH-000253,0.1054950315035537
ACH-000255,0.09571807650117216
ACH-000256,-0.045867997027735904
ACH-000257,0.1716063345510249
ACH-000258,0.23381790249071516
ACH-000259,-0.062238970959929286
ACH-000260,0.07282910728481677
ACH-000261,0.2573361654832729
ACH-000262,0.07492108263831147
ACH-000263,0.10919016918360544
ACH-000264,-0.07376359621794833
ACH-000265,0.13943035262618872
ACH-000266,0.058052238731475886
ACH-000272,0.0181919033190626
ACH-000274,0.004307766226356383
ACH-000277,0.08526239007886036
ACH-000278,-0.0668638619323887
ACH-000279,0.012312072889706266
ACH-000280,0.2059529598030919
ACH-000281,0.13982245939708055
ACH-000288,-0.010814112318057106
ACH-000291,-0.04184213694146609
ACH-000293,0.112151234823009
ACH-000294,-0.1369562364835514
ACH-000295,-0.3478107656261807
ACH-000296,0.11058160470040436
ACH-000302,0.019711381610325717
ACH-000304,0.15582003777581124
ACH-000307,0.07128723933668578
ACH-000308,0.06983643051943321
ACH-000310,-0.01404508353356076
ACH-000311,0.11176991105001084
ACH-000312,0.11466603889469952
ACH-000315,0.134076499916312
ACH-000316,-0.09255989505484637
ACH-000317,0.1275085617902978
ACH-000318,0.18442849945217565
ACH-000319,0.07714716805250328
ACH-000320,0.30081017668655546
ACH-000322,0.02560185292459877
ACH-000323,0.06901874931574023
ACH-000324,-0.06235845919970291
ACH-000329,-0.02191262338637388
ACH-000330,0.01716450130404872
ACH-000331,0.07239741475525349
ACH-000332,0.079014001640588
ACH-000334,0.01860025246241615
ACH-000335,-0.19165486709398147
ACH-000336,-0.14598717716677728
ACH-000337,-0.10996617490833197
ACH-000338,0.4289483768008743
ACH-000339,-0.2099310288332375
ACH-000341,-0.01285194767667191
ACH-000348,0.06322574384846083
ACH-000350,0.04148892248329912
ACH-000352,0.09304162725180468
ACH-000356,-0.00042644379057127016
ACH-000361,-0.15464347390810199
ACH-000362,0.040099456928233516
ACH-000363,-0.035990298713142105
ACH-000364,-0.04988822382370195
ACH-000365,0.010749246633978679
ACH-000366,-0.01581033578501974
ACH-000368,0.09653615289406882
ACH-000374,-0.06858375305511512
ACH-000375,0.02367983929521311
ACH-000376,-0.03531685381062544
ACH-000381,0.004810051244736375
ACH-000383,-0.1177050927432992
ACH-000387,0.024503748957191304
ACH-000389,-0.11977742121245012
ACH-000390,-0.08732134921165041
ACH-000393,0.04798699905797983
ACH-000395,0.2124313729714481
ACH-000396,0.08521948646445511
