,NSG1 (27065)
ACH-000004,0.2127071778614325
ACH-000005,-0.5771637574974264
ACH-000007,0.19302583957842695
ACH-000009,0.10727215750613893
ACH-000011,0.0944778639671812
ACH-000012,0.09711237777830614
ACH-000013,0.08210730970590792
ACH-000014,0.09023194516070566
ACH-000015,0.09074023404554434
ACH-000017,-0.0369375257576008
ACH-000018,0.17683666717730215
ACH-000019,0.1307230437908608
ACH-000021,0.04278762071382325
ACH-000022,0.11801022097354855
ACH-000025,0.04222242495133366
ACH-000028,0.030478762992953445
ACH-000030,0.08151943623536323
ACH-000035,0.4268483909048144
ACH-000036,0.05030296578562205
ACH-000037,0.2672925078336949
ACH-000039,0.27225548352502105
ACH-000040,0.10357044934677437
ACH-000041,0.193090592584046
ACH-000042,0.02373372791319427
ACH-000045,0.06347375641521355
ACH-000047,0.031093834095293482
ACH-000052,-0.01746364265746983
ACH-000053,0.10029464077288558
ACH-000054,0.1504424857590427
ACH-000055,0.30757821881994035
ACH-000060,0.06234346451842415
ACH-000067,0.059625592157152726
ACH-000070,0.1316436735570544
ACH-000075,0.07403413333956174
ACH-000078,0.2352971657499965
ACH-000082,0.04614289291569452
ACH-000085,0.1342456081200718
ACH-000086,0.059399164697334965
ACH-000087,-0.03279955986421524
ACH-000092,0.0785624295314224
ACH-000095,0.14156594637869713
ACH-000097,0.030423198083849107
ACH-000098,0.0909873844038943
ACH-000099,0.04776550235990623
ACH-000108,-0.13884255222980554
ACH-000113,0.051833712955627866
ACH-000116,0.07480168754648714
ACH-000118,-0.10995774346156632
ACH-000120,0.0295806419075882
ACH-000123,0.10219593391774312
ACH-000127,-0.038786940700871915
ACH-000128,0.002119307080205062
ACH-000132,0.11279274417398155
ACH-000133,0.05187690190319578
ACH-000137,-0.030427357797983962
ACH-000138,0.02706208909045435
ACH-000142,0.08888267906585283
ACH-000143,-0.02177380076836821
ACH-000146,0.07396601685741194
ACH-000148,-0.0702636292060814
ACH-000150,-0.0806276041038524
ACH-000152,0.05689883079357658
ACH-000153,0.06431731016283593
ACH-000159,0.041631643968211784
ACH-000160,0.02842985571299107
ACH-000163,0.1143061544974952
ACH-000167,-0.26378918856624106
ACH-000168,0.06170513887400265
ACH-000169,0.11595820220881953
ACH-000178,0.05821903572017044
ACH-000183,0.16545267614225506
ACH-000188,0.12489388162170414
ACH-000189,-0.06231973167031073
ACH-000190,0.1063713717413405
