,BMP4 (652)
ACH-000004,0.06799730223098653
ACH-000005,0.016972341213809243
ACH-000007,0.022575823226706544
ACH-000009,0.04677436593009416
ACH-000011,-0.025141175502102996
ACH-000012,0.13546818506473832
ACH-000013,0.0435382023697294
ACH-000014,-0.05910046277973975
ACH-000015,-0.02504295694296413
ACH-000017,-0.014431297284254841
ACH-000018,-0.006843958221442814
ACH-000019,0.05135350608421752
ACH-000021,0.053309005924618034
ACH-000022,0.12114764697186604
ACH-000025,0.13230141138652318
ACH-000028,0.10677099998009336
ACH-000030,0.060246351638040326
ACH-000035,0.11041306922939334
ACH-000036,0.015610675014714956
ACH-000037,-0.031279690479354263
ACH-000039,0.09745022654883352
ACH-000040,0.026556399748335957
ACH-000041,0.11313124840850662
ACH-000042,0.02455675476507433
ACH-000045,0.1985609625803589
ACH-000047,0.07440646775199516
ACH-000052,-0.18320381194567173
ACH-000053,0.08431210389201624
ACH-000054,-0.052713580157593525
ACH-000055,0.130769845167211
ACH-000060,-0.2343051061759756
ACH-000067,0.11012050599013523
ACH-000070,0.0022528902786028648
ACH-000075,0.1186740323699486
ACH-000078,0.027878757890434848
ACH-000082,-0.04159690111529424
ACH-000085,-0.0433584408318636
ACH-000086,0.09243321187898622
ACH-000087,0.010129842337147291
ACH-000092,0.07354844613064082
ACH-000095,-0.04877741457423106
ACH-000097,-0.0238936884524875
ACH-000098,0.09574551292016792
ACH-000099,0.114444625973446
ACH-000108,0.12731575177793694
ACH-000113,0.09091310683474847
ACH-000116,0.07616265545511706
ACH-000118,0.06785806288586782
ACH-000120,0.09413428671370186
ACH-000123,0.08185778648466756
ACH-000127,0.003180474571765404
ACH-000128,0.02957494804578689
ACH-000132,0.12601075053810054
ACH-000133,-0.017452957637034486
ACH-000137,-0.036708991947435515
ACH-000138,0.0860515106476011
ACH-000142,0.045747440504733485
ACH-000143,-0.03702464461158712
ACH-000146,0.06787099829371769
ACH-000148,0.05596925936118142
ACH-000150,0.1665034127567496
ACH-000152,-0.018858831935646
ACH-000153,0.009772187404544195
ACH-000159,0.07416292214352907
ACH-000160,0.11718105291600213
ACH-000163,0.05469456660416429
ACH-000167,-0.10631245480904113
ACH-000168,0.0767242908559761
ACH-000169,-0.007263168093505994
ACH-000178,0.0447156801510636
ACH-000183,0.1900696320396652
ACH-000188,0.09244355590212423
ACH-000189,0.018746781442313086
ACH-000190,0.028325715552516003
ACH-000198,-0.02512238592884428
ACH-000203,0.07974054672479514
ACH-000204,-0.02227000172994897
ACH-000206,0.0987522087725308
ACH-000207,0.14692403287862776
ACH-000208,-0.02571921614096731
ACH-000210,0.013557945045511574
ACH-000211,0.012210439445235652
ACH-000215,0.009632076301903946
ACH-000221,0.13680395930296918
ACH-000222,-0.09024048366781677
ACH-000223,-0.02234909035618866
ACH-000226,-0.04074886795324529
ACH-000227,0.06970576082587318
ACH-000228,0.11915352226510922
ACH-000231,-0.04968034479706759
ACH-000232,-0.07648200853140788
ACH-000233,0.06982196662876204
ACH-000234,0.09426141264964197
ACH-000235,0.021363495462275547
ACH-000237,0.10445187874156182
ACH-000238,-0.030887291872476512
ACH-000242,0.16340514794199135
ACH-000243,-0.02798736524247819
ACH-000244,0.060142253190713285
ACH-000246,0.027119718628559344
ACH-000248,-0.0906738211809885
ACH-000250,0.03414097059780223
ACH-000251,0.023888246626379925
ACH-000252,0.22433162229578013
ACH-000253,0.0991893128296562
ACH-000255,0.02175449498830049
ACH-000256,0.06890299786871885
ACH-000257,-0.27627725871882325
ACH-000258,-0.006777237982810936
ACH-000259,0.035757314578821024
ACH-000260,0.08845835342673357
ACH-000261,0.0274644184191784
ACH-000262,0.0003855149611991778
ACH-000263,0.17790425294364068
ACH-000264,0.04110579895772567
ACH-000265,0.16090910604430084
ACH-000266,-0.01589050050831069
ACH-000272,-0.009613300090184287
ACH-000274,0.0698287946821487
ACH-000277,0.13805799132671326
ACH-000278,-0.017603050269459426
ACH-000279,0.14331914621211853
ACH-000280,0.11120249366282288
ACH-000281,0.10533040902295956
ACH-000288,0.04732259828251708
ACH-000291,0.01896510647438726
ACH-000293,0.029691209705302826
ACH-000294,0.10947164338476574
ACH-000295,0.06702054541951256
ACH-000296,0.04509516214181037
ACH-000302,0.04842081647345348
ACH-000304,-0.05284722275322707
ACH-000307,0.11313176300536792
ACH-000308,0.05214510338548635
ACH-000310,-0.05285554086909401
ACH-000311,-0.035545680543942616
ACH-000312,0.12659349074873408
ACH-000315,0.08654159165796528
ACH-000316,0.10484782713383684
ACH-000317,0.010542968172974254
ACH-000318,0.08248896116855521
ACH-000319,0.11765650687569144
ACH-000320,0.042721852318231016
ACH-000322,-0.1494300239361263
ACH-000323,0.05482015810310505
ACH-000324,0.10358942357103494
ACH-000329,0.03757847104148802
ACH-000330,-0.02770175996479949
ACH-000331,-0.04911089245263618
ACH-000332,0.044282314332244326
ACH-000334,-0.006476271142001288
ACH-000335,0.1273336009477305
ACH-000336,0.1655279359984766
ACH-000337,0.09164794173030404
ACH-000338,0.30454252190223724
ACH-000339,-0.043699570270748486
ACH-000341,-0.03986675548003495
ACH-000348,-0.037130364080662434
ACH-000350,0.2452762559761441
ACH-000352,0.14486362990041365
ACH-000356,0.07185343933197415
ACH-000361,-0.03003839431366064
ACH-000362,0.14286491381065666
ACH-000363,-0.03702420729390713
ACH-000364,-0.06650305901171559
ACH-000365,0.08819529745286596
ACH-000366,0.11069863215841527
ACH-000368,-0.1190793277147728
ACH-000374,0.11456432163885368
ACH-000375,0.03568543555143251
ACH-000376,-0.11862903094464265
ACH-000381,-0.0718098290515771
