,RTKN (6242)
ACH-000318,-0.14305969258605186
ACH-000319,-0.14679034393151422
ACH-000320,-0.2413242884662088
ACH-000322,-0.4002295377317214
ACH-000323,-0.244398954360036
ACH-000324,-0.22009845728890007
ACH-000329,-0.15948939615409974
ACH-000330,0.08514650053735673
ACH-000331,-0.14650918663551754
ACH-000332,-0.32603355458239897
ACH-000334,-0.11734106157541327
ACH-000335,-0.21901764772186072
ACH-000336,-0.29976515100576817
ACH-000337,-0.4748774897901707
ACH-000338,-0.06307442794372695
ACH-000339,-0.2260021105322169
ACH-000341,-0.31006846751866146
ACH-000348,-0.2225444032590335
ACH-000350,-0.17391965889438113
ACH-000352,-0.20471989607797575
ACH-000356,-0.230674575678411
ACH-000361,-0.3733100869900883
ACH-000362,-0.033628060364407984
ACH-000363,-0.0772474372744979
ACH-000364,-0.15652327027859314
ACH-000365,-0.25480615803872675
ACH-000366,-0.28805160658658346
ACH-000368,-0.32285351995024
ACH-000374,-0.3270335606553985
ACH-000375,-0.4538172642074927
ACH-000376,-0.2553134364612673
ACH-000381,-0.2600383628598004
ACH-000383,-0.2520591558946983
ACH-000387,-0.1821544941264706
ACH-000389,-0.01919369864126285
ACH-000390,-0.3679075388568881
ACH-000393,-0.2053331730981778
ACH-000395,-0.16669169889251886
ACH-000396,-0.295914501645537
ACH-000397,-0.15585062304643565
ACH-000401,-0.5309629625682715
ACH-000402,0.09947468619390656
ACH-000403,-0.28857094230483216
ACH-000404,-0.3150741571676851
ACH-000406,-0.08964493753319179
ACH-000407,-0.016632590048263264
ACH-000408,-0.2392097175643721
ACH-000410,-0.29476801234873945
ACH-000411,-0.2204392688452645
ACH-000414,-0.2262398843690647
ACH-000415,-0.2972251339833727
ACH-000416,-0.19993496169591266
ACH-000420,-0.17273803291601866
ACH-000421,-0.22042320552339614
ACH-000424,-0.4156922533611503
ACH-000425,-0.2241173396338222
ACH-000426,-0.3468416038772837
ACH-000427,0.029807732317679563
ACH-000433,-0.3135602232588798
ACH-000435,-0.07287277701629158
ACH-000436,-0.2525228468444565
ACH-000444,-0.007439570952676671
ACH-000445,-0.19576944484803804
ACH-000448,-0.2934722558407186
ACH-000450,-0.4344522650233965
ACH-000452,-0.21264375221997045
ACH-000454,-0.41402232918526294
ACH-000458,-0.1673073729582935
ACH-000459,-0.2211896793646648
ACH-000460,-0.11859904128575545
ACH-000461,-0.2021114714782573
ACH-000463,-0.23328679847673015
ACH-000464,-0.3940244547463959
ACH-000466,-0.11679727135661992
ACH-000467,-0.19512809911667134
ACH-000468,-0.3037578687678473
ACH-000469,-0.10596708207663832
ACH-000470,-0.22192708219107526
ACH-000471,-0.15047968572760112
ACH-000472,-0.23307680041535206
ACH-000473,-0.4017431704623962
ACH-000475,-0.2528595260757484
ACH-000476,-0.2209036924189257
ACH-000477,-0.1715319496317445
ACH-000479,-0.350465843733094
ACH-000480,-0.1006166568611271
ACH-000481,-0.2848367345335049
ACH-000483,-0.21417760149274048
ACH-000484,-0.13294966504448658
ACH-000485,-0.3875377903958125
ACH-000486,-0.22764053772797824
ACH-000487,-0.12185095137641383
ACH-000488,-0.23126036524918964
ACH-000490,-0.3420861299836737
ACH-000491,-0.4672066597086375
ACH-000495,-0.12499820634058108
ACH-000496,-0.24141470605864376
ACH-000499,-0.17333397240963436
ACH-000500,-0.17606164393646573
ACH-000502,-0.13940448617411144
ACH-000503,-0.0079886167885227
ACH-000505,-0.25370764885338265
ACH-000507,-0.20534743029217525
ACH-000510,-0.2930282217129884
ACH-000511,-0.2549537421184628
ACH-000512,-0.2467584304918751
ACH-000516,-0.12934109909112948
ACH-000517,-0.2407766849571723
ACH-000518,-0.19496193086397345
ACH-000520,-0.2878057651752828
ACH-000521,-0.34392051507187804
ACH-000522,-0.2653475052788446
ACH-000524,-0.32435210864679204
ACH-000527,-0.3537703196840493
ACH-000528,-0.16322049123509236
ACH-000537,-0.17276501971877795
ACH-000541,-0.15009068284000762
ACH-000542,-0.2346069079263531
ACH-000544,-0.212302233826591
ACH-000545,-0.2436045923455716
ACH-000547,-0.015851184081709782
ACH-000548,-0.2143429649513301
ACH-000549,-0.30088614150230564
ACH-000550,-0.13576203446190255
ACH-000552,-0.21324807899967674
ACH-000556,-0.3696365683950167
ACH-000557,-0.1849927982905195
ACH-000569,-0.3897912917490984
ACH-000570,-0.26862509376860244
ACH-000571,-0.2037381488101061
ACH-000573,-0.1609506660684725
ACH-000576,-0.11958743487000932
ACH-000579,-0.31243613872320525
ACH-000580,-0.11244687356590592
ACH-000584,-0.19253639260866215
ACH-000585,-0.07399969429958927
ACH-000588,-0.29784652945634993
ACH-000589,-0.24725069032369304
ACH-000591,-0.5176908914050189
ACH-000593,-0.08235352802764583
ACH-000600,-0.2860518612403843
ACH-000601,-0.22369506388566301
ACH-000605,-0.2384669087221457
ACH-000606,-0.1770814008309816
ACH-000608,-0.3031153262019346
ACH-000614,-0.3854361324461336
ACH-000616,-0.025602373414696792
ACH-000618,-0.2624673416986173
ACH-000619,-0.03358998338134418
ACH-000620,-0.21530879191671048
ACH-000621,-0.22929032934714103
ACH-000622,-0.13138614224718329
ACH-000623,-0.1932218963268232
ACH-000624,-0.2786342872300862
ACH-000627,-0.26910181021657337
ACH-000630,-0.3736102084810849
ACH-000631,0.037070799929132266
ACH-000632,-0.24809521039774635
ACH-000633,-0.15737992832811942
ACH-000637,-0.3036846527438472
ACH-000638,-0.2539602473425088
ACH-000646,-0.11449685420956
ACH-000647,-0.22565561028308326
ACH-000648,-0.05502971620425307
ACH-000649,-0.30943102834851843
ACH-000651,-0.16626847075009332
ACH-000652,-0.0926640442736943
ACH-000653,-0.1923621681300372
ACH-000657,-0.14331099940006728
ACH-000658,-0.14304574703836367
ACH-000661,-0.257232442161193
ACH-000662,-0.331144574568341
ACH-000663,-0.25842960185018105
ACH-000665,-0.4166347378060798
ACH-000671,-0.17158868701531213
ACH-000672,-0.5469639599745786
ACH-000673,-0.3356623105456851
ACH-000676,-0.23412427619374165
ACH-000677,-0.1483314401915284
ACH-000681,-0.2385365280716455
ACH-000683,-0.3103540120819324
ACH-000684,-0.1804681804030833
ACH-000688,-0.19358530621698167
ACH-000693,-0.283643917647831
ACH-000694,-0.4330840810419945
ACH-000695,-0.4022777385440962
ACH-000696,-0.3799829258883627
ACH-000697,-0.3289627409441768
ACH-000699,-0.2735964243891337
ACH-000701,-0.2747203164114007
ACH-000706,-0.2646838118180059
ACH-000711,-0.36423977180462896
ACH-000713,-0.1490816987115923
ACH-000714,-0.341944592505144
ACH-000718,-0.08053855143938654
ACH-000720,-0.16789619212734347
ACH-000721,-0.21463484845009895
ACH-000724,-0.27397209628119484
ACH-000725,-0.2924916088373344
ACH-000732,-0.3624420593496943
ACH-000734,-0.13506076172675147
ACH-000735,-0.3235616297967255
ACH-000736,-0.11387456518915255
ACH-000738,-0.3067230167053637
ACH-000746,-0.25814165368297065
ACH-000747,-0.37546410086090026
ACH-000748,-0.1854075304181252
ACH-000753,-0.2395711514210777
ACH-000756,-0.37195375227348376
ACH-000757,-0.31136055294557297
ACH-000758,-0.17084322084836365
ACH-000760,-0.36721482718470855
ACH-000762,-0.4164477027814252
ACH-000763,-0.17629958754150293
ACH-000764,-0.061389193762695214
ACH-000765,-0.2743388270463701
ACH-000766,-0.27217608438668245
ACH-000767,-0.4077252892996764
ACH-000768,-0.1870839334866541
ACH-000769,-0.2900765977814148
ACH-000770,-0.14052366239907085
ACH-000771,-0.23853307558431605
ACH-000773,-0.19118141552572845
ACH-000776,-0.0320346550171275
ACH-000777,-0.2659726221847101
ACH-000778,-0.41722254708848105
ACH-000781,-0.3004270223881748
ACH-000782,-0.2264155272445591
ACH-000783,-0.16970800632992525
ACH-000784,-0.23916606266924095
ACH-000785,-0.3786279713474483
ACH-000787,-0.3483582581723565
ACH-000788,-0.12585797951779434
ACH-000791,-0.3924154213634055
ACH-000792,-0.11963083906854186
ACH-000794,-0.3495132317635408
ACH-000796,-0.3094812284345236
ACH-000798,-0.6722628085683645
ACH-000799,-0.3784359611983526
ACH-000800,-0.1107124867909083
ACH-000802,-0.20215591817316936
ACH-000804,-0.4795595709320753
ACH-000805,-0.26346114189079345
ACH-000809,-0.2191873949856409
ACH-000810,-0.2726797512968536
ACH-000811,-0.20861733148848505
ACH-000817,-0.1825703036745164
ACH-000819,-0.15408031729395424
ACH-000820,-0.18666840228463846
ACH-000821,-0.3800646307927969
ACH-000822,-0.30625214937389683
ACH-000823,-0.21612478364044865
ACH-000824,-0.24883290739337535
ACH-000827,-0.23733783143756876
ACH-000829,-0.2838637736590437
ACH-000831,-0.25844865003268674
ACH-000832,-0.56165945957712
ACH-000833,-0.13366552017505046
ACH-000834,-0.3118094771603292
ACH-000835,-0.21590410684929412
ACH-000836,-0.19939890964555312
ACH-000837,-0.1590889532265903
ACH-000838,-0.2026287021741143
ACH-000839,-0.3609783164459778
ACH-000840,-0.26817449824582845
ACH-000841,-0.2922921193328481
ACH-000843,-0.479793357010693
ACH-000846,-0.365042015757061
ACH-000847,-0.1227847747946978
ACH-000848,-0.20536653887077605
ACH-000849,-0.24999293863000946
ACH-000851,-0.2895272565086814
ACH-000855,-0.254223170542131
ACH-000856,-0.09844893168214514
ACH-000858,-0.2244439970220213
ACH-000859,-0.3878581740603096
ACH-000861,-0.2652396644555303
ACH-000862,-0.059045162948929586
ACH-000865,-0.30108829162732964
ACH-000866,-0.2135341395835693
ACH-000867,-0.21488897448197045
ACH-000869,-0.3185619965872276
ACH-000872,-0.2095625050285868
ACH-000873,-0.4374415203154554
ACH-000876,-0.3055732736423239
ACH-000878,-0.13767415320944293
ACH-000880,-0.02357162647746479
ACH-000881,-0.26414512005535873
ACH-000882,-0.2749431410366599
ACH-000884,-0.06196023850304766
ACH-000885,-0.0711638018523153
ACH-000887,-0.2576578940709554
ACH-000889,-0.27385297313529905
ACH-000896,-0.2838903721588053
ACH-000898,-0.15450722767450095
ACH-000900,-0.4446677348510268
ACH-000901,-0.24122546354141644
ACH-000905,-0.2577948413667189
ACH-000906,-0.11081423472902807
ACH-000907,-0.11479594166991408
ACH-000910,-0.19843343842078656
ACH-000911,-0.3295603554298226
ACH-000912,-0.3372512086370988
ACH-000913,-0.1821330516742161
ACH-000915,-0.16739843503243962
ACH-000916,-0.4553626035806263
ACH-000917,-0.12068308555328075
ACH-000920,-0.4416628952799613
ACH-000921,-0.4431408343167951
ACH-000924,-0.03738226691649105
ACH-000926,-0.3407899186347622
ACH-000928,-0.3133375866947216
ACH-000929,-0.3317384816288155
ACH-000932,-0.04748430000495292
ACH-000935,-0.398895716283614
ACH-000936,-0.2454659581676933
ACH-000937,-0.2709937396341895
ACH-000938,-0.1746234951286861
ACH-000939,-0.16004243215627245
ACH-000941,-0.26699990779624844
ACH-000943,-0.14989513465556384
ACH-000946,-0.1823086853233572
ACH-000947,-0.1141519030311673
ACH-000948,-0.07969275461940557
ACH-000950,-0.12695586414455395
ACH-000953,-0.1831879751074962
ACH-000954,-0.1425101331450691
ACH-000957,-0.18983567571230925
ACH-000958,-0.4469439386327699
ACH-000960,-0.32469701744778884
ACH-000963,-0.4406571279471929
ACH-000968,-0.05718987513244244
ACH-000969,-0.30134376513213673
ACH-000972,-0.5325524907367943
ACH-000973,-0.1955061913214028
ACH-000974,-0.19432709409989324
ACH-000978,-0.004636245933628868
ACH-000984,-0.22168004353013332
ACH-000986,-0.09229070067311768
ACH-000988,-0.08822315832223844
ACH-000993,-0.2853227485011149
ACH-000994,-0.1901931097965276
ACH-000996,-0.28646111734706803
ACH-001001,-0.2619769996073737
ACH-001020,-0.4108114723346199
ACH-001028,-0.22188084129679167
ACH-001031,-0.31135143063706794
ACH-001038,-0.2488244136728321
ACH-001048,-0.1746871931881445
ACH-001050,-0.0651006845655794
ACH-001053,-0.2849690758509021
ACH-001054,-0.1822080043096998
ACH-001061,-0.2511347383133719
ACH-001067,-0.3559731596929054
ACH-001075,-0.25503317410006626
ACH-001096,-0.2551031566081883
ACH-001111,-0.06875489665387133
ACH-001119,-0.2619850677559249
ACH-001128,-0.2979262684283696
ACH-001134,-0.19498655764459089
ACH-001151,-0.2618694772351589
ACH-001163,-0.2883993466721224
ACH-001164,-0.4384994886238506
ACH-001183,-0.5008516894605688
ACH-001192,-0.3741270122497583
ACH-001193,0.02660541320784417
ACH-001196,-0.2493485610280873
ACH-001197,-0.4122858911406534
ACH-001205,-0.23305804381023024
ACH-001211,-0.12956180250930965
ACH-001212,-0.5675474235472971
ACH-001228,-0.16874645888182896
ACH-001232,-0.2517194419283984
ACH-001239,-0.28394435635288034
ACH-001270,-0.16146056983058807
ACH-001274,0.01766000513371036
ACH-001275,-0.2034639117724894
ACH-001277,-0.3232310857595268
ACH-001278,-0.3520202950651393
ACH-001280,-0.09726988249401253
ACH-001283,-0.3170502983311099
ACH-001289,-0.3149356198556674
ACH-001300,-0.22242100922900307
ACH-001301,-0.18951468771320445
ACH-001302,-0.270880923147034
ACH-001306,-0.14233781996733333
ACH-001318,-0.13716661750501852
ACH-001322,-0.2801314334301965
ACH-001328,-0.3287936759520689
ACH-001332,-0.33088071238187616
ACH-001336,-0.2470338937853796
ACH-001346,-0.33019288887236153
ACH-001353,-0.20411863408536135
ACH-001354,-0.27092478638420825
ACH-001367,-0.1250701532396157
ACH-001368,-0.3272148405651036
ACH-001374,-0.5197797296502248
ACH-001377,-0.2677426925535373
ACH-001380,-0.4359184961385664
ACH-001391,-0.25041849009882944
ACH-001408,-0.25862172238043296
ACH-001430,-0.012079206856986215
ACH-001431,-0.20577520913968375
ACH-001450,-0.101675010148015
ACH-001496,-0.26013241348560345
ACH-001500,-0.14235792206897446
ACH-001523,-0.2777446408391269
ACH-001532,-0.18602029387064548
ACH-001550,-0.22353979042517072
ACH-001552,-0.18680749855790224
ACH-001554,-0.2845513590952943
ACH-001654,-0.22869943669215986
ACH-001735,-0.20129156534176967
ACH-001736,-0.2137815617451524
ACH-001737,-0.3623426260124972
ACH-001740,-0.18030497168697088
ACH-001745,-0.2260142409658267
ACH-001765,-0.2477367748421947
