,LIMD1 (8994)
ACH-000450,-0.21486516231060307
ACH-000452,-0.3727048938661658
ACH-000454,-0.3101479334832661
ACH-000458,-0.2306338148004683
ACH-000459,-0.16895885045041112
ACH-000460,-0.2896325285236048
ACH-000461,-0.27748578632337983
ACH-000463,-0.1826752922710559
ACH-000464,-0.2409727993154181
ACH-000466,-0.3352999736772645
ACH-000467,-0.11482691266047945
ACH-000468,-0.3234510150271596
ACH-000469,0.005318977032303035
ACH-000470,-0.31510731036933515
ACH-000471,-0.33033653983367905
ACH-000472,-0.22252040623020009
ACH-000473,-0.028139259880790603
ACH-000475,-0.2499248473952425
ACH-000476,-0.3410180404459349
ACH-000477,-0.3374402321196329
ACH-000479,-0.15880937702668352
ACH-000480,-0.3154738348098027
ACH-000481,-0.271314273009315
ACH-000483,-0.25865506284608103
ACH-000484,-0.10255702164137513
ACH-000485,-0.18184490105823325
ACH-000486,-0.1925451820397456
ACH-000487,-0.2254335236920993
ACH-000488,-0.16748723012576078
ACH-000490,-0.16884470288135608
ACH-000491,-0.23933450880224155
ACH-000495,-0.3412476420038339
ACH-000496,-0.29965322853014
ACH-000499,-0.1716574905367156
ACH-000500,0.27425978926140704
ACH-000502,-0.19199414431006398
ACH-000503,-0.34997703640476746
ACH-000505,-0.3120143910584311
ACH-000507,-0.18819856464673396
ACH-000510,-0.20384032727502524
ACH-000511,-0.1581073352500311
ACH-000512,-0.11035818887963372
ACH-000516,-0.03558524508005505
ACH-000517,-0.25615916151734114
ACH-000518,-0.23181371339031856
ACH-000520,-0.11371054835722
ACH-000521,-0.1614470576531884
ACH-000522,-0.22024461153126032
ACH-000524,-0.362333343387122
ACH-000527,-0.20732193496168225
ACH-000528,-0.1955564454764372
ACH-000537,-0.15861950795238947
ACH-000541,-0.08951102672581834
ACH-000542,-0.2592427429634949
ACH-000544,-0.2683593745572938
ACH-000545,-0.2327142106544283
ACH-000547,-0.2081909074155371
ACH-000548,-0.24577848886332296
ACH-000549,-0.005666233142094163
ACH-000550,-0.2609725302852277
ACH-000552,-0.2874723607702973
ACH-000556,-0.2817064845160033
ACH-000557,-0.130266073122182
ACH-000569,-0.2969630819953796
ACH-000570,-0.15670566826148674
ACH-000571,-0.1714090323274422
ACH-000573,-0.2087693669109256
ACH-000576,-0.2705068856606413
ACH-000579,-0.21421341466942406
ACH-000580,-0.0011974914955553099
ACH-000584,-0.19915852365992726
ACH-000585,-0.20096950813936987
ACH-000588,-0.05683922512875565
ACH-000589,-0.13211985560632225
ACH-000591,-0.18104289932335968
ACH-000593,-0.30901608097412503
ACH-000600,-0.3102157445456738
ACH-000601,-0.16271499509802376
ACH-000605,-0.3243611131038121
ACH-000606,-0.2683312788709933
ACH-000608,-0.2958171147532288
ACH-000614,0.02277018110679833
ACH-000616,-0.18037149810895894
ACH-000618,-0.19016394450007826
ACH-000619,-0.1535948786390028
ACH-000620,-0.29194951233320954
ACH-000621,-0.11756377705271195
ACH-000622,-0.18624364874185245
ACH-000623,-0.22736637384789354
ACH-000624,-0.26567477306879234
ACH-000627,-0.23282121123010005
ACH-000630,-0.22014754060635092
ACH-000631,-0.1824712796378067
ACH-000632,-0.2737515598086084
ACH-000633,-0.28973661058627176
ACH-000637,-0.12383025408176693
ACH-000638,-0.25069777160188284
ACH-000646,-0.2381282328240609
ACH-000647,-0.2560081283906726
ACH-000648,-0.12684891942118434
ACH-000649,-0.21268295456880776
ACH-000651,-0.4083243104585804
ACH-000652,-0.5118044884829241
ACH-000653,-0.1797358817013449
ACH-000657,-0.2846152522730559
ACH-000658,-0.21904375708275345
ACH-000661,-0.2643800782218324
ACH-000662,-0.6343523998305618
ACH-000663,-0.17406087245972604
ACH-000665,-0.15411696480609324
ACH-000671,-0.18914959463471492
ACH-000672,-0.06120402114816041
ACH-000673,-0.2290179411748246
ACH-000676,-0.22719501283190666
ACH-000677,-0.14098071616283672
ACH-000681,-0.25434255029463193
ACH-000683,-0.29529516575965725
ACH-000684,-0.1387159811614321
ACH-000688,-0.21526084752978256
ACH-000693,-0.20487131197118247
ACH-000694,-0.0963296671941132
ACH-000695,-0.3820666268625362
ACH-000696,-0.1950677284971417
ACH-000697,-0.3277986001409305
ACH-000699,-0.221458863700306
ACH-000701,-0.31059824205382225
ACH-000706,-0.2366914947868913
ACH-000711,-0.2569140144332607
ACH-000713,-0.4140760812637654
ACH-000714,-0.3209008167970621
ACH-000718,-0.1165540227490927
ACH-000720,-0.2520535691981245
ACH-000721,-0.33790317465969866
ACH-000724,-0.4889267073848938
ACH-000725,-0.035123799987153245
ACH-000732,-0.3599143732612337
ACH-000734,-0.16705329768552238
ACH-000735,-0.25409968132384386
ACH-000736,-0.3387300547960136
ACH-000738,-0.1932682287113682
ACH-000746,-0.266452996050283
ACH-000747,-0.31303035858486883
ACH-000748,-0.12191418320345428
ACH-000753,-0.15385740111552942
ACH-000756,-0.23267614682891954
ACH-000757,-0.2635372535010517
ACH-000758,-0.2706792843519995
ACH-000760,-0.16307084614450762
ACH-000762,-0.10963275297256797
ACH-000763,-0.3096846096247131
ACH-000764,-0.2687639579127941
ACH-000765,-0.2052259125485502
ACH-000766,-0.1826373846951851
ACH-000767,-0.1524076814516464
ACH-000768,-0.15075889921347638
ACH-000769,-0.2664977959732334
ACH-000770,-0.1186288629961722
ACH-000771,-0.1706764702098652
ACH-000773,-0.2165032687309336
ACH-000776,-0.2886334544970809
ACH-000777,-0.1731285916663913
ACH-000778,-0.190581092019918
ACH-000781,-0.2397362380354758
ACH-000782,-0.3049591834625541
ACH-000783,-0.21308582053876648
ACH-000784,-0.2450340102661921
ACH-000785,-0.12872915829305195
ACH-000787,-0.2867502869439877
ACH-000788,-0.14258315743554215
ACH-000791,-0.2170415249892128
ACH-000792,-0.1926541208990885
ACH-000794,-0.1710306681959597
ACH-000796,-0.3932837389050683
ACH-000798,-0.2741683564570905
ACH-000799,-0.1680434033216016
ACH-000800,0.04439084986614453
ACH-000802,-0.19305780770811212
ACH-000804,-0.14341824699537545
ACH-000805,-0.39810477113878734
ACH-000809,-0.27309186740706903
ACH-000810,-0.014708635677942887
ACH-000811,-0.3042527515456853
ACH-000817,-0.29522892649902915
ACH-000819,-0.3245374439401835
ACH-000820,-0.1408876607094914
ACH-000821,-0.3174165412042602
ACH-000822,-0.2842105487041725
ACH-000823,-0.20464202808204188
ACH-000824,-0.24069018005831475
ACH-000827,-0.19797129043228345
ACH-000829,-0.12429381479763878
ACH-000831,-0.2249794939218077
ACH-000832,-0.2166332562650179
ACH-000833,-0.3219616517620765
ACH-000834,-0.2268316802372575
ACH-000835,-0.24698119180362865
ACH-000836,0.01210743541074357
ACH-000837,-0.04017144550866395
ACH-000838,-0.2140840083620702
ACH-000839,-0.2417351417647597
ACH-000840,-0.21836073537442874
ACH-000841,-0.18646987491811276
ACH-000843,-0.1816640339698059
ACH-000846,-0.30274629711085965
ACH-000847,-0.2630331593879689
ACH-000848,-0.03630494241785873
ACH-000849,-0.10815796484132316
ACH-000851,-0.21419188303703826
ACH-000855,-0.061476414046775625
ACH-000856,-0.3334818185108914
ACH-000858,-0.1885505406321388
ACH-000859,-0.10657957281481904
ACH-000861,-0.3456342921777589
ACH-000862,-0.3824113051495661
ACH-000865,-0.1951032240435233
ACH-000866,-0.23697899446662196
ACH-000867,-0.36150727662026577
ACH-000869,-0.2258763042395553
ACH-000872,-0.2615313082411249
ACH-000873,-0.35745495090559376
ACH-000876,-0.25288282093841585
ACH-000878,-0.19597472664448826
ACH-000880,-0.27843116707840393
ACH-000881,-0.1077273755710957
ACH-000882,-0.26805220542609
ACH-000884,-0.1339911452774865
ACH-000885,-0.1856150460161528
ACH-000887,-0.2592261890207716
ACH-000889,-0.2166311080855622
ACH-000896,-0.17369153471339996
ACH-000898,-0.14284780621452464
ACH-000900,-0.18642130337999946
ACH-000901,-0.2285899723788726
ACH-000905,-0.22702254090586205
ACH-000906,-0.2490675528368395
ACH-000907,-0.0833362167368022
ACH-000910,-0.1874251965897628
ACH-000911,-0.25003875332623776
ACH-000912,-0.11026299233419387
ACH-000913,-0.09755961356180327
ACH-000915,-0.1395014579638598
ACH-000916,-0.1846515303625416
ACH-000917,-0.2866935783017733
ACH-000920,-0.3851816479212145
ACH-000921,-0.2268444686675721
ACH-000924,-0.2680845225962721
ACH-000926,-0.2179139608927963
ACH-000928,-0.07238755126782265
ACH-000929,-0.167821755409616
ACH-000932,-0.2232138465848243
ACH-000935,-0.10372530390451293
ACH-000936,-0.2725650181069061
ACH-000937,-0.2987448372956665
ACH-000938,-0.14701436766049678
ACH-000939,0.024448423959431392
ACH-000941,-0.21746694999367985
ACH-000943,-0.2421377631974213
ACH-000946,-0.256436228910911
ACH-000947,-0.27257403737776603
ACH-000948,-0.1048701250367632
ACH-000950,-0.2022000115508078
ACH-000953,-0.4978865954912418
ACH-000954,-0.419314240614796
ACH-000957,-0.09326419292412133
ACH-000958,-0.38456892154144784
ACH-000960,-0.2918818314954841
ACH-000963,-0.0650732994396058
ACH-000968,-0.17517560155924525
ACH-000969,-0.2091620591103603
ACH-000972,-0.12212124648808928
ACH-000973,-0.14421723923347532
ACH-000974,-0.3680225209735833
ACH-000978,-0.24713680234619834
ACH-000984,-0.15211038226795232
ACH-000986,-0.2338659321248719
ACH-000988,-0.2650456989192559
ACH-000993,-0.3698837238423242
ACH-000994,-0.12248226559639487
ACH-000996,-0.2649690173751322
ACH-001001,-0.2609001002356844
ACH-001020,-0.1583881053992054
ACH-001028,-0.22170939893358094
ACH-001031,-0.17620939260750246
ACH-001038,-0.10902294060532064
ACH-001048,-0.1676471105310851
ACH-001050,-0.1451238268279525
ACH-001053,-0.2657230605750513
ACH-001054,-0.3538692438971165
ACH-001061,-0.2797557668996122
ACH-001067,-0.07248845627139376
ACH-001075,-0.2779792978163629
ACH-001096,-0.18907792943842774
ACH-001111,-0.1554533548585214
ACH-001119,-0.3222424026455315
ACH-001128,0.266930055177635
ACH-001134,-0.21480167845107206
ACH-001151,-0.17625491805391028
ACH-001163,-0.2377957126133011
ACH-001164,-0.1470953409831538
ACH-001183,-0.24212586106871656
ACH-001192,-0.219948810970626
ACH-001193,-0.16704243730171422
ACH-001196,-0.1360742016197656
ACH-001197,-0.3933782524020568
ACH-001205,-0.2662194300782242
ACH-001211,-0.1654506560026401
ACH-001212,-0.3248736283551943
ACH-001228,-0.2636586985830273
ACH-001232,-0.20596170357552934
ACH-001239,-0.34669737951464824
ACH-001270,-0.23040796797296784
ACH-001274,-0.2314895816770358
ACH-001275,-0.132047139536618
ACH-001277,-0.27368080383986043
ACH-001278,-0.15572132543366926
ACH-001280,-0.0011830583568777707
ACH-001283,-0.19612954295087764
ACH-001289,-0.05024594507683528
ACH-001300,-0.1839491064067381
ACH-001301,-0.2481308064121769
ACH-001302,-0.1897176741095026
ACH-001306,-0.15196199529886098
ACH-001318,-0.21063307515147164
ACH-001322,-0.034813374086862754
ACH-001328,-0.260326640248563
ACH-001332,-0.05632748942439938
ACH-001336,-0.29933928015991645
ACH-001346,-0.250718040796934
ACH-001353,-0.2763034162686176
ACH-001354,-0.013308469199226555
ACH-001367,-0.3513347619158234
ACH-001368,-0.18624219434120406
ACH-001374,-0.36507292442010403
ACH-001377,-0.097632383825733
ACH-001380,-0.30261836611857845
ACH-001391,-0.31567647108666763
ACH-001408,-0.2687476236434202
ACH-001430,-0.4372067018046487
ACH-001431,-0.2012254166083712
ACH-001450,-0.12959508191368865
ACH-001496,-0.14754069792585695
ACH-001500,-0.057441216407754035
ACH-001523,-0.18629975724340012
ACH-001532,-0.16274600466804326
ACH-001550,0.0031517049708324092
ACH-001552,-0.22132027431146745
ACH-001554,-0.2537415507686573
ACH-001654,-0.23644081713218584
ACH-001735,-0.2001519296365452
ACH-001736,-0.18016310979151226
ACH-001737,-0.4096216676615615
ACH-001740,-0.3427963482891565
ACH-001745,-0.3277984045820014
ACH-001765,-0.18102321222036155
