,DNAJC15 (29103)
ACH-000004,-0.025903834721802514
ACH-000005,-0.09211747410457888
ACH-000007,0.06441545734570299
ACH-000009,0.12757315180791173
ACH-000011,0.09560636727668664
ACH-000012,0.11456574389011301
ACH-000013,0.10352526365004146
ACH-000014,0.14791786815280156
ACH-000015,-0.010097848002641976
ACH-000017,0.12425900199216265
ACH-000018,-0.04766726824224758
ACH-000019,0.07872911727734197
ACH-000021,0.06897792010777773
ACH-000022,0.13465113046117672
ACH-000025,0.06819187032881924
ACH-000028,-0.0782635770689343
ACH-000030,0.03575373869012699
ACH-000035,0.05826894812596259
ACH-000036,-0.01661412945727096
ACH-000037,0.04770388508427702
ACH-000039,0.2520169602960662
ACH-000040,0.06791691021667948
ACH-000041,0.07010029983063584
ACH-000042,0.012869701335236218
ACH-000045,-0.14484104006382997
ACH-000047,-0.03130585800510158
ACH-000052,0.046905721069438217
ACH-000053,0.024174989305194995
ACH-000054,0.04966655291811487
ACH-000055,-0.1727310947171349
ACH-000060,0.0028639292645011856
ACH-000067,-0.0377892101766996
ACH-000070,0.029282523344681406
ACH-000075,-0.1689727502767501
ACH-000078,-0.14577660536409284
ACH-000082,0.07061990035965404
ACH-000085,0.05623365971459352
ACH-000086,0.04050128689286623
ACH-000087,0.11099129606909912
ACH-000092,0.1055317737109616
ACH-000095,0.08686903150280481
ACH-000097,0.13163424623100264
ACH-000098,0.06375366580845207
ACH-000099,-0.048124076489098784
ACH-000108,0.015324074491140269
ACH-000113,0.043354479609037794
ACH-000116,-0.0205916727961705
ACH-000118,0.014943418155909318
ACH-000120,-0.046097766064314614
ACH-000123,0.11877154245128055
ACH-000127,0.058031737368564464
ACH-000128,-0.04757127708398882
ACH-000132,-0.06293233179694199
ACH-000133,-0.09822280971288416
ACH-000137,0.011026616129946641
ACH-000138,0.07882552865066034
ACH-000142,0.15963548130037086
ACH-000143,0.10551327237421897
ACH-000146,0.04549541983582693
ACH-000148,0.034728917211331964
ACH-000150,-0.015312757672070118
ACH-000152,0.03771559882739565
ACH-000153,0.09503114376758873
ACH-000159,0.06835669430474982
ACH-000160,0.08856301735705349
ACH-000163,-0.06469012188923287
ACH-000167,-0.18012380850781987
ACH-000168,-0.021345826624216902
ACH-000169,0.0682769179476974
ACH-000178,0.09150176699222394
ACH-000183,0.1963485127655138
ACH-000188,0.05056589789740353
ACH-000189,0.0010364447054450794
ACH-000190,0.18321122925827665
ACH-000198,0.02163243654287504
ACH-000203,0.2089398451391452
ACH-000204,0.05086134786193165
ACH-000206,-0.05322592773212646
ACH-000207,-0.002287230719505641
ACH-000208,0.037960347386216536
ACH-000210,0.016302336152768028
ACH-000211,0.059391909830956525
ACH-000215,0.058638356789759025
ACH-000221,-0.03099850082277652
ACH-000222,0.09563360816665016
ACH-000223,0.016333678227392068
ACH-000226,0.024247641875754355
ACH-000227,0.04245021264679784
ACH-000228,-0.11264267346674026
ACH-000231,0.0388208032805262
ACH-000232,0.0360628944850542
ACH-000233,0.13259769116679962
ACH-000234,-0.04783228289203994
ACH-000235,0.035121943916352975
ACH-000237,0.12316189704942418
ACH-000238,0.019031315883263296
ACH-000242,-0.11648393036782904
ACH-000243,0.07966013210534048
ACH-000244,0.1380255085161088
ACH-000246,0.11194364159430947
ACH-000248,0.03579308250031861
ACH-000250,0.10234640465480584
ACH-000251,-0.01723463478520918
ACH-000252,0.001619540989991135
ACH-000253,0.008038898657866134
ACH-000255,0.11148772914022154
ACH-000256,0.06433260666696722
ACH-000257,0.14839685047786672
ACH-000258,0.2178193511602464
ACH-000259,0.05761080090084176
ACH-000260,0.020229143388816387
ACH-000261,0.08678607700877991
ACH-000262,0.030720079620127967
ACH-000263,0.15011162150112484
ACH-000264,-0.02360401762356212
ACH-000265,-0.046286347752083866
ACH-000266,0.02681731437066418
ACH-000272,0.07883963851747418
ACH-000274,0.01968607572882738
ACH-000277,-0.03511623658046895
ACH-000278,0.18765094054519885
ACH-000279,0.02406819114277964
ACH-000280,0.13340360917302568
ACH-000281,0.15884549513060234
ACH-000288,-0.05008682959812291
ACH-000291,-0.0386177456094123
ACH-000293,0.1205775282618059
ACH-000294,0.138198373294917
ACH-000295,0.11891063662617884
ACH-000296,-0.010494668625362054
ACH-000302,0.08762820940213144
ACH-000304,0.03971288997742958
ACH-000307,0.05190056620751348
ACH-000308,0.07134708215844003
ACH-000310,0.07153135757520739
ACH-000311,-0.08787073940604237
ACH-000312,0.07572171756265851
ACH-000315,-0.0758379840294185
ACH-000316,0.11717195034898988
ACH-000317,-0.0836650094911857
ACH-000318,-0.06928733909407896
ACH-000319,0.20724329611443876
ACH-000320,0.07556034205586241
ACH-000322,0.1081964368564049
ACH-000323,0.04944498964913599
ACH-000324,0.13298779806976282
ACH-000329,0.1303667009912887
ACH-000330,0.1012132490998266
ACH-000331,0.07776121009775294
ACH-000332,0.07757685487610039
ACH-000334,0.03470948700025691
ACH-000335,0.08805472491791093
ACH-000336,0.0034852089064937985
ACH-000337,0.12996724675827828
ACH-000338,0.02929817374018256
ACH-000339,0.06107221144845506
ACH-000341,0.1134137957552405
ACH-000348,0.038134157893617515
ACH-000350,0.0015448078617366187
ACH-000352,0.06131590244548474
ACH-000356,-0.02655304199394064
ACH-000361,0.18032742229118834
ACH-000362,0.07841268166957245
ACH-000363,0.010123579835189054
ACH-000364,0.005926777769976593
ACH-000365,-0.033977860988516004
ACH-000366,0.049149005843392886
ACH-000368,0.21629211104463264
ACH-000374,0.07980335843398571
ACH-000375,0.2152877476933862
ACH-000376,-0.01584390869328495
ACH-000381,-0.0038198825100321967
ACH-000383,0.05826265247375141
ACH-000387,0.13791097778024672
ACH-000389,0.03764775401752801
ACH-000390,-0.050979079007904736
ACH-000393,0.06853094858548646
ACH-000395,-0.029976960377168783
ACH-000396,0.03819623742446245
ACH-000397,0.12147513359364585
ACH-000401,0.05515522548104823
ACH-000402,0.2258796281510697
ACH-000403,0.06351595241990497
ACH-000404,0.11641823498460295
ACH-000406,0.08186642672081244
ACH-000407,0.1095159591046139
ACH-000408,-0.18438356563581432
ACH-000410,0.06578911448117601
ACH-000411,-0.009302314527709264
ACH-000414,0.05256525248886803
ACH-000415,0.002096133879461231
ACH-000416,0.008481147076218684
ACH-000420,0.06110186304099964
ACH-000421,-0.013161604720029144
ACH-000424,-0.06730681859515815
ACH-000425,0.10798733309311173
ACH-000426,-0.012972628101142324
ACH-000427,-0.11312412722424273
ACH-000433,0.014969857915103791
ACH-000435,-0.4524383228071774
ACH-000436,-0.05613270785851343
ACH-000444,0.015782531387169497
ACH-000445,0.15141333148886038
ACH-000448,0.004249193807323197
ACH-000450,0.19118825455474914
ACH-000452,0.03173747078977702
ACH-000454,-0.009842735097261204
ACH-000458,0.13152368237842044
ACH-000459,-0.037062220124232284
ACH-000460,0.009221394508715744
ACH-000461,0.03323332315927231
ACH-000463,0.11067223224900734
ACH-000464,0.04903548184037585
ACH-000466,0.013109801654575216
ACH-000467,0.09826274564147663
ACH-000468,0.08271156429839492
ACH-000469,0.18000142223668447
ACH-000470,0.15402108205797635
ACH-000471,0.059285880105928876
ACH-000472,0.06636653768435867
ACH-000473,0.13661920967459132
ACH-000475,0.09205620828991512
ACH-000476,0.1934733997108362
ACH-000477,0.15479677138395906
ACH-000479,0.26402664964494554
ACH-000480,0.06849816406416175
ACH-000481,0.03879133809375905
ACH-000483,0.1216034419773432
ACH-000484,-0.04964768523479862
ACH-000485,0.17766814228604
ACH-000486,0.01969977392469357
ACH-000487,0.07580757193119053
ACH-000488,0.02562728318983029
ACH-000490,0.14709637784316348
ACH-000491,-0.037680684988719335
ACH-000495,0.19596041147825
ACH-000496,-0.03829811077359525
ACH-000499,-0.047542853483556566
ACH-000500,0.021621086668802
ACH-000502,0.10897702165255108
ACH-000503,0.10780764617085868
ACH-000505,0.06631636717612638
ACH-000507,0.04821331871428623
ACH-000510,0.046953258322994386
ACH-000511,-0.05535618767152765
ACH-000512,0.2280434974524175
ACH-000516,-0.037136026720911264
ACH-000517,0.1047813993844881
ACH-000518,0.10718961864865832
ACH-000520,0.08279291340642403
ACH-000521,0.06899254830537087
ACH-000522,0.06979657289022455
ACH-000524,0.012512351727070816
ACH-000527,0.07147653135999965
ACH-000528,0.06887405653427578
ACH-000537,0.005505256488379883
ACH-000541,0.10263918179930663
ACH-000542,0.10291123691115953
ACH-000544,-0.0918271021651366
ACH-000545,0.15026925448358436
ACH-000547,0.1935145136224017
ACH-000548,0.05261246495510876
ACH-000549,0.014742751685408659
ACH-000550,0.14907025130278545
ACH-000552,0.10922642299829866
ACH-000556,0.01984880489033081
ACH-000557,0.05694547395167082
ACH-000569,0.20285516415963573
ACH-000570,-0.03700598211249365
ACH-000571,0.008838845220144576
ACH-000573,-0.04151675564107202
ACH-000576,0.03592721728737816
ACH-000579,0.020115765259747828
ACH-000580,0.037258693334451136
ACH-000584,0.0655912067233494
ACH-000585,0.10032023790088736
ACH-000588,-0.036002257026198387
ACH-000589,0.00030671940544478864
ACH-000591,-0.02475803727893257
ACH-000593,0.2375773618242001
ACH-000600,0.11074104039332262
ACH-000601,0.06938520397678337
ACH-000605,-0.13329688474318485
ACH-000606,0.16964193753230353
ACH-000608,0.01697446057542709
ACH-000614,0.07482528361248672
ACH-000616,-0.22620309566007796
ACH-000618,-0.08677371542424615
ACH-000619,0.1774185777687085
ACH-000620,0.06193558522898411
ACH-000621,0.048879613112491366
ACH-000622,0.017706153678878005
ACH-000623,-0.02742849225943621
ACH-000624,0.040026916883825175
ACH-000627,0.0912628806178577
ACH-000630,0.037187766778170185
ACH-000631,0.2735497468126055
ACH-000632,0.0077701299042423734
ACH-000633,0.15374507928430625
ACH-000637,0.09308947035442648
ACH-000638,-0.05542410928569834
ACH-000646,0.002250928375234147
ACH-000647,0.09330024814428788
ACH-000648,0.07839293628145444
ACH-000649,0.05617464655004103
ACH-000651,-0.05217323300395902
ACH-000652,-0.08121599135741905
ACH-000653,0.13497702281036786
ACH-000657,0.08945782397970818
ACH-000658,0.0478157412079702
ACH-000661,-0.025096204131395537
ACH-000662,0.058946238123967036
ACH-000663,0.09513569809961364
ACH-000665,0.02101940819683416
ACH-000671,-0.045927191988067335
ACH-000672,-0.01902695121337717
ACH-000673,0.10535169881219746
ACH-000676,0.0563836460235779
ACH-000677,0.033162064460750235
ACH-000681,0.047939473008399285
ACH-000683,0.06416668273110952
ACH-000684,-0.012020183994445691
ACH-000688,0.06375840966776962
ACH-000693,0.02067462371802742
ACH-000694,0.06196591831107435
ACH-000695,-0.0019993578095052087
ACH-000696,0.14420320288443525
ACH-000697,-0.07602926542354428
ACH-000699,-0.0297268222222823
ACH-000701,0.107636714632084
ACH-000706,-0.08887893899855161
ACH-000711,0.04123007000593045
ACH-000713,0.15852807600237742
ACH-000714,0.0680681278394286
ACH-000718,-0.013609873642572322
ACH-000720,0.07684506046776246
ACH-000721,0.1651739882387643
ACH-000724,0.13175220513031558
ACH-000725,0.056902374371423585
ACH-000732,-0.016522281203414226
ACH-000734,0.07779558983140092
ACH-000735,-0.007036183343811229
ACH-000736,0.08830731382476475
ACH-000738,-0.12527192350880242
ACH-000746,0.06914960942071104
ACH-000747,-0.1404042787901733
ACH-000748,-0.011546438372394512
ACH-000753,0.058930023321315465
ACH-000756,0.028478695061800736
ACH-000757,0.15273282826980786
ACH-000758,0.16409243418905656
ACH-000760,-0.014795215345198828
ACH-000762,0.0731994054450634
ACH-000763,0.001893708532286681
ACH-000764,-0.05847760197505149
ACH-000765,0.14187140839319
ACH-000766,0.01843282570145909
ACH-000767,0.010250044141375944
ACH-000768,0.0076435445055823325
ACH-000769,0.06173461109953433
ACH-000770,-0.008155340591784237
ACH-000771,0.06683290384714666
ACH-000773,0.1760767314281066
ACH-000776,0.07653007360001557
ACH-000777,0.07703383303721822
ACH-000778,-0.028906258388601887
ACH-000781,-0.13139351371714122
ACH-000782,0.07218770903225677
ACH-000783,0.1254966959897446
ACH-000784,0.10546404559718277
ACH-000785,0.16030934774394828
ACH-000787,-0.06991493155011952
ACH-000788,0.1193386799418473
ACH-000791,0.07534074283345225
ACH-000792,0.04899987658898717
ACH-000794,0.11815890540716566
ACH-000796,0.048339016441975816
ACH-000798,0.2087476771997347
ACH-000799,0.0005095854934172977
ACH-000800,0.05578463226016478
ACH-000802,0.10534698955005782
ACH-000804,0.22685837192144445
ACH-000805,0.04078206357709596
ACH-000809,-0.021125585660509174
ACH-000810,-0.0704201389213749
ACH-000811,0.09659312110883847
ACH-000817,-0.02615657505548509
ACH-000819,0.030346331645855762
ACH-000820,-0.018608591975898668
ACH-000821,-0.01461469131478081
ACH-000822,0.042599417227025066
ACH-000823,0.13413181869217078
ACH-000824,0.07921466117763994
ACH-000827,0.08637024964590925
ACH-000829,0.01253817554507252
ACH-000831,-0.05258782180847632
ACH-000832,0.11529330878557015
ACH-000833,-0.05587909621726055
ACH-000834,-0.10605552799358614
ACH-000835,0.0649909989360136
ACH-000836,0.014174641385697
ACH-000837,0.0014571935803772487
ACH-000838,-0.08269506085277467
ACH-000839,0.13856933139737396
ACH-000840,-0.11501498170129895
ACH-000841,0.08459621001626765
ACH-000843,0.02597773824779981
ACH-000846,0.151344773027832
ACH-000847,-0.052787522477367566
ACH-000848,-0.0030367084872754487
ACH-000849,0.0676205604501134
ACH-000851,0.17038906323827274
ACH-000855,0.00021622092773646384
ACH-000856,0.16380467239615912
ACH-000858,-0.07804566589805992
ACH-000859,-0.059974037680677675
ACH-000861,-0.03290302561942105
ACH-000862,0.004457147816612364
ACH-000865,0.01052462302872934
ACH-000866,0.057356424899938474
ACH-000867,-0.014720964358622985
ACH-000869,-0.007394195643601688
ACH-000872,0.10021219959520564
ACH-000873,0.012117466249858707
ACH-000876,-0.024068602084405075
ACH-000878,0.16637343498421972
ACH-000880,0.12918983463157002
ACH-000881,-0.003300130375892669
ACH-000882,0.09682527001025358
ACH-000884,0.1491958104805111
ACH-000885,0.12193530506026948
ACH-000887,-0.009674898710613566
ACH-000889,0.09053691917092847
ACH-000896,0.13684714434859666
ACH-000898,-0.049025995206504885
ACH-000900,-0.083557078820702
ACH-000901,0.01904072127687052
ACH-000905,-0.10561434349161933
ACH-000906,0.024588820691751532
ACH-000907,0.04231169123533773
ACH-000910,0.12746359954330047
ACH-000911,0.10881891628175526
ACH-000912,0.11552497035264335
ACH-000913,0.0293870080691105
ACH-000915,0.04992931337263331
ACH-000916,0.3669748436623946
ACH-000917,0.1868484522120162
ACH-000920,0.13391479128917094
ACH-000921,-0.045297613390354666
ACH-000924,-0.05028804500745299
ACH-000926,0.17555614515276516
ACH-000928,-0.14237403401206086
ACH-000929,0.09076600703728008
ACH-000932,0.03023568372804633
ACH-000935,0.11435355976210534
ACH-000936,0.1180153856716374
ACH-000937,0.10090057864582527
ACH-000938,0.07278931242119137
ACH-000939,0.02359458990559195
ACH-000941,0.033853894296073474
ACH-000943,0.14206482549896618
ACH-000946,-0.0578527798102776
ACH-000947,0.0011644222617912595
ACH-000948,0.044997010474146185
ACH-000950,0.16417118135685654
ACH-000953,0.01017686962203612
ACH-000954,-0.004324106228844637
ACH-000957,0.0074535796706557906
ACH-000958,0.12661592459128376
ACH-000960,0.15413118770396256
ACH-000963,0.02076937414121083
ACH-000968,0.041039247307728656
ACH-000969,0.04979006986000223
ACH-000972,-0.14138241856357242
ACH-000973,0.013887303507009398
ACH-000974,-0.044424529767180414
ACH-000978,0.06447245917765812
ACH-000984,0.05301388896875545
ACH-000986,0.002871008420283588
ACH-000988,-4.407838800228702e-06
ACH-000993,0.07402383051916858
ACH-000994,-0.039620976097226326
ACH-000996,0.17484630686718644
ACH-001001,-0.014460894751439113
ACH-001020,0.14864352324329008
ACH-001028,0.07623699303666072
ACH-001031,0.09921161081138404
ACH-001038,-0.041255947198740914
ACH-001048,0.09803455142917757
ACH-001050,0.017107530873777938
