,ENPP5 (59084)
ACH-000004,0.03335507590575495
ACH-000005,0.22507013778144555
ACH-000007,-0.1072716726944747
ACH-000009,0.09987911549396256
ACH-000011,0.020846586287592537
ACH-000012,0.03925458975423718
ACH-000013,0.04496229200988213
ACH-000014,0.05495479121601276
ACH-000015,0.1898586165784927
ACH-000017,0.049676620107934534
ACH-000018,0.11885689721078045
ACH-000019,0.05966224604922561
ACH-000021,0.17524946965439164
ACH-000022,0.18278308158098147
ACH-000025,0.049388549677435535
ACH-000028,0.0746383896498717
ACH-000030,0.12061018473612173
ACH-000035,0.06543352012389761
ACH-000036,0.07443252718997694
ACH-000037,0.12613754568739613
ACH-000039,0.002481985811143045
ACH-000040,0.019855756565239482
ACH-000041,0.0904597804270306
ACH-000042,0.12085459778979125
ACH-000045,0.057332308851610565
ACH-000047,0.07420495049675246
ACH-000052,-0.07119678436443455
ACH-000053,0.02263949552809448
ACH-000054,0.1822482613252637
ACH-000055,0.2358738845212884
ACH-000060,0.04107279819794167
ACH-000067,0.1327886298769177
ACH-000070,0.05389858874876937
ACH-000075,0.24659687243071726
ACH-000078,0.062532768308133
ACH-000082,-0.039616542090815686
ACH-000085,0.15037971295904365
ACH-000086,0.16478036500959758
ACH-000087,0.10687053863198402
ACH-000092,0.12724025179357473
ACH-000095,0.1200768875964678
ACH-000097,0.07697361579484621
ACH-000098,0.01749915249378881
ACH-000099,0.11950640667463128
ACH-000108,0.027463304712833203
ACH-000113,0.042893453891392264
ACH-000116,-0.011910103488718146
ACH-000118,0.13759460446618618
ACH-000120,-0.09518034095598032
ACH-000123,0.09004713517804963
ACH-000127,0.02995708405242788
ACH-000128,-0.12261870363237914
ACH-000132,0.10435283880715762
ACH-000133,0.048143525417757495
ACH-000137,0.0775756027851037
ACH-000138,0.13421888430562182
ACH-000142,0.1492727665908418
ACH-000143,-0.037356563883759984
ACH-000146,0.07485904055523533
ACH-000148,0.1106451349277889
ACH-000150,-0.10149284329097906
ACH-000152,0.18468010240613503
ACH-000153,0.06940435578048851
ACH-000159,-0.004344257967549655
ACH-000160,0.11375576101863658
ACH-000163,0.029593881093730574
ACH-000167,-0.03175841138058317
ACH-000168,0.03350021234549752
ACH-000169,0.098530975445886
ACH-000178,0.09159593615678134
ACH-000183,-0.030057217908578737
ACH-000188,0.02050698729623741
ACH-000189,0.29495812245872777
ACH-000190,-0.02817718315846793
ACH-000198,0.12932781493115492
ACH-000203,0.4584927010806712
ACH-000204,-0.06934909282480442
ACH-000206,0.07136100589195528
ACH-000207,-0.07011265327836598
ACH-000208,0.14137905469259185
ACH-000210,0.07108489118767783
ACH-000211,0.06629906298723225
ACH-000215,0.05172913063928351
ACH-000221,0.0971564660722117
ACH-000222,0.10136430216941547
ACH-000223,-0.011899867799439278
ACH-000226,0.2381099525312215
ACH-000227,0.023160776863474973
ACH-000228,0.01322272271260174
ACH-000231,0.04823971031545875
ACH-000232,0.13661101745403692
ACH-000233,0.0375382157079305
ACH-000234,0.07682412842152961
ACH-000235,0.023416436138003184
ACH-000237,0.1654342520112539
ACH-000238,0.0716424213398494
ACH-000242,0.3061206185320879
ACH-000243,0.08899972756395155
ACH-000244,-0.024226879537309804
ACH-000246,0.1074994376650932
ACH-000248,0.021785402633638568
ACH-000250,0.11009594178768732
