,ANKMY1 (51281)
ACH-000004,0.2393210842561723
ACH-000005,0.17750983152670416
ACH-000007,0.2389185510081096
ACH-000009,0.10039258417558744
ACH-000011,0.1853165911946381
ACH-000012,0.11044252239038213
ACH-000013,0.09360553546886564
ACH-000014,0.07202121845335191
ACH-000015,0.08731333854953144
ACH-000017,0.11862196063599953
ACH-000018,0.052521556737125885
ACH-000019,0.15908320514972826
ACH-000021,0.05045243075508942
ACH-000022,0.0790883815199159
ACH-000025,0.13603719430891453
ACH-000028,0.09781036962894817
ACH-000030,0.1846157809246624
ACH-000035,0.14711218339492324
ACH-000036,0.147995923645324
ACH-000037,0.031238472221659506
ACH-000039,0.06725462462894634
ACH-000040,0.10233093501149278
ACH-000041,0.19294808096498295
ACH-000042,0.07410708852621546
ACH-000045,0.0707196212392305
ACH-000047,0.06262742351508473
ACH-000052,-0.029088076605644563
ACH-000053,-0.002693195180290307
ACH-000054,0.1530999719485176
ACH-000055,0.3246196730125351
ACH-000060,0.10495268755530174
ACH-000067,0.05021036873096658
ACH-000070,0.09348905888615866
ACH-000075,0.24768540936281036
ACH-000078,-0.0039351809247380465
ACH-000082,0.059469880683712735
ACH-000085,0.056628182177653086
ACH-000086,0.11179381943917124
ACH-000087,0.10805297791285558
ACH-000092,0.01151892531661493
ACH-000095,0.10756663453283367
ACH-000097,0.1529901969576275
ACH-000098,0.03958338908572631
ACH-000099,0.1214442729945628
ACH-000108,0.1625960250251277
ACH-000113,0.15777544257870105
ACH-000116,0.09657228401682937
ACH-000118,0.03552019092279432
ACH-000120,0.10084044703464452
ACH-000123,0.08829480294646543
ACH-000127,-0.0032012469971465325
ACH-000128,0.0655248324332201
ACH-000132,0.14984613007802347
ACH-000133,0.1347327899843852
ACH-000137,0.13836795579672426
ACH-000138,0.0522418711647548
ACH-000142,0.020026680495704743
ACH-000143,0.03133082807481647
ACH-000146,0.014195515533843303
ACH-000148,0.034780700287097316
ACH-000150,-0.018622989826242557
ACH-000152,0.06881486278195446
ACH-000153,0.19538420314009308
ACH-000159,0.1733814170366505
ACH-000160,0.0015373267143130927
ACH-000163,0.15645103291392648
ACH-000167,-0.126807051180725
ACH-000168,0.014415005618416885
ACH-000169,0.05349794924560729
ACH-000178,0.12830663192258082
ACH-000183,0.13282798162010642
ACH-000188,0.04675918712990648
ACH-000189,0.2850634192692037
ACH-000190,0.04017217096441746
ACH-000198,0.12385656264965128
ACH-000203,-0.5101909972348665
ACH-000204,0.17795872804689564
ACH-000206,0.19917082328960609
ACH-000207,0.020210211291704697
ACH-000208,0.1047667429167084
ACH-000210,0.2969975456450058
ACH-000211,0.02592557547177116
ACH-000215,0.0584162437144337
ACH-000221,0.11667874563294868
ACH-000222,-0.07532871449422245
ACH-000223,0.00010583135806452327
ACH-000226,0.16691937808648533
ACH-000227,-0.05323152976048595
ACH-000228,0.018646245504493814
ACH-000231,0.06292586243580983
ACH-000232,0.08265491840189304
ACH-000233,0.2013046985381157
ACH-000234,-0.06691339862448617
ACH-000235,0.049245131020882564
ACH-000237,0.048797498775517534
ACH-000238,0.10966319043301104
ACH-000242,-0.044096613759328884
ACH-000243,-0.038377717764254964
ACH-000244,-0.03635555163933113
ACH-000246,0.1985683431472305
ACH-000248,0.04431667041028567
ACH-000250,0.017877252102226404
ACH-000251,0.16990776792223675
ACH-000252,0.07886377402846778
ACH-000253,0.11078089008230753
ACH-000255,0.09056501834027593
ACH-000256,0.040401543344596405
ACH-000257,0.07986454523741769
ACH-000258,0.034208527513007486
ACH-000259,-0.024468439237460497
ACH-000260,0.08406468718915296
ACH-000261,0.12196224789802915
ACH-000262,-0.05367507154095153
ACH-000263,0.2036162025058367
ACH-000264,0.19024896777975706
ACH-000265,0.10493248918888283
ACH-000266,0.003917697260929529
ACH-000272,0.0694653646380998
ACH-000274,0.11170921410837063
ACH-000277,0.08136383449546
ACH-000278,0.2382313437639393
ACH-000279,0.09689897226097104
ACH-000280,0.12062947671041435
ACH-000281,-0.0938771378518716
ACH-000288,0.08254187076975814
ACH-000291,0.09095352998158372
ACH-000293,0.04298325965372613
ACH-000294,0.063322874479092
ACH-000295,0.02269009387818251
ACH-000296,-0.05746542082663779
ACH-000302,0.14145036544540798
ACH-000304,-0.0928476664465235
