,KTI12 (112970)
ACH-000548,-1.0713108294873996
ACH-000549,-1.0514930615229472
ACH-000550,-0.8129123113440576
ACH-000552,-0.8865351418855465
ACH-000556,-0.6927858998375976
ACH-000557,-0.8303801895671808
ACH-000569,-0.8063474366284145
ACH-000570,-0.9599726705220468
ACH-000571,-0.7819342818454076
ACH-000573,-0.9573436328701441
ACH-000576,-0.8112224696273819
ACH-000579,-0.9024732560613036
ACH-000580,-1.1310654228090324
ACH-000584,-0.6857909109917204
ACH-000585,-0.9505413794530428
ACH-000588,-0.9077484378727728
ACH-000589,-0.5819835991318372
ACH-000591,-0.8863309821466862
ACH-000593,-1.1114008596862537
ACH-000600,-0.6754283621869429
ACH-000601,-0.8428407161795439
ACH-000605,-1.1434943633006054
ACH-000606,-1.0387503023037328
ACH-000608,-0.5195858248242102
ACH-000614,-1.0644952638281393
ACH-000616,-0.6190643940337651
ACH-000618,-1.007076075605207
ACH-000619,-0.8390905470552577
ACH-000620,-0.7359316682463319
ACH-000621,-0.6682706893446524
ACH-000622,-0.8066705940475387
ACH-000623,-0.8211518064473119
ACH-000624,-0.76000282963285
ACH-000627,-0.7347703563187178
ACH-000630,-0.9510922813983
ACH-000631,-0.8964750857953009
ACH-000632,-0.9949314035654508
ACH-000633,-0.7861367137229898
ACH-000637,-0.6479306660082221
ACH-000638,-0.8728196955221345
ACH-000646,-0.4881161502759442
ACH-000647,-0.6431191195593028
ACH-000648,-0.3737214636768128
ACH-000649,-0.8203816946564625
ACH-000651,-0.8484480043724847
ACH-000652,-1.0577211979879164
ACH-000653,-0.229101286792614
ACH-000657,-0.9877432526895532
ACH-000658,-0.32549404963225803
ACH-000661,-0.9656991429087786
ACH-000662,-0.7863473567382013
ACH-000663,-0.9892006100553996
ACH-000665,-0.693475703488152
ACH-000671,-0.8944849547244742
ACH-000672,-0.7905092675520731
ACH-000673,-0.4272638212482348
ACH-000676,-0.7133533842462559
ACH-000677,-0.5085996001701463
ACH-000681,-1.1737167505258916
ACH-000683,-0.9599767278481216
ACH-000684,-1.1158923684487805
ACH-000688,-0.9582954200113136
ACH-000693,-0.7976572558782002
ACH-000694,-0.6273221134823123
ACH-000695,-0.7186379702924308
ACH-000696,-0.7430600078278082
ACH-000697,-0.6478882069210695
ACH-000699,-0.8845823727008709
ACH-000701,-0.7588673102045761
ACH-000706,-0.7542024574408099
ACH-000711,-0.8581164786713662
ACH-000713,-1.008580183305331
ACH-000714,-0.4877549985459948
ACH-000718,-0.8824492231611396
ACH-000720,-1.1469902239648642
ACH-000721,-0.5973501417983693
ACH-000724,-0.9500559433404504
ACH-000725,-0.6928720885454965
ACH-000732,-1.0136838390996816
ACH-000734,-0.6781268787145194
ACH-000735,-0.6640784026273125
ACH-000736,-0.738182234900585
ACH-000738,-0.78641212774984
ACH-000746,-0.7046145626088866
ACH-000747,-0.9316671817142688
ACH-000748,-0.8272286279069067
ACH-000753,-0.9074449136957601
ACH-000756,-0.9687349620732688
ACH-000757,-0.7109353655672319
ACH-000758,-0.7735186655045588
ACH-000760,-0.8281263703699524
ACH-000762,-1.001752018942022
ACH-000763,-0.721490053137477
ACH-000764,-0.6139318759536782
ACH-000765,-1.0182224506279387
ACH-000766,-0.8713513357045238
ACH-000767,-0.5831114985761152
ACH-000768,-0.7972121817887114
ACH-000769,-0.8604262383293036
ACH-000770,-0.7409968510050641
ACH-000771,-0.9920826958445488
ACH-000773,-0.7076959124964658
ACH-000776,-0.7041931823892286
ACH-000777,-0.8882474501952836
ACH-000778,-0.6761076542071659
ACH-000781,-0.7832132328726242
ACH-000782,-0.8853573755764133
ACH-000783,-0.5985310199343112
ACH-000784,-0.9415871008177664
ACH-000785,-0.613687200835217
ACH-000787,-0.9612986298765338
ACH-000788,-0.9225446590576906
ACH-000791,-0.9541945392769422
ACH-000792,-1.1470147111265536
ACH-000794,-0.9611053880998124
ACH-000796,-0.5310221165616764
ACH-000798,-0.7747407894325671
ACH-000799,-0.6997863631497586
ACH-000800,-0.6094678125578231
ACH-000802,-1.0241556497337827
ACH-000804,-0.7587243466590416
ACH-000805,-0.8187588267614007
ACH-000809,-0.8563523509318531
ACH-000810,-0.7705241559537709
ACH-000811,-1.0087712420324793
ACH-000817,-0.7646224006780048
ACH-000819,-0.6696404468340711
ACH-000820,-0.5293631949791541
ACH-000821,-0.8931210363476713
ACH-000822,-0.8973747712793427
ACH-000823,-0.8825282971936511
ACH-000824,-0.8634122049078143
ACH-000827,-0.9239155560787146
ACH-000829,-0.712646531886843
ACH-000831,-0.6377701738542079
ACH-000832,-0.8172607705718427
ACH-000833,-0.7293852713380571
ACH-000834,-0.8163445614755782
ACH-000835,-1.0414753600559326
ACH-000836,-0.541805066139453
ACH-000837,-0.9004539124586614
ACH-000838,-0.5263221247939708
ACH-000839,-0.9397723028859024
ACH-000840,-0.6152135420497687
ACH-000841,-1.0700745651255117
ACH-000843,-1.1605422631398623
ACH-000846,-0.8762176943170717
ACH-000847,-1.1236408313046804
ACH-000848,-0.7822808202125653
ACH-000849,-0.7082921193849702
ACH-000851,-0.7972430954802152
ACH-000855,-0.9582579494496882
ACH-000856,-0.6220681502847613
ACH-000858,-0.7575255471738472
ACH-000859,-0.969559169993394
ACH-000861,-0.8368573870976099
ACH-000862,-0.7672777385551663
ACH-000865,-0.7896498362883178
ACH-000866,-0.915382407412878
ACH-000867,-0.698082562967834
ACH-000869,-0.8432387946424846
ACH-000872,-1.138782548773964
ACH-000873,-0.7110162802132893
ACH-000876,-0.5895120677864518
ACH-000878,-0.94135305829498
ACH-000880,-0.7660002283619989
ACH-000881,-0.8857175651333113
ACH-000882,-0.8523900037540876
ACH-000884,-0.8644432827789714
ACH-000885,-0.7992093651299522
ACH-000887,-0.8713086631799646
ACH-000889,-0.8694050114074917
ACH-000896,-0.8759879949901488
ACH-000898,-0.506688118891216
ACH-000900,-0.874506795460418
ACH-000901,-0.6433566565890575
ACH-000905,-1.0408517882938522
ACH-000906,-0.914601875957628
ACH-000907,-0.9133332139616428
ACH-000910,-0.8717716691061371
ACH-000911,-0.7818112554329125
ACH-000912,-0.8896049564789308
ACH-000913,-0.9683315562829332
ACH-000915,-0.9286979343544116
ACH-000916,-1.052593652463326
ACH-000917,-0.7857498124383966
ACH-000920,-0.9028225351328876
ACH-000921,-0.7039068212646689
ACH-000924,-0.6550644689293922
ACH-000926,-0.5565326325906471
ACH-000928,-1.08176642435017
ACH-000929,-0.7302929106977081
ACH-000932,-0.7375587297230984
ACH-000935,-0.7562629629050996
ACH-000936,-0.7482012219975199
ACH-000937,-0.7473583718195352
ACH-000938,-0.5241546407525413
ACH-000939,-0.7235868822418787
ACH-000941,-0.6637294534942247
ACH-000943,-0.8990771154887652
ACH-000946,-0.8402609015149758
ACH-000947,-0.7744599854230597
ACH-000948,-0.6057865877301223
ACH-000950,-1.0913062676967171
ACH-000953,-0.7012504832623483
ACH-000954,-0.7642172786214877
ACH-000957,-0.6268002747085828
ACH-000958,-0.4857074546395848
ACH-000960,-0.6324563894994117
ACH-000963,-0.0741793348370918
ACH-000968,-0.7850553028888494
ACH-000969,-0.5950915750354654
ACH-000972,-0.7273474992968276
ACH-000973,-0.5561123230623249
ACH-000974,-0.8164175711927737
ACH-000978,-0.5745123853051965
ACH-000984,-0.7648420163858008
ACH-000986,-0.5234730832163735
ACH-000988,-0.9527129760880034
ACH-000993,-0.9644681548662976
ACH-000994,-0.6249036075290023
ACH-000996,-0.7139321303135183
ACH-001001,-0.6489246506162739
ACH-001020,-0.27975517879379713
ACH-001028,-0.832731140721593
ACH-001031,-0.6530535948102124
ACH-001038,-0.5000200848574762
ACH-001048,-0.8817368399318376
ACH-001050,-0.9303696008405108
ACH-001053,-1.282553670686251
ACH-001054,-0.8153366522568117
ACH-001061,-0.8882742043363306
ACH-001067,-0.7210768981464519
ACH-001075,-1.1006945824390149
ACH-001096,-1.204478117512543
ACH-001111,-0.3906563362438078
ACH-001119,-0.7025810171890725
ACH-001128,0.02234241319188356
ACH-001134,-0.5892605962982175
ACH-001151,-0.7972095479824219
ACH-001163,-0.8074852067262699
ACH-001164,-0.7880871676825336
ACH-001183,-1.0327949739773197
ACH-001192,-1.0405959235242854
ACH-001193,-0.6945964737892545
ACH-001196,-0.9517219230686896
ACH-001197,-0.8113976431748166
ACH-001205,-0.8604116581916965
ACH-001211,-0.4763818370678843
ACH-001212,-0.6864661947575413
ACH-001228,-0.7605592288670775
ACH-001232,-0.8987566810223377
ACH-001239,-0.9399178498740294
ACH-001270,-0.8566165362110504
ACH-001274,-1.085584190266211
ACH-001275,-0.8255299175331415
ACH-001277,-0.7635262924761202
ACH-001278,-0.7792131565318834
ACH-001280,-0.4978225384542449
ACH-001283,-0.9357787984109704
ACH-001289,-0.3820138927338561
ACH-001300,-1.0703498065809038
ACH-001301,-0.7720918542201907
ACH-001302,-0.6883516654840823
ACH-001306,-0.8296598425486292
ACH-001318,-0.7688550863172705
ACH-001322,-1.0628839997592479
ACH-001328,-0.978147879338949
ACH-001332,-1.1111412511561891
ACH-001336,-0.9545786510403688
ACH-001346,-1.0361796030665966
ACH-001353,-0.8249312595010455
ACH-001354,-0.4856892421319354
ACH-001367,-1.0547831227413933
ACH-001368,-0.5590771648183541
ACH-001374,-0.6415706620292912
ACH-001377,-0.8480909348076533
ACH-001380,-0.743983706574523
ACH-001391,-0.6177648624493871
ACH-001408,-1.1295498293957231
ACH-001430,-0.6958274275300986
ACH-001431,-0.857805578059873
ACH-001450,-1.1800974758252751
ACH-001496,-0.5053256040057084
ACH-001500,-0.8760318455182601
ACH-001523,-1.1143524623849057
ACH-001532,-0.9379655381723864
ACH-001550,-0.22888845639487734
ACH-001552,-0.883569962982893
ACH-001554,-0.9072076626913872
ACH-001654,-0.9844250209923041
ACH-001735,-0.8498763514922509
ACH-001736,-0.8765874180864032
ACH-001737,-1.1010692266141642
ACH-001740,-0.9390641546045138
ACH-001745,-0.9555357360086182
ACH-001765,-0.689343388885057
