,SWAP70 (23075)
ACH-000004,0.09645908077009567
ACH-000005,0.1143741099349292
ACH-000007,0.03492436550144428
ACH-000009,0.07257672121161943
ACH-000011,0.2375040969309629
ACH-000012,0.09131957132720474
ACH-000013,0.04755454717623495
ACH-000014,0.11102197986618972
ACH-000015,0.1250745601972861
ACH-000017,-0.0693169858843994
ACH-000018,0.11643380348246612
ACH-000019,0.07749254122226873
ACH-000021,-0.0120620782931919
ACH-000022,0.11972424988758992
ACH-000025,0.14517861557038728
ACH-000028,0.0033513093132957017
ACH-000030,0.06922144702080596
ACH-000035,0.05280694787527986
ACH-000036,-0.030881439317181705
ACH-000037,-0.03606673696577802
ACH-000039,0.2737902456210169
ACH-000040,0.05467264381396664
ACH-000041,0.2231321366608897
ACH-000042,-0.11507980148724985
ACH-000045,0.058149086463288015
ACH-000047,0.05575713994347077
ACH-000052,0.24165963536708324
ACH-000053,0.1006694909080123
ACH-000054,0.17865553992599995
ACH-000055,0.044418096164633485
ACH-000060,0.11394959132691472
ACH-000067,-0.024282354409378943
ACH-000070,-0.00040107522792805087
ACH-000075,0.059322688289550285
ACH-000078,0.01928312674282306
ACH-000082,0.12907206802724633
ACH-000085,0.1524456998917176
ACH-000086,-0.05118061565986943
ACH-000087,-0.05610515211176443
ACH-000092,0.007549339135813094
ACH-000095,0.019202271262291428
ACH-000097,0.10324561206502388
ACH-000098,0.026721376435874536
ACH-000099,0.09938335601519567
ACH-000108,0.11393248192714465
ACH-000113,0.08387755625072621
ACH-000116,-0.035585279305796434
ACH-000118,0.020193502519210725
ACH-000120,0.16549964594308605
ACH-000123,0.1042037266395799
ACH-000127,0.04072878713559045
ACH-000128,0.16535352297023032
ACH-000132,0.0060247732067063384
ACH-000133,-0.029286452345301882
ACH-000137,0.06883140422072262
ACH-000138,0.016774377852952
ACH-000142,0.013971733131571172
ACH-000143,0.032100855941573435
ACH-000146,0.05457129227070669
ACH-000148,0.051027342187837006
ACH-000150,0.04987004178153105
ACH-000152,0.32765990507493065
ACH-000153,0.305104165926204
ACH-000159,0.0577513330788761
ACH-000160,0.04586017501011309
ACH-000163,0.03943165991186176
ACH-000167,-0.011808484652628464
ACH-000168,-0.01684445636560504
ACH-000169,0.036382586995714505
ACH-000178,0.0798718125827677
ACH-000183,0.004433261862438015
ACH-000188,0.15977703267371507
ACH-000189,0.3452499531088111
ACH-000190,-0.10308622181044226
ACH-000198,0.08796145569892365
ACH-000203,-0.5531707236630541
ACH-000204,0.16625158237198978
ACH-000206,-0.12658131953661358
ACH-000207,0.057657294359461764
ACH-000208,0.36698267448050576
ACH-000210,-0.060285002860456315
ACH-000211,0.11960796710723433
ACH-000215,0.07419293373078469
ACH-000221,0.174277336924482
ACH-000222,0.005176185249832016
ACH-000223,0.0851907902908325
ACH-000226,0.11451045606586327
ACH-000227,-0.14927779142851355
ACH-000228,0.2532328563246482
ACH-000231,0.11904883279751055
ACH-000232,0.13329585542332248
ACH-000233,-0.04955386149806655
ACH-000234,0.05893103217435507
ACH-000235,0.027243447844728232
ACH-000237,0.03467106870287052
ACH-000238,-0.08001509293763083
ACH-000242,0.09901862878424192
ACH-000243,-0.017453659856165187
ACH-000244,-0.04400581334791071
ACH-000246,0.09465945965242344
ACH-000248,-0.09758100560888526
ACH-000250,0.042857186282821896
ACH-000251,-0.033863683387480616
ACH-000252,0.2112204994758192
ACH-000253,0.1584147904935634
ACH-000255,0.06554596953434183
ACH-000256,-0.15451497983416854
ACH-000257,0.1142998153774907
ACH-000258,0.19975819042424087
ACH-000259,0.007758911561720134
ACH-000260,0.06419893886723388
ACH-000261,-0.06354455811160474
ACH-000262,0.09501569564954232
ACH-000263,-0.014266828916249032
ACH-000264,0.07769726619786868
ACH-000265,0.009323572144836563
ACH-000266,0.05575341524583925
ACH-000272,0.033352085008609735
ACH-000274,0.005958631211918
ACH-000277,-0.1325872226774157
ACH-000278,-0.04865059078316107
ACH-000279,0.0048646886971428225
ACH-000280,0.11452961630061773
ACH-000281,-0.028090531731310396
ACH-000288,0.037609209500030966
ACH-000291,0.12905648178134807
ACH-000293,0.008613796458960507
ACH-000294,0.15318008225398164
ACH-000295,-0.002616621931031111
ACH-000296,0.15524467905850758
ACH-000302,0.05184036385627836
ACH-000304,-0.05552652534492604
ACH-000307,-0.06303971854174717
ACH-000308,-0.03465571233778208
ACH-000310,0.06291008484857216
ACH-000311,0.030699387653004562
ACH-000312,0.007900520912509073
ACH-000315,-0.527922600115275
ACH-000316,-0.01667131274212319
ACH-000317,0.004375870478891425
ACH-000318,-0.11279423206248496
ACH-000319,-0.13808070368609054
ACH-000320,-0.07854975314259571
ACH-000322,0.19392659961824574
ACH-000323,0.0973758183366053
ACH-000324,0.10402834464324084
ACH-000329,0.03303361393228401
ACH-000330,0.09183978252627466
ACH-000331,0.17031873736973066
ACH-000332,-0.046484671560044856
ACH-000334,-0.03873681190518477
ACH-000335,-0.27398464246210097
ACH-000336,0.05740972094983534
ACH-000337,-0.030972068707169575
ACH-000338,-0.3134945353477641
ACH-000339,0.07735558871353951
ACH-000341,0.08828826460517311
ACH-000348,0.026921279309621432
ACH-000350,0.030199512709868356
ACH-000352,0.15471982760834518
ACH-000356,0.1591195756389504
ACH-000361,-0.058252127966821186
ACH-000362,0.0646074581708829
ACH-000363,-0.021537102257008917
ACH-000364,0.07054986859004934
ACH-000365,-0.15554265665729294
ACH-000366,0.051969837025120175
ACH-000368,0.08219489358463074
ACH-000374,-0.02745189437677848
ACH-000375,0.2656512828970081
ACH-000376,0.007828256122013039
ACH-000381,-0.05561600370666176
ACH-000383,0.05503981869938285
ACH-000387,0.012304026158142738
ACH-000389,0.1007643413588046
ACH-000390,0.03602480575954765
ACH-000393,0.057442134998702626
ACH-000395,-0.0692807949662227
ACH-000396,0.265055226500405
ACH-000397,0.1465811815392928
ACH-000401,0.15112804471671945
ACH-000402,0.25137504359257345
ACH-000403,0.11438550565867855
ACH-000404,-0.001856657490341722
ACH-000406,0.06083822430875871
ACH-000407,0.15814686702256564
ACH-000408,0.12718171751193436
ACH-000410,0.05420637870584464
ACH-000411,-0.004339413597236987
ACH-000414,0.03422625650176908
ACH-000415,0.03589651231794742
ACH-000416,0.054948903897548376
ACH-000420,0.1973905092173498
ACH-000421,0.011838136551574143
ACH-000424,0.1703716326640867
ACH-000425,0.030454953221730464
ACH-000426,-0.08559192379507953
ACH-000427,0.06361360169690368
ACH-000433,0.045218147484353606
ACH-000435,0.2991243957482314
ACH-000436,-0.002949599992657372
ACH-000444,-0.017878204546138386
ACH-000445,0.1324028257917306
ACH-000448,0.1304867593970492
ACH-000450,-0.3042785319185714
ACH-000452,0.05590845201694175
ACH-000454,-0.058735158539329216
ACH-000458,0.10919552588843474
ACH-000459,0.195653940671682
ACH-000460,0.098984362459408
ACH-000461,-0.08799268723602346
ACH-000463,-0.0043070875484705175
ACH-000464,0.17422202748068838
ACH-000466,0.011974495439903072
ACH-000467,0.025308944205502518
ACH-000468,0.1720057823248058
ACH-000469,0.05701577288850618
ACH-000470,0.09392675556005728
ACH-000471,0.03701669939252751
ACH-000472,0.04501170506136655
ACH-000473,0.1896660315169708
ACH-000475,0.028661000744703145
ACH-000476,-0.01780832958447064
ACH-000477,-0.021812578000314463
ACH-000479,0.012053831862824271
ACH-000480,0.1293228731810904
ACH-000481,0.08942762305375619
ACH-000483,-0.07622333730027357
ACH-000484,0.12869224495028833
ACH-000485,0.015526077054077991
ACH-000486,0.1201117580295318
ACH-000487,0.23998954548882234
ACH-000488,0.05773977703498244
ACH-000490,0.058552259504317125
ACH-000491,0.16400109380830338
ACH-000495,-0.1629918611819436
ACH-000496,-0.041208800613704674
ACH-000499,0.36060594357362347
ACH-000500,0.14786218642319274
ACH-000502,0.05160966749207159
ACH-000503,0.055996439361184966
ACH-000505,0.018984900914608308
ACH-000507,0.09143201971397304
ACH-000510,0.005199380397708865
ACH-000511,0.04221631506475377
ACH-000512,0.08056521093442669
ACH-000516,0.02775150866304076
ACH-000517,0.08840132140075539
ACH-000518,-0.07230718008660883
