,SPRY4 (81848)
ACH-000004,-0.01923055956428801
ACH-000005,0.12038450096718135
ACH-000007,-0.02136501201916011
ACH-000009,-0.008092174681878634
ACH-000011,0.005846302868534529
ACH-000012,0.024192871684464143
ACH-000013,0.059000751014580965
ACH-000014,0.07527511669795972
ACH-000015,0.13988574038455856
ACH-000017,-0.06353019447525132
ACH-000018,0.22373709187839835
ACH-000019,0.17636397501715312
ACH-000021,0.04760837557262805
ACH-000022,-0.10676344358226066
ACH-000025,0.13194695980477472
ACH-000028,-0.06867544609031692
ACH-000030,-0.0005434911233584004
ACH-000035,0.10953378967298408
ACH-000036,0.14401195487680593
ACH-000037,-0.03890620195665302
ACH-000039,0.3567154084289084
ACH-000040,-0.011383659589183463
ACH-000041,0.0770235835548139
ACH-000042,-0.037825429498588664
ACH-000045,-0.19831229794849206
ACH-000047,0.13166255947158026
ACH-000052,-0.2328667200728108
ACH-000053,-0.05980095937242218
ACH-000054,-0.011354665137923995
ACH-000055,-0.06289372550033592
ACH-000060,-0.09228566347330447
ACH-000067,0.4969362979593232
ACH-000070,-0.02516256750136614
ACH-000075,-0.06931570258666069
ACH-000078,0.11955442098156585
ACH-000082,0.023647575978728224
ACH-000085,-0.15212379920352675
ACH-000086,0.170081594240148
ACH-000087,0.009108049639627556
ACH-000092,0.12527852189607136
ACH-000095,-0.0034205321798654533
ACH-000097,-0.00875367123567348
ACH-000098,0.035623008782501936
ACH-000099,0.04095419580423263
ACH-000108,0.033821808895939415
ACH-000113,-0.03054967334525558
ACH-000116,0.05322120226754232
ACH-000118,0.007735117507299155
ACH-000120,0.04848434989938222
ACH-000123,-0.274726375819301
ACH-000127,-0.26542197275752377
ACH-000128,0.10500582937379402
ACH-000132,0.037791374191415095
ACH-000133,0.04588420072688151
ACH-000137,0.02708781499024115
ACH-000138,0.025891594484259147
ACH-000142,-0.011313920192785315
ACH-000143,-0.07483158552380925
ACH-000146,-0.06516868626851638
ACH-000148,0.1544667438984369
ACH-000150,-0.06327884468407287
ACH-000152,0.07010819555369625
ACH-000153,0.047419661199433256
ACH-000159,-0.11049395157105714
ACH-000160,0.20658171761523594
ACH-000163,0.2569090502492891
ACH-000167,-0.09724419050023614
ACH-000168,0.10820783301086573
ACH-000169,-0.07903564229057636
ACH-000178,0.10583603366792443
ACH-000183,-0.16206281210400048
ACH-000188,0.06890958374629469
ACH-000189,0.0067700011923126175
ACH-000190,-0.01599457654649627
ACH-000198,-0.10125828448635132
ACH-000203,0.5944859696961595
ACH-000204,-0.047750852423558345
ACH-000206,0.17946751346279732
ACH-000207,0.018839606741792383
ACH-000208,-0.23725991346668215
ACH-000210,-0.08784899000475438
ACH-000211,-0.03254186320414969
ACH-000215,0.0489774117284976
ACH-000221,0.043806495983245965
ACH-000222,-0.1366536260577913
ACH-000223,-0.04622955628346124
ACH-000226,0.15639831409981886
ACH-000227,-0.10210554400811668
