,OTUB2 (78990)
ACH-000004,0.19075573823111674
ACH-000005,0.5192626151978391
ACH-000007,0.140780972700953
ACH-000009,0.010784974324391006
ACH-000011,0.1547301648072543
ACH-000012,0.20019383851700615
ACH-000013,0.09451584017609144
ACH-000014,0.09431170038946493
ACH-000015,0.07941197128625709
ACH-000017,0.19629959835929625
ACH-000018,0.005568026148027998
ACH-000019,0.16500515134135896
ACH-000021,0.11284144509013372
ACH-000022,0.07100681903829464
ACH-000025,0.10483820100700224
ACH-000028,0.12321818729143802
ACH-000030,0.1366179015640432
ACH-000035,0.19741602715120607
ACH-000036,0.00216138206191773
ACH-000037,-0.0361526868297371
ACH-000039,0.18342015579510046
ACH-000040,0.16964274719749706
ACH-000041,0.11511541830197758
ACH-000042,0.04019608478080957
ACH-000045,-0.0817259594958432
ACH-000047,0.10997942091771808
ACH-000052,-0.06563269262738516
ACH-000053,0.12201686657511145
ACH-000054,0.24623444995807156
ACH-000055,0.08891958675989181
ACH-000060,0.060083247670742475
ACH-000067,0.1237613560555218
ACH-000070,0.040462187024425854
ACH-000075,-0.14614135033742248
ACH-000078,0.1932318021904938
ACH-000082,0.17176311738367525
ACH-000085,0.1909247580369453
ACH-000086,0.16147944924340932
ACH-000087,-0.14554075864716354
ACH-000092,0.12696684525626248
ACH-000095,0.11751703792987125
ACH-000097,0.10294633057875227
ACH-000098,0.000949055183018623
ACH-000099,0.14956063060131342
ACH-000108,0.11748443167501255
ACH-000113,0.16767758691281984
ACH-000116,0.1140534794097688
ACH-000118,0.06261155426941055
ACH-000120,-0.07019548023098687
ACH-000123,0.16971855276275094
ACH-000127,0.114749449414048
ACH-000128,0.2357369698447533
ACH-000132,0.05038519297289894
ACH-000133,0.07254663941635506
ACH-000137,0.08508480950236096
ACH-000138,0.06938693982371802
ACH-000142,0.06927190333263196
ACH-000143,0.24258234008788304
ACH-000146,0.08701327004294053
ACH-000148,0.1465193842889575
ACH-000150,0.16575768627844462
ACH-000152,0.15249282860747918
ACH-000153,0.07248019283544259
ACH-000159,0.2189604630285184
ACH-000160,0.03616822618141526
ACH-000163,0.03993915334133565
ACH-000167,0.2437637402533292
ACH-000168,0.013931163066896906
ACH-000169,0.014444857334558085
ACH-000178,0.07341585922276071
ACH-000183,0.08447339221291318
ACH-000188,0.17905954473912786
ACH-000189,0.08673939006064252
ACH-000190,-0.021469376376951104
ACH-000198,0.05980027063444511
ACH-000203,-0.19971626072780269
ACH-000204,0.08560615315075915
ACH-000206,0.2930217239289642
ACH-000207,0.11883998557929427
ACH-000208,0.2775306341658381
ACH-000210,-0.07645318521055729
ACH-000211,0.006212700638466071
ACH-000215,0.0662709974582821
ACH-000221,0.03716980107053358
ACH-000222,0.026911000611832037
ACH-000223,0.18465550654272392
ACH-000226,0.018555436748581528
ACH-000227,0.16042017745847706
ACH-000228,0.1857368662459192
ACH-000231,0.2010243350182285
ACH-000232,0.12980726650096636
ACH-000233,0.08408924109709344
ACH-000234,0.029977618645691644
ACH-000235,0.07131980935480438
ACH-000237,0.17644831430737626
ACH-000238,-0.058086683310379875
ACH-000242,0.19194226663999528
ACH-000243,0.12073648849509952
ACH-000244,0.20679165415340076
ACH-000246,-0.0053941842345412465
ACH-000248,-0.0061168401702489505
ACH-000250,0.04365388623871155
ACH-000251,-0.031630171035667363
ACH-000252,0.25050983957348305
ACH-000253,0.11411175137123443
ACH-000255,0.09711467080349906
ACH-000256,0.06078002258834084
ACH-000257,0.10523305131233032
ACH-000258,0.20095667005512727
ACH-000259,0.06292700194566016
ACH-000260,0.15737517238407572
ACH-000261,0.14073911627258914
ACH-000262,0.10572079132414476
ACH-000263,0.4212720587999022
ACH-000264,0.13896322387856413
ACH-000265,0.0564928145386007
ACH-000266,0.11664652119346525
ACH-000272,0.06770868490922495
ACH-000274,0.1840234548403264
ACH-000277,0.11068984874177888
ACH-000278,0.16635923061659155
ACH-000279,0.034718715669983816
ACH-000280,0.15859649098993145
ACH-000281,0.024066462871667547
ACH-000288,0.116701491536514
ACH-000291,0.1480266555680174
ACH-000293,-0.020831273321026616
ACH-000294,0.1691474835096235
ACH-000295,0.023200840600051568
ACH-000296,0.2337536435170417
ACH-000302,0.16250418014778512
ACH-000304,0.08807193010181277
ACH-000307,0.10226839720616863
ACH-000308,0.1167151940821442
ACH-000310,0.12558085835034774
ACH-000311,0.03132765326573871
