,DOT1L (84444)
ACH-000004,-0.09807277981142004
ACH-000005,-0.2459694659129517
ACH-000007,-0.2912123065321349
ACH-000009,0.08883849750163421
ACH-000011,0.7403516437903525
ACH-000012,0.5872379895921898
ACH-000013,-0.2315338481229213
ACH-000014,0.03688988397965332
ACH-000015,-0.1661199030777143
ACH-000017,-0.3776659000190821
ACH-000018,-0.2655590756476065
ACH-000019,-0.5668171773728342
ACH-000021,-0.05325621937569102
ACH-000022,0.19364125491926915
ACH-000025,-0.12796465200241205
ACH-000028,-0.34329404872958824
ACH-000030,0.07853554715128955
ACH-000035,-0.04339258434000982
ACH-000036,-0.11961182406572896
ACH-000037,-0.08713458700037957
ACH-000039,-0.20240146523166425
ACH-000040,0.08791179270732759
ACH-000041,0.104408992694433
ACH-000042,-0.3397817455002201
ACH-000045,-0.2464549832697269
ACH-000047,-0.055571458034033336
ACH-000052,-0.4674354656354936
ACH-000053,0.09005585252507572
ACH-000054,0.2025724532788986
ACH-000055,-0.2712848862475069
ACH-000060,0.3436499260968431
ACH-000067,0.3813514455804954
ACH-000070,-0.036526782768173297
ACH-000075,0.08430380422954199
ACH-000078,0.2572758241912761
ACH-000082,-0.380932766181008
ACH-000085,0.12307678244839113
ACH-000086,-0.21165207844478914
ACH-000087,-0.04115650605743877
ACH-000092,-0.0504402007465738
ACH-000095,-0.19974322014562895
ACH-000097,-0.4607607561324233
ACH-000098,-0.4308555026466418
ACH-000099,-0.17794100464056692
ACH-000108,0.1756838528641081
ACH-000113,-0.38450474400310986
ACH-000116,-0.39900836019386376
ACH-000118,-0.17632438701832556
ACH-000120,-0.4510946198309366
ACH-000123,-0.2493267060738355
ACH-000127,0.19412335747365456
ACH-000128,-0.2981065385981437
ACH-000132,-0.1761545308470865
ACH-000133,0.12933748925235014
ACH-000137,0.005667936380971604
ACH-000138,0.12930317844853625
ACH-000142,0.17098082757266878
ACH-000143,-0.3725919939013536
ACH-000146,0.07818860615932338
ACH-000148,0.08004091851694219
ACH-000150,0.41608372590765136
ACH-000152,0.07106068097754342
ACH-000153,-0.03759336675646164
ACH-000159,-0.1921970694818946
ACH-000160,0.1392102493112423
ACH-000163,-0.19542531825684695
ACH-000167,0.969888880975496
ACH-000168,-0.32960450288554555
ACH-000169,-0.026074990427328942
ACH-000178,0.2800021761904173
ACH-000183,-0.31431833275166465
ACH-000188,-0.030029599505338005
ACH-000189,0.2508363809408141
ACH-000190,0.3310636439526455
ACH-000198,-0.455058174019761
ACH-000203,-0.2625550582434619
ACH-000204,-0.44613031705620937
ACH-000206,0.17365846499827414
ACH-000207,-0.2261231728000497
ACH-000208,-0.15001027104499715
ACH-000210,-0.09236272853590677
ACH-000211,-0.22103239716007475
ACH-000215,0.10352612057733336
ACH-000221,0.017603992737788933
ACH-000222,0.1299960723640812
ACH-000223,-0.05127313423627052
ACH-000226,0.2027220295435791
ACH-000227,0.0893935003684351
ACH-000228,-0.08048967240798373
ACH-000231,0.12226740281509772
ACH-000232,-0.0976522125743087
ACH-000233,0.06692770492715858
ACH-000234,-0.07153538037894501
ACH-000235,-0.15323906445173593
ACH-000237,-0.06321730916627177
ACH-000238,-0.035439233481888086
ACH-000242,0.5225471442788306
ACH-000243,0.11212773060975896
ACH-000244,0.4797936889390305
ACH-000246,-0.3003227213226329
ACH-000248,0.30834946973137456
ACH-000250,0.019403989697505758
ACH-000251,-0.07895572387510333
ACH-000252,-0.5681773610389609
ACH-000253,-0.10120029991971773
ACH-000255,0.17567948258168278
ACH-000256,0.02400330466354584
ACH-000257,-0.19853219456080065
ACH-000258,-0.2623609642736821
ACH-000259,-0.04554490711692631
ACH-000260,-0.16798612876790428
ACH-000261,0.03259741322109845
ACH-000262,0.06512850518795199
ACH-000263,0.18393764800854415
ACH-000264,0.010942993392733271
ACH-000265,0.4190853037556551
ACH-000266,-0.09119415710019044
ACH-000272,0.03606135088953564
ACH-000274,0.12682821653926862
ACH-000277,0.4754289685184309
ACH-000278,0.21922258739189185
ACH-000279,0.454112292919085
ACH-000280,0.5522681224429261
ACH-000281,0.13637609077792426
ACH-000288,0.3765462715221604
ACH-000291,0.018951829061663237
ACH-000293,-0.21600435445351646
ACH-000294,0.1401007343160562
ACH-000295,0.3845351676937701
ACH-000296,0.23732480821425295
ACH-000302,0.085206550310538
ACH-000304,-0.07955290898820584
ACH-000307,0.2643447266204901
ACH-000308,-0.11087370790794412
ACH-000310,0.09145535193043866
ACH-000311,0.3486503741735534
ACH-000312,-0.15383821467009995
ACH-000315,-0.6085755578454178
ACH-000316,-0.2084796667688381
ACH-000317,-0.08795141980326647
ACH-000318,0.2514641796626617
ACH-000319,-0.04982620997796698
ACH-000320,-0.17272867753213994
ACH-000322,-0.09938783295860433
ACH-000323,-0.28190358560212403
ACH-000324,-0.312638613222895
ACH-000329,0.2246782383832938
ACH-000330,-0.415913984363352
ACH-000331,0.046260221554834745
ACH-000332,0.14602091913119794
ACH-000334,-0.3775052169709635
ACH-000335,-0.1638011542204331
ACH-000336,-0.1434271434035157
ACH-000337,-0.19439577036010425
ACH-000338,-0.4780591452806266
ACH-000339,-0.04482529657545627
ACH-000341,0.035295977536986926
ACH-000348,-0.037266068102016776
ACH-000350,-0.038050938147399904
ACH-000352,-0.11554118089043824
ACH-000356,0.06903170082011541
ACH-000361,-0.4941837276744637
ACH-000362,-0.2449429181153753
ACH-000363,-0.4275036020562244
ACH-000364,0.2652926028045109
ACH-000365,-0.09937397493073674
ACH-000366,-0.06039640885659778
ACH-000368,0.2489375259987141
ACH-000374,0.12791141904219652
ACH-000375,0.019515003703035258
ACH-000376,0.11313637350761205
ACH-000381,-0.3626718937370171
ACH-000383,-0.2014610320266472
ACH-000387,0.00014518565702680824
ACH-000389,0.08684373267840109
ACH-000390,0.03595716240943101
ACH-000393,-0.19731719820874627
ACH-000395,0.1040829704463799
ACH-000396,-0.05685020206274099
ACH-000397,-0.20246869656372
ACH-000401,-0.22417951100845515
ACH-000402,0.07113400074275572
ACH-000403,0.002300515909254488
ACH-000404,0.27394511027231505
ACH-000406,-0.23438387432122354
ACH-000407,0.03495035473157206
ACH-000408,-0.10506679114396143
ACH-000410,0.07121123717806621
ACH-000411,0.06639992969141524
ACH-000414,0.17464532448310166
ACH-000415,-0.00791811995559147
ACH-000416,-0.011921559106912342
ACH-000420,-0.1339039223292927
ACH-000421,-0.4244544732282421
ACH-000424,-0.02373262059179493
ACH-000425,-0.26830781861993336
ACH-000426,-0.2837836859155184
ACH-000427,0.5127973161447763
ACH-000433,-0.10846575520348484
ACH-000435,-0.1864528141026532
ACH-000436,-0.3567917902732192
ACH-000444,0.023433638552338237
ACH-000445,0.05869044437367631
ACH-000448,-0.1341363019574067
ACH-000450,-0.1582515965692985
ACH-000452,-0.11800570618135794
ACH-000454,-0.00347728167260398
ACH-000458,0.23531489354825305
ACH-000459,-0.07286547154578116
ACH-000460,-0.5094843462638302
ACH-000461,-0.013945929054538649
ACH-000463,0.1207985714340606
ACH-000464,-0.1868236627665872
ACH-000466,0.015488817073624175
ACH-000467,-0.2431862136681699
ACH-000468,-0.13677785721105098
ACH-000469,0.03700154157065751
ACH-000470,0.2789763323258163
ACH-000471,0.2569698529020094
ACH-000472,0.06801088883079945
ACH-000473,0.07370925630403298
ACH-000475,0.316327471434885
ACH-000476,-0.315665561876356
ACH-000477,-0.1410582083766912
