,EPAS1 (2034)
ACH-000004,0.07655280980407145
ACH-000005,0.03576728740677694
ACH-000007,-0.1459504644368538
ACH-000009,-0.055433733536037526
ACH-000011,0.3821306366359102
ACH-000012,0.11156982074146636
ACH-000013,0.0566399636131964
ACH-000014,0.041332318738075385
ACH-000015,0.00980741063949724
ACH-000017,0.1479738070539372
ACH-000018,-0.1031122309879378
ACH-000019,0.03001847521724998
ACH-000021,0.10794460525862504
ACH-000022,-0.002714824652225005
ACH-000025,-0.003626457742851297
ACH-000028,-0.02448180768554153
ACH-000030,-0.021394156286323063
ACH-000035,-0.06807214860745854
ACH-000036,0.061037974060459514
ACH-000037,0.04637705982762285
ACH-000039,0.013820312396414037
ACH-000040,0.15665826069631258
ACH-000041,0.1973089134603271
ACH-000042,0.07983595484006896
ACH-000045,0.0756447937476022
ACH-000047,0.05429156140943695
ACH-000052,0.1712332106959727
ACH-000053,0.2150426423489952
ACH-000054,0.08524157574736096
ACH-000055,-0.211939358600904
ACH-000060,-0.014239141209737145
ACH-000067,-0.014678398548121809
ACH-000070,0.20742320563403116
ACH-000075,-0.011085402851280674
ACH-000078,0.09516671538992197
ACH-000082,0.1267311049328113
ACH-000085,0.3192709723361989
ACH-000086,-0.05010391297991866
ACH-000087,0.2562265277233843
ACH-000092,0.12262013923730085
ACH-000095,-0.03601264875264033
ACH-000097,0.04034443573430778
ACH-000098,0.052580906020238384
ACH-000099,0.1511782186892074
ACH-000108,0.09065681995158102
ACH-000113,-0.09896923071980886
ACH-000116,-0.10265657940263608
ACH-000118,0.01868814521897954
ACH-000120,0.054022398205035564
ACH-000123,-0.14905222523259207
ACH-000127,-0.060085664713952665
ACH-000128,0.09779174353522732
ACH-000132,-0.05921549453702129
ACH-000133,0.0987495747373382
ACH-000137,0.023804281543006612
ACH-000138,0.01650363783692867
ACH-000142,-0.0016919252351468904
ACH-000143,0.018079190778772614
ACH-000146,0.05387399298798695
ACH-000148,0.0187008674076764
ACH-000150,0.14725866096984322
ACH-000152,0.0529468750653649
ACH-000153,-0.00926343251583412
ACH-000159,-0.4636259703629185
ACH-000160,0.04304414520947447
ACH-000163,0.09645496606171253
ACH-000167,0.06282176438752933
ACH-000168,-0.2268329137223261
ACH-000169,0.07218021980340493
ACH-000178,-0.03394434038765743
ACH-000183,-0.05115017962126302
ACH-000188,0.10447349646455706
ACH-000189,-0.6518680674546062
ACH-000190,-0.019530520998357826
ACH-000198,-0.06367826511097134
ACH-000203,-0.5039940129064989
ACH-000204,-0.11299240120507795
ACH-000206,0.03967950238225718
ACH-000207,-0.033825754724205695
ACH-000208,-0.22465918189115489
ACH-000210,-0.2623175671120261
ACH-000211,0.12646937827622692
ACH-000215,0.09857497121050436
ACH-000221,0.05669493283258474
ACH-000222,-0.05156259169799513
ACH-000223,0.04509387694874646
ACH-000226,0.015201076715056222
ACH-000227,-0.012246274859959612
ACH-000228,0.022840046461224586
ACH-000231,0.11391731688490285
ACH-000232,-0.0063421406011525214
ACH-000233,-0.1513212651988291
ACH-000234,0.04394447146052005
ACH-000235,0.06349994074071573
ACH-000237,0.16409979702401595
ACH-000238,-0.1802484455057881
ACH-000242,0.24233495063184196
ACH-000243,-0.012965950785040386
ACH-000244,0.08118606804866832
ACH-000246,0.09366430027579188
ACH-000248,-0.0923838774323895
ACH-000250,0.14578260210336538
ACH-000251,0.21152717339799573
ACH-000252,0.001108077716173324
ACH-000253,0.02280730139540901
ACH-000255,-0.05074021178750996
ACH-000256,0.05368020148665923
ACH-000257,-0.01794510142112572
ACH-000258,-0.1328388910430893
ACH-000259,-0.0993967385972603
ACH-000260,-0.045384977312354864
ACH-000261,0.029283167526835664
ACH-000262,-0.09235167292801906
ACH-000263,-0.21943970258543272
ACH-000264,0.07108734921946705
ACH-000265,0.08303118639770954
ACH-000266,0.032603991250848036
ACH-000272,-0.2603620293412681
ACH-000274,-0.04023029687647095
ACH-000277,0.1107770451269126
ACH-000278,0.04063975428594982
ACH-000279,-0.026445754514106586
ACH-000280,0.031598664196879706
ACH-000281,-0.1603673315246379
ACH-000288,0.042950509479868115
ACH-000291,-0.04679936177278922
ACH-000293,0.0021724571121111134
ACH-000294,-0.1119388136835556
ACH-000295,-0.02463449484531845
ACH-000296,0.09767407785309896
ACH-000302,0.043794251088285885
ACH-000304,-0.12048126555356993
ACH-000307,0.07749971172378828
ACH-000308,0.07100964048326751
ACH-000310,0.033034608598686024
ACH-000311,0.3077025412985774
ACH-000312,-0.1542844627517348
ACH-000315,-0.09501853573331633
ACH-000316,0.08023639990856578
ACH-000317,-0.3459416889414533
ACH-000318,-0.10898807545140436
ACH-000319,0.13562570908136812
ACH-000320,0.025871110712434583
ACH-000322,0.1125394204783144
