,NPLOC4 (55666)
ACH-000547,-0.9923604560838056
ACH-000548,-0.8495217707304152
ACH-000549,-0.8870431159179625
ACH-000550,-0.8861631048239268
ACH-000552,-0.8857048459133345
ACH-000556,-0.8541046920358764
ACH-000557,-1.1510175506806313
ACH-000569,-1.0048245350868803
ACH-000570,-0.8030428342788213
ACH-000571,-0.955407209636315
ACH-000573,-1.0816786682488255
ACH-000576,-0.9549744791184984
ACH-000579,-0.8296254742624621
ACH-000580,-0.7718752110770037
ACH-000584,-0.6722935686091213
ACH-000585,-0.7784251943764794
ACH-000588,-1.024281761452319
ACH-000589,-0.666460355108278
ACH-000591,-0.9036424685332548
ACH-000593,-0.8573172032143208
ACH-000600,-0.9375257953790432
ACH-000601,-0.8359608340514043
ACH-000605,-0.8685354682208795
ACH-000606,-0.7539078293614717
ACH-000608,-0.906786526859548
ACH-000614,-0.7754836755491628
ACH-000616,-0.932581500637937
ACH-000618,-0.8671651881779229
ACH-000619,-0.883650279579535
ACH-000620,-1.0017305721474163
ACH-000621,-0.8826391580622391
ACH-000622,-0.8194825829013441
ACH-000623,-0.6091431085408852
ACH-000624,-0.9636386630172628
ACH-000627,-0.9265152489552952
ACH-000630,-0.7661056926998259
ACH-000631,-0.63007723942739
ACH-000632,-0.6785475311416903
ACH-000633,-0.7122378772423418
ACH-000637,-1.0412364121612676
ACH-000638,-0.7558279174394444
ACH-000646,-0.8796711880081257
ACH-000647,-0.8672862595036462
ACH-000648,-0.7445708682822705
ACH-000649,-0.9381815787467104
ACH-000651,-0.7227454979101675
ACH-000652,-0.930149744638603
ACH-000653,-0.6284721085139028
ACH-000657,-0.8262930821991525
ACH-000658,-0.9416193119398906
ACH-000661,-0.8680747061882786
ACH-000662,-0.46944646497857506
ACH-000663,-0.8080960291174831
ACH-000665,-0.8184385780576076
ACH-000671,-1.1410986793841416
ACH-000672,-0.9612960758003624
ACH-000673,-0.8818969170661914
ACH-000676,-1.0459789740289198
ACH-000677,-0.8799542181731534
ACH-000681,-0.7518997759117347
ACH-000683,-0.9080033780863632
ACH-000684,-0.9425142070051812
ACH-000688,-0.9337065366255376
ACH-000693,-0.7239339012316323
ACH-000694,-0.8752961603093679
ACH-000695,-0.6250403941719423
ACH-000696,-0.876859377954503
ACH-000697,-0.8899083308230804
ACH-000699,-0.8680310688103869
ACH-000701,-0.8915834223676473
ACH-000706,-0.9196332993009024
ACH-000711,-0.90406669321438
ACH-000713,-0.705741755856096
ACH-000714,-0.8860423192484383
ACH-000718,-0.9052528076443408
ACH-000720,-0.92518761977645
ACH-000721,-0.7030576174124918
ACH-000724,-1.074293919918919
ACH-000725,-0.8537827353626021
ACH-000732,-0.9455659675113414
ACH-000734,-0.8301991205966255
ACH-000735,-0.7700475010101749
ACH-000736,-0.7826412278582292
ACH-000738,-0.8409189767640253
ACH-000746,-0.6847799312372563
ACH-000747,-0.8769954282412755
ACH-000748,-0.8328458514115396
ACH-000753,-1.0714965001676715
ACH-000756,-0.8139102439462359
ACH-000757,-0.8219455022412291
ACH-000758,-0.9304037121893192
ACH-000760,-1.138711062137186
ACH-000762,-0.7116537568573872
ACH-000763,-0.8399748628584456
ACH-000764,-0.952406430710396
ACH-000765,-0.8356801119166851
ACH-000766,-0.9466852628209936
ACH-000767,-1.214760431096949
ACH-000768,-0.8329975851249906
ACH-000769,-0.7547144850803043
ACH-000770,-0.8772037179468156
ACH-000771,-0.7717689987775673
ACH-000773,-1.063639615028894
ACH-000776,-1.0819606466777272
ACH-000777,-0.7551493823621659
ACH-000778,-0.8785265296844105
ACH-000781,-0.8368905855449139
ACH-000782,-0.8207153024797845
ACH-000783,-1.257254546268106
ACH-000784,-0.9029573741566468
ACH-000785,-1.0506091626498195
ACH-000787,-0.8046170825441057
ACH-000788,-1.0890205645967728
ACH-000791,-0.9536784350085984
ACH-000792,-0.9111718448506728
ACH-000794,-0.8670468545865289
ACH-000796,-0.99491344537181
ACH-000798,-0.9058813187240056
ACH-000799,-0.7393759790531931
ACH-000800,-0.7834669928106454
ACH-000802,-0.7128237794234478
ACH-000804,-0.7976620080103701
ACH-000805,-0.6755933955914519
ACH-000809,-0.6848197294459252
ACH-000810,-0.7303280214876199
ACH-000811,-0.7244284694255535
ACH-000817,-0.9046680640279301
ACH-000819,-0.9461892436644628
ACH-000820,-1.145842684684878
ACH-000821,-0.8716748641913646
ACH-000822,-1.0084385750042597
ACH-000823,-0.7889266243361995
ACH-000824,-0.8893961034968974
ACH-000827,-0.8759218834328183
ACH-000829,-0.8168915280153755
ACH-000831,-0.6502863707756049
ACH-000832,-0.9147229544619736
ACH-000833,-0.7913377257314038
ACH-000834,-0.7182514775180665
ACH-000835,-0.7214189163882269
ACH-000836,-1.0308105116600423
ACH-000837,-0.8555449189685022
ACH-000838,-1.0967902127031366
ACH-000839,-0.9546586634366206
ACH-000840,-0.916855461397262
ACH-000841,-0.8147207551380659
ACH-000843,-0.6240553049160157
ACH-000846,-0.8810060580372997
ACH-000847,-0.9577002013733634
ACH-000848,-0.7808155239759278
ACH-000849,-0.7900045225465065
ACH-000851,-0.9872319127323048
ACH-000855,-0.9588569552230004
ACH-000856,-0.6831477451330954
ACH-000858,-0.989822757130481
ACH-000859,-0.9888762439551338
ACH-000861,-0.8075325425396064
ACH-000862,-0.8307415290519191
ACH-000865,-0.8061326125437612
ACH-000866,-1.0094895535655264
ACH-000867,-0.9125130728775446
ACH-000869,-1.1228417023828436
ACH-000872,-0.9858901179609584
ACH-000873,-0.8039196984898179
ACH-000876,-0.7386706233057263
ACH-000878,-0.9120133132167156
ACH-000880,-0.8989718437228054
ACH-000881,-0.8745230231804809
ACH-000882,-0.8072012627117833
ACH-000884,-0.8842196131768645
ACH-000885,-0.8862742095805558
ACH-000887,-0.9354500943768748
ACH-000889,-0.8966179279985944
ACH-000896,-0.7579761121584516
ACH-000898,-0.8846363695209682
ACH-000900,-0.8194616878428647
ACH-000901,-0.9054040189273064
ACH-000905,-0.7317542207088602
ACH-000906,-0.7829009755830068
ACH-000907,-0.9150183729203186
ACH-000910,-0.9036533094264312
ACH-000911,-0.9645384933752702
ACH-000912,-0.8500187948743355
ACH-000913,-0.7852395144383246
ACH-000915,-0.9722000319409686
ACH-000916,-0.9018413159715272
ACH-000917,-0.9976867502096748
ACH-000920,-0.6474101107792738
ACH-000921,-0.9357240026817488
ACH-000924,-0.9879230799873552
ACH-000926,-1.001436899696212
ACH-000928,-0.8442493405599863
ACH-000929,-1.015378039462422
ACH-000932,-0.8427547460588714
ACH-000935,-1.0573974699781028
ACH-000936,-0.7241467409592758
ACH-000937,-0.6195976740802402
ACH-000938,-0.9676958041701198
ACH-000939,-1.1351302173330773
ACH-000941,-1.0665203661627929
ACH-000943,-0.9561951803031612
ACH-000946,-0.8743455997802699
ACH-000947,-1.1483656469033323
ACH-000948,-0.7329368735624764
ACH-000950,-0.9407924480212844
ACH-000953,-0.6260827238865375
ACH-000954,-0.6324767796839574
ACH-000957,-0.871338343412707
ACH-000958,-0.8654092752559623
ACH-000960,-0.7575125019573512
ACH-000963,-0.9363336147335799
ACH-000968,-0.8574616007564047
ACH-000969,-0.9361521208061708
ACH-000972,-1.1713265955041463
ACH-000973,-0.8510547326818716
ACH-000974,-1.0996118508966746
ACH-000978,-0.9059705345174622
ACH-000984,-1.269941902243302
ACH-000986,-0.8953382447737763
ACH-000988,-0.7549400428539339
ACH-000993,-1.2426394246382155
ACH-000994,-0.7498960089614314
ACH-000996,-0.9182333028170668
ACH-001001,-0.8081249300427473
ACH-001020,-1.0460411255526905
ACH-001028,-0.9231665574379824
ACH-001031,-1.2922764632764725
ACH-001038,-0.956384408170943
ACH-001048,-0.8080912168547395
ACH-001050,-0.8586908174216081
ACH-001053,-0.8960701667063868
ACH-001054,-0.8573004173842135
ACH-001061,-0.84263053038464
ACH-001067,-1.1384174497616426
ACH-001075,-0.5609415877129535
ACH-001096,-0.8203771741241217
ACH-001111,-0.8542739235760116
ACH-001119,-0.8738476982819275
ACH-001128,-1.014799421204264
ACH-001134,-0.8438619800287237
ACH-001151,-0.8279346959749074
ACH-001163,-1.1720929301651308
ACH-001164,-0.8904270218721296
ACH-001183,-0.9130411699450344
ACH-001192,-1.0303070308600126
ACH-001193,-0.8756309376787482
ACH-001196,-0.9545967412057336
ACH-001197,-0.5957673711559429
ACH-001205,-0.8734658156135932
ACH-001211,-1.13277284412327
ACH-001212,-1.0185819654774055
ACH-001228,-0.8468161699022784
ACH-001232,-0.7806615520771835
ACH-001239,-0.8283148700055531
ACH-001270,-0.8901604496093113
ACH-001274,-0.501771944333816
ACH-001275,-0.8351283292296687
ACH-001277,-0.9219804460518276
ACH-001278,-0.8747507812469252
ACH-001280,-1.4322142918123966
ACH-001283,-0.8666184657964078
ACH-001289,-0.8950080173681524
ACH-001300,-0.6906832719325063
ACH-001301,-0.8881553252780581
ACH-001302,-0.9899578407342376
ACH-001306,-0.8612222307767248
ACH-001318,-0.7978401921762325
ACH-001322,-0.8915936548890782
ACH-001328,-0.978764489178767
ACH-001332,-0.7997653800612604
ACH-001336,-1.0815341943881218
ACH-001346,-0.7502230550352339
ACH-001353,-0.998720456163268
ACH-001354,-0.9243797738660302
ACH-001367,-0.7116160147916167
ACH-001368,-0.8937840892925004
ACH-001374,-0.8975595205551125
ACH-001377,-1.0717438744796228
ACH-001380,-0.8306056675905027
ACH-001391,-0.919681268889734
ACH-001408,-0.8668099209480448
ACH-001430,-0.904542833690316
ACH-001431,-0.7829691088573547
ACH-001450,-0.9899228870595096
ACH-001496,-0.8712845074152201
ACH-001500,-0.9997484946765082
ACH-001523,-0.8281216262152854
ACH-001532,-0.8117324344074855
ACH-001550,-0.8838002945115433
ACH-001552,-0.6525055981328695
ACH-001554,-0.8104135144667663
ACH-001654,-0.6872249580037493
ACH-001735,-0.97342107430965
ACH-001736,-0.8452150601481675
ACH-001737,-0.7614251958196852
ACH-001740,-0.8139542616529484
ACH-001745,-0.7779109394101885
ACH-001765,-0.6750362702531596
