,H1F0 (3005)
ACH-000004,-0.1745923813544135
ACH-000005,-0.36275894203152254
ACH-000007,0.03163603212673715
ACH-000009,-0.039780597459518965
ACH-000011,-0.01699019505489523
ACH-000012,-0.07294772579107492
ACH-000013,-0.060316501272072325
ACH-000014,-0.13061897155308969
ACH-000015,-0.04139401651349545
ACH-000017,0.0629806913302325
ACH-000018,0.2993641823792097
ACH-000019,-0.0768568012327321
ACH-000021,0.017162648604401275
ACH-000022,0.017732731679336446
ACH-000025,-0.13329409954332047
ACH-000028,-0.2339580059704733
ACH-000030,-0.18678833873305864
ACH-000035,0.013320826392897648
ACH-000036,0.0026880207881099035
ACH-000037,0.1241807456466158
ACH-000039,-0.2171924682221436
ACH-000040,-0.07897755095568139
ACH-000041,0.09983642906906873
ACH-000042,-0.09608111955018804
ACH-000045,0.09356005076426188
ACH-000047,-0.09333042669154153
ACH-000052,0.2212561971856112
ACH-000053,0.02808572776003225
ACH-000054,-0.03444024404881452
ACH-000055,-0.1489365379623462
ACH-000060,-0.20941396904958828
ACH-000067,-0.04792945290538224
ACH-000070,0.0768415058658169
ACH-000075,-0.17056387477244234
ACH-000078,0.042038096887078484
ACH-000082,0.009693703335085652
ACH-000085,0.15874380664532756
ACH-000086,-0.06689827375031387
ACH-000087,0.15727968431872985
ACH-000092,-0.031925558801422456
ACH-000095,-0.07665569260351149
ACH-000097,-0.13811366144778292
ACH-000098,0.013928765554803891
ACH-000099,-0.03169683360138699
ACH-000108,-0.0742027225927652
ACH-000113,0.21145103045614935
ACH-000116,0.02152029969567715
ACH-000118,-0.013120892332016463
ACH-000120,0.06688761910952938
ACH-000123,-0.043649243733506274
ACH-000127,0.02318463835543013
ACH-000128,-0.0255839421990657
ACH-000132,0.04285846962696707
ACH-000133,-0.0437635401279544
ACH-000137,0.06284173958859231
ACH-000138,0.04895641179256807
ACH-000142,0.04492664838789606
ACH-000143,-0.1047670391071125
ACH-000146,0.04226375921336764
ACH-000148,0.02764026970296752
ACH-000150,0.2244089962033221
ACH-000152,-0.1283727538389388
ACH-000153,-0.013336009986444844
ACH-000159,0.06870258151961607
ACH-000160,0.11642000572121115
ACH-000163,0.06367105976250463
ACH-000167,0.5704642991687019
ACH-000168,0.19612586289932327
ACH-000169,0.06159582669966453
ACH-000178,0.03008562003423125
ACH-000183,-0.1162867225374134
ACH-000188,0.034630629350468574
ACH-000189,0.4333682852443398
ACH-000190,-0.00454921123685426
ACH-000198,0.04470561845800525
ACH-000203,-0.12553128035529798
ACH-000204,0.058470220576505284
ACH-000206,0.20323970962753915
ACH-000207,-0.022460439550788948
ACH-000208,-0.04776351230680929
ACH-000210,0.028994656460779856
ACH-000211,0.08724997607918686
ACH-000215,0.009419681635595588
ACH-000221,-0.1984586552963356
ACH-000222,0.14787338144158846
ACH-000223,0.06914086394705014
ACH-000226,-0.07177572026841778
ACH-000227,0.1235601765849008
ACH-000228,-0.2578755877520846
ACH-000231,0.0072430937833280655
ACH-000232,0.04543092294472608
ACH-000233,0.15868569418915365
ACH-000234,0.15727134839968746
ACH-000235,0.026947140774112904
ACH-000237,0.012113428843197422
ACH-000238,0.08240115418565717
ACH-000242,0.4203319802263309
ACH-000243,0.02031932837496756
ACH-000244,-0.017875258257352956
ACH-000246,0.09849635560007028
ACH-000248,0.00033451303308874863
ACH-000250,0.0389597761640347
ACH-000251,-0.06690266731276599
ACH-000252,0.03160954173134647
ACH-000253,0.06693891320525193
ACH-000255,-0.059022525351739276
ACH-000256,-0.09737431790887273
ACH-000257,0.3866358245203625
ACH-000258,0.029563129428898136
ACH-000259,0.03389571971132177
ACH-000260,-0.13392067823489073
ACH-000261,-0.024683366019200556
ACH-000262,-0.10625472223350572
ACH-000263,0.04782508005412642
ACH-000264,-0.1529044934403995
ACH-000265,-0.051443886642012916
ACH-000266,0.03895514155668669
ACH-000272,-0.0042158656556686965
ACH-000274,-0.0492889280263052
ACH-000277,0.08090272508534051
ACH-000278,-0.04823248659774197
ACH-000279,0.03316295107615614
ACH-000280,-0.1972076451413308
ACH-000281,0.1290860479701079
ACH-000288,0.06112905540152923
ACH-000291,-0.021148350160110345
ACH-000293,-0.004922495135886919
ACH-000294,-0.033916165195855795
ACH-000295,0.01672051349377851
ACH-000296,-0.14343510229077375
ACH-000302,-0.048679128819422345
ACH-000304,-0.11865237637513015
ACH-000307,-0.016191026904225168
ACH-000308,0.05213521365355831
ACH-000310,0.03054964381585577
ACH-000311,0.13208580643871448
ACH-000312,0.1777433745394292
ACH-000315,-0.0147120741767888
ACH-000316,-0.04101486063828919
ACH-000317,-0.08035125230607658
ACH-000318,-0.007334737995438463
ACH-000319,0.007140090099024608
ACH-000320,0.05314776259886664
ACH-000322,-0.23436688552680496
ACH-000323,0.05130381743609159
ACH-000324,-0.029387272111496412
ACH-000329,0.09970489796096214
ACH-000330,-0.04097597511073014
ACH-000331,0.17329230571509135
ACH-000332,0.04291184381700525
ACH-000334,0.1745783414810733
ACH-000335,0.02211585558397041
ACH-000336,0.2685863749457266
ACH-000337,-0.1098273435296733
ACH-000338,0.13679904715079302
ACH-000339,0.08354629555300216
ACH-000341,0.006502898365716008
ACH-000348,0.025625964255531132
ACH-000350,-0.034039689415231784
ACH-000352,0.0062771190650233255
ACH-000356,0.08378101438772571
ACH-000361,-0.1940290885143837
ACH-000362,0.04558525487056028
ACH-000363,0.044163516454131566
ACH-000364,-0.06665725237862524
ACH-000365,0.07392931155825569
ACH-000366,-0.0004411905564830666
ACH-000368,0.024943032804229145
ACH-000374,0.07667669226995724
ACH-000375,-0.02059079538401589
ACH-000376,0.08938034588391974
ACH-000381,-0.2093417380714844
ACH-000383,-0.017883191585944154
ACH-000387,0.017653890563764676
ACH-000389,0.06959070898991085
ACH-000390,-0.06282994343290921
ACH-000393,-0.07633761055033783
ACH-000395,-0.09399337489047918
ACH-000396,-0.14595046342984844
ACH-000397,-0.025380430608200086
ACH-000401,-0.07806289214523301
ACH-000402,-0.04352097711099831
ACH-000403,-0.04218482334156398
ACH-000404,-0.003246875860384622
ACH-000406,0.06344722908105753
ACH-000407,0.018357833552185888
ACH-000408,0.01594140734122756
ACH-000410,-0.012605230027969812
ACH-000411,0.03535702906872277
ACH-000414,0.0840344428698482
ACH-000415,0.05304014021819713
ACH-000416,0.0536713859510034
ACH-000420,-0.05347187205613983
ACH-000421,-0.11012035660181872
ACH-000424,0.014977766233769675
ACH-000425,-0.04119176900496889
ACH-000426,0.12266403358531515
ACH-000427,0.16880511559142972
ACH-000433,-0.02252152418673057
ACH-000435,-0.24538302333114054
ACH-000436,-0.0877275404134469
ACH-000444,0.16542999500320735
ACH-000445,0.13760196136921216
ACH-000448,0.01436590998427779
ACH-000450,0.02063899178867956
ACH-000452,0.04998640630643826
ACH-000454,0.041393112804857926
ACH-000458,-0.14068307388785736
ACH-000459,0.09612787697869132
ACH-000460,-0.15158835631733544
ACH-000461,0.12176870517144622
ACH-000463,-0.0424208614622225
ACH-000464,0.1021939722883898
ACH-000466,-0.06412208116925261
ACH-000467,-0.0238667006471992
ACH-000468,-0.036181162686731286
ACH-000469,0.01484753237619051
ACH-000470,0.10273266884930866
ACH-000471,-0.05238514038336094
ACH-000472,0.07851939903887299
ACH-000473,-0.035074031506473306
ACH-000475,0.06597788971332487
ACH-000476,-0.009414215970519724
ACH-000477,-0.00589647717677931
ACH-000479,0.3603715798560541
ACH-000480,0.030172534471631488
ACH-000481,-0.03211643633082049
ACH-000483,0.1514720661585718
ACH-000484,0.004603449514447664
ACH-000485,-0.09349750416135423
ACH-000486,-0.0574799349529773
ACH-000487,0.002142970838550467
ACH-000488,-0.038868919504833815
ACH-000490,0.09848637346694644
ACH-000491,-0.02918669918385465
ACH-000495,0.042711282318001316
ACH-000496,0.03093329727375945
ACH-000499,0.02571623477883991
ACH-000500,-0.4176305637321001
ACH-000502,-0.03889012550465434
ACH-000503,0.0379725773484574
ACH-000505,0.03867085003629416
ACH-000507,-0.029108648779929205
ACH-000510,0.09830198333540424
ACH-000511,-0.0002562691378666839
ACH-000512,0.047459413847201856
ACH-000516,-0.15330847532052355
ACH-000517,0.07229525634712232
ACH-000518,0.0995747857857354
ACH-000520,0.05536758055753898
ACH-000521,-0.0024111820622243
ACH-000522,0.11900889931327145
ACH-000524,-0.17643413347213996
ACH-000527,-0.07153640768280849
ACH-000528,-0.029884200224050375
ACH-000537,0.007268142832409094
ACH-000541,-0.2278314016586101
ACH-000542,0.03131993679074103
ACH-000544,-0.059697294035752524
ACH-000545,0.05163806261516509
ACH-000547,-0.16700547441712466
ACH-000548,-0.00534750547499615
ACH-000549,0.06065848931944115
ACH-000550,0.10873642220143977
ACH-000552,-0.1078170286057204
ACH-000556,0.11174891946826232
ACH-000557,-0.002027684543789984
ACH-000569,-0.21710708842325727
ACH-000570,0.08704158644211303
ACH-000571,0.08624162737525204
ACH-000573,-0.011363426750355772
ACH-000576,-0.14146644556267304
ACH-000579,-0.04207366842743911
ACH-000580,0.1567842398055327
ACH-000584,-0.012710311556616062
ACH-000585,0.1029506055731496
ACH-000588,-0.01437736951056524
ACH-000589,-0.018421497658915872
ACH-000591,-0.05350193749055935
ACH-000593,0.048938889456213504
ACH-000600,0.08804918956733486
ACH-000601,-0.04390607005308789
ACH-000605,-0.019905159704649397
ACH-000606,-0.0018589216693634164
ACH-000608,-0.010047158090561984
ACH-000614,0.13175894877301786
ACH-000616,-0.1089940595561284
ACH-000618,0.14764253371516395
ACH-000619,0.044553288945494283
ACH-000620,0.07078526387526711
ACH-000621,0.1155323848491307
ACH-000622,0.09395146544579468
ACH-000623,-0.05133363207983479
ACH-000624,-0.07168622568122368
ACH-000627,0.015754121439068913
ACH-000630,-0.04676215494381128
ACH-000631,0.03150580018510269
ACH-000632,0.03040329966715935
ACH-000633,0.008257129284108676
ACH-000637,-0.04066771258233335
ACH-000638,-0.0060739284210992745
ACH-000646,-0.2666293779396804
ACH-000647,0.08537929310844555
ACH-000648,0.015486802307710127
ACH-000649,0.17800626710822404
ACH-000651,-0.12522742980213067
ACH-000652,-0.15686804162635035
ACH-000653,-0.03762016746021215
ACH-000657,-0.15317667514431135
ACH-000658,0.005687617907363254
ACH-000661,0.08252714560363351
ACH-000662,-0.4356458776510937
ACH-000663,-0.013028356080499796
ACH-000665,-0.1440261148393361
ACH-000671,-0.1362561753403607
ACH-000672,-0.30495576496550714
