,GIGYF2 (26058)
ACH-000004,-0.7970690073477031
ACH-000005,-0.313488373682106
ACH-000007,0.08987536535344842
ACH-000009,-0.1733535097400518
ACH-000011,-0.2028964196987761
ACH-000012,-0.34337419773854394
ACH-000013,-0.3214891271548287
ACH-000014,-0.2592780500499358
ACH-000015,-0.2471305734098882
ACH-000017,-0.2218674788401228
ACH-000018,-0.10700274354334048
ACH-000019,-0.13300630413503106
ACH-000021,-0.18148214206456348
ACH-000022,7.872145189806253e-05
ACH-000025,0.16070424342217346
ACH-000028,-0.20366008279640804
ACH-000030,-0.12539093677331994
ACH-000035,-0.15617322514108922
ACH-000036,0.3503593852122944
ACH-000037,-0.3132162359833267
ACH-000039,-0.09230225446445693
ACH-000040,-0.24779843677209645
ACH-000041,-0.08363948382402557
ACH-000042,-0.23422832633692303
ACH-000045,0.6361726649779893
ACH-000047,-0.22272180765636312
ACH-000052,-0.2582131119630381
ACH-000053,-0.2577983008998938
ACH-000054,-0.04336644059852746
ACH-000055,-0.09939442979316017
ACH-000060,0.04126554316950657
ACH-000067,-0.21035012594777355
ACH-000070,-0.5232272511972413
ACH-000075,-0.2440602402618379
ACH-000078,0.03488290988960354
ACH-000082,-0.1990315860434824
ACH-000085,-0.23822250484417426
ACH-000086,-0.3279342767619364
ACH-000087,-0.3169143083168722
ACH-000092,-0.21650202421403555
ACH-000095,0.07268993349036285
ACH-000097,-0.045811310894629725
ACH-000098,-0.16154787678912594
ACH-000099,-0.2351670884638258
ACH-000108,-0.3851732457777287
ACH-000113,-0.4594196006853178
ACH-000116,-0.13777169749315687
ACH-000118,-0.4113815688192229
ACH-000120,-0.22964090737606374
ACH-000123,-0.4271125472978407
ACH-000127,-0.07104150851467157
ACH-000128,-0.2602794782501415
ACH-000132,-0.16944060920329307
ACH-000133,-0.21758235159584285
ACH-000137,-0.13504041033932035
ACH-000138,-0.35130200870737444
ACH-000142,-0.05906862449481474
ACH-000143,0.06697863302969087
ACH-000146,-0.12230181742501492
ACH-000148,-0.04061446771755031
ACH-000150,-0.3003008153206603
ACH-000152,-0.3529380105289045
ACH-000153,-0.33766531725083376
ACH-000159,-0.057725764296018424
ACH-000160,-0.3589403178402096
ACH-000163,-0.235024537785076
ACH-000167,-0.4485729288666711
ACH-000168,-0.2274939505672997
ACH-000169,0.06288727618063647
ACH-000178,-0.3352474656894324
ACH-000183,-0.545949185596083
ACH-000188,-0.10647528318602542
ACH-000189,-0.04514780161227367
ACH-000190,0.061543944706824005
ACH-000198,-0.3038599681630353
ACH-000203,0.07616803155509479
ACH-000204,-0.3765456387873247
ACH-000206,-0.2512623316905063
ACH-000207,-0.28016864923224544
ACH-000208,-0.22137634865693745
ACH-000210,-0.3127522368280952
ACH-000211,-0.2957132234472602
ACH-000215,-0.13867445951802782
ACH-000221,-0.23742194699703456
ACH-000222,-0.3560056617180619
ACH-000223,-0.29898304523732305
ACH-000226,-0.2801819764757704
ACH-000227,-0.3020084557095141
ACH-000228,-0.17969119167294448
ACH-000231,-0.19376313549691834
ACH-000232,-0.053177920797659435
ACH-000233,-0.5811440292376727
ACH-000234,-0.2729303260819849
ACH-000235,-0.28027529647241284
ACH-000237,-0.29349895112578805
ACH-000238,-0.5259965500733992
ACH-000242,0.16505414634428056
ACH-000243,-0.32031598111465304
ACH-000244,-0.05356983653725934
ACH-000246,-0.246394897696767
ACH-000248,-0.35924402483151185
ACH-000250,-0.2663255804661326
ACH-000251,-0.2811921231347872
ACH-000252,0.14633446305051026
ACH-000253,-0.11450272508448008
ACH-000255,-0.181311155386206
ACH-000256,-0.3217749784249086
ACH-000257,-0.07208428320881964
ACH-000258,-0.33494622857636985
ACH-000259,-0.2410084551246941
ACH-000260,-0.22537349441785495
ACH-000261,-0.031227425305189467
ACH-000262,-0.10480610429593996
ACH-000263,-0.4134237086739447
ACH-000264,-0.2502153003592489
ACH-000265,-0.2168330003162778
ACH-000266,-0.3206044840891486
ACH-000272,-0.2654439249698064
ACH-000274,-0.2047981824561152
ACH-000277,-0.10372625605125976
ACH-000278,0.016606727880008304
ACH-000279,-0.2740065106793141
ACH-000280,-0.2501859409134943
ACH-000281,-0.2133076514723098
ACH-000288,-0.0426469956583539
ACH-000291,-0.21972187988626585
ACH-000293,-0.22187306530556694
ACH-000294,0.02622665358612584
ACH-000295,0.020880693865526417
ACH-000296,-0.12992696004378002
ACH-000302,-0.09897269808086706
ACH-000304,0.02594241986538338
ACH-000307,-0.4710790416776896
ACH-000308,-0.2622646732567289
ACH-000310,-0.23767646016901395
ACH-000311,-0.16523375897173176
ACH-000312,-0.17509558588296745
ACH-000315,-0.4712265943079305
ACH-000316,-0.10057474064227803
ACH-000317,-0.2040622764793084
ACH-000318,-0.4052100033418219
ACH-000319,-0.06091095277681601
ACH-000320,-0.3641885924446701
ACH-000322,-0.1157715267059459
ACH-000323,-0.08167215173383939
ACH-000324,-0.40558019960956304
ACH-000329,-0.3553539762847112
ACH-000330,-0.4566905619695738
ACH-000331,-0.5758291661978465
ACH-000332,-0.14780566970176862
ACH-000334,-0.14359263854067175
ACH-000335,-0.19888085588939552
ACH-000336,-0.21231710865051695
ACH-000337,-0.4347861461734871
ACH-000338,-0.2589040759393294
ACH-000339,-0.11296270670140925
ACH-000341,-0.1780801456205639
ACH-000348,-0.3118420405961208
ACH-000350,-0.04012141170375544
ACH-000352,-0.3123076077342003
ACH-000356,-0.3705287717047548
ACH-000361,0.09385726115475138
ACH-000362,-0.14282837451747266
ACH-000363,0.0207925575992878
ACH-000364,-0.006874662814059937
ACH-000365,-0.4235746620847253
ACH-000366,0.023001472181195474
ACH-000368,-0.2634291583184721
ACH-000374,-0.4933470736736482
ACH-000375,-0.3900149353002385
ACH-000376,0.021487527753384344
ACH-000381,-0.154003189605743
ACH-000383,-0.3195320651269851
ACH-000387,-0.3047579628566833
ACH-000389,0.02299105289780863
ACH-000390,-0.2714658548559129
ACH-000393,-0.23423924465388155
ACH-000395,-0.14218347312663182
ACH-000396,-0.5606045355139978
ACH-000397,0.003571822612503333
ACH-000401,-0.4460517676628141
ACH-000402,-0.3316758827945147
ACH-000403,-0.16052673830805686
ACH-000404,0.17928146757006375
ACH-000406,-0.3895405542034431
ACH-000407,-0.12359696696866022
ACH-000408,-0.1803847775442325
ACH-000410,-0.2857509733676572
ACH-000411,-0.1374654309403454
ACH-000414,-0.22220765362582956
ACH-000415,-0.2983241491190982
ACH-000416,-0.3230249139840673
ACH-000420,-0.3487351791694064
ACH-000421,-0.2543620430533707
ACH-000424,-0.05096188444253203
ACH-000425,-0.3199764632054787
ACH-000426,-0.26188972311186
ACH-000427,-0.31368664181797706
ACH-000433,-0.1875744783616696
ACH-000435,0.0029584690032042537
ACH-000436,-0.18104496919968285
ACH-000444,-0.2517246030370789
ACH-000445,-0.11249618141086858
ACH-000448,-0.17413923994401742
ACH-000450,-0.09875859901840484
ACH-000452,-0.1577089427617764
ACH-000454,-0.0942193065398794
ACH-000458,-0.3212011961934684
ACH-000459,-0.09953108120560883
ACH-000460,-0.3299048053612628
ACH-000461,0.0042349183222348905
ACH-000463,-0.20851195531287472
ACH-000464,-0.20843479597290832
ACH-000466,-0.4870776834017954
ACH-000467,0.1581003284553841
ACH-000468,-0.21872064080307896
ACH-000469,-0.1567322059013056
ACH-000470,-0.4596194266818406
ACH-000471,-0.00437510848655082
ACH-000472,-0.22173691327048
ACH-000473,-0.3429414913649663
ACH-000475,-0.21433298679214635
ACH-000476,-0.09256065274205126
ACH-000477,-0.1053728938373495
ACH-000479,-0.05674971973720538
ACH-000480,-0.08038161081966819
ACH-000481,-0.16193473549303355
ACH-000483,-0.23750263159740104
ACH-000484,-0.19703364264636156
ACH-000485,-0.14855717449524802
ACH-000486,-0.3703525854921045
ACH-000487,0.03736517824066663
ACH-000488,-0.532149881061148
ACH-000490,0.06650250369372307
ACH-000491,-0.2354186291383692
ACH-000495,-0.12745312047596966
ACH-000496,-0.03293593866554653
ACH-000499,-0.09796091290969176
ACH-000500,-0.0934344527537045
ACH-000502,-0.1873330174202392
ACH-000503,-0.469806618385356
ACH-000505,-0.11939384900893205
ACH-000507,-0.4342421208792898
ACH-000510,-0.09116727593434633
ACH-000511,-0.2857926066747465
ACH-000512,-0.7917773192447323
ACH-000516,-0.10336711094553754
ACH-000517,-0.051937983053258224
ACH-000518,-0.34993526677220865
ACH-000520,-0.3245370045526633
ACH-000521,-0.20588879510724706
ACH-000522,-0.047215388164089
ACH-000524,0.046363609162450616
ACH-000527,-0.24392296956114876
ACH-000528,-0.41009542366136575
ACH-000537,-0.1493761175138003
ACH-000541,-0.21139851783380312
ACH-000542,0.05717046680044356
ACH-000544,-0.4344165043271134
ACH-000545,-0.25008055954413705
ACH-000547,-0.3936324382432819
ACH-000548,-0.10179396442355527
ACH-000549,-0.3974626550260726
ACH-000550,-0.2111289241577393
ACH-000552,-0.2045960631224201
ACH-000556,0.005093967251961318
ACH-000557,-0.4117510091463504
ACH-000569,-0.575011252211598
ACH-000570,0.040702776129317324
ACH-000571,-0.11284050125468545
ACH-000573,-0.09692186180100112
ACH-000576,-0.3475794435425582
ACH-000579,-0.07046409452968233
ACH-000580,-0.3582989702597354
ACH-000584,-0.2052930934475626
ACH-000585,-0.13677454841571055
ACH-000588,-0.2479657266260089
ACH-000589,-0.3985559008140565
ACH-000591,-0.1338822900768792
ACH-000593,-0.19769647567820928
ACH-000600,-0.07432945762937081
ACH-000601,-0.2797164322865089
ACH-000605,-0.32839408110015306
ACH-000606,-0.18206492363552
ACH-000608,-0.1967078490159127
ACH-000614,0.07895836015521572
ACH-000616,-0.13943094076739826
ACH-000618,-0.04412660154638067
ACH-000619,-0.2469090396741179
ACH-000620,0.011253197915323131
ACH-000621,-0.19167228875362705
ACH-000622,0.016050069659861124
ACH-000623,-0.2010470699373404
ACH-000624,-0.15662292977807035
ACH-000627,-0.313088824336975
ACH-000630,-0.2695236457669942
ACH-000631,-0.0037028068425850797
ACH-000632,-0.29360089676877776
ACH-000633,-0.20983206148311276
ACH-000637,-0.19714270293393926
ACH-000638,0.07968407407958361
ACH-000646,-0.10361060256673847
ACH-000647,-0.34882111021006124
ACH-000648,-0.07362387433922288
ACH-000649,-0.3360902891380255
ACH-000651,-0.2787144204087953
ACH-000652,-0.10793738221650576
ACH-000653,-0.4806461162785961
ACH-000657,-0.13132002373522655
ACH-000658,-0.3022816054698905
ACH-000661,-0.504083459541983
ACH-000662,-0.5018592559423724
ACH-000663,0.06236770129715381
ACH-000665,-0.14554778341577754
ACH-000671,-0.17849801064859672
ACH-000672,0.09858163489942508
ACH-000673,0.002656258548648277
ACH-000676,-0.26270511354337506
ACH-000677,-0.058129434957477626
ACH-000681,-0.127566019187414
ACH-000683,-0.21003467274582216
ACH-000684,-0.16265425567762998
ACH-000688,-0.315877191942763
ACH-000693,-0.2643899349717625
ACH-000694,-0.3239614395934447
ACH-000695,-0.07672093696061459
ACH-000696,-0.31481351210115605
ACH-000697,-0.4785424419408582
ACH-000699,-0.12907626265532202
ACH-000701,-0.3725607939205378
ACH-000706,-0.17635062505848295
ACH-000711,-0.22024592187157116
ACH-000713,-0.14564362243444146
ACH-000714,-0.0906919834660376
ACH-000718,-0.23014944379934985
ACH-000720,-0.11515745288573452
ACH-000721,-0.17010320373999285
ACH-000724,-0.3543091169699376
ACH-000725,-0.2642787609634412
ACH-000732,-0.23495972007222116
ACH-000734,-0.11403248189705975
ACH-000735,-0.19317104869848808
ACH-000736,-0.1220553871212708
ACH-000738,-0.5101549836215606
ACH-000746,-0.00020388109116583405
ACH-000747,-0.07271960223404304
ACH-000748,-0.2706684847453133
ACH-000753,-0.17131861752613553
ACH-000756,-0.008254086329519527
ACH-000757,-0.16808707283544225
ACH-000758,-0.398153386745726
ACH-000760,-0.3558633475536092
ACH-000762,-0.12574939306248234
ACH-000763,-0.11963913115728485
ACH-000764,-0.4306699831527325
ACH-000765,-0.2653458503110772
ACH-000766,-0.043421339909265305
ACH-000767,-0.0333405563542947
ACH-000768,-0.11811093033098932
ACH-000769,0.06113496261680242
ACH-000770,-0.3339160037102964
ACH-000771,-0.30482397982640913
ACH-000773,-0.2901021378763073
ACH-000776,0.06680575322238917
ACH-000777,-0.6363214859106973
ACH-000778,-0.19486777834261065
ACH-000781,-0.16597675709606796
ACH-000782,-0.5319797897751889
ACH-000783,-0.1265974228476868
ACH-000784,-0.08519479817388925
ACH-000785,-0.3489155103747176
ACH-000787,-0.5060052810630286
ACH-000788,-0.16715022327307785
ACH-000791,-0.25739446620870937
ACH-000792,-0.2974034868873927
ACH-000794,-0.30950125791893496
ACH-000796,-0.2042459477483357
ACH-000798,-0.17127449381468385
ACH-000799,-0.2019740130949773
ACH-000800,-0.27047427223845505
ACH-000802,-0.2747827595515821
ACH-000804,-0.2799559333621197
ACH-000805,-0.17375138827439796
ACH-000809,0.02327280209416253
ACH-000810,-0.4006220156979493
ACH-000811,-0.09862449546388967
ACH-000817,-0.2828595633047106
ACH-000819,-0.3801875790629677
ACH-000820,-0.29417382801589265
ACH-000821,-0.3358597721326891
ACH-000822,-0.2689558047036214
ACH-000823,-0.0081042583019218
ACH-000824,-0.36320270506441055
ACH-000827,-0.2792327936135345
ACH-000829,-0.3380864782072087
ACH-000831,-0.10910614512226664
ACH-000832,-0.08844329897140815
ACH-000833,-0.2995018542334571
ACH-000834,-0.31508286139343344
ACH-000835,-0.16275369693479896
ACH-000836,-0.25385676049513706
ACH-000837,-0.2244886773549552
ACH-000838,-0.20656901971253014
ACH-000839,-0.7352553031581519
ACH-000840,-0.7926570820346378
ACH-000841,-0.2889597743818221
ACH-000843,-0.1167327989925377
ACH-000846,0.12904635820470248
ACH-000847,0.12309185700189652
ACH-000848,-0.16753338691533892
ACH-000849,0.04851893753598584
ACH-000851,-0.05649759275724359
ACH-000855,-0.1928040191461159
ACH-000856,0.028419420550813524
ACH-000858,0.03820470249892628
ACH-000859,-0.2574750141975232
ACH-000861,-0.2138786263581222
ACH-000862,-0.2901246261078375
