,GSTM4 (2948)
ACH-000004,-0.4228799154782921
ACH-000005,-0.7987563634595418
ACH-000007,-0.16996266274007868
ACH-000009,-0.2544358819031439
ACH-000011,-0.2971295598811879
ACH-000012,-0.3509673814352729
ACH-000013,-0.2926996137912175
ACH-000014,-0.35620481498941275
ACH-000015,-0.35170036777676894
ACH-000017,-0.1875348192011181
ACH-000018,-0.11379280046476115
ACH-000019,-0.09354616108961222
ACH-000021,-0.2471712393750161
ACH-000022,-0.29032986978204106
ACH-000025,-0.4345534282294342
ACH-000028,-0.3671884154275586
ACH-000030,-0.3847008144803475
ACH-000035,-0.2636264988714786
ACH-000036,-0.25006756653266
ACH-000037,-0.22424970151636056
ACH-000039,-0.2216317225329566
ACH-000040,-0.2130090450949588
ACH-000041,-0.2244081669583868
ACH-000042,-0.15242763941559315
ACH-000045,-0.3766231482451332
ACH-000047,-0.14406673996388206
ACH-000052,-0.1476043331663386
ACH-000053,-0.18965320445533806
ACH-000054,-0.3356649398267705
ACH-000055,-0.15196175075502624
ACH-000060,-0.47016038202612
ACH-000067,-0.4267391206785553
ACH-000070,-0.13299719398955356
ACH-000075,-0.0909817531780115
ACH-000078,-0.3539763903558286
ACH-000082,-0.2773193621929099
ACH-000085,-0.4042839809153936
ACH-000086,-0.4066418020532948
ACH-000087,-0.2404018183887709
ACH-000092,-0.449276803228378
ACH-000095,-0.39635578182908543
ACH-000097,-0.27892473490336617
ACH-000098,-0.24814758794318245
ACH-000099,-0.2138069889664216
ACH-000108,-0.32137231974210506
ACH-000113,-0.3747191678432149
ACH-000116,-0.2004596000066837
ACH-000118,-0.2263595757495115
ACH-000120,-0.13049857018657327
ACH-000123,-0.3702338524514059
ACH-000127,-0.3367543041848018
ACH-000128,-0.38716033134372
ACH-000132,-0.41799671191798204
ACH-000133,-0.12289426295161153
ACH-000137,-0.3234978367413652
ACH-000138,-0.1918153831780977
ACH-000142,-0.3080724204950389
ACH-000143,-0.009373263907425357
ACH-000146,-0.4704903404974144
ACH-000148,-0.18841721996462305
ACH-000150,-0.27751895849579056
ACH-000152,-0.32611793712571585
ACH-000153,-0.4288016543520583
ACH-000159,-0.3551359403800914
ACH-000160,-0.21659202596405155
ACH-000163,-0.16771612514585224
ACH-000167,-0.342051590623583
ACH-000168,-0.2412671226898677
ACH-000169,-0.5293365590612861
ACH-000178,-0.22815318707668406
ACH-000183,-0.3552604618091137
ACH-000188,-0.39060723397188
ACH-000189,-0.22138316542438954
ACH-000190,0.031479718085774065
ACH-000198,-0.1613824612657455
ACH-000203,0.03735854710362744
ACH-000204,-0.4235350273748529
ACH-000206,-0.2983022593180024
ACH-000207,-0.2481705207049957
ACH-000208,-0.2793140214585314
ACH-000210,-0.03285534265425453
ACH-000211,-0.19854381739508065
