,DDX46 (9879)
ACH-000004,-0.5798033727454327
ACH-000005,-0.6795385215312609
ACH-000007,-0.860752398809659
ACH-000009,-0.3653258310208317
ACH-000011,-0.446896896758909
ACH-000012,-0.633469440052537
ACH-000013,-0.4066871308446909
ACH-000014,-0.6417993900737184
ACH-000015,-0.6401740994595865
ACH-000017,-0.6083318047213464
ACH-000018,-0.4916414352808163
ACH-000019,-0.4508475650330631
ACH-000021,-0.4204564845198302
ACH-000022,-0.4387777415664619
ACH-000025,-0.6305524235097653
ACH-000028,-0.5085654425783496
ACH-000030,-0.4221768314766689
ACH-000035,-0.5407209849991704
ACH-000036,-0.5892235909332731
ACH-000037,-0.6144863731800827
ACH-000039,-0.5576057322730589
ACH-000040,-0.5050010151118961
ACH-000041,-0.732160456388299
ACH-000042,-0.4814271545157216
ACH-000045,-0.4295541156135114
ACH-000047,-0.4314681933220825
ACH-000052,-0.34087281966725297
ACH-000053,-0.5141664973031077
ACH-000054,-0.5254858654215016
ACH-000055,-0.38040175507460855
ACH-000060,-0.2960915347651513
ACH-000067,-0.4052267689174304
ACH-000070,-0.3988408449948577
ACH-000075,-0.5326655586278999
ACH-000078,-0.5394005395062547
ACH-000082,-0.6201187398232448
ACH-000085,-0.5134708246707661
ACH-000086,-0.43893962364674105
ACH-000087,-0.5775856482069368
ACH-000092,-0.5263793502262976
ACH-000095,-0.5426169490782249
ACH-000097,-0.6153511091973694
ACH-000098,-0.4411358482089839
ACH-000099,-0.36077739095064776
ACH-000108,-0.6568039063400924
ACH-000113,-0.6344338726332567
ACH-000116,-0.5274578695358106
ACH-000118,-0.5432803970855539
ACH-000120,-0.5695277497315451
ACH-000123,-0.5576743280370917
ACH-000127,-0.6110807309879142
ACH-000128,-0.5883313610880446
ACH-000132,-0.5661920895862013
ACH-000133,-0.4036125604810119
ACH-000137,-0.4976428769238218
ACH-000138,-0.3877212786782503
ACH-000142,-0.4337446291365012
ACH-000143,-0.5290396571365376
ACH-000146,-0.5229770529538154
ACH-000148,-0.5769591898076755
ACH-000150,-0.5446737369659083
ACH-000152,-0.4528663652505062
ACH-000153,-0.42741846947400025
ACH-000159,-0.5165294690765321
ACH-000160,-0.373483065071452
ACH-000163,-0.5820476447420183
ACH-000167,1.0481941349134392
ACH-000168,-0.5793424735060895
ACH-000169,-0.5621617033364379
ACH-000178,-0.5006130253144515
ACH-000183,-0.43209763871856943
ACH-000188,-0.4256988576938177
ACH-000189,-0.38382808344018815
ACH-000190,-0.5671046666915026
ACH-000198,-0.7711830226753444
ACH-000203,-0.4973031387251965
ACH-000204,-0.3160255172695313
ACH-000206,-0.5013066775515392
ACH-000207,-0.4272501288205976
ACH-000208,-0.6464916342429804
ACH-000210,-0.2707594111469297
ACH-000211,-0.5306532490503865
ACH-000215,-0.5038853654759937
ACH-000221,-0.5128448419787497
ACH-000222,-0.41979231293903857
ACH-000223,-0.3868332596165547
ACH-000226,-0.5860348284518412
ACH-000227,-0.5209151312153196
ACH-000228,-0.4264777615491281
ACH-000231,-0.3043158928679893
ACH-000232,-0.4373747944061528
ACH-000233,-0.4907167257567248
ACH-000234,-0.4985854177516861
ACH-000235,-0.6371600948703223
ACH-000237,-0.4894810964239708
ACH-000238,-0.4807885457240194
ACH-000242,-0.2527968445885723
ACH-000243,-0.5652737999376589
ACH-000244,-0.6274193331398062
ACH-000246,-0.6048421792827854
ACH-000248,-0.5038452439202041
ACH-000250,-0.3791444613931682
ACH-000251,-0.15182767780291476
ACH-000252,-0.3514562335288711
ACH-000253,-0.4293506998093331
ACH-000255,-0.7074120352736556
ACH-000256,-0.4971707054462885
ACH-000257,-0.6479151614558943
ACH-000258,-0.22913604315984196
ACH-000259,-0.6457462524649124
ACH-000260,-0.5095437122986317
ACH-000261,-0.456051511122893
ACH-000262,-0.3802369551417691
ACH-000263,-0.4277194924135309
ACH-000264,-0.5519400554659389
ACH-000265,-0.5175101071553259
ACH-000266,-0.5159788378673917
ACH-000272,-0.5165509289542627
ACH-000274,-0.4806904681516234
ACH-000277,-0.5641876354322775
ACH-000278,-0.6035294235862892
ACH-000279,-0.577699217007831
ACH-000280,-0.5437379066848088
ACH-000281,-0.4186038534301837
ACH-000288,-0.4256062050589959
ACH-000291,-0.5708411639998062
ACH-000293,-0.51419815008127
ACH-000294,-0.25264442216113225
ACH-000295,-0.5297243732331786
ACH-000296,-0.4920194372426828
ACH-000302,-0.6382241543917028
ACH-000304,-0.6258583540269752
ACH-000307,-0.4042829486429067
ACH-000308,-0.4540880070805815
ACH-000310,-0.4296831360447829
ACH-000311,-0.3931245998061996
ACH-000312,-0.6780373381828243
ACH-000315,-0.7303389772627149
ACH-000316,-0.3791209805457774
ACH-000317,-0.5165630728594744
ACH-000318,-0.4386432006428488
ACH-000319,-0.7199525930214541
ACH-000320,-0.4625028468594394
ACH-000322,-0.4593690365698607
ACH-000323,-0.4368465857560878
ACH-000324,-0.6116716353803735
ACH-000329,-0.4842037744912882
ACH-000330,-0.6265368391055057
ACH-000331,-0.6892458408311273
ACH-000332,-0.4920856400739206
ACH-000334,-0.6466495433109496
ACH-000335,-0.6937365146874436
ACH-000336,-0.7145363841246272
ACH-000337,-0.6761216799016536
ACH-000338,-0.551473171942553
ACH-000339,-0.4172791695217437
ACH-000341,-0.5334132213644275
ACH-000348,-0.4146187188756981
ACH-000350,-0.5595706194330876
ACH-000352,-0.4656430253493745
ACH-000356,-0.5686232006459724
ACH-000361,-0.3220741610969341
ACH-000362,-0.472695392940196
ACH-000363,-0.18602954505225944
ACH-000364,-0.6689507780609908
ACH-000365,-0.4985546486331025
ACH-000366,-0.577938865451323
ACH-000368,-0.466910372360833
ACH-000374,-0.4641576640373787
ACH-000375,-0.3739722107139317
ACH-000376,-0.4690634149095078
ACH-000381,-0.3436736209995114
ACH-000383,-0.2903113273305649
ACH-000387,-0.3910328523643928
ACH-000389,-0.5188831527533746
ACH-000390,-0.4700909458224724
ACH-000393,-0.39821678656961984
ACH-000395,-0.6839682977423116
ACH-000396,-0.2256110969585973
ACH-000397,-0.47746665668389
ACH-000401,-0.5844946557551772
ACH-000402,-0.6392842208000677
ACH-000403,-0.4505492900131299
ACH-000404,-0.5026105033964717
ACH-000406,-0.5623826981837491
ACH-000407,-0.5618027563892103
ACH-000408,-0.7094348062688012
ACH-000410,-0.6859040439203783
ACH-000411,-0.41974138225063856
ACH-000414,-0.5553371100390349
ACH-000415,-0.5729895193984211
ACH-000416,-0.5686488585930148
ACH-000420,-0.6234157735380697
ACH-000421,-0.6316731946102554
ACH-000424,-0.4598188678065655
ACH-000425,-0.5695859193814721
ACH-000426,-0.3691329684272174
ACH-000427,-0.5826189305547603
ACH-000433,-0.517114449900675
ACH-000435,-0.3272247455473992
ACH-000436,-0.3503159162122806
ACH-000444,-0.5432940922638629
ACH-000445,-0.4076558663841222
ACH-000448,-0.5703412071527253
ACH-000450,-0.4214966093793194
ACH-000452,-0.4843409997807146
ACH-000454,-0.23209159524623674
ACH-000458,-0.3346298544880643
ACH-000459,-0.4681714861209616
ACH-000460,-0.4729603890523394
ACH-000461,-0.6406446538658053
ACH-000463,-0.5734092054310513
ACH-000464,-0.5413704654050804
ACH-000466,-0.3633042331494832
ACH-000467,-0.4471632325732869
ACH-000468,-0.18063980910643693
ACH-000469,-0.5564625295181117
ACH-000470,-0.39461269720516995
