,PCBD1 (5092)
ACH-000004,0.16975005435594812
ACH-000005,0.14535201174253484
ACH-000007,-0.2858187544614076
ACH-000009,0.17569758661187393
ACH-000011,-0.1584948220120908
ACH-000012,0.11616822256910628
ACH-000013,0.2024593101973413
ACH-000014,0.0473451367141531
ACH-000015,0.010884241190339173
ACH-000017,0.09923004706709487
ACH-000018,-0.09838552207569624
ACH-000019,-0.056051323523730615
ACH-000021,0.11894093324093748
ACH-000022,0.014107522054972413
ACH-000025,-0.02032100029070469
ACH-000028,-0.02827567539432879
ACH-000030,-0.05529705523009045
ACH-000035,-0.044687285140108085
ACH-000036,0.08193795008959676
ACH-000037,-0.03527410653970617
ACH-000039,0.20201451865377296
ACH-000040,0.02234188712806817
ACH-000041,-0.18143141691411427
ACH-000042,0.07543756936843947
ACH-000045,0.09581770220235718
ACH-000047,-0.1841887117017993
ACH-000052,-0.2995468811264133
ACH-000053,0.16907222698803284
ACH-000054,0.04462492890838003
ACH-000055,0.1066728371133474
ACH-000060,-0.008515382078152084
ACH-000067,-0.1433232069564247
ACH-000070,0.039909691762798766
ACH-000075,-0.03335093411202336
ACH-000078,-0.036641376843984566
ACH-000082,0.09323677715918784
ACH-000085,0.051306596612364926
ACH-000086,-0.0041055750913731644
ACH-000087,0.05758126642673581
ACH-000092,0.19073750601229028
ACH-000095,0.00715192127831388
ACH-000097,0.150411349207111
ACH-000098,0.10131237361255208
ACH-000099,-0.06713347307696241
ACH-000108,-0.3052871251243523
ACH-000113,0.19581111847082072
ACH-000116,0.1563446857692164
ACH-000118,0.09365661506142386
ACH-000120,0.043170693729750576
ACH-000123,0.17271884325725606
ACH-000127,0.05394965178527577
ACH-000128,0.062442524843342014
ACH-000132,-0.007334826027810547
ACH-000133,0.09082179563319387
ACH-000137,0.06434601308154707
ACH-000138,-0.040715091592808
ACH-000142,0.0945699793594178
ACH-000143,0.0010511270945870721
ACH-000146,0.12792137854638372
ACH-000148,0.023881171976708783
ACH-000150,0.04273227889243349
ACH-000152,0.059201833392926735
ACH-000153,0.2581395431705038
ACH-000159,-0.03604829815717224
ACH-000160,0.4355648746063969
ACH-000163,0.0939703478709906
ACH-000167,0.8641173986190025
ACH-000168,0.10285433865451313
ACH-000169,-0.009819557350969059
ACH-000178,0.13652422331596542
ACH-000183,-0.01809985269151414
ACH-000188,0.004977049650307834
ACH-000189,-0.034518938016154715
ACH-000190,0.2664952811054158
ACH-000198,0.1050729458343294
ACH-000203,0.07835385393185186
ACH-000204,0.06993863500005358
ACH-000206,0.05007563337972161
ACH-000207,0.03727145042874698
ACH-000208,0.08158917990680746
ACH-000210,0.1690970162871033
ACH-000211,0.030271665886779875
ACH-000215,0.07974214204136107
ACH-000221,0.10969053236235278
ACH-000222,-0.382654258378887
ACH-000223,0.10884646867643284
ACH-000226,-0.022900495531765225
ACH-000227,0.028268919306581788
