,DEPDC1 (55635)
ACH-000004,-0.4019098946163549
ACH-000005,0.014489967873188318
ACH-000007,-0.14274683730945445
ACH-000009,-0.2555087554706037
ACH-000011,-0.215073222901702
ACH-000012,-0.2881566851829012
ACH-000013,-0.18788221991354795
ACH-000014,-0.12558914681244618
ACH-000015,-0.17854353389177
ACH-000017,-0.008382244882656492
ACH-000018,-0.23925279013042855
ACH-000019,-0.18352767590024613
ACH-000021,-0.28189895541134297
ACH-000022,-0.2412517107712793
ACH-000025,-0.31707086975779497
ACH-000028,-0.045186095478597456
ACH-000030,-0.10622688849277227
ACH-000035,-0.31533558950576784
ACH-000036,-0.1772855704793282
ACH-000037,-0.2526642610221065
ACH-000039,-0.3136831763850869
ACH-000040,-0.3095327959349269
ACH-000041,-0.241500007481472
ACH-000042,-0.09963918880692936
ACH-000045,-0.3361363362759755
ACH-000047,-0.13986910870837732
ACH-000052,-0.3920806567388668
ACH-000053,-0.11156357643553716
ACH-000054,-0.20191073610129884
ACH-000055,-0.3768626607532203
ACH-000060,-0.19461148712857299
ACH-000067,-0.14167830357661704
ACH-000070,-0.2670651039721789
ACH-000075,-0.19122465074816108
ACH-000078,-0.2957544284533753
ACH-000082,-0.14901655153243146
ACH-000085,-0.4825092326459296
ACH-000086,-0.28106806959768793
ACH-000087,-0.3033855052873677
ACH-000092,-0.229191882882597
ACH-000095,-0.24864479759074284
ACH-000097,-0.14678765552514392
ACH-000098,-0.1950655487010959
ACH-000099,-0.19086134941285587
ACH-000108,-0.3278014442477443
ACH-000113,-0.279769201218436
ACH-000116,-0.012200426205575002
ACH-000118,-0.16470794487740592
ACH-000120,-0.22956897526380224
ACH-000123,-0.12511532073372625
ACH-000127,-0.16844710186317774
ACH-000128,-0.3599625468954397
ACH-000132,-0.281309145336099
ACH-000133,-0.2838955021790039
ACH-000137,-0.2847147639961917
ACH-000138,-0.14109607226496051
ACH-000142,-0.147589485508549
ACH-000143,-0.21708380314827624
ACH-000146,-0.014016815660606748
ACH-000148,-0.259947704808154
ACH-000150,-0.3122503820508631
ACH-000152,-0.2470799058207655
ACH-000153,-0.25843499149051025
ACH-000159,-0.2071638067909725
ACH-000160,0.17147844549160599
ACH-000163,-0.2909520308007694
ACH-000167,0.2930845811657068
ACH-000168,-0.38760663490834496
ACH-000169,-0.4263723859080261
ACH-000178,-0.38466553772564577
ACH-000183,-0.10333098695900562
ACH-000188,-0.13274065686742015
ACH-000189,0.09801648588504427
ACH-000190,0.049248324194544765
ACH-000198,-0.2473736870643646
ACH-000203,-0.4710456245776862
ACH-000204,-0.29708298346275425
ACH-000206,-0.4243523143806859
ACH-000207,-0.2778993423523689
ACH-000208,-0.2863582903528074
ACH-000210,-0.1427119141997782
ACH-000211,-0.04640243719974041
ACH-000215,-0.2036991443553266
ACH-000221,-0.3595569811015509
ACH-000222,-0.35545052546448724
ACH-000223,-0.3759036159701324
ACH-000226,-0.3595798616555917
ACH-000227,-0.1432780161529936
ACH-000228,-0.2373137181336257
ACH-000231,-0.33627347850965644
ACH-000232,-0.103043261233027
ACH-000233,-0.21743604592704532
ACH-000234,-0.06635003643501344
ACH-000235,-0.22060868399127148
ACH-000237,-0.2542686989615549
ACH-000238,-0.5525429414086945
ACH-000242,-0.24178057658592195
ACH-000243,-0.19796146771892625
ACH-000244,-0.27901855855844826
ACH-000246,-0.15709789289396034
ACH-000248,-0.17031320200866998
ACH-000250,-0.1615851235913033
ACH-000251,-0.2970145654138333
ACH-000252,-0.29834002069030313
ACH-000253,-0.15142220898051845
ACH-000255,-0.2329051617432159
ACH-000256,-0.08075983124795992
ACH-000257,-0.39478488581169
ACH-000258,-0.0788971175751119
ACH-000259,-0.047785213191796516
ACH-000260,-0.2555214254161148
ACH-000261,-0.2767223993099828
ACH-000262,-0.3682335374528349
ACH-000263,-0.2368915869958265
ACH-000264,-0.14020268678376238
ACH-000265,-0.4473862849207773
ACH-000266,-0.2054342616168605
ACH-000272,-0.22822830949025755
ACH-000274,-0.22070903137026052
ACH-000277,-0.2800848788315413
ACH-000278,-0.17272533281915112
ACH-000279,-0.18288643409366875
ACH-000280,-0.22669849336989265
ACH-000281,-0.0622597754198851
ACH-000288,-0.16488822919979199
ACH-000291,-0.16437289632372235
ACH-000293,-0.2210615188931264
ACH-000294,-0.03306821859801825
ACH-000295,-0.2979135760274507
ACH-000296,-0.11409613132917855
ACH-000302,-0.19165940070218754
ACH-000304,-0.41552852424490416
ACH-000307,-0.2623229217746307
ACH-000308,-0.17904230773707286
ACH-000310,-0.25371320082882864
ACH-000311,0.09659619866315086
ACH-000312,-0.22950826510457706
ACH-000315,0.0064906647788063
ACH-000316,-0.4092911270054975
ACH-000317,-0.13291708137038494
ACH-000318,-0.044851635820627865
ACH-000319,-0.12439847799432348
ACH-000320,-0.21592186240962646
ACH-000322,-0.3519615921326532
ACH-000323,-0.3684433896477448
ACH-000324,-0.10452480480856403
ACH-000329,-0.23790960121342675
ACH-000330,-0.09885108045254593
ACH-000331,-0.2544901535178495
ACH-000332,-0.35124777924950834
ACH-000334,-0.26042732479653163
ACH-000335,-0.3137120407327901
ACH-000336,-0.12079125219408952
ACH-000337,-0.006377413755028867
ACH-000338,-0.6585830232718519
ACH-000339,-0.19238174770390756
ACH-000341,-0.2805072727128469
ACH-000348,-0.154991146983827
ACH-000350,-0.16636484872976864
ACH-000352,-0.10928186395652396
ACH-000356,-0.05403956833629617
ACH-000361,-0.1879313730977501
ACH-000362,-0.2810363741988787
ACH-000363,-0.24646705305108116
ACH-000364,-0.3902050759796876
ACH-000365,-0.20774139040280296
ACH-000366,-0.3072994550528988
ACH-000368,-0.4110037993407589
ACH-000374,-0.1453484687023297
ACH-000375,-0.2523757105243836
ACH-000376,-0.3209451083660137
ACH-000381,-0.014496459655409062
ACH-000383,-0.1939505975721505
ACH-000387,-0.22151930840914752
ACH-000389,-0.2587873440233632
ACH-000390,-0.05260810919991682
ACH-000393,-0.19305728740955086
ACH-000395,-0.302618748753302
ACH-000396,-0.03734432420025507
ACH-000397,-0.005364027410659489
ACH-000401,-0.2306462355775856
ACH-000402,-0.06565656704078525
ACH-000403,-0.16530729943541042
ACH-000404,-0.20420334426237746
ACH-000406,-0.17404617845767642
ACH-000407,-0.2129357704862152
ACH-000408,-0.4356005738280794
ACH-000410,-0.3306694484958733
ACH-000411,-0.38908648098159615
ACH-000414,-0.09519616959913106
ACH-000415,-0.24564581440471675
ACH-000416,-0.20754350389245046
ACH-000420,-0.1339021046629982
ACH-000421,-0.12242377463501646
ACH-000424,-0.21457633661012815
ACH-000425,-0.20790438202227346
ACH-000426,-0.014794320536114947
ACH-000427,-0.19093045189865648
ACH-000433,-0.31477913609906466
ACH-000435,-0.0445062035944334
ACH-000436,-0.2934374959843914
ACH-000444,-0.06742186587259721
ACH-000445,-0.33059634835748525
ACH-000448,-0.25795903862943675
ACH-000450,-0.15119515546410586
ACH-000452,-0.1185252090144062
ACH-000454,-0.3503942131982167
ACH-000458,-0.1527727210237629
ACH-000459,-0.15336876797678572
ACH-000460,-0.16654410472922812
ACH-000461,-0.1265403778237313
ACH-000463,-0.1252568507075605
ACH-000464,-0.2553245415535613
ACH-000466,-0.019267814211520597
ACH-000467,-0.09142421351074262
ACH-000468,-0.23323704931765535
ACH-000469,-0.25075325053236264
ACH-000470,-0.1856661517626965
ACH-000471,-0.3352000130991044
ACH-000472,-0.17824841825545973
ACH-000473,-0.3405488718705085
ACH-000475,-0.1076247092730704
ACH-000476,-0.21960686870610432
ACH-000477,-0.16708475692084998
ACH-000479,-0.10215265328936736
ACH-000480,-0.2276775935946268
ACH-000481,-0.19285967321684586
ACH-000483,-0.371401847620828
ACH-000484,-0.033100815757162685
ACH-000485,-0.2960230079159629
ACH-000486,-0.2980908525488256
ACH-000487,-0.3131630381560127
ACH-000488,-0.1140166570724671
ACH-000490,-0.2330031719379788
ACH-000491,-0.1985509600726873
ACH-000495,-0.26926491353707704
ACH-000496,-0.2876451960150366
ACH-000499,-0.18155430448937712
ACH-000500,-0.4968085003150581
ACH-000502,-0.08046691367442567
ACH-000503,-0.2747458789652519
ACH-000505,-0.2590657097320125
ACH-000507,-0.1686109293766746
ACH-000510,-0.19071046690792046
ACH-000511,-0.3369247860951076
ACH-000512,-0.3978271285627563
ACH-000516,-0.1867018018210605
ACH-000517,-0.2589617575717304
ACH-000518,-0.2337654893702833
ACH-000520,-0.3380714784130385
ACH-000521,-0.20977853288363968
ACH-000522,-0.22144360818932265
ACH-000524,-0.06259185867330444
ACH-000527,-0.1836302184624774
ACH-000528,-0.10139506915622047
ACH-000537,-0.30309152800079536
ACH-000541,-0.12766873217564426
ACH-000542,-0.4101350233281811
ACH-000544,-0.1705691484603134
ACH-000545,-0.13828125940069866
ACH-000547,-0.40217835794754797
ACH-000548,-0.2154881542444257
ACH-000549,-0.01586584050514675
ACH-000550,-0.21013744212965302
ACH-000552,-0.10852652044727093
ACH-000556,-0.10220509372318556
ACH-000557,-0.1699477452098085
ACH-000569,-0.536396386146072
ACH-000570,-0.20474825382340825
ACH-000571,-0.1249507529502356
ACH-000573,-0.18882136412043848
ACH-000576,-0.002465681173165052
ACH-000579,-0.06938597167577909
ACH-000580,-0.17078993065873066
ACH-000584,-0.1632334354915213
ACH-000585,-0.05325922337115002
ACH-000588,0.012934617327518409
ACH-000589,-0.18018030160206872
ACH-000591,-0.25991862144513
ACH-000593,-0.17643864425484224
ACH-000600,-0.1132387560943324
ACH-000601,-0.16075997272654755
ACH-000605,-0.14568916409875055
ACH-000606,-0.1743768722647996
ACH-000608,-0.18169679239072686
ACH-000614,-0.4868133752538403
ACH-000616,-0.17003092849936532
ACH-000618,-0.2518467529210657
ACH-000619,-0.13367118872034006
ACH-000620,-0.12687818231206735
ACH-000621,-0.20914020636262626
ACH-000622,-0.2356759510820271
ACH-000623,-0.3070055086225788
ACH-000624,-0.183381285375962
ACH-000627,-0.2465844130366205
ACH-000630,-0.3338060017618959
ACH-000631,-0.4585877745714572
ACH-000632,-0.09867716314861802
ACH-000633,-0.10940624880585756
ACH-000637,-0.3123001125122226
ACH-000638,-0.2436363928787689
ACH-000646,-0.08241124118320868
ACH-000647,-0.13676655708090968
ACH-000648,-0.29156854773349083
ACH-000649,-0.13841004369174334
ACH-000651,-0.19631149404527884
ACH-000652,-0.16441355837183871
ACH-000653,-0.3408649318179036
ACH-000657,-0.3325299720295093
ACH-000658,-0.15787945534733033
ACH-000661,-0.1838068312949264
ACH-000662,-0.510570694513522
ACH-000663,-0.006711664700734529
ACH-000665,-0.2759186040947538
ACH-000671,-0.28755752765284465
ACH-000672,-0.131103282128699
ACH-000673,-0.20359907204665287
ACH-000676,-0.2541300996253703
ACH-000677,-0.1234938114957557
ACH-000681,-0.2058310267205676
ACH-000683,-0.17622675056496487
ACH-000684,-0.13902965778147208
ACH-000688,-0.21882554897359016
ACH-000693,-0.2562801300580109
ACH-000694,-0.3460384086660656
ACH-000695,-0.25290994392767263
ACH-000696,-0.23128583844514702
ACH-000697,-0.4852448941194403
ACH-000699,-0.17766763380729794
ACH-000701,-0.2634187864727999
ACH-000706,-0.3946770675060213
ACH-000711,-0.20783854471499005
ACH-000713,-0.3632562295999959
ACH-000714,-0.1429424633052059
ACH-000718,-0.323481917997915
ACH-000720,-0.19933366217591664
ACH-000721,-0.16990063401508074
ACH-000724,-0.2822142176878266
ACH-000725,-0.06621709147024858
ACH-000732,-0.31283161644333785
ACH-000734,-0.10607469339815216
ACH-000735,-0.15649648347415135
ACH-000736,-0.2663261422725901
ACH-000738,-0.2490031892334692
ACH-000746,-0.3744438710334063
ACH-000747,-0.2133714601122948
ACH-000748,-0.2486980452250589
ACH-000753,-0.11978412010618053
ACH-000756,-0.2839930126369932
ACH-000757,-0.3908421682330536
ACH-000758,-0.04164931479182318
ACH-000760,-0.07176286532327962
ACH-000762,-0.2989828384656128
ACH-000763,-0.27976015787531083
ACH-000764,-0.15748415512251318
ACH-000765,-0.21254627431242706
ACH-000766,-0.153068639328253
ACH-000767,-0.09379357787713856
ACH-000768,-0.08166030052335642
ACH-000769,-0.22378254418348345
ACH-000770,-0.21348665366436287
ACH-000771,-0.1876902931555063
ACH-000773,-0.03217973285443191
ACH-000776,-0.30627074749089345
ACH-000777,-0.25153466514263195
ACH-000778,-0.1312324603222969
ACH-000781,-0.163618772678845
ACH-000782,-0.2694644672507881
ACH-000783,-0.07814234133935608
ACH-000784,-0.11543895760495256
ACH-000785,-0.17867210270629222
ACH-000787,-0.1831234197089817
ACH-000788,-0.14839951585997935
ACH-000791,-0.2394837586842156
ACH-000792,-0.15113763497813926
ACH-000794,-0.10996145033000107
ACH-000796,-0.2034333092571989
ACH-000798,-0.3325855630811934
ACH-000799,-0.2385045645772286
ACH-000800,-0.12417159412106304
ACH-000802,-0.20524706166224155
ACH-000804,0.05137188302116456
ACH-000805,-0.2062955295693367
ACH-000809,-0.15276201683372195
ACH-000810,0.14431119827467853
