,EXOC4 (60412)
ACH-000004,-0.5986088597760024
ACH-000005,-0.9240715230984003
ACH-000007,-0.2323115678790057
ACH-000009,-0.4748080465597681
ACH-000011,-0.5630231942250946
ACH-000012,-0.33754977307304923
ACH-000013,-0.5777950223161052
ACH-000014,-0.4698319192419333
ACH-000015,-0.5080836566382333
ACH-000017,-0.33717140974862914
ACH-000018,-0.8177802438067849
ACH-000019,-0.388008053487601
ACH-000021,-0.5641723747944299
ACH-000022,-0.3893231000697018
ACH-000025,-0.5962799034895593
ACH-000028,-0.5111596505919317
ACH-000030,-0.4638466222025416
ACH-000035,-0.6325424652380981
ACH-000036,-0.2097687435750061
ACH-000037,-0.4144247952778666
ACH-000039,-0.4333114063018357
ACH-000040,-0.4733277465062737
ACH-000041,-0.7068224867366029
ACH-000042,-0.4334934074541195
ACH-000045,-0.6223801063048616
ACH-000047,-0.5781208179151621
ACH-000052,-0.6017320692798445
ACH-000053,-0.5421518121481896
ACH-000054,-0.4396893754741721
ACH-000055,-0.4423328833373356
ACH-000060,-0.5023160185430475
ACH-000067,-0.4702705765818282
ACH-000070,-0.3883317419873865
ACH-000075,-0.3442628372136254
ACH-000078,-0.4758803613820148
ACH-000082,-0.5429433159753346
ACH-000085,-0.6449403743927327
ACH-000086,-0.4880459875867033
ACH-000087,-0.6082605167466705
ACH-000092,-0.6068773083169248
ACH-000095,-0.4542421713882252
ACH-000097,-0.5763565435766971
ACH-000098,-0.4751820569329104
ACH-000099,-0.473931480776244
ACH-000108,-0.4855543968901204
ACH-000113,-0.4671867281902719
ACH-000116,-0.6149045491664824
ACH-000118,-0.6348297853549973
ACH-000120,-0.5822971654322564
ACH-000123,-0.5360750137796966
ACH-000127,-0.7006204897393586
ACH-000128,-0.5247225996849395
ACH-000132,-0.4686754317303054
ACH-000133,-0.6126514480231964
ACH-000137,-0.5148797073888274
ACH-000138,-0.48375355432873296
ACH-000142,-0.4962771623644584
ACH-000143,-0.7502046751160126
ACH-000146,-0.5924366751832596
ACH-000148,-0.5614366254414576
ACH-000150,-0.4321424517433881
ACH-000152,-0.7524372398254148
ACH-000153,-0.6554353703164155
ACH-000159,-0.4277432777833284
ACH-000160,-0.9608926347558896
ACH-000163,-0.4389357433435795
ACH-000167,-0.8344489735203758
ACH-000168,-0.6682164482135364
ACH-000169,-0.4981371196768337
ACH-000178,-0.4743213038329232
ACH-000183,-0.5659214981088682
ACH-000188,-0.5177066139140795
ACH-000189,-0.4703185685029732
ACH-000190,-0.5908248777120343
ACH-000198,-0.5206875796468862
ACH-000203,-0.3567502249775118
ACH-000204,-0.2923958118140825
ACH-000206,-0.6505715637888033
ACH-000207,-0.36834985348569216
ACH-000208,-0.6297228234176053
ACH-000210,-0.5066031364083656
ACH-000211,-0.432897368659048
ACH-000215,-0.29907437819218763
ACH-000221,-0.7959806483783868
ACH-000222,-0.37524583032370107
ACH-000223,-0.5519179063198062
ACH-000226,-0.4173796837129243
ACH-000227,-0.4430881917838273
ACH-000228,-0.60828704946028
ACH-000231,-0.5491325060143563
ACH-000232,-0.4849581677988696
ACH-000233,-0.4140757980627933
ACH-000234,-0.5319804808295289
ACH-000235,-0.5994154370002976
ACH-000237,-0.6319734508255189
ACH-000238,-0.6159832605471263
ACH-000242,-0.05492459757126795
ACH-000243,-0.7952074393584835
ACH-000244,-0.6488448863000504
ACH-000246,-0.4465845882595061
ACH-000248,-0.459590658680978
ACH-000250,-0.33184174842685016
ACH-000251,-0.4103568101512132
ACH-000252,-1.0184201262400312
ACH-000253,-0.458406869628849
ACH-000255,-0.6152259000898779
ACH-000256,-0.4377681072743622
ACH-000257,-0.6270281025330332
ACH-000258,-0.40080188103238734
ACH-000259,-0.4963571726941582
ACH-000260,-0.6122680656675877
ACH-000261,-0.559403220555323
ACH-000262,-0.47235061251727606
ACH-000263,-0.6430213632049561
ACH-000264,-0.4505912094642462
ACH-000265,-0.4000779178683364
ACH-000266,-0.6538643886298873
ACH-000272,-0.5903471426574382
ACH-000274,-0.4414987074621947
ACH-000277,-0.5197559431757234
ACH-000278,-0.4625757489314651
ACH-000279,-0.4004676377845209
ACH-000280,-0.5951116440856166
ACH-000281,-0.520722600802731
ACH-000288,-0.5064400114554811
ACH-000291,-0.6793837262888832
ACH-000293,-0.7143930275357199
ACH-000294,-0.4313010049795173
ACH-000295,-0.5756432954410805
ACH-000296,-0.5052799289801161
ACH-000302,-0.5503928090650548
ACH-000304,-0.55369369920825
ACH-000307,-0.6669384155561529
ACH-000308,-0.6505579669303672
ACH-000310,-0.4661162999922005
ACH-000311,-0.7325064623856442
ACH-000312,-0.6067160178221811
ACH-000315,-0.4506786112034677
ACH-000316,-0.5886686963607656
ACH-000317,-0.585688896761595
ACH-000318,-0.7804461166892265
ACH-000319,-0.8459083556528043
ACH-000320,-0.431713252569675
ACH-000322,-0.31541717978968303
ACH-000323,-0.7114998617783908
ACH-000324,-0.5760100748235616
ACH-000329,-0.4836955571071321
ACH-000330,-0.8278898937501489
ACH-000331,-0.6137016577531751
ACH-000332,-0.5202755512906103
ACH-000334,-0.32698825589400154
ACH-000335,-0.27072247549946243
ACH-000336,-0.5724336900376747
ACH-000337,-0.5033664069672278
ACH-000338,-0.3260748484493941
ACH-000339,-0.8100327791292119
ACH-000341,-0.7285058841244396
ACH-000348,-0.5352903249351343
ACH-000350,-0.29896657092712564
ACH-000352,-0.5908583721145199
ACH-000356,-0.7583915698380356
ACH-000361,-0.6947748390944588
ACH-000362,-0.4674288451503851
ACH-000363,-0.3733718861991779
ACH-000364,-0.5008227669094393
ACH-000365,-0.36156997639064825
ACH-000366,-0.5296583984661897
ACH-000368,-0.5556469905815764
ACH-000374,-0.7553409752848912
ACH-000375,-0.6071130938950104
ACH-000376,-0.4029719937952521
ACH-000381,-0.3914170200597607
ACH-000383,-0.5677582158426816
ACH-000387,-0.5367183552634329
ACH-000389,-0.4819867574346054
ACH-000390,-0.4728504135277824
ACH-000393,-0.5964319894482013
ACH-000395,-0.5378002192066134
ACH-000396,-0.5185388777334361
ACH-000397,-0.5957901996975563
ACH-000401,-0.5235111438482013
ACH-000402,-0.8851544140611235
ACH-000403,-0.4561143098529642
ACH-000404,-0.2964450722550557
ACH-000406,-0.4868959073787218
ACH-000407,-0.4402975414893282
ACH-000408,-0.6838835855543288
ACH-000410,-0.5685514834213345
ACH-000411,-0.4691818774562844
ACH-000414,-0.4099459060685373
ACH-000415,-0.709560353557073
ACH-000416,-0.8166629681827878
ACH-000420,-0.4275898162058189
ACH-000421,-0.6643608533903871
ACH-000424,-0.4309942806414667
ACH-000425,-0.4677272978191361
ACH-000426,-0.6787275225728909
ACH-000427,-0.5572605801007242
ACH-000433,-0.1962141784667684
ACH-000435,-0.4819055946396462
ACH-000436,-0.5027441192784712
ACH-000444,-0.7104445762128149
ACH-000445,-0.26275089871206503
ACH-000448,-0.5694744422696321
ACH-000450,-0.2383372948747353
ACH-000452,-0.6815735157312782
ACH-000454,-0.3659213924071163
ACH-000458,-0.543593887125567
ACH-000459,-0.3794297276283878
ACH-000460,-0.4730031361086088
ACH-000461,-0.363648052856526
ACH-000463,-0.35777915984684705
ACH-000464,-0.5632147156020583
ACH-000466,-0.5803783387956315
ACH-000467,-0.39172733297913226
ACH-000468,-0.4345034822765182
ACH-000469,-0.3688219058610936
ACH-000470,-0.6131236653864173
ACH-000471,-0.44279047970471613
ACH-000472,-0.593544474424312
ACH-000473,-0.4784401686487397
ACH-000475,-0.4224546339840114
ACH-000476,-0.5584845312630029
ACH-000477,-0.3607836196101376
ACH-000479,-0.5301634591674842
ACH-000480,-0.6550917177195152
ACH-000481,-0.5064697711669962
ACH-000483,-0.7683009060387901
ACH-000484,-0.5393620312506501
ACH-000485,-0.4146736737724409
ACH-000486,-0.5192306976195324
ACH-000487,-0.4582970192994534
ACH-000488,-0.5758852331342057
ACH-000490,-0.6779695862415152
ACH-000491,-0.32355001047558063
ACH-000495,-0.2712029691948981
ACH-000496,-0.3609647377073978
ACH-000499,-0.4897673168423078
ACH-000500,-0.41958754338345705
ACH-000502,-0.4816861669191036
ACH-000503,-0.6349952420498677
ACH-000505,-0.4241679559228714
ACH-000507,-0.4588430384246345
ACH-000510,-0.7576149025179655
ACH-000511,-0.6943228498416497
ACH-000512,-0.3102116593924086
ACH-000516,-0.6170208393904636
ACH-000517,-0.505207983557322
ACH-000518,-0.6597955446926874
ACH-000520,-0.4605466658617704
ACH-000521,-0.5837044620766236
ACH-000522,-0.4524104662491925
ACH-000524,-0.46261263680902204
ACH-000527,-0.7777033579687971
ACH-000528,-0.7636276469201295
ACH-000537,-0.6763497808759664
ACH-000541,-0.4980970843937324
ACH-000542,-0.7701220424657103
ACH-000544,-0.608229516817089
ACH-000545,-0.7483209242539679
ACH-000547,-0.8555520085243264
ACH-000548,-0.7196977444333236
ACH-000549,-0.42018739608826894
ACH-000550,-0.6206312159467531
ACH-000552,-0.540734822876924
ACH-000556,-0.3559580578060306
ACH-000557,-0.29289504876694344
ACH-000569,-0.5262878448410497
ACH-000570,-0.45059056253902896
ACH-000571,-0.41923567817179136
ACH-000573,-0.4332365416417254
ACH-000576,-0.5552508996091808
ACH-000579,-0.5218523773487385
ACH-000580,-0.4550072104968227
ACH-000584,-0.760262251247315
ACH-000585,-0.7187467965409189
ACH-000588,-0.4660472426766762
ACH-000589,-0.6724325592019349
ACH-000591,-0.4864745865369398
ACH-000593,-0.5214573388502121
ACH-000600,-0.4140616285799116
ACH-000601,-0.4318658063481683
ACH-000605,-0.6276068741503316
ACH-000606,-0.9210686988691856
ACH-000608,-0.3822434551931976
ACH-000614,-0.630318538342957
ACH-000616,-0.8094933670579442
ACH-000618,-0.7218501868789069
ACH-000619,-0.6412220018391309
ACH-000620,-0.457851797311807
ACH-000621,-0.4252742949846606
ACH-000622,-0.6271082577365588
ACH-000623,-0.5911071772582861
ACH-000624,-0.5455543033125324
