,RNF212B (100507650)
ACH-000620,-0.07463806655161709
ACH-000621,-0.15282540564441785
ACH-000622,-0.12158281409521095
ACH-000623,-0.3378678583552118
ACH-000624,-0.060962170120929436
ACH-000627,-0.14931780913929146
ACH-000630,-0.02730674635163399
ACH-000631,-0.4771696296580696
ACH-000632,-0.10999456614251968
ACH-000633,-0.19971479575274734
ACH-000637,-0.06411850587171165
ACH-000638,-0.003429456524027819
ACH-000646,-0.2602177138673819
ACH-000647,-0.04162299705949545
ACH-000648,0.02847411169524755
ACH-000649,-0.15825178482932487
ACH-000651,-0.15457370999191625
ACH-000652,0.0017388693211540015
ACH-000653,-0.18918867130125144
ACH-000657,-0.10953485998521054
ACH-000658,-0.008758160761138315
ACH-000661,-0.16355378740365706
ACH-000662,0.06634478544218403
ACH-000663,-0.06935516359176801
ACH-000665,-0.012024761489613959
ACH-000671,-0.04942773583475428
ACH-000672,0.0920522992006006
ACH-000673,-0.05683914855809225
ACH-000676,-0.12476092764814653
ACH-000677,-0.2542765787234362
ACH-000681,-0.12518303315746318
ACH-000683,-0.10124168331453856
ACH-000684,-0.09648129567801564
ACH-000688,-0.093657970259989
ACH-000693,-0.2375044689467466
ACH-000694,-0.2869410121401948
ACH-000695,-0.11006744100451857
ACH-000696,-0.16716074136624987
ACH-000697,-0.147845422161644
ACH-000699,-0.2308007004531445
ACH-000701,0.06542421859736029
ACH-000706,-0.08196195544760408
ACH-000711,-0.20838382097611316
ACH-000713,-0.19649224880309252
ACH-000714,-0.09951808284856913
ACH-000718,-0.05555228585094986
ACH-000720,-0.024804378618587062
ACH-000721,-0.050272243431972674
ACH-000724,-0.07185886977929376
ACH-000725,-0.019688257035387857
ACH-000732,-0.182875565178936
ACH-000734,-0.0708858196420767
ACH-000735,-0.1251258070781678
ACH-000736,-0.2496455870454357
ACH-000738,-0.18954340685686488
ACH-000746,0.018145733287892048
ACH-000747,-0.14898400844568016
ACH-000748,-0.10464833151297948
ACH-000753,-0.23469869541881985
ACH-000756,-0.11035109280932183
ACH-000757,-0.064986083564599
ACH-000758,-0.0223156559353902
ACH-000760,-0.1334448166697666
ACH-000762,0.033163542979954816
ACH-000763,-0.2329987791119863
ACH-000764,-0.0416085638850988
ACH-000765,-0.13357468404862058
ACH-000766,-0.33875340145042443
ACH-000767,-0.11689368034525564
ACH-000768,-0.06611477009496604
ACH-000769,-0.018116281130405445
ACH-000770,-0.18539208646192032
ACH-000771,0.011961217324617574
ACH-000773,-0.05445681559328853
ACH-000776,-0.03347941772581788
ACH-000777,-0.18997479075185944
ACH-000778,-0.17374804931710894
ACH-000781,-0.09658735636077574
ACH-000782,-0.07297950779966475
ACH-000783,-0.14745991374114434
ACH-000784,-0.12086672595232435
ACH-000785,-0.003550889565215583
ACH-000787,-0.10134997395297478
ACH-000788,-0.18878268969755704
ACH-000791,-0.251936265097892
ACH-000792,-0.1899743747753493
ACH-000794,-0.13522213371224198
ACH-000796,-0.2633223665304762
ACH-000798,-0.2816891570763094
ACH-000799,-0.25116603748509986
ACH-000800,-0.13395953478476647
ACH-000802,-0.2642527263289913
ACH-000804,-0.151594456797353
ACH-000805,-0.30821676731755066
ACH-000809,-0.09040076465388247
ACH-000810,-0.2775165899696889
ACH-000811,-0.0349484931167904
ACH-000817,-0.3056142158647713
ACH-000819,-0.1343805492427718
ACH-000820,0.27697390573115904
ACH-000821,-0.17195158888746775
ACH-000822,-0.2936275087188064
ACH-000823,-0.1267522724161738
ACH-000824,-0.2376627131482787
ACH-000827,-0.09414997483166228
ACH-000829,-0.11968056757624303
ACH-000831,-0.15025780352345047
ACH-000832,-0.12466977222391415
ACH-000833,0.06798667069496661
ACH-000834,-0.1421769660530619
ACH-000835,-0.1069114280079769
ACH-000836,-0.19251862320619806
ACH-000837,-0.14873693524123202
ACH-000838,-0.3516729422258409
ACH-000839,-0.35558904606740266
ACH-000840,0.03739721116721036
ACH-000841,0.010077728448348536
ACH-000843,-0.18039780203788214
ACH-000846,-0.25617739555745045
ACH-000847,-0.044043423818028365
ACH-000848,-0.3689183454939468
ACH-000849,-0.0832271364685487
ACH-000851,-0.24224744217423794
ACH-000855,-0.09430460712795488
ACH-000856,-0.10305413482933648
ACH-000858,-0.1601102148695113
ACH-000859,-0.3255568069209666
ACH-000861,-0.20486085573654653
ACH-000862,-0.007143510986204367
ACH-000865,-0.13279887193969034
ACH-000866,-0.08278081196751559
ACH-000867,-0.06720857976545498
ACH-000869,-0.1699033338520461
ACH-000872,-0.11887090287803755
ACH-000873,-0.055161496444492336
ACH-000876,0.012053345951551627
ACH-000878,-0.030737977202986676
ACH-000880,-0.30641789078414816
ACH-000881,-0.16395207375759754
ACH-000882,-0.1151163124502481
ACH-000884,-0.0075331026080644094
ACH-000885,-0.10803240052057707
ACH-000887,-0.12291240884576655
ACH-000889,-0.25279789152555865
ACH-000896,-0.15982307744319094
ACH-000898,-0.1356183503766502
ACH-000900,-0.15909811013679456
ACH-000901,0.017423544543835982
ACH-000905,-0.14274260197120153
ACH-000906,-0.014568572757275291
ACH-000907,-0.3314992827746807
ACH-000910,-0.03183831823392433
ACH-000911,-0.06179338771889056
ACH-000912,-0.22241151116132754
ACH-000913,-0.15821172511457207
ACH-000915,-0.10539664469833944
ACH-000916,0.0015880541230553875
ACH-000917,-0.4187497663082163
ACH-000920,-0.3919750318870217
ACH-000921,-0.1875476533177207
ACH-000924,-0.014246480027715131
ACH-000926,-0.11560288659891667
ACH-000928,-0.18107222555609345
ACH-000929,-0.13430174598665787
ACH-000932,-0.06190792174350718
ACH-000935,-0.15580716384850934
ACH-000936,-0.13613769386941968
ACH-000937,-0.11804286610098848
ACH-000938,0.00014162665533385457
ACH-000939,-0.3110259497654977
ACH-000941,-0.2538084536411072
ACH-000943,-0.2296849158046005
ACH-000946,-0.2453462633572587
ACH-000947,-0.07144004733424476
ACH-000948,-0.007407259582230052
ACH-000950,-0.13294079886714544
ACH-000953,-0.12424474852676798
ACH-000954,0.1186231955842645
ACH-000957,-0.2700797999233925
ACH-000958,-0.2256970951837913
ACH-000960,-0.026521258533868868
ACH-000963,-0.29374945828291443
ACH-000968,-0.2300321438266543
ACH-000969,-0.2480562868170379
ACH-000972,0.19225901809756107
ACH-000973,-0.008663485682070845
ACH-000974,-0.1365450670879411
ACH-000978,-0.1864649374721984
ACH-000984,-0.1072601811680139
ACH-000986,-0.1554288036383592
ACH-000988,-0.10967592902984248
ACH-000993,-0.2318159240986292
ACH-000994,-0.11625437800428845
ACH-000996,-0.17967115014980814
ACH-001001,-0.06290084418008447
ACH-001020,-0.18294932341007614
ACH-001028,-0.26118522337458605
ACH-001031,-0.15167423508870745
ACH-001038,-0.20469867810794304
ACH-001048,-0.13049482293010495
ACH-001050,-0.22993962064941004
ACH-001053,-0.04068252960522455
ACH-001054,-0.034630140104724406
ACH-001061,-0.1966706404939282
ACH-001067,-0.1437582897892493
ACH-001075,0.10530932201774476
ACH-001096,-0.17421865842693493
ACH-001111,0.1452414393350279
ACH-001119,-0.23274155422427514
ACH-001128,-0.0032150734520601755
ACH-001134,-0.17475205620072531
ACH-001151,-0.12454085335652396
ACH-001163,-0.03955281527987555
ACH-001164,-0.061726631563302214
ACH-001183,-0.12319742081740012
ACH-001192,-0.2512248346301752
ACH-001193,-0.09281739747703224
ACH-001196,-0.31344612973160546
ACH-001197,-0.060048572946962926
ACH-001205,-0.2357527729500028
ACH-001211,-0.26338331004078336
ACH-001212,0.21901076752093154
ACH-001228,-0.08792948081008392
ACH-001232,-0.16457572744487892
ACH-001239,-0.09473834231453804
ACH-001270,-0.33707412118754343
ACH-001274,-0.03284381073818997
ACH-001275,-0.2355538940601889
ACH-001277,-0.2330842762068528
ACH-001278,-0.21940734430599507
ACH-001280,-0.3040246573678844
ACH-001283,-0.10089071873120607
ACH-001289,-0.05502642114816899
ACH-001300,-0.1724873522166444
ACH-001301,-0.1737355949447825
ACH-001302,-0.3056748368765573
ACH-001306,-0.06738829476646847
ACH-001318,-0.06123075450150259
ACH-001322,-0.03185567560275696
ACH-001328,-0.19130866154071255
ACH-001332,-0.2972914145506228
ACH-001336,-0.13259628753020938
ACH-001346,-0.2190909477958028
ACH-001353,-0.21923632359812464
ACH-001354,-0.09628527303855423
ACH-001367,-0.14910974058739038
ACH-001368,-0.1392349879637296
ACH-001374,0.1139455154733346
ACH-001377,-0.11191892781393556
ACH-001380,-0.21110471721625096
ACH-001391,-0.3129679695046379
ACH-001408,-0.15620630981085504
ACH-001430,-0.0361509350913772
ACH-001431,-0.29014672959587096
ACH-001450,-0.1075383508278528
ACH-001496,-0.240670584910096
ACH-001500,-0.02737491056751929
ACH-001523,-0.1682166534579159
ACH-001532,-0.1889851442971363
ACH-001550,-0.3015920728810548
ACH-001552,-0.15502811806859762
ACH-001554,-0.2144322857357815
ACH-001654,-0.03993579635707873
ACH-001735,-0.10530418136557562
ACH-001736,-0.01638886622005356
ACH-001737,-0.12322957322528436
ACH-001740,-0.07950641152561291
ACH-001745,-0.2035399914553913
ACH-001765,-0.1957097625926656
