,LPIN1 (23175)
ACH-000004,0.17952795721428158
ACH-000005,0.35918762160384937
ACH-000007,0.2413945704038029
ACH-000009,0.2366802009471655
ACH-000011,0.22492744337929144
ACH-000012,0.17618462946760466
ACH-000013,0.21084330292530853
ACH-000014,0.21942774325702266
ACH-000015,0.31430359273767033
ACH-000017,0.1917932854910104
ACH-000018,0.03769137089050701
ACH-000019,0.13149144039267305
ACH-000021,0.2336740236267683
ACH-000022,0.11855349301708415
ACH-000025,0.2106156027808917
ACH-000028,0.2905459499762971
ACH-000030,-0.05345030978673617
ACH-000035,0.2683061117161455
ACH-000036,0.17263812083655022
ACH-000037,0.2615241242128998
ACH-000039,0.2755406193202965
ACH-000040,0.12190676000401585
ACH-000041,0.15770832632122458
ACH-000042,0.1465007496041081
ACH-000045,0.08910012235790597
ACH-000047,0.1469559480247094
ACH-000052,0.2447947219556902
ACH-000053,0.17370589501455191
ACH-000054,0.15561964926990438
ACH-000055,0.18065816826704084
ACH-000060,0.14359848835316433
ACH-000067,0.24264003230807635
ACH-000070,0.3822433731683705
ACH-000075,0.22704994256042546
ACH-000078,0.16681444475714424
ACH-000082,0.20862758620540986
ACH-000085,0.2611134121494799
ACH-000086,0.2190306964356125
ACH-000087,0.1666058021542026
ACH-000092,0.09546191347349044
ACH-000095,0.23849866690096344
ACH-000097,0.13041628708030326
ACH-000098,0.2644965912720378
ACH-000099,0.17154461200520651
ACH-000108,0.1686317463265475
ACH-000113,0.25183815818159844
ACH-000116,0.2386962777893801
ACH-000118,0.05977171111417525
ACH-000120,0.29728124140710444
ACH-000123,0.2336722741028296
ACH-000127,-0.012328611335630641
ACH-000128,0.17142837454259885
ACH-000132,0.2644534076670736
ACH-000133,0.2773752983465697
ACH-000137,0.33996029889671203
ACH-000138,0.21103273188443514
ACH-000142,0.20435439532557687
ACH-000143,0.2618443512799896
ACH-000146,0.12009104063083235
ACH-000148,0.2486105900215542
ACH-000150,0.06801881625009783
ACH-000152,0.2741854445008154
ACH-000153,0.18748167819971814
ACH-000159,0.2456243188859831
ACH-000160,0.19220790782783748
ACH-000163,0.19490427917757147
ACH-000167,-0.06217385046170505
ACH-000168,0.0923606291963988
ACH-000169,0.2127386950605253
ACH-000178,0.18656932171750767
ACH-000183,0.11204444258942188
ACH-000188,0.2466739287393551
ACH-000189,0.07142759127449838
ACH-000190,0.17395592632276885
ACH-000198,0.1845332634294169
ACH-000203,0.32576205951856857
ACH-000204,0.2045320345800675
ACH-000206,0.2605782943120586
ACH-000207,0.15663786140934846
ACH-000208,-0.12613050803587367
ACH-000210,0.10679113855542856
ACH-000211,0.2391721805751263
ACH-000215,0.2072905519782949
ACH-000221,0.29236704599962504
ACH-000222,0.2733521656056965
ACH-000223,0.24526813094424355
ACH-000226,0.15428892816329162
ACH-000227,0.0590707436469299
ACH-000228,0.18940783683784612
ACH-000231,0.2440599318764715
ACH-000232,0.18881235575269767
ACH-000233,0.07604490053986998
ACH-000234,0.1835240905458413
ACH-000235,0.21520506934000228
ACH-000237,0.1628644387249205
ACH-000238,0.11645298490114472
ACH-000242,0.2563897905833566
ACH-000243,0.20632855281592985
ACH-000244,0.2874700983054209
ACH-000246,0.2322632860413405
ACH-000248,0.16972745431851308
ACH-000250,0.11313178843555848
ACH-000251,0.1442802539972569
ACH-000252,0.25788160808750704
ACH-000253,0.2302067631305638
ACH-000255,0.2437508475103333
ACH-000256,0.2547705014249154
ACH-000257,0.2738443477242967
ACH-000258,0.3544165538339223
ACH-000259,0.21795881303107015
ACH-000260,0.2039424780597028
ACH-000261,0.2047006664166041
ACH-000262,0.2918972034773066
ACH-000263,0.16839685509882835
ACH-000264,0.16785474520760413
ACH-000265,-0.022692581013661086
ACH-000266,0.1916014834430108
ACH-000272,0.16669560552279233
ACH-000274,0.14134228143038866
ACH-000277,0.24366425412688705
ACH-000278,0.18837607390196168
ACH-000279,0.2879216719475242
ACH-000280,0.07228646517962586
ACH-000281,0.2552927740461328
ACH-000288,0.11861031502727155
ACH-000291,0.2521041286760896
ACH-000293,0.2655214632678382
ACH-000294,0.08688385020871388
ACH-000295,0.2551761974753433
ACH-000296,0.1557058658289553
ACH-000302,0.2391030122937843
ACH-000304,0.2654354087195355
ACH-000307,0.20408410327889231
ACH-000308,0.21293826441267966
ACH-000310,0.22778406748722846
ACH-000311,0.1900710252577341
ACH-000312,0.18036839678992544
ACH-000315,0.2330073772004656
ACH-000316,0.1680543490013292
ACH-000317,0.30383811662271154
ACH-000318,0.2142684601757193
ACH-000319,0.20068677056036166
ACH-000320,0.26696899869267643
ACH-000322,0.21822125272702947
ACH-000323,0.1722606189559259
ACH-000324,0.10298220684391524
ACH-000329,0.13356589541912356
ACH-000330,0.1545925352604139
ACH-000331,0.2174154983653999
ACH-000332,0.19886274707996715
ACH-000334,0.17156039886945626
ACH-000335,0.04303687652545838
ACH-000336,0.2687660797432051
ACH-000337,0.20899757423627727
ACH-000338,0.4456663437070839
ACH-000339,0.1712213420715617
ACH-000341,0.11088502249109536
ACH-000348,0.10019737848055917
ACH-000350,0.08942873695729314
ACH-000352,0.2738794278850506
ACH-000356,0.16026137528932166
ACH-000361,-0.016314148145411822
ACH-000362,0.1502174342987335
ACH-000363,0.2734899091667639
ACH-000364,0.058227164951086374
ACH-000365,0.14375620654306429
ACH-000366,0.17506354940075355
ACH-000368,0.1856365251552345
ACH-000374,0.3234189378094681
ACH-000375,0.17370973684639754
ACH-000376,0.23157290253082105
ACH-000381,0.2790098814517812
ACH-000383,0.21309946318696807
ACH-000387,0.19087281068440326
ACH-000389,0.29677457412461755
ACH-000390,0.1481170731054526
ACH-000393,0.1108875791051105
ACH-000395,0.14991589821369
ACH-000396,0.2415940790300016
ACH-000397,0.18167357602631568
ACH-000401,0.24189393993264485
ACH-000402,0.3486599090592613
ACH-000403,0.14783280513101682
ACH-000404,0.18372555282086175
ACH-000406,0.2810171173846936
ACH-000407,0.27603300961279315
ACH-000408,0.13973169992857706
