,NPTN (27020)
ACH-000004,-0.1093260980516045
ACH-000005,-0.5149261945832365
ACH-000007,0.061167111253078985
ACH-000009,-0.06950380996018299
ACH-000011,-0.08749682940551619
ACH-000012,-0.09380335360598463
ACH-000013,-0.09448892302029586
ACH-000014,-0.00966386863001307
ACH-000015,0.05183705933043815
ACH-000017,-0.03888090282380008
ACH-000018,-0.0872291283836689
ACH-000019,-0.06519684979690564
ACH-000021,0.08139773040368396
ACH-000022,0.06659344340741899
ACH-000025,0.011671172747382271
ACH-000028,-0.05110381568997759
ACH-000030,-0.00035724271399782047
ACH-000035,0.06819969948813555
ACH-000036,0.09375652948066418
ACH-000037,-0.08843969428298737
ACH-000039,-0.24675996395792696
ACH-000040,0.06752812804876136
ACH-000041,0.10455695173476846
ACH-000042,-0.032223559386080965
ACH-000045,-0.003573713501600193
ACH-000047,-0.09298640720235984
ACH-000052,-0.07387179125276586
ACH-000053,0.020522337865029647
ACH-000054,-0.049906282774078034
ACH-000055,0.0008059456596021875
ACH-000060,0.059464796675954376
ACH-000067,-0.1523613500323362
ACH-000070,-0.03314412913087217
ACH-000075,-0.0614207372478853
ACH-000078,-0.0842696394772714
ACH-000082,-0.14064029107018208
ACH-000085,-0.16102623534502813
ACH-000086,-0.017283746371903917
ACH-000087,-0.020643419917294403
ACH-000092,-0.04026845385422596
ACH-000095,0.006273188735594018
ACH-000097,-0.020787469405343647
ACH-000098,0.015527111174655918
ACH-000099,0.03944731826274269
ACH-000108,0.08754790096254689
ACH-000113,-0.033638623723288984
ACH-000116,-0.10074332954284164
ACH-000118,-0.055242896438618315
ACH-000120,0.0905151145729626
ACH-000123,0.032672427049601466
ACH-000127,-0.09410143794180056
ACH-000128,0.021916768899083987
ACH-000132,-0.050833701355976736
ACH-000133,-0.021700295710540225
ACH-000137,0.008917549114933912
ACH-000138,-0.0179738220049882
ACH-000142,0.06846810268673806
ACH-000143,0.09586109395409853
ACH-000146,-0.008526250255121319
ACH-000148,-0.0014620734341128506
ACH-000150,0.06471351004569548
ACH-000152,-0.0976033599774808
ACH-000153,-0.18988850184403916
ACH-000159,0.007032664537641172
ACH-000160,0.08048928746899932
ACH-000163,-0.014514433595118488
ACH-000167,0.06852231790379525
ACH-000168,-0.08832094935431259
ACH-000169,-0.02637181712510444
ACH-000178,0.00267992511883246
ACH-000183,-0.04517198820602048
ACH-000188,-0.07076774793819984
ACH-000189,0.12362437019205748
ACH-000190,0.16002622579673265
ACH-000198,0.07250767711608068
ACH-000203,0.3525638941714884
ACH-000204,-0.14414165891661845
ACH-000206,-0.08096832921098449
ACH-000207,0.028725300731264718
ACH-000208,-0.07062376698885893
ACH-000210,0.08467599693323223
ACH-000211,-0.01338986988993641
ACH-000215,-0.019183767314737702
ACH-000221,-0.003064603889780925
ACH-000222,0.13659440554111718
ACH-000223,-0.12828508173787498
ACH-000226,-0.01384918151601713
ACH-000227,-0.08385264147253052
ACH-000228,-0.06384631576867986
ACH-000231,-0.05829796182006071
ACH-000232,0.070111367337291
ACH-000233,0.0793387886329268
ACH-000234,-0.0671490685763761
ACH-000235,-0.04906970000961911
ACH-000237,-0.101732277946908
ACH-000238,-0.031033855656131558
ACH-000242,0.1300478130991297
ACH-000243,0.07760177265318259
ACH-000244,-0.03866506852081809
ACH-000246,-0.03659799438027078
ACH-000248,-0.06696893133627682
ACH-000250,0.00025632414593383006
ACH-000251,-0.19776977853417074
ACH-000252,0.1770560068095858
ACH-000253,-0.15734004975134092
ACH-000255,-0.05266051309622589
ACH-000256,0.08378276310400559
ACH-000257,-0.03874293989167954
ACH-000258,0.005582674058545864
ACH-000259,0.02236395820585364
ACH-000260,-0.022095263765019642
ACH-000261,-0.040177132980379
ACH-000262,0.008696434055694044
ACH-000263,-0.06997361770818453
ACH-000264,0.044920205081487766
ACH-000265,-0.03610077488762707
ACH-000266,-0.04532844712437327
ACH-000272,0.044356496059912064
ACH-000274,-0.10368887296352086
ACH-000277,-0.01443564669063134
ACH-000278,-0.05558110153149632
ACH-000279,-0.1256753081721885
ACH-000280,0.12162047903903675
ACH-000281,-0.12190207535643233
ACH-000288,-0.05749836136217135
ACH-000291,-0.08146686153935116
ACH-000293,-0.004082057258158725
ACH-000294,0.08445348172228982
ACH-000295,-0.09500988768871764
ACH-000296,0.17756386198998442
ACH-000302,-0.06607975310929623
ACH-000304,0.051017137747486486
ACH-000307,-0.08696141644475316
ACH-000308,-0.06841797013056672
ACH-000310,-0.1333808067837546
ACH-000311,0.09552976137358234
ACH-000312,-0.07040653334862143
ACH-000315,0.15396933661603515
ACH-000316,0.004217193249668213
ACH-000317,0.11404506819178112
ACH-000318,0.1344614454700805
ACH-000319,-0.13938334760543533
ACH-000320,-0.012895310713528584
ACH-000322,-0.014868379919161631
ACH-000323,0.11136393769920876
ACH-000324,-0.037313243116440915
ACH-000329,-0.048643065966120135
ACH-000330,0.017650071567670504
ACH-000331,-0.05571366568627587
ACH-000332,0.0027364864743925727
ACH-000334,0.010699418551368082
ACH-000335,0.01867742772443453
ACH-000336,0.20198726323571856
ACH-000337,0.14123007919919295
ACH-000338,0.22416895876563395
ACH-000339,0.08947646571822816
ACH-000341,0.10300650360009522
ACH-000348,0.030702613857904064
ACH-000350,-0.04920372926549283
ACH-000352,0.023616834194775973
ACH-000356,-0.17208993940646544
ACH-000361,0.056769589945203376
ACH-000362,0.03256433378898037
ACH-000363,-0.1110025779485866
ACH-000364,-0.01921358098167345
ACH-000365,0.12750484391941447
ACH-000366,-0.01326276609302624
ACH-000368,-0.07808167459822801
ACH-000374,0.07546629420794945
ACH-000375,0.3902801803330955
ACH-000376,-0.07128427654394809
ACH-000381,0.06347354930794383
ACH-000383,0.04707371455693602
ACH-000387,-0.05469905248045377
ACH-000389,-0.021258700280183517
ACH-000390,-0.00811517795037584
ACH-000393,0.0382227604970804
ACH-000395,0.07051344475632862
ACH-000396,-0.16530834442015954
ACH-000397,-0.1009247868626299
ACH-000401,0.04844647747943075
ACH-000402,-0.09693903494273083
ACH-000403,0.0449754806065662
ACH-000404,0.060615614633549676
ACH-000406,-0.0201009862960308
ACH-000407,0.06869531695330247
ACH-000408,0.04155380443200748
ACH-000410,-0.05933405866543495
ACH-000411,-0.07913406274138436
ACH-000414,-0.0004976222936849088
ACH-000415,0.00947896411557587
ACH-000416,-0.07324172285078928
ACH-000420,-0.006757723497289605
ACH-000421,0.0714253654852707
ACH-000424,0.2105959258371075
ACH-000425,0.001762893317109138
ACH-000426,-0.14283973544818676
ACH-000427,-0.017881436454474174
ACH-000433,0.028594394711028964
ACH-000435,-0.09599471935072934
ACH-000436,0.060383154799041286
ACH-000444,0.0135649325326008
ACH-000445,-0.0024337148378366976
ACH-000448,-0.024982570033997814
ACH-000450,-0.2902025513443084
ACH-000452,0.008748987578852355
ACH-000454,0.1081220797564914
ACH-000458,-0.05667100859345835
ACH-000459,0.18159675201675576
ACH-000460,0.02192745213163689
ACH-000461,-0.15332840243934354
ACH-000463,0.04378913403382873
ACH-000464,-0.14621751377394984
ACH-000466,0.042907713232512204
ACH-000467,0.0452892909769724
ACH-000468,-0.027412981081093097
ACH-000469,0.05552856425215704
ACH-000470,-0.06515579298260488
ACH-000471,0.01346751341708932
ACH-000472,0.02683829925448569
ACH-000473,-0.061712143056772875
ACH-000475,0.008270351337577291
ACH-000476,-0.05763347501588001
ACH-000477,-0.05383275449039239
ACH-000479,0.29121686668205743
ACH-000480,-0.014384062762367316
ACH-000481,0.03629204003713057
ACH-000483,-0.09347419761614094
ACH-000484,-0.004338193080129987
ACH-000485,-0.06462836270324915
ACH-000486,-0.03833376609813716
ACH-000487,0.08093879051939668
ACH-000488,-0.009501338408272142
ACH-000490,-0.006434677926197134
ACH-000491,-0.16492950871723858
ACH-000495,-0.08273707314733371
ACH-000496,-0.10415680424178693
ACH-000499,0.07509151902555665
ACH-000500,-0.1982734734998931
ACH-000502,0.07428861801379329
ACH-000503,-0.21264987487138826
ACH-000505,0.024830041156993683
ACH-000507,-0.12181961576537625
ACH-000510,-0.05265074020688646
ACH-000511,-0.0006559940095790881
ACH-000512,0.12250957119806373
ACH-000516,-0.04923766813891062
ACH-000517,-0.02700599022397509
ACH-000518,0.05774483431084952
ACH-000520,-0.058598873248343925
ACH-000521,0.06762809669829888
ACH-000522,0.03789464415270244
ACH-000524,0.060877717542897475
ACH-000527,0.04210018569702579
ACH-000528,-0.026028916317443345
ACH-000537,0.0047636468974223715
ACH-000541,0.00711684696570648
ACH-000542,-0.07010804636105615
ACH-000544,-0.1034931231210486
ACH-000545,0.05763266943754705
ACH-000547,0.06271073408085988
ACH-000548,-0.0010058174529539636
ACH-000549,0.15678608413079925
ACH-000550,-0.025021927632569288
ACH-000552,0.0822667576646609
ACH-000556,-0.0907884909933474
ACH-000557,0.08157802289048106
ACH-000569,-0.3114311086162758
ACH-000570,-0.0044960888664436465
ACH-000571,0.017591191853602632
ACH-000573,0.030201823545768013
ACH-000576,-0.07718842068239994
ACH-000579,-0.17076409440402174
ACH-000580,0.11044508671094576
ACH-000584,-0.039618907490904916
ACH-000585,-0.029754828011686812
ACH-000588,0.06303319599293702
ACH-000589,-0.02076945013605573
ACH-000591,-0.031160502608951483
ACH-000593,0.01828369660582553
ACH-000600,-0.07762567074348123
ACH-000601,-0.034412373030685554
ACH-000605,-0.03195898676652596
ACH-000606,0.07757982334116176
ACH-000608,-0.03841931108632439
ACH-000614,-0.12419828594955727
ACH-000616,0.0069521403564452465
ACH-000618,-0.048985640363482234
ACH-000619,0.03591429673424409
ACH-000620,-0.04142819514995084
ACH-000621,0.01581720604434347
ACH-000622,0.0879918576012471
ACH-000623,0.01502381834494511
ACH-000624,-0.0017478848283379598
ACH-000627,0.15932071363430994
ACH-000630,0.013050482669209296
ACH-000631,-0.3730043308352789
ACH-000632,-0.005915334545291975
ACH-000633,0.0075517392307446925
ACH-000637,0.08053370075207696
ACH-000638,-0.017138706543763732
ACH-000646,-0.06142057453339676
ACH-000647,-0.08589687815931993
ACH-000648,-0.037166889327619815
ACH-000649,0.007135080237578277
ACH-000651,-0.09110298944492676
ACH-000652,0.11912416692810955
ACH-000653,0.03218688548456314
ACH-000657,0.035463796372235616
ACH-000658,-0.043610700289861186
ACH-000661,0.0005455776949925475
ACH-000662,0.21174550009149493
ACH-000663,0.0627533640491206
ACH-000665,-0.07033065800498026
ACH-000671,0.02866364072105952
ACH-000672,-0.18326649995418107
ACH-000673,-0.09150342710095698
ACH-000676,-0.03047597200209145
ACH-000677,0.00017596704588858418
ACH-000681,0.06881505955678341
ACH-000683,0.0200787856736014
ACH-000684,0.036534203663331086
ACH-000688,-0.0053106728033542406
ACH-000693,0.05418187693551211
ACH-000694,0.004766822290791246
ACH-000695,0.005805858722946569
ACH-000696,-0.05323435031317356
ACH-000697,-0.037792376039877416
ACH-000699,-0.029057763123418377
ACH-000701,-0.0964227462691634
ACH-000706,0.011849220135055412
ACH-000711,-0.04098299909740215
ACH-000713,-0.021500781709208928
ACH-000714,-0.24540566057227264
ACH-000718,-0.10316617392539776
ACH-000720,0.10982317564481517
ACH-000721,-0.017463702088187774
ACH-000724,-0.02572581991962025
ACH-000725,-0.10918520185876024
ACH-000732,0.024623609774526174
ACH-000734,-0.01409312186492381
ACH-000735,-0.016711918643309998
ACH-000736,-0.20055076038707945
ACH-000738,-0.08408384776017934
ACH-000746,-0.07329304873927164
ACH-000747,0.06116800664444801
ACH-000748,0.06622759443103671
ACH-000753,-0.023672029995389175
ACH-000756,0.0011353266611902313
ACH-000757,-0.10356258740195394
ACH-000758,-0.038696014339421415
ACH-000760,0.03457522648888504
ACH-000762,0.12648319053357926
ACH-000763,-0.09447188024599266
