,ARHGEF2 (9181)
ACH-000004,-0.2570415357198929
ACH-000005,0.21852961984514047
ACH-000007,0.04149620363126046
ACH-000009,-0.24852950172575705
ACH-000011,-0.0050939195896590435
ACH-000012,-0.28569733560815336
ACH-000013,-0.16746302435281735
ACH-000014,0.0022030668075790783
ACH-000015,-0.13144265304549554
ACH-000017,-0.03960723404706479
ACH-000018,-0.2101974799947344
ACH-000019,-0.06570148292184469
ACH-000021,-0.1583978299457678
ACH-000022,-0.12399001024567725
ACH-000025,-0.31695238284912314
ACH-000028,-0.10937725105583272
ACH-000030,-0.00031811941069628867
ACH-000035,-0.07250027329576841
ACH-000036,-0.0972222407872678
ACH-000037,-0.15372424850362432
ACH-000039,-0.1521057323272438
ACH-000040,-0.09703474154388016
ACH-000041,-0.1012726702742253
ACH-000042,-0.0567975509364753
ACH-000045,-0.09606301234011742
ACH-000047,-0.08677820096196923
ACH-000052,-0.03072012345451115
ACH-000053,-0.07597903648322334
ACH-000054,0.10870276537341436
ACH-000055,-0.033844291957945576
ACH-000060,-0.11993937626838375
ACH-000067,0.04554962574999239
ACH-000070,0.1449305296986695
ACH-000075,-0.03134515548500705
ACH-000078,-0.2089957211211858
ACH-000082,-0.16575277593202195
ACH-000085,-0.056653973866739926
ACH-000086,-0.2575410640899959
ACH-000087,-0.3271945920051221
ACH-000092,-0.038201659479826885
ACH-000095,-0.14515316322183866
ACH-000097,-0.11971582657489405
ACH-000098,-0.19151668177504336
ACH-000099,-0.1355550435619919
ACH-000108,-0.04078190257541056
ACH-000113,-0.057637017734243935
ACH-000116,-0.08430060114220367
ACH-000118,-0.07809312811250096
ACH-000120,-0.15763479217689752
ACH-000123,-0.20144406351837
ACH-000127,-0.012056533540586898
ACH-000128,-0.16157690051081305
ACH-000132,-0.03487811351798915
ACH-000133,-0.0911754309438052
ACH-000137,-0.3583902668277159
ACH-000138,-0.05780705638753291
ACH-000142,-0.1749631601649321
ACH-000143,0.001788524595321433
ACH-000146,-0.19838505728435948
ACH-000148,-0.1783796948384304
ACH-000150,0.05528933325704508
ACH-000152,-0.005357830900366995
ACH-000153,-0.3155669266237863
ACH-000159,0.0013530524413220267
ACH-000160,-0.07097221989134997
ACH-000163,-0.16100628344485265
ACH-000167,-0.6440431462521441
ACH-000168,0.016041103285723855
ACH-000169,-0.2647022975887709
ACH-000178,0.029893909547526538
ACH-000183,-0.1711823605734523
ACH-000188,-0.15586384331011502
ACH-000189,-0.18635267689618484
