,OAS2 (4939)
ACH-000004,0.05213182260023064
ACH-000005,0.12598576848388074
ACH-000007,0.18657582536930015
ACH-000009,-0.08599982210181051
ACH-000011,-0.04594049195919602
ACH-000012,-0.1456189340490558
ACH-000013,-0.02920671071667076
ACH-000014,0.04763994711104022
ACH-000015,-0.013360358911769205
ACH-000017,0.04202908581545831
ACH-000018,-0.1357866504777086
ACH-000019,0.127009668827709
ACH-000021,-0.18414794047252547
ACH-000022,-0.056776345821992015
ACH-000025,-0.2484944731111695
ACH-000028,-0.09423237349691016
ACH-000030,0.09131091024517517
ACH-000035,-0.0743010416033231
ACH-000036,-0.008680978280081306
ACH-000037,-0.035900201029895384
ACH-000039,-0.004966344753951731
ACH-000040,0.06176010219255373
ACH-000041,-0.05832224761122054
ACH-000042,-0.12158727852848147
ACH-000045,-0.021715485220361142
ACH-000047,-0.07201893903452249
ACH-000052,0.0669820787183882
ACH-000053,0.006655850528799853
ACH-000054,-0.04692840517259854
ACH-000055,-0.20094247124995604
ACH-000060,-0.06572363313094506
ACH-000067,0.014989014249991304
ACH-000070,0.040120562780957485
ACH-000075,-0.12666400568711875
ACH-000078,0.17936494432472394
ACH-000082,-0.09671976462838827
ACH-000085,-0.1904180168071844
ACH-000086,-0.14002038214856252
ACH-000087,-0.24609886469402306
ACH-000092,-0.039904918290064345
ACH-000095,0.08719322025512398
ACH-000097,-0.05394521229489338
ACH-000098,-0.05709851189965494
ACH-000099,-0.14688862176721906
ACH-000108,-0.09362617718626344
ACH-000113,-0.12878262948660138
ACH-000116,-0.0706217437757944
ACH-000118,-0.19212145065301814
ACH-000120,0.0019558467478243864
ACH-000123,0.06321200262234128
ACH-000127,-0.05693532529348193
ACH-000128,-0.012902514970663869
ACH-000132,0.02484374798802579
ACH-000133,0.06307135117181145
ACH-000137,-0.1983473189531282
ACH-000138,-0.07527671759763105
ACH-000142,-0.031528730184433564
ACH-000143,0.17941015726915982
ACH-000146,-0.014774485732715469
ACH-000148,-0.04847332451508226
ACH-000150,-0.087470448301352
ACH-000152,-0.0905338219226748
ACH-000153,0.17714494021869898
ACH-000159,-0.12055335684248447
ACH-000160,-0.021028891860236786
ACH-000163,-0.1926774506698647
ACH-000167,0.039625249180875566
ACH-000168,-0.012901092159871088
ACH-000169,0.014966560808955176
ACH-000178,0.02238106089051836
ACH-000183,-0.03983386931453567
ACH-000188,0.06480455654746108
ACH-000189,-0.08020160341207089
ACH-000190,-0.0807411325103729
ACH-000198,0.0625681407665358
ACH-000203,-0.2408078520569643
ACH-000204,-0.21243735304251035
ACH-000206,-0.10980066149799636
ACH-000207,0.006285192799485122
ACH-000208,0.10570234471609992
ACH-000210,-0.18032600376446825
ACH-000211,-0.14652064810349108
ACH-000215,-0.04516127676986487
ACH-000221,-0.1668086343814144
ACH-000222,0.01197949429918435
ACH-000223,0.008182935561154464
ACH-000226,-0.007281028793932953
ACH-000227,-0.06796439528695293
ACH-000228,-0.001827587808572239
ACH-000231,-0.08578749622770836
ACH-000232,-0.12209867169012238
ACH-000233,0.059737380854599086
ACH-000234,0.045411783169819225
ACH-000235,-0.053662576647954284
ACH-000237,-0.13514950642317652
ACH-000238,-0.10963387802190466
ACH-000242,-0.2430108647477041
ACH-000243,-0.02545177964231909
ACH-000244,-0.1007735477354866
ACH-000246,-0.09774870454643322
ACH-000248,-0.2499975810848637
ACH-000250,-0.12646717054349232
ACH-000251,-0.09215586283169454
ACH-000252,-0.2852868763422244
ACH-000253,0.03792021465635023
ACH-000255,-0.02214341048693521
ACH-000256,-0.1271588692030963
ACH-000257,0.04546946737405135
ACH-000258,0.003599924891355169
ACH-000259,-0.09749625645614282
ACH-000260,-0.12931398051440218
ACH-000261,0.009453053518979052
ACH-000262,0.0772955222904201
ACH-000263,-0.18601216624601385
ACH-000264,-0.039098445971968335
ACH-000265,-0.12234497760080545
ACH-000266,-0.1014467339757059
ACH-000272,-0.07760185739594007
ACH-000274,-0.02277324025525621
ACH-000277,-0.004203309658656971
ACH-000278,-0.13547559408582627
ACH-000279,-0.06320881066691278
ACH-000280,0.07947436497073078
ACH-000281,-0.1244221689872112
ACH-000288,-0.09176906555888853
ACH-000291,0.04453512368173141
ACH-000293,-0.03618141808910184
ACH-000294,-0.0657242212774274
ACH-000295,-0.041833377399471794
ACH-000296,-0.050730320782368055
ACH-000302,-0.10145978348206873
ACH-000304,0.13243179048502915
ACH-000307,0.015971644003173715
