,PLAT (5327)
ACH-000004,-0.1523257366997761
ACH-000005,0.35432036423021673
ACH-000007,0.13509179552555814
ACH-000009,0.023838521522924924
ACH-000011,0.1015056901101786
ACH-000012,-0.020278793210110287
ACH-000013,0.04702061056825944
ACH-000014,-0.02895351134042572
ACH-000015,-0.03441064621477337
ACH-000017,-0.027308690635337963
ACH-000018,0.12281180542613285
ACH-000019,0.17888250157047916
ACH-000021,0.10805126314841948
ACH-000022,-0.0019058590063589739
ACH-000025,-0.06560303772101732
ACH-000028,4.457876979174527e-05
ACH-000030,0.008943972262545192
ACH-000035,-0.2583818941953203
ACH-000036,-0.07154383222495084
ACH-000037,0.058234625082150576
ACH-000039,-0.10009431058315396
ACH-000040,-0.02213159900470269
ACH-000041,0.0739278679712706
ACH-000042,0.018476276083187512
ACH-000045,0.011513123365874406
ACH-000047,0.16758613257774838
ACH-000052,0.2053916244377988
ACH-000053,-0.0954087308651879
ACH-000054,0.1481170989719373
ACH-000055,0.13157548505082722
ACH-000060,-0.09288511349032867
ACH-000067,0.026440813035784768
ACH-000070,-0.04828239092846488
ACH-000075,0.2200881828674223
ACH-000078,0.1264428997093716
ACH-000082,-0.00529958849464729
ACH-000085,0.02549147021054451
ACH-000086,0.09211284322891047
ACH-000087,0.22348671879452464
ACH-000092,0.05525015616374011
ACH-000095,0.1035438509310153
ACH-000097,-0.08014670031127892
ACH-000098,0.08931516379299624
ACH-000099,0.05148925843319106
ACH-000108,-0.09935290658333464
ACH-000113,-0.07746644376251863
ACH-000116,-0.1727994516966547
ACH-000118,0.013575123652129976
ACH-000120,0.006293692928782074
ACH-000123,-0.017602056609187712
ACH-000127,-0.060619759123041635
ACH-000128,0.13621434492066986
ACH-000132,-0.030226936575121908
ACH-000133,0.1830582378856173
ACH-000137,-0.11326546683582152
ACH-000138,0.066929010815507
ACH-000142,0.17399198134965838
ACH-000143,-0.08429981469335307
ACH-000146,-0.03135188508907365
ACH-000148,0.0671472924825951
ACH-000150,-0.09120903411806436
ACH-000152,-0.028276666716501482
ACH-000153,0.021742638236519625
ACH-000159,0.013545155447388343
ACH-000160,0.015452589586318398
ACH-000163,-0.17009025810907402
ACH-000167,0.2269589433723362
ACH-000168,-0.1448836430732385
ACH-000169,0.036752056155659386
ACH-000178,-0.006769621915923224
ACH-000183,-0.11943132989832522
ACH-000188,0.04383010435824768
ACH-000189,0.035856346031597916
ACH-000190,0.09240999202681767
ACH-000198,-0.04441585311108029
ACH-000203,0.027515018536480397
ACH-000204,0.2299964180910304
ACH-000206,-0.2447233447241204
ACH-000207,0.1078598056785096
ACH-000208,0.007694513593221606
ACH-000210,-0.440145564807294
ACH-000211,0.04517482725267924
ACH-000215,-0.029791167272078208
ACH-000221,-0.20570038835258092
ACH-000222,-0.029948357826068982
ACH-000223,-0.03605315677941475
ACH-000226,-0.12626860100346293
ACH-000227,-0.1550465553732387
ACH-000228,-0.04922040733304837
ACH-000231,0.005112815228020707
ACH-000232,-0.017963440747351383
ACH-000233,0.039547826290551716
ACH-000234,0.019776347824270717
ACH-000235,-0.025013414517398018
ACH-000237,-0.05715078783784005
ACH-000238,0.03244221085759276
ACH-000242,0.08930134845666375
ACH-000243,-0.016426323389957375
ACH-000244,-0.07497239994767621
ACH-000246,0.10199424682035843
ACH-000248,-0.08143792974278412
ACH-000250,-0.009900369089026377
ACH-000251,-0.2699225388614992
ACH-000252,0.11744791092599775
ACH-000253,-0.1370865521930134
ACH-000255,-0.07031772730482591
ACH-000256,0.08748219915684294
ACH-000257,-0.12845437428258522
ACH-000258,-0.13891469980268012
ACH-000259,0.1516995575567136
ACH-000260,0.024572581391541875
ACH-000261,0.02780246414772625
ACH-000262,-0.037400519688284686
ACH-000263,0.17270058953249004
ACH-000264,-0.06447472765645781
ACH-000265,-0.0023381731067093447
ACH-000266,0.03365095226447449
ACH-000272,0.17498385646195627
ACH-000274,1.017236569986225e-05
ACH-000277,0.06621047835211069
ACH-000278,-0.015478828029444482
ACH-000279,-0.030770773406689437
ACH-000280,0.013799659456119488
ACH-000281,0.19592617506810192
ACH-000288,0.16361648926763492
ACH-000291,-0.1437991361464184
ACH-000293,0.09398910044937238
ACH-000294,0.09736542789231012
ACH-000295,-0.1584711290328051
ACH-000296,0.13181062983232844
ACH-000302,0.022205452100583296
ACH-000304,0.10806095112854898
ACH-000307,-0.044910926013069966
ACH-000308,-0.045407017530224345
ACH-000310,-0.01191850019626829
ACH-000311,-0.04644947352487524
ACH-000312,0.023211035517372438
ACH-000315,-0.07607759637055
ACH-000316,-0.05830621049965425
ACH-000317,0.046910796888590116
ACH-000318,0.04365183503632301
ACH-000319,0.05402657800141537
ACH-000320,-0.0926201131546924
ACH-000322,0.01356127933514273
ACH-000323,0.03517173060000093
ACH-000324,0.11629858580287472
ACH-000329,-0.0057629990309812865
ACH-000330,-0.1393733573916838
ACH-000331,-0.14761414061125924
