,ZBTB17 (7709)
ACH-000004,-0.5642092360025232
ACH-000005,-0.2895066421651003
ACH-000007,-0.6592536043374552
ACH-000009,-0.6167238863661899
ACH-000011,-0.7608186986977521
ACH-000012,-0.5381309675283664
ACH-000013,-0.4466942180923411
ACH-000014,-0.6646558846416417
ACH-000015,-0.6406880067255624
ACH-000017,-0.6366938037689074
ACH-000018,-0.52875779610668
ACH-000019,-0.48730689483157597
ACH-000021,-0.4997912765849395
ACH-000022,-0.6238452009469713
ACH-000025,-0.5622008410950027
ACH-000028,-0.4385456095907765
ACH-000030,-0.6035754079365818
ACH-000035,-0.6513082133830851
ACH-000036,-0.7875454314771105
ACH-000037,-0.520973581758625
ACH-000039,-0.5478620091158304
ACH-000040,-0.6001219602781629
ACH-000041,-0.4025990430027314
ACH-000042,-0.6438930362406691
ACH-000045,-0.35574707021493784
ACH-000047,-0.3478802034004311
ACH-000052,-0.4934770252967112
ACH-000053,-0.3406842637836043
ACH-000054,-0.3269846046718953
ACH-000055,-0.6256136933392797
ACH-000060,-0.7696581494384729
ACH-000067,-0.20356636553040536
ACH-000070,-0.5379309752613061
ACH-000075,-0.6434124623957458
ACH-000078,-0.4885763795206981
ACH-000082,-0.4404966216833051
ACH-000085,-0.293175741488329
ACH-000086,-0.5531583510001555
ACH-000087,-0.9012785734786464
ACH-000092,-0.5860378341475534
ACH-000095,-0.4125688659644876
ACH-000097,-0.8301058117629495
ACH-000098,-0.6338527037105902
ACH-000099,-0.7768102834013833
ACH-000108,-0.420991817807702
ACH-000113,-0.5360358342274757
ACH-000116,-0.6757155023339357
ACH-000118,-0.4633803725978045
ACH-000120,-0.6883881920652789
ACH-000123,-0.4955516910851083
ACH-000127,-0.7367962573139821
ACH-000128,-0.5069213397318889
ACH-000132,-0.6159607062925798
ACH-000133,-0.6489252042373724
ACH-000137,-0.3409881391269081
ACH-000138,-0.4741820691906026
ACH-000142,-0.6969419361627007
ACH-000143,-0.35127838163646585
ACH-000146,-0.2724357899185772
ACH-000148,-0.5270360642039027
ACH-000150,-0.72491271251411
ACH-000152,-0.5545834192495158
ACH-000153,-0.4784064567397728
ACH-000159,-0.7949638095641522
ACH-000160,-0.43417883858777945
ACH-000163,-0.5199533098345591
ACH-000167,-0.4914035010761354
ACH-000168,-0.3840768734532876
ACH-000169,-0.6544804604289198
ACH-000178,-0.5488573229348389
ACH-000183,-0.3076740182866621
ACH-000188,-0.5260695892907107
ACH-000189,-0.8481595316029912
ACH-000190,-0.29466570333495923
ACH-000198,-0.5385940902654869
ACH-000203,-0.5483547696513826
ACH-000204,-0.31421010256263643
ACH-000206,-0.7637864135896887
ACH-000207,-0.6475588946714552
ACH-000208,-0.3876517837770514
ACH-000210,-0.7926115130291611
ACH-000211,-0.457219519246676
ACH-000215,-0.5851337400668626
ACH-000221,-0.5495060683321377
ACH-000222,-0.5412246160203228
ACH-000223,-0.7887669456499811
ACH-000226,-0.5252417334490551
ACH-000227,-0.29183937590923464
ACH-000228,-0.4522078067049498
ACH-000231,-0.5065102444942929
ACH-000232,-0.4278398380761411
ACH-000233,-0.6563499228712569
ACH-000234,-0.6472911787847724
ACH-000235,-0.5125902728227785
ACH-000237,-0.6330753096087678
ACH-000238,-0.5993062403356468
ACH-000242,0.004125046363195468
ACH-000243,-0.616322456298419
ACH-000244,-0.6579866969768139
ACH-000246,-0.5929932642394232
ACH-000248,-0.7557940675146236
ACH-000250,-0.7609104619910991
ACH-000251,-0.3588264598938024
ACH-000252,-0.7027453796711314
ACH-000253,-0.6204048749710085
ACH-000255,-0.5277077209785112
ACH-000256,-0.4534068569497642
ACH-000257,-0.37444707688964135
ACH-000258,-0.3168284031344097
ACH-000259,-0.6467233462256101
ACH-000260,-0.6911762056212306
ACH-000261,-0.5088349528930594
ACH-000262,-0.7717052812597901
ACH-000263,-0.6472422412746456
ACH-000264,-0.7155303059267397
