,HEMGN (55363)
ACH-000004,0.031120170238803625
ACH-000005,-0.3865018732002215
ACH-000007,-0.0567019399813837
ACH-000009,-0.3149662849255033
ACH-000011,0.09020344631894138
ACH-000012,-0.03005567741187807
ACH-000013,-0.0935844106878496
ACH-000014,-0.06119522769974387
ACH-000015,-0.18903190474616555
ACH-000017,0.12663493302900056
ACH-000018,-0.025539318316317405
ACH-000019,-0.0688070820083056
ACH-000021,-0.18544786292211607
ACH-000022,0.0223530613696787
ACH-000025,-0.02244034183020551
ACH-000028,0.015682800950685145
ACH-000030,-0.13685867509144142
ACH-000035,-0.03091044189612485
ACH-000036,-0.0165970637616386
ACH-000037,0.0015486795382771044
ACH-000039,0.007292269719846117
ACH-000040,0.06258083332683692
ACH-000041,-0.08601250700394028
ACH-000042,-0.14233289500503488
ACH-000045,-0.026679069849077086
ACH-000047,0.05826265194274285
ACH-000052,0.09551771197737853
ACH-000053,0.003591979367386394
ACH-000054,-0.11032259388339644
ACH-000055,0.0410150512743462
ACH-000060,-0.18537141083837336
ACH-000067,-0.2299081575974253
ACH-000070,-0.10805805466210976
ACH-000075,0.08777512583111817
ACH-000078,-0.03569452717815422
ACH-000082,-0.04974691321915296
ACH-000085,0.05295912434678452
ACH-000086,-0.03487890890459819
ACH-000087,-0.3698927697219599
ACH-000092,-0.06659505539792712
ACH-000095,-0.0542654109099109
ACH-000097,-0.027810309801714218
ACH-000098,0.05559284842106445
ACH-000099,-0.006030076302205452
ACH-000108,-0.00020609700952612306
ACH-000113,0.07054140388358833
ACH-000116,-0.03457540285908641
ACH-000118,-0.11429945784959995
ACH-000120,-0.12779204543391187
ACH-000123,-0.09865518953683552
ACH-000127,-0.047546409807908994
ACH-000128,-0.1005837702295592
ACH-000132,-0.010692708741601576
ACH-000133,-0.10034468896324444
ACH-000137,-0.16610025660538916
ACH-000138,0.026865348941413597
ACH-000142,0.06110386992841724
ACH-000143,-0.19886456654197712
ACH-000146,-0.11387926965510332
ACH-000148,-0.1239459557938325
ACH-000150,-0.11094406591220464
ACH-000152,-0.07258371309840098
ACH-000153,0.1270751814043284
ACH-000159,-0.1328845786267263
ACH-000160,-0.14460126965400993
ACH-000163,-0.01699813385797561
ACH-000167,-0.0339661125403483
ACH-000168,-0.01605415464331309
ACH-000169,0.014413482363613069
ACH-000178,-0.07989068069253981
ACH-000183,-0.1110690110036868
ACH-000188,-0.10057042903303637
ACH-000189,0.03284428655277926
ACH-000190,-0.20907768983150896
ACH-000198,-0.00348640524489797
ACH-000203,-0.045232723437129516
ACH-000204,0.08676117581480558
ACH-000206,0.043602917146564224
ACH-000207,-0.027430766965850333
ACH-000208,-0.28190508071599074
ACH-000210,0.12743618547348418
ACH-000211,-0.03322842772322748
ACH-000215,-0.013224602504716493
ACH-000221,-0.027725683230034687
ACH-000222,0.16414765894278738
ACH-000223,-0.10154477390607053
ACH-000226,-0.12122202700791568
ACH-000227,0.032655314271071816
ACH-000228,-0.1495021979525545
ACH-000231,0.02161306800222101
ACH-000232,0.03262957253431477
ACH-000233,0.05282067892396168
ACH-000234,0.10584230287084358
ACH-000235,-0.08751664319757273
ACH-000237,-0.04408153915194244
ACH-000238,-0.04929448471628777
ACH-000242,-0.05209247928606495
ACH-000243,-0.017420481415263568
ACH-000244,-0.01725615651014993
ACH-000246,-0.06359258741447113
ACH-000248,-0.05460127427617023
ACH-000250,-0.0940825486817006
ACH-000251,0.15464328690707627
ACH-000252,-0.06966336858343912
ACH-000253,-0.027136714274838342
ACH-000255,0.0623044157137263
ACH-000256,0.09340499523561102
ACH-000257,0.06546391526841773
ACH-000258,0.01744727575601889
ACH-000259,-0.003510097843941413
