,IFI16 (3428)
ACH-000004,0.010398962981518486
ACH-000005,0.1863825589169038
ACH-000007,-0.00016878616698567223
ACH-000009,-0.024707851306000558
ACH-000011,0.10510461026051346
ACH-000012,0.024528245920582614
ACH-000013,0.08769375384896193
ACH-000014,0.20033358278242916
ACH-000015,0.035483179742884466
ACH-000017,0.11638277413151801
ACH-000018,0.18760776387121314
ACH-000019,0.13552511405752546
ACH-000021,-0.02514897702639855
ACH-000022,0.10286499400862888
ACH-000025,0.06508313150223571
ACH-000028,0.09755599873916236
ACH-000030,0.11694702896041563
ACH-000035,0.14321515390261685
ACH-000036,0.055384453816924084
ACH-000037,0.020121214523697428
ACH-000039,0.14988198311437628
ACH-000040,-0.08983694409925616
ACH-000041,0.2026677016524641
ACH-000042,0.17381515210771556
ACH-000045,0.05137984845615741
ACH-000047,0.013742037540079296
ACH-000052,0.1573681390234579
ACH-000053,0.10676350095200794
ACH-000054,0.028710713534719094
ACH-000055,0.19238871588153933
ACH-000060,0.06371317503986088
ACH-000067,0.10866177071068328
ACH-000070,0.07513470496704859
ACH-000075,0.07782550331003182
ACH-000078,0.1865073907644425
ACH-000082,0.20054586966225535
ACH-000085,0.13080856555407314
ACH-000086,-0.13314807187972982
ACH-000087,0.049199516756053926
ACH-000092,0.05050817650278891
ACH-000095,0.02739456413932453
ACH-000097,-0.029871964529772862
ACH-000098,0.10777237175801742
ACH-000099,0.1465363486632109
ACH-000108,0.07629360796137802
ACH-000113,0.009721294659448723
ACH-000116,0.016871119786887375
ACH-000118,0.05512691505072224
ACH-000120,0.03856953956807944
ACH-000123,-0.014381758203217859
ACH-000127,0.0540983938653257
ACH-000128,0.13958549321106722
ACH-000132,0.0924939045586765
ACH-000133,0.1036760107582574
ACH-000137,-0.05183477097436417
ACH-000138,0.19254756463671904
ACH-000142,0.029445840731177925
ACH-000143,0.0707638496302417
ACH-000146,0.08538638615195207
ACH-000148,-0.03654836955666717
ACH-000150,0.10605381474111786
ACH-000152,0.1188614844901983
ACH-000153,0.12144020916223384
ACH-000159,0.04053957243784949
ACH-000160,0.051407112653868124
ACH-000163,0.048817887754097636
ACH-000167,0.38481616698913385
ACH-000168,0.0848556949344173
ACH-000169,0.10886997877676607
ACH-000178,0.19413770554143644
ACH-000183,-0.023902029902359997
ACH-000188,0.0966802159507294
ACH-000189,-0.05999239341444058
ACH-000190,0.07081989031632646
ACH-000198,0.13477812890107416
ACH-000203,0.12880852769387952
ACH-000204,-0.15376605509714747
ACH-000206,-0.0410441091424448
ACH-000207,0.20144644474392992
ACH-000208,-0.037729553580583976
ACH-000210,0.07151739712129958
ACH-000211,0.08634739074908025
ACH-000215,0.032679274720000075
ACH-000221,0.06011818535242376
ACH-000222,0.08672851150210714
ACH-000223,-0.13355435943825206
ACH-000226,0.043640134558345166
ACH-000227,0.28611595786734706
ACH-000228,0.04152513800520447
ACH-000231,0.08964911504842163
ACH-000232,-0.03811269875748043
ACH-000233,0.3539819255191135
ACH-000234,0.1085695942915458
ACH-000235,0.06658873418110657
ACH-000237,0.03441674001089701
ACH-000238,0.12732334404658302
ACH-000242,-0.008749045909529489
ACH-000243,0.05101547923620504
ACH-000244,0.2265747483011773
ACH-000246,0.10117111227730982
ACH-000248,-0.05299953728307851
ACH-000250,0.1064196337454724
ACH-000251,-0.030984532188631283
ACH-000252,0.30902847454387444
ACH-000253,0.030076494024812363
ACH-000255,0.14533627819539074
ACH-000256,0.06633828626187463
ACH-000257,-0.05424476244526668
ACH-000258,0.11079449032558428
ACH-000259,0.05633189133765538
ACH-000260,0.04274509117615244
ACH-000261,0.03747412643309241
ACH-000262,0.06723864998384796
ACH-000263,-0.08110311894461082
ACH-000264,0.04149361186735564
ACH-000265,0.06469970030063947
ACH-000266,0.09122480575134076
ACH-000272,-0.027980581588244142
ACH-000274,0.13182731230133002
ACH-000277,0.1648537902005794
ACH-000278,0.09456710864618599
ACH-000279,0.12192214404413936
ACH-000280,0.1320739452043621
ACH-000281,0.058154681383979126
ACH-000288,-0.0025329835474447145
ACH-000291,0.030644121675556333
ACH-000293,0.12969596870684955
ACH-000294,0.07871683023599281
ACH-000295,-0.015213628448657918
ACH-000296,0.06645198075273512
ACH-000302,0.03878984025987725
ACH-000304,0.16603452338609853
ACH-000307,0.09572215677020117
ACH-000308,0.0399457037861724
ACH-000310,0.2403380829386441
ACH-000311,-0.007804261892024106
ACH-000312,-0.0023177470209380965
ACH-000315,0.17478035898386696
ACH-000316,-0.010529227923770815
ACH-000317,0.13308237247780716
ACH-000318,0.021242452512649952
ACH-000319,0.0939178188653118
ACH-000320,0.10842642062219578
ACH-000322,0.07666970028092619
ACH-000323,0.14489948553323082
ACH-000324,-0.03566762401210725
ACH-000329,0.0779725316770119
ACH-000330,0.20904655339041706
ACH-000331,0.02522268928530489
ACH-000332,-0.0001544946776477441
ACH-000334,0.2064287059713444
ACH-000335,-0.09097167238143213
ACH-000336,-0.1144092351747736
ACH-000337,0.10523745367458533
ACH-000338,-0.008960034708953655
ACH-000339,0.1356240383616357
ACH-000341,0.011432487999430228
ACH-000348,0.08846758049859657
ACH-000350,-0.0817501975768176
ACH-000352,0.012857325812274823
ACH-000356,-0.1817318794833344
ACH-000361,0.17585173666753295
ACH-000362,0.05253036008816512
ACH-000363,0.034825412947240536
ACH-000364,0.10523521697508732
